"","layer_from","node_from","layer_to","node_to","weight"
"752",7,55,3,55,0.868329291910349
"753",7,55,4,55,0.901628286948602
"754",7,55,5,55,0.92375797722717
"755",7,55,6,55,0.96299391606049
"756",7,92,2,92,0.834515141041825
"757",7,92,3,92,0.868329291910349
"758",7,92,4,92,0.901628286948602
"759",7,92,5,92,0.92375797722717
"760",7,92,6,92,0.96299391606049
"761",7,126,5,126,0.92375797722717
"762",7,126,6,126,0.96299391606049
"763",7,138,5,138,0.92375797722717
"764",7,138,6,138,0.96299391606049
"765",7,139,3,139,0.868329291910349
"766",7,139,5,139,0.92375797722717
"767",7,141,5,141,0.92375797722717
"768",7,141,6,141,0.96299391606049
"769",7,133,6,133,0.96299391606049
"770",7,163,2,163,0.834515141041825
"771",7,163,3,163,0.868329291910349
"772",7,163,4,163,0.901628286948602
"773",7,163,5,163,0.92375797722717
"774",7,163,6,163,0.96299391606049
"775",7,165,3,165,0.868329291910349
"776",7,165,4,165,0.901628286948602
"777",7,165,5,165,0.92375797722717
"778",7,165,6,165,0.96299391606049
"779",7,270,3,270,0.868329291910349
"780",7,270,5,270,0.92375797722717
"781",7,270,6,270,0.96299391606049
"782",7,274,2,274,0.834515141041825
"783",7,274,3,274,0.868329291910349
"784",7,274,4,274,0.901628286948602
"785",7,274,5,274,0.92375797722717
"786",7,274,6,274,0.96299391606049
"787",7,115,3,115,0.868329291910349
"788",7,136,3,136,0.868329291910349
"789",7,136,4,136,0.901628286948602
"790",7,170,1,170,0.837149498987334
"791",7,170,2,170,0.834515141041825
"792",7,170,3,170,0.868329291910349
"793",7,170,4,170,0.901628286948602
"794",7,170,6,170,0.96299391606049
"795",7,190,5,190,0.92375797722717
"796",7,239,3,239,0.868329291910349
"797",7,239,6,239,0.96299391606049
"798",7,255,6,255,0.96299391606049
"799",7,98,4,98,0.901628286948602
"800",7,98,6,98,0.96299391606049
"801",7,176,4,176,0.901628286948602
"802",7,202,3,202,0.868329291910349
"803",7,243,4,243,0.901628286948602
"804",7,243,6,243,0.96299391606049
"805",7,275,2,275,0.834515141041825
"806",7,275,3,275,0.868329291910349
"807",7,275,4,275,0.901628286948602
"808",7,275,5,275,0.92375797722717
"809",7,275,6,275,0.96299391606049
"810",7,211,3,211,0.868329291910349
"811",7,211,5,211,0.92375797722717
"812",7,226,4,226,0.901628286948602
"813",7,96,5,96,0.92375797722717
"814",7,111,2,111,0.834515141041825
"815",7,111,3,111,0.868329291910349
"816",7,111,4,111,0.901628286948602
"817",7,111,6,111,0.96299391606049
"818",7,207,6,207,0.96299391606049
"819",7,242,1,242,0.837149498987334
"820",7,242,2,242,0.834515141041825
"821",7,242,5,242,0.92375797722717
"822",7,254,4,254,0.901628286948602
"823",7,254,5,254,0.92375797722717
"824",7,108,6,108,0.96299391606049
"825",7,193,5,193,0.92375797722717
"826",7,192,4,192,0.901628286948602
"827",7,192,6,192,0.96299391606049
"828",7,210,2,210,0.834515141041825
"829",7,140,4,140,0.901628286948602
"830",7,140,5,140,0.92375797722717
