"values","group"
0.333333333333333,"intra plants"
0.0666666666666667,"intra plants"
0.0666666666666667,"intra plants"
0.4,"intra plants"
0.0166666666666667,"intra plants"
0.0166666666666667,"intra plants"
0.0166666666666667,"intra plants"
0.0166666666666667,"intra plants"
0.152671755725191,"intra plants"
0.00763358778625954,"intra plants"
0.00763358778625954,"intra plants"
0.00763358778625954,"intra plants"
0.00763358778625954,"intra plants"
0.00763358778625954,"intra plants"
0.00763358778625954,"intra plants"
0.0152671755725191,"intra plants"
0.00763358778625954,"intra plants"
0.00763358778625954,"intra plants"
0.00763358778625954,"intra plants"
0.183206106870229,"intra plants"
0.00598802395209581,"intra plants"
0.251497005988024,"intra plants"
0.0119760479041916,"intra plants"
0.00598802395209581,"intra plants"
0.00598802395209581,"intra plants"
0.0658682634730539,"intra plants"
0.00598802395209581,"intra plants"
0.00598802395209581,"intra plants"
0.0179640718562874,"intra plants"
0.0179640718562874,"intra plants"
0.0359281437125748,"intra plants"
0.0538922155688623,"intra plants"
0.0239520958083832,"intra plants"
0.029940119760479,"intra plants"
0.00598802395209581,"intra plants"
0.00598802395209581,"intra plants"
0.00598802395209581,"intra plants"
0.0119760479041916,"intra plants"
0.558441558441558,"intra plants"
0.012987012987013,"intra plants"
0.012987012987013,"intra plants"
0.012987012987013,"intra plants"
0.444444444444444,"intra plants"
0.111111111111111,"intra plants"
0.222222222222222,"intra plants"
0.222222222222222,"intra plants"
0.25,"intra plants"
0.125,"intra plants"
1,"intra plants"
0.142857142857143,"intra plants"
0.714285714285714,"intra plants"
0.142857142857143,"intra plants"
0.5,"intra pollinators"
0.333333333333333,"intra pollinators"
1,"intra pollinators"
0.275,"intra pollinators"
0.0769230769230769,"intra pollinators"
0.028169014084507,"intra pollinators"
0.333333333333333,"intra pollinators"
0.0909090909090909,"intra pollinators"
0.025,"intra pollinators"
0.111111111111111,"intra pollinators"
0.285714285714286,"intra pollinators"
0.681818181818182,"intra pollinators"
0.352941176470588,"intra pollinators"
0.5,"intra pollinators"
1,"intra pollinators"
0.0909090909090909,"intra pollinators"
1,"intra pollinators"
0.142857142857143,"intra pollinators"
0.45,"intra pollinators"
1,"intra pollinators"
0.5,"intra pollinators"
0.222222222222222,"intra pollinators"
0.0476190476190476,"intra pollinators"
0.5,"intra pollinators"
0.666666666666667,"intra pollinators"
0.408450704225352,"intra pollinators"
0.220588235294118,"intra pollinators"
0.675675675675676,"intra pollinators"
1,"intra pollinators"
0.0147058823529412,"intra pollinators"
0.0476190476190476,"intra pollinators"
0.3,"intra pollinators"
0.636363636363636,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.75,"intra pollinators"
0.5,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.5,"intra pollinators"
0.025,"intra pollinators"
1,"intra pollinators"
0.857142857142857,"intra pollinators"
0.2,"intra pollinators"
0.333333333333333,"intra pollinators"
1,"intra pollinators"
0.333333333333333,"intra pollinators"
0.0769230769230769,"intra pollinators"
0.0476190476190476,"intra pollinators"
0.0563380281690141,"intra pollinators"
0.1,"intra pollinators"
0.333333333333333,"intra pollinators"
0.5,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.0476190476190476,"intra pollinators"
0.25,"intra pollinators"
0.0147058823529412,"intra pollinators"
1,"intra pollinators"
0.0909090909090909,"intra pollinators"
0.025,"intra pollinators"
0.769230769230769,"intra pollinators"
0.333333333333333,"intra pollinators"
1,"intra pollinators"
0.5,"intra pollinators"
1,"intra pollinators"
0.142857142857143,"intra pollinators"
0.666666666666667,"intra pollinators"
1,"intra pollinators"
0.075,"intra pollinators"
0.476190476190476,"intra pollinators"
0.295454545454545,"intra pollinators"
0.308823529411765,"intra pollinators"
0.5,"intra pollinators"
0.333333333333333,"intra pollinators"
1,"intra pollinators"
0.0909090909090909,"intra pollinators"
1,"intra pollinators"
0.142857142857143,"intra pollinators"
0.111111111111111,"intra pollinators"
0.125,"intra pollinators"
0.5,"intra pollinators"
1,"intra pollinators"
0.666666666666667,"intra pollinators"
1,"intra pollinators"
0.0476190476190476,"intra pollinators"
0.666666666666667,"intra pollinators"
0.333333333333333,"intra pollinators"
1,"intra pollinators"
0.492957746478873,"intra pollinators"
1,"intra pollinators"
0.0147058823529412,"intra pollinators"
1,"intra pollinators"
0.324324324324324,"intra pollinators"
0.375,"intra pollinators"
0.3,"intra pollinators"
1,"intra pollinators"
0.1,"intra pollinators"
0.25,"intra pollinators"
0.0909090909090909,"intra pollinators"
0.111111111111111,"intra pollinators"
0.0147058823529412,"intra pollinators"
0.7,"intra pollinators"
1,"intra pollinators"
0.25,"intra pollinators"
0.714285714285714,"intra pollinators"
0.666666666666667,"intra pollinators"
0.0192307692307692,"intra pollinators"
1,"intra pollinators"
0.0140845070422535,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.125,"intra pollinators"
1,"intra pollinators"
0.3,"intra pollinators"
1,"intra pollinators"
0.909090909090909,"intra pollinators"
0.111111111111111,"intra pollinators"
0.0576923076923077,"intra pollinators"
1,"intra pollinators"
0.0227272727272727,"intra pollinators"
0.0441176470588235,"intra pollinators"
0.333333333333333,"intra pollinators"
1,"intra pollinators"
0.0147058823529412,"intra pollinators"
1,"intra pollinators"
0.137931034482759,"intra pollinators"
0.166666666666667,"intra pollinators"
1,"intra pollinators"
0.17175572519084,"intra pollinators"
0.769230769230769,"intra pollinators"
0.263157894736842,"intra pollinators"
0.344827586206897,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.25,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.202290076335878,"intra pollinators"
0.947368421052632,"intra pollinators"
1,"intra pollinators"
0.25,"intra pollinators"
1,"intra pollinators"
0.276315789473684,"intra pollinators"
0.2,"intra pollinators"
0.222222222222222,"intra pollinators"
0.428571428571429,"intra pollinators"
0.5,"intra pollinators"
0.0666666666666667,"intra pollinators"
0.0769230769230769,"intra pollinators"
1,"intra pollinators"
0.157894736842105,"intra pollinators"
0.137931034482759,"intra pollinators"
0.5,"intra pollinators"
0.25,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.2,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.375,"intra pollinators"
1,"intra pollinators"
0.0458015267175573,"intra pollinators"
1,"intra pollinators"
0.875,"intra pollinators"
0.5,"intra pollinators"
0.125,"intra pollinators"
0.142857142857143,"intra pollinators"
0.5,"intra pollinators"
0.333333333333333,"intra pollinators"
0.125,"intra pollinators"
1,"intra pollinators"
0.0131578947368421,"intra pollinators"
0.0714285714285714,"intra pollinators"
1,"intra pollinators"
0.5,"intra pollinators"
0.0666666666666667,"intra pollinators"
0.5,"intra pollinators"
0.222222222222222,"intra pollinators"
0.0769230769230769,"intra pollinators"
0.0689655172413793,"intra pollinators"
1,"intra pollinators"
0.333333333333333,"intra pollinators"
0.2,"intra pollinators"
0.236641221374046,"intra pollinators"
0.111111111111111,"intra pollinators"
0.0526315789473684,"intra pollinators"
0.333333333333333,"intra pollinators"
0.5,"intra pollinators"
0.0769230769230769,"intra pollinators"
1,"intra pollinators"
0.473684210526316,"intra pollinators"
0.275862068965517,"intra pollinators"
1,"intra pollinators"
0.1875,"intra pollinators"
1,"intra pollinators"
0.343511450381679,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.333333333333333,"intra pollinators"
0.0833333333333333,"intra pollinators"
1,"intra pollinators"
0.5,"intra pollinators"
0.697368421052632,"intra pollinators"
1,"intra pollinators"
0.214285714285714,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.142857142857143,"intra pollinators"
1,"intra pollinators"
0.133333333333333,"intra pollinators"
1,"intra pollinators"
0.5,"intra pollinators"
1,"intra pollinators"
0.5,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.2,"intra pollinators"
0.1875,"intra pollinators"
0.125,"intra pollinators"
0.111111111111111,"intra pollinators"
0.5,"intra pollinators"
0.166666666666667,"intra pollinators"
0.5,"intra pollinators"
0.0526315789473684,"intra pollinators"
0.125,"intra pollinators"
1,"intra pollinators"
0.4,"intra pollinators"
0.0526315789473684,"intra pollinators"
0.0344827586206897,"intra pollinators"
0.4,"intra pollinators"
0.8,"intra pollinators"
0.0416666666666667,"intra pollinators"
0.0131578947368421,"intra pollinators"
0.5,"intra pollinators"
0.5,"intra pollinators"
0.125,"intra pollinators"
0.122302158273381,"intra pollinators"
1,"intra pollinators"
0.470588235294118,"intra pollinators"
0.166666666666667,"intra pollinators"
1,"intra pollinators"
0.0476190476190476,"intra pollinators"
0.142857142857143,"intra pollinators"
0.166666666666667,"intra pollinators"
0.0666666666666667,"intra pollinators"
0.333333333333333,"intra pollinators"
0.5,"intra pollinators"
0.00628930817610063,"intra pollinators"
0.266666666666667,"intra pollinators"
0.125,"intra pollinators"
0.25,"intra pollinators"
0.04,"intra pollinators"
0.129496402877698,"intra pollinators"
0.411764705882353,"intra pollinators"
0.0588235294117647,"intra pollinators"
0.0952380952380952,"intra pollinators"
0.277777777777778,"intra pollinators"
0.0666666666666667,"intra pollinators"
0.333333333333333,"intra pollinators"
0.5,"intra pollinators"
0.49685534591195,"intra pollinators"
0.133333333333333,"intra pollinators"
0.875,"intra pollinators"
0.05,"intra pollinators"
0.16,"intra pollinators"
1,"intra pollinators"
0.0503597122302158,"intra pollinators"
0.0588235294117647,"intra pollinators"
0.333333333333333,"intra pollinators"
1,"intra pollinators"
0.75,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.5,"intra pollinators"
0.0952380952380952,"intra pollinators"
0.428571428571429,"intra pollinators"
1,"intra pollinators"
0.166666666666667,"intra pollinators"
0.333333333333333,"intra pollinators"
0.5,"intra pollinators"
0.04,"intra pollinators"
0.352941176470588,"intra pollinators"
0.551724137931034,"intra pollinators"
0.00359712230215827,"intra pollinators"
0.5,"intra pollinators"
0.0689655172413793,"intra pollinators"
0.75,"intra pollinators"
0.2,"intra pollinators"
0.5,"intra pollinators"
0.5,"intra pollinators"
0.0344827586206897,"intra pollinators"
0.75,"intra pollinators"
0.2,"intra pollinators"
1,"intra pollinators"
0.125,"intra pollinators"
0.00359712230215827,"intra pollinators"
0.25,"intra pollinators"
0.0588235294117647,"intra pollinators"
0.142857142857143,"intra pollinators"
0.12,"intra pollinators"
0.0107913669064748,"intra pollinators"
0.5,"intra pollinators"
0.176470588235294,"intra pollinators"
0.0666666666666667,"intra pollinators"
0.0333333333333333,"intra pollinators"
0.0431654676258993,"intra pollinators"
1,"intra pollinators"
0.111111111111111,"intra pollinators"
0.0666666666666667,"intra pollinators"
0.08,"intra pollinators"
1,"intra pollinators"
0.0566037735849057,"intra pollinators"
0.0344827586206897,"intra pollinators"
0.5,"intra pollinators"
1,"intra pollinators"
0.223021582733813,"intra pollinators"
0.111111111111111,"intra pollinators"
0.0666666666666667,"intra pollinators"
0.1,"intra pollinators"
1,"intra pollinators"
0.125,"intra pollinators"
0.04,"intra pollinators"
0.154676258992806,"intra pollinators"
1,"intra pollinators"
0.0588235294117647,"intra pollinators"
0.0588235294117647,"intra pollinators"
0.333333333333333,"intra pollinators"
1,"intra pollinators"
0.440251572327044,"intra pollinators"
0.5,"intra pollinators"
1,"intra pollinators"
0.133333333333333,"intra pollinators"
0.100719424460432,"intra pollinators"
0.5,"intra pollinators"
0.0476190476190476,"intra pollinators"
0.333333333333333,"intra pollinators"
0.5,"intra pollinators"
0.125,"intra pollinators"
0.08,"intra pollinators"
0.00359712230215827,"intra pollinators"
0.0588235294117647,"intra pollinators"
0.310344827586207,"intra pollinators"
1,"intra pollinators"
0.333333333333333,"intra pollinators"
0.125,"intra pollinators"
0.16,"intra pollinators"
0.5,"intra pollinators"
0.19047619047619,"intra pollinators"
1,"intra pollinators"
0.75,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.3,"intra pollinators"
1,"intra pollinators"
0.25,"intra pollinators"
0.45,"intra pollinators"
0.00359712230215827,"intra pollinators"
0.238095238095238,"intra pollinators"
0.25,"intra pollinators"
0.5,"intra pollinators"
0.375,"intra pollinators"
0.0359712230215827,"intra pollinators"
0.5,"intra pollinators"
0.235294117647059,"intra pollinators"
0.142857142857143,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.08,"intra pollinators"
0.115107913669065,"intra pollinators"
1,"intra pollinators"
0.428571428571429,"intra pollinators"
0.166666666666667,"intra pollinators"
0.5,"intra pollinators"
0.5,"intra pollinators"
0.5,"intra pollinators"
0.1875,"intra pollinators"
0.00833333333333333,"intra pollinators"
0.6,"intra pollinators"
0.175,"intra pollinators"
1,"intra pollinators"
0.0476190476190476,"intra pollinators"
1,"intra pollinators"
0.154166666666667,"intra pollinators"
0.5,"intra pollinators"
0.5,"intra pollinators"
0.111111111111111,"intra pollinators"
0.256410256410256,"intra pollinators"
0.015625,"intra pollinators"
0.0476190476190476,"intra pollinators"
0.1,"intra pollinators"
0.0916666666666667,"intra pollinators"
0.5,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.333333333333333,"intra pollinators"
0.25,"intra pollinators"
0.015625,"intra pollinators"
0.0458333333333333,"intra pollinators"
0.0869565217391304,"intra pollinators"
0.205128205128205,"intra pollinators"
0.0256410256410256,"intra pollinators"
0.015625,"intra pollinators"
0.0579710144927536,"intra pollinators"
0.25,"intra pollinators"
0.00416666666666667,"intra pollinators"
0.5,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.111111111111111,"intra pollinators"
0.102564102564103,"intra pollinators"
0.5,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.1,"intra pollinators"
0.00416666666666667,"intra pollinators"
0.111111111111111,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.0256410256410256,"intra pollinators"
0.00833333333333333,"intra pollinators"
0.5,"intra pollinators"
0.0125,"intra pollinators"
0.0256410256410256,"intra pollinators"
1,"intra pollinators"
0.245833333333333,"intra pollinators"
0.0263157894736842,"intra pollinators"
0.111111111111111,"intra pollinators"
0.157894736842105,"intra pollinators"
0.166666666666667,"intra pollinators"
1,"intra pollinators"
0.428571428571429,"intra pollinators"
0.818181818181818,"intra pollinators"
0.25,"intra pollinators"
0.1,"intra pollinators"
0.0166666666666667,"intra pollinators"
0.0256410256410256,"intra pollinators"
0.111111111111111,"intra pollinators"
0.0256410256410256,"intra pollinators"
0.046875,"intra pollinators"
0.0125,"intra pollinators"
0.111111111111111,"intra pollinators"
0.323529411764706,"intra pollinators"
0.0869565217391304,"intra pollinators"
0.5,"intra pollinators"
0.0769230769230769,"intra pollinators"
0.0476190476190476,"intra pollinators"
0.5,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.0882352941176471,"intra pollinators"
0.5,"intra pollinators"
1,"intra pollinators"
0.130434782608696,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.0256410256410256,"intra pollinators"
0.4375,"intra pollinators"
0.652173913043478,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.1,"intra pollinators"
0.075,"intra pollinators"
0.0526315789473684,"intra pollinators"
0.015625,"intra pollinators"
0.4,"intra pollinators"
0.714285714285714,"intra pollinators"
1,"intra pollinators"
0.0458333333333333,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.0869565217391304,"intra pollinators"
1,"intra pollinators"
0.203125,"intra pollinators"
0.0952380952380952,"intra pollinators"
0.4,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.0166666666666667,"intra pollinators"
1,"intra pollinators"
0.25,"intra pollinators"
1,"intra pollinators"
0.105263157894737,"intra pollinators"
1,"intra pollinators"
0.166666666666667,"intra pollinators"
0.666666666666667,"intra pollinators"
0.130434782608696,"intra pollinators"
1,"intra pollinators"
0.166666666666667,"intra pollinators"
0.5,"intra pollinators"
0.0434782608695652,"intra pollinators"
1,"intra pollinators"
0.0125,"intra pollinators"
0.5,"intra pollinators"
0.153846153846154,"intra pollinators"
0.1,"intra pollinators"
0.00416666666666667,"intra pollinators"
0.130434782608696,"intra pollinators"
0.03125,"intra pollinators"
0.0579710144927536,"intra pollinators"
0.0476190476190476,"intra pollinators"
0.00416666666666667,"intra pollinators"
0.5,"intra pollinators"
0.25,"intra pollinators"
0.5,"intra pollinators"
0.333333333333333,"intra pollinators"
0.0294117647058824,"intra pollinators"
0.304347826086957,"intra pollinators"
0.072463768115942,"intra pollinators"
1,"intra pollinators"
0.5,"intra pollinators"
0.5,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.0256410256410256,"intra pollinators"
0.00416666666666667,"intra pollinators"
0.05,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.921052631578947,"intra pollinators"
1,"intra pollinators"
0.736842105263158,"intra pollinators"
0.5,"intra pollinators"
0.5,"intra pollinators"
0.0434782608695652,"intra pollinators"
0.571428571428571,"intra pollinators"
0.181818181818182,"intra pollinators"
0.5,"intra pollinators"
0.833333333333333,"intra pollinators"
1,"intra pollinators"
0.166666666666667,"intra pollinators"
0.015625,"intra pollinators"
0.1,"intra pollinators"
0.25,"intra pollinators"
0.00833333333333333,"intra pollinators"
0.5,"intra pollinators"
0.558823529411765,"intra pollinators"
1,"intra pollinators"
0.0256410256410256,"intra pollinators"
0.015625,"intra pollinators"
0.115942028985507,"intra pollinators"
1,"intra pollinators"
0.0198863636363636,"intra pollinators"
0.263157894736842,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.275,"intra pollinators"
0.0769230769230769,"intra pollinators"
0.137931034482759,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.0666666666666667,"intra pollinators"
0.1125,"intra pollinators"
0.160493827160494,"intra pollinators"
0.161764705882353,"intra pollinators"
0.0369318181818182,"intra pollinators"
0.310344827586207,"intra pollinators"
0.615384615384615,"intra pollinators"
0.025,"intra pollinators"
0.0823863636363636,"intra pollinators"
0.0869565217391304,"intra pollinators"
0.05,"intra pollinators"
1,"intra pollinators"
0.0833333333333333,"intra pollinators"
0.223404255319149,"intra pollinators"
0.5,"intra pollinators"
1,"intra pollinators"
0.0568181818181818,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.105263157894737,"intra pollinators"
0.05,"intra pollinators"
0.347826086956522,"intra pollinators"
0.05,"intra pollinators"
0.05,"intra pollinators"
0.166666666666667,"intra pollinators"
1,"intra pollinators"
0.325,"intra pollinators"
0.25,"intra pollinators"
0.03125,"intra pollinators"
0.0526315789473684,"intra pollinators"
0.234042553191489,"intra pollinators"
0.0476190476190476,"intra pollinators"
0.00284090909090909,"intra pollinators"
0.4,"intra pollinators"
0.025,"intra pollinators"
0.493827160493827,"intra pollinators"
0.0526315789473684,"intra pollinators"
1,"intra pollinators"
0.0106382978723404,"intra pollinators"
0.476190476190476,"intra pollinators"
0.00284090909090909,"intra pollinators"
0.075,"intra pollinators"
0.00852272727272727,"intra pollinators"
0.0740740740740741,"intra pollinators"
0.0284090909090909,"intra pollinators"
0.0106382978723404,"intra pollinators"
0.5,"intra pollinators"
0.139204545454545,"intra pollinators"
0.15,"intra pollinators"
1,"intra pollinators"
0.111111111111111,"intra pollinators"
0.166666666666667,"intra pollinators"
0.0106382978723404,"intra pollinators"
0.5,"intra pollinators"
0.0198863636363636,"intra pollinators"
0.333333333333333,"intra pollinators"
0.166666666666667,"intra pollinators"
0.0319148936170213,"intra pollinators"
0.0170454545454545,"intra pollinators"
0.05,"intra pollinators"
0.0769230769230769,"intra pollinators"
1,"intra pollinators"
0.5,"intra pollinators"
0.0227272727272727,"intra pollinators"
0.157894736842105,"intra pollinators"
1,"intra pollinators"
0.1,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.2,"intra pollinators"
0.0375,"intra pollinators"
0.0246913580246914,"intra pollinators"
0.544117647058823,"intra pollinators"
0.142857142857143,"intra pollinators"
0.0425531914893617,"intra pollinators"
0.0170454545454545,"intra pollinators"
0.05,"intra pollinators"
0.172413793103448,"intra pollinators"
0.307692307692308,"intra pollinators"
0.0666666666666667,"intra pollinators"
0.00284090909090909,"intra pollinators"
1,"intra pollinators"
0.0294117647058824,"intra pollinators"
0.0681818181818182,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.05,"intra pollinators"
0.6,"intra pollinators"
0.875,"intra pollinators"
1,"intra pollinators"
0.583333333333333,"intra pollinators"
0.202127659574468,"intra pollinators"
1,"intra pollinators"
0.144886363636364,"intra pollinators"
1,"intra pollinators"
0.333333333333333,"intra pollinators"
0.15,"intra pollinators"
0.478260869565217,"intra pollinators"
0.8,"intra pollinators"
0.666666666666667,"intra pollinators"
1,"intra pollinators"
0.333333333333333,"intra pollinators"
0.25,"intra pollinators"
0.525,"intra pollinators"
0.0568181818181818,"intra pollinators"
0.05,"intra pollinators"
0.142857142857143,"intra pollinators"
0.2,"intra pollinators"
0.00568181818181818,"intra pollinators"
0.6,"intra pollinators"
0.0617283950617284,"intra pollinators"
0.0227272727272727,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.025,"intra pollinators"
0.2,"intra pollinators"
0.0666666666666667,"intra pollinators"
1,"intra pollinators"
0.666666666666667,"intra pollinators"
0.0952380952380952,"intra pollinators"
0.666666666666667,"intra pollinators"
0.0198863636363636,"intra pollinators"
0.0769230769230769,"intra pollinators"
0.333333333333333,"intra pollinators"
0.0476190476190476,"intra pollinators"
0.333333333333333,"intra pollinators"
0.00284090909090909,"intra pollinators"
0.0833333333333333,"intra pollinators"
0.0454545454545455,"intra pollinators"
1,"intra pollinators"
0.185185185185185,"intra pollinators"
0.202127659574468,"intra pollinators"
0.333333333333333,"intra pollinators"
0.00852272727272727,"intra pollinators"
0.333333333333333,"intra pollinators"
0.368421052631579,"intra pollinators"
0.45,"intra pollinators"
0.714285714285714,"intra pollinators"
0.4,"intra pollinators"
0.769230769230769,"intra pollinators"
0.379310344827586,"intra pollinators"
0.0769230769230769,"intra pollinators"
0.6,"intra pollinators"
0.0147058823529412,"intra pollinators"
1,"intra pollinators"
0.0319148936170213,"intra pollinators"
0.102272727272727,"intra pollinators"
1,"intra pollinators"
0.05,"intra pollinators"
0.0869565217391304,"intra pollinators"
0.888888888888889,"intra pollinators"
1,"intra pollinators"
0.03125,"intra pollinators"
0.166666666666667,"intra pollinators"
0.00284090909090909,"intra pollinators"
0.333333333333333,"intra pollinators"
1,"intra pollinators"
0.2,"intra pollinators"
0.5,"intra pollinators"
0.181818181818182,"intra pollinators"
1,"intra pollinators"
0.0102040816326531,"intra pollinators"
1,"intra pollinators"
0.108695652173913,"intra pollinators"
0.2,"intra pollinators"
0.5,"intra pollinators"
0.210526315789474,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.0882352941176471,"intra pollinators"
0.0526315789473684,"intra pollinators"
0.1875,"intra pollinators"
1,"intra pollinators"
0.153061224489796,"intra pollinators"
0.146341463414634,"intra pollinators"
0.0483870967741935,"intra pollinators"
1,"intra pollinators"
0.25,"intra pollinators"
0.105263157894737,"intra pollinators"
0.0294117647058824,"intra pollinators"
0.0612244897959184,"intra pollinators"
0.5,"intra pollinators"
0.414634146341463,"intra pollinators"
1,"intra pollinators"
0.4,"intra pollinators"
0.161290322580645,"intra pollinators"
0.0526315789473684,"intra pollinators"
0.0294117647058824,"intra pollinators"
0.263157894736842,"intra pollinators"
0.125,"intra pollinators"
0.137755102040816,"intra pollinators"
0.333333333333333,"intra pollinators"
0.5,"intra pollinators"
0.5,"intra pollinators"
0.105263157894737,"intra pollinators"
0.03125,"intra pollinators"
0.1,"intra pollinators"
0.181818181818182,"intra pollinators"
0.5,"intra pollinators"
1,"intra pollinators"
0.0476190476190476,"intra pollinators"
0.0217391304347826,"intra pollinators"
0.0625,"intra pollinators"
0.0102040816326531,"intra pollinators"
0.0714285714285714,"intra pollinators"
0.0217391304347826,"intra pollinators"
1,"intra pollinators"
0.6,"intra pollinators"
0.0483870967741935,"intra pollinators"
1,"intra pollinators"
0.0909090909090909,"intra pollinators"
0.130434782608696,"intra pollinators"
0.2,"intra pollinators"
0.032258064516129,"intra pollinators"
0.0882352941176471,"intra pollinators"
0.1875,"intra pollinators"
0.1,"intra pollinators"
0.0652173913043478,"intra pollinators"
0.0526315789473684,"intra pollinators"
0.0625,"intra pollinators"
1,"intra pollinators"
0.333333333333333,"intra pollinators"
0.0952380952380952,"intra pollinators"
0.5,"intra pollinators"
0.5,"intra pollinators"
0.5,"intra pollinators"
0.454545454545455,"intra pollinators"
0.0434782608695652,"intra pollinators"
0.833333333333333,"intra pollinators"
0.210526315789474,"intra pollinators"
0.0294117647058824,"intra pollinators"
0.578947368421053,"intra pollinators"
0.333333333333333,"intra pollinators"
1,"intra pollinators"
0.0909090909090909,"intra pollinators"
0.0510204081632653,"intra pollinators"
0.024390243902439,"intra pollinators"
1,"intra pollinators"
0.333333333333333,"intra pollinators"
0.258064516129032,"intra pollinators"
1,"intra pollinators"
0.0526315789473684,"intra pollinators"
1,"intra pollinators"
0.0714285714285714,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.414634146341463,"intra pollinators"
0.19047619047619,"intra pollinators"
0.0217391304347826,"intra pollinators"
0.17741935483871,"intra pollinators"
0.617647058823529,"intra pollinators"
0.105263157894737,"intra pollinators"
0.122448979591837,"intra pollinators"
1,"intra pollinators"
1,"intra pollinators"
0.0476190476190476,"intra pollinators"
0.5,"intra pollinators"
0.25,"intra pollinators"
0.210526315789474,"intra pollinators"
0.333333333333333,"intra pollinators"
1,"intra pollinators"
0.2,"intra pollinators"
0.0652173913043478,"intra pollinators"
1,"intra pollinators"
0.333333333333333,"intra pollinators"
0.166666666666667,"intra pollinators"
0.03125,"intra pollinators"
0.166666666666667,"intra pollinators"
0.5,"intra pollinators"
0.0625,"intra pollinators"
0.00510204081632653,"intra pollinators"
0.333333333333333,"intra pollinators"
0.456521739130435,"intra pollinators"
1,"intra pollinators"
0.5,"intra pollinators"
0.0806451612903226,"intra pollinators"
0.0294117647058824,"intra pollinators"
0.15625,"intra pollinators"
1,"intra pollinators"
0.666666666666667,"intra pollinators"
1,"intra pollinators"
0.0952380952380952,"intra pollinators"
0.0217391304347826,"intra pollinators"
0.6875,"intra pollinators"
0.244897959183673,"intra pollinators"
0.0645161290322581,"intra pollinators"
0.5,"intra pollinators"
0.1,"intra pollinators"
0.0459183673469388,"intra pollinators"
1,"intra pollinators"
0.142857142857143,"intra pollinators"
0.0434782608695652,"intra pollinators"
0.166666666666667,"intra pollinators"
0.6,"intra pollinators"
0.032258064516129,"intra pollinators"
0.0294117647058824,"intra pollinators"
0.34375,"intra pollinators"
1,"intra pollinators"
0.0625,"intra pollinators"
0.0153061224489796,"intra pollinators"
1,"intra pollinators"
0.0476190476190476,"intra pollinators"
0.5,"intra pollinators"
0.0967741935483871,"intra pollinators"
0.0588235294117647,"intra pollinators"
0.285714285714286,"intra pollinators"
0.00357142857142857,"intra pollinators"
0.5,"intra pollinators"
0.25,"intra pollinators"
0.0625,"intra pollinators"
0.428571428571429,"intra pollinators"
0.166666666666667,"intra pollinators"
0.0285714285714286,"intra pollinators"
0.0964285714285714,"intra pollinators"
0.333333333333333,"intra pollinators"
1,"intra pollinators"
0.0952380952380952,"intra pollinators"
0.0588235294117647,"intra pollinators"
0.160714285714286,"intra pollinators"
0.25,"intra pollinators"
0.333333333333333,"intra pollinators"
0.333333333333333,"intra pollinators"
0.117647058823529,"intra pollinators"
1,"intra pollinators"
0.428571428571429,"intra pollinators"
0.285714285714286,"intra pollinators"
0.103571428571429,"intra pollinators"
1,"intra pollinators"
0.5,"intra pollinators"
0.333333333333333,"intra pollinators"
0.153846153846154,"intra pollinators"
0.25,"intra pollinators"
0.666666666666667,"intra pollinators"
1,"intra pollinators"
0.5625,"intra pollinators"
