"node_id","module","layer_id","flow","type","species","trial_num"
78,11,5,7.90834e-05,"pollinator","Attalus_pallipes",0.3
79,1,4,5.4095e-05,"pollinator","Attalus_ruficollis",0.3
80,8,6,0.000132533,"pollinator","Attalus_rugifrons",0.3
81,40,2,0.00101852,"pollinator","Aulacoderus_canariensis",0.3
81,40,5,0.000306442,"pollinator","Aulacoderus_canariensis",0.3
82,3,1,0.000122548,"pollinator","Axinotarsus_sp._1",0.3
83,1,5,0.000102608,"pollinator","Bassus_sp.",0.3
84,5,2,0.000403466,"pollinator","Blaesoxipha_sp._1",0.3
84,5,4,0.000396485,"pollinator","Blaesoxipha_sp._1",0.3
84,5,6,0.000812897,"pollinator","Blaesoxipha_sp._1",0.3
85,18,3,6.04395e-05,"pollinator","Bombylius_pintuarius",0.3
86,33,1,0.000306619,"pollinator","Bombylius_sp._1",0.3
87,1,4,0.000136939,"pollinator","Bracon_sp.",0.3
87,1,5,0.00011316,"pollinator","Bracon_sp.",0.3
88,8,6,0.000708004,"pollinator","Bruchidius_wollastoni",0.3
89,4,2,0.000230601,"pollinator","Campiglossa_martii",0.3
90,8,6,6.62664e-05,"pollinator","Campiglossa_reticulata",0.3
91,31,2,0.0012682,"pollinator","Camponotus_cfr._feae",0.3
92,2,2,0.0123841,"pollinator","Camponotus_feae",0.3
92,2,3,0.0206346,"pollinator","Camponotus_feae",0.3
92,2,4,0.0242724,"pollinator","Camponotus_feae",0.3
92,2,5,0.0258829,"pollinator","Camponotus_feae",0.3
92,2,6,0.0213553,"pollinator","Camponotus_feae",0.3
92,2,7,0.0248759,"pollinator","Camponotus_feae",0.3
93,1,2,2.15728e-05,"pollinator","Cecidomyiidae_sp.",0.3
94,1,7,4.2975e-05,"pollinator","Cecydomyiidae_sp.",0.3
95,4,2,0.000156752,"pollinator","Cephalodromia_sp.",0.3
95,9,3,0.000196046,"pollinator","Cephalodromia_sp.",0.3
96,3,5,0.000126439,"pollinator","Ceratogoponidae_sp.",0.3
96,7,7,0.000179078,"pollinator","Ceratogoponidae_sp.",0.3
97,7,7,4.68148e-05,"pollinator","Ceratogoponidae_sp._2",0.3
98,20,4,0.000527344,"pollinator","Chalicodoma_canescens",0.3
98,20,6,0.00090605,"pollinator","Chalicodoma_canescens",0.3
98,22,7,0.000734113,"pollinator","Chalicodoma_canescens",0.3
99,30,1,0.000287249,"pollinator","Chalicodoma_sicula",0.3
99,4,2,0.000289943,"pollinator","Chalicodoma_sicula",0.3
100,33,1,0.000360166,"pollinator","Chalicodoma_sp.",0.3
101,25,1,0.000773647,"pollinator","Chetogena_acuminata",0.3
101,25,2,0.00106465,"pollinator","Chetogena_acuminata",0.3
101,25,3,0.000769662,"pollinator","Chetogena_acuminata",0.3
101,25,4,0.000818614,"pollinator","Chetogena_acuminata",0.3
101,25,5,0.000846113,"pollinator","Chetogena_acuminata",0.3
101,25,6,0.000801287,"pollinator","Chetogena_acuminata",0.3
102,3,5,3.06653e-05,"pollinator","Chironomidae_sp.",0.3
103,7,7,0.000183419,"pollinator","Chironomidae_sp._1",0.3
104,16,1,0.00033413,"pollinator","Chloropidae_sp.",0.3
104,16,5,0.00015184,"pollinator","Chloropidae_sp.",0.3
105,31,2,0.000242294,"pollinator","Chloropidae_sp._1",0.3
106,1,2,0.000111148,"pollinator","Chloropidae_sp._2",0.3
106,1,3,0.000147476,"pollinator","Chloropidae_sp._2",0.3
107,1,7,0.000267844,"pollinator","Chloropidae_sp._3",0.3
108,45,6,0.000125151,"pollinator","Chloropidae_sp._4",0.3
108,45,7,0.000130309,"pollinator","Chloropidae_sp._4",0.3
109,6,4,0.000134704,"pollinator","Chloropidae_sp._5",0.3
109,6,5,0.000211829,"pollinator","Chloropidae_sp._5",0.3
110,2,4,3.25062e-05,"pollinator","Chloropidae_sp._6",0.3
111,26,2,0.00107889,"pollinator","Chrysomya_albiceps",0.3
111,26,3,0.0012697,"pollinator","Chrysomya_albiceps",0.3
111,26,4,0.00198637,"pollinator","Chrysomya_albiceps",0.3
111,26,6,0.000982567,"pollinator","Chrysomya_albiceps",0.3
111,26,7,0.000905752,"pollinator","Chrysomya_albiceps",0.3
112,11,3,0.000114882,"pollinator","Coccinella_miranda",0.3
112,11,5,0.000118936,"pollinator","Coccinella_miranda",0.3
113,4,1,0.000642597,"pollinator","Coleoptera_sp._5",0.3
114,20,7,0.000185899,"pollinator","Colias_croceus",0.3
115,19,3,0.000514174,"pollinator","Colletes_dimidiatus",0.3
115,7,7,0.000770096,"pollinator","Colletes_dimidiatus",0.3
116,5,1,0.000890011,"pollinator","Colletes1?_Waiting<85>",0.3
117,3,1,3.08114e-05,"pollinator","Colletes2?_Waiting<85>",0.3
118,1,5,2.56519e-05,"pollinator","Crematogaster_alluaudi",0.3
119,1,1,3.17794e-05,"pollinator","Crematogaster_scutellaris",0.3
120,1,5,2.56519e-05,"pollinator","Cryptocephalus_gounellei",0.3
121,2,7,8.80886e-05,"pollinator","Cryptocephalus_nitidicollis",0.3
122,1,2,6.47184e-05,"pollinator","Cryptocephalus_nubigena",0.3
123,3,3,2.73874e-05,"pollinator","Curculionidae_sp.",0.3
124,9,5,0.000170555,"pollinator","Dasytes_cf._subaenescens",0.3
125,4,2,0.000345901,"pollinator","Dasytes_lanzarotensis",0.3
126,15,5,0.00184281,"pollinator","Dasytes_subaenescens",0.3
126,15,6,0.000645308,"pollinator","Dasytes_subaenescens",0.3
126,15,7,0.000747392,"pollinator","Dasytes_subaenescens",0.3
127,2,7,4.51135e-05,"pollinator","Delia_flavibasis",0.3
128,4,2,0.000172951,"pollinator","Diglyphus_chabrias",0.3
129,7,7,0.000138919,"pollinator","Dilophus_hiemalis",0.3
130,4,3,0.000255203,"pollinator","Dinarmoides_spilopterus",0.3
130,4,4,0.000255356,"pollinator","Dinarmoides_spilopterus",0.3
131,5,2,0.000481821,"pollinator","Dischistus_atlanticus",0.3
132,8,5,4.6009e-05,"pollinator","Elasmus_platyedrae",0.3
133,43,6,0.00020619,"pollinator","Empididae_sp._1",0.3
133,43,7,0.000146381,"pollinator","Empididae_sp._1",0.3
134,7,7,4.68148e-05,"pollinator","Empis_sp._1",0.3
135,8,4,0.000143478,"pollinator","Eristalinus_aeneus",0.3
135,8,5,0.0001348,"pollinator","Eristalinus_aeneus",0.3
136,7,3,0.000319328,"pollinator","Eristalinus_taeniops",0.3
136,7,4,0.000555761,"pollinator","Eristalinus_taeniops",0.3
136,7,7,0.000307576,"pollinator","Eristalinus_taeniops",0.3
137,7,4,0.00016942,"pollinator","Eristalis_tenax",0.3
137,8,5,0.000139888,"pollinator","Eristalis_tenax",0.3
138,7,5,0.00125471,"pollinator","Estheria_simonyi",0.3
138,7,6,0.000745442,"pollinator","Estheria_simonyi",0.3
138,7,7,0.00132598,"pollinator","Estheria_simonyi",0.3
139,20,3,0.000759359,"pollinator","Eucera_gracilipes",0.3
139,20,5,0.00143198,"pollinator","Eucera_gracilipes",0.3
139,20,7,0.000936645,"pollinator","Eucera_gracilipes",0.3
140,9,4,0.000403696,"pollinator","Euderus_sp.",0.3
140,9,5,0.000368309,"pollinator","Euderus_sp.",0.3
140,9,7,0.000525741,"pollinator","Euderus_sp.",0.3
141,1,5,0.00122592,"pollinator","Eumerus_latitarsis",0.3
141,1,6,0.00206966,"pollinator","Eumerus_latitarsis",0.3
141,1,7,0.000969711,"pollinator","Eumerus_latitarsis",0.3
142,1,5,0.000369926,"pollinator","Eumerus_nivariae",0.3
143,4,4,0.000185609,"pollinator","Eupelmus_sp.",0.3
143,11,6,0.00017541,"pollinator","Eupelmus_sp.",0.3
144,3,6,3.91958e-05,"pollinator","Eupelmus_testaceiventris",0.3
145,6,2,0.00022929,"pollinator","Eurytoma_sp._1",0.3
145,4,4,0.000286732,"pollinator","Eurytoma_sp._1",0.3
146,4,2,0.000147731,"pollinator","Eurytoma_sp._2",0.3
146,21,6,0.000150055,"pollinator","Eurytoma_sp._2",0.3
147,1,1,6.35588e-05,"pollinator","Eurytoma_sp._3",0.3
148,7,6,6.22383e-05,"pollinator","Exetastes_segmentarius",0.3
149,18,3,6.04395e-05,"pollinator","Exhyalanthrax_canarionae",0.3
150,2,4,9.75187e-05,"pollinator","Fannia_sp.",0.3
151,18,3,6.04395e-05,"pollinator","Gasteruption_sp.",0.3
152,2,5,3.57549e-05,"pollinator","Geometridae_sp.",0.3
153,4,2,5.76502e-05,"pollinator","Geometridae_sp._2",0.3
154,41,4,9.60439e-05,"pollinator","Gnaphosidae_sp._1",0.3
155,32,2,0.000278329,"pollinator","Goniozus_sp.",0.3
156,4,6,7.22565e-05,"pollinator","Halictus_fulvipes",0.3
157,8,4,5.63901e-05,"pollinator","Holepyris_sp.",0.3
158,23,5,0.000223274,"pollinator","Hylaeus_ater",0.3
159,18,3,0.000483516,"pollinator","Hylaeus_hohmanni",0.3
160,4,1,0.000411632,"pollinator","Hylaeus_sp.",0.3
161,33,1,0.000190438,"pollinator","Hym._Waiting<85>.",0.3
162,22,7,0.000384372,"pollinator","Lasioglossum_arctifrons",0.3
163,17,2,0.0013395,"pollinator","Lasioglossum_loetum",0.3
163,17,3,0.00202308,"pollinator","Lasioglossum_loetum",0.3
163,17,4,0.00133835,"pollinator","Lasioglossum_loetum",0.3
163,17,5,0.00139486,"pollinator","Lasioglossum_loetum",0.3
163,17,6,0.00268927,"pollinator","Lasioglossum_loetum",0.3
163,17,7,0.00214865,"pollinator","Lasioglossum_loetum",0.3
164,4,1,0.000657827,"pollinator","Lasioglossum_phoenicurum",0.3
165,10,3,0.00355847,"pollinator","Lasioglossum_viride",0.3
165,10,4,0.0029281,"pollinator","Lasioglossum_viride",0.3
165,10,5,0.00447327,"pollinator","Lasioglossum_viride",0.3
165,10,6,0.00572669,"pollinator","Lasioglossum_viride",0.3
165,10,7,0.00329323,"pollinator","Lasioglossum_viride",0.3
166,15,5,0.000688592,"pollinator","Leptochilus_cruentatus",0.3
167,9,4,0.000151879,"pollinator","Leptochilus_eatoni",0.3
167,9,5,0.000189325,"pollinator","Leptochilus_eatoni",0.3
168,5,2,0.00063648,"pollinator","Leptochilus_fortunatus",0.3
169,7,7,4.68148e-05,"pollinator","Linnaemyia_soror",0.3
170,12,1,0.00298824,"pollinator","Lucilia_sericata",0.3
170,12,2,0.00200354,"pollinator","Lucilia_sericata",0.3
170,12,3,0.0016692,"pollinator","Lucilia_sericata",0.3
170,12,4,0.00204475,"pollinator","Lucilia_sericata",0.3
170,12,6,0.00175118,"pollinator","Lucilia_sericata",0.3
170,12,7,0.00164903,"pollinator","Lucilia_sericata",0.3
171,1,1,0.000476691,"pollinator","Lucilia_sp._1",0.3
172,16,1,8.44022e-05,"pollinator","Macrocoma_cf._henoni",0.3
173,7,4,8.13333e-05,"pollinator","Macrocoma_splendens",0.3
174,11,3,3.0905e-05,"pollinator","Macroglossum_stellatarum",0.3
175,11,5,0.000104735,"pollinator","Malthinus_mutabilis",0.3
176,22,4,0.000238447,"pollinator","Megachile_canariensis",0.3
176,22,7,0.000491792,"pollinator","Megachile_canariensis",0.3
177,2,6,8.64612e-05,"pollinator","Megaselia_sp._1",0.3
178,4,5,0.000866589,"pollinator","Megaselia_sp._2",0.3
179,18,3,6.04395e-05,"pollinator","Melecta_curvispina",0.3
180,33,1,0.000190438,"pollinator","Melecta_sp.",0.3
181,27,5,0.00111695,"pollinator","Meligethes_canariensis",0.3
182,37,4,0.00024198,"pollinator","Meligethes_cf._canariensis",0.3
183,1,2,2.15728e-05,"pollinator","Milichiidae_sp.",0.3
184,1,5,2.56519e-05,"pollinator","Minotetrastichus_sp.",0.3
185,23,4,8.27745e-05,"pollinator","Monomorium_subopacum",0.3
186,7,4,8.13333e-05,"pollinator","Mordellistena_cf._canariensis",0.3
187,28,1,0.00084931,"pollinator","Musca_domestica",0.3
187,28,3,0.00125619,"pollinator","Musca_domestica",0.3
187,28,4,0.00101087,"pollinator","Musca_domestica",0.3
187,28,5,0.00102377,"pollinator","Musca_domestica",0.3
187,28,6,0.000846943,"pollinator","Musca_domestica",0.3
188,44,1,0.000146109,"pollinator","Musca_osiris",0.3
188,44,2,0.000111663,"pollinator","Musca_osiris",0.3
189,1,1,0.000285047,"pollinator","Musca_sorbens",0.3
190,8,5,0.000215098,"pollinator","Myathropa_florea",0.3
190,7,7,0.000552843,"pollinator","Myathropa_florea",0.3
191,7,7,9.36295e-05,"pollinator","Mycetophilidae_sp._1",0.3
192,9,4,0.00258627,"pollinator","Myopites_nigrescens",0.3
192,9,6,0.00135069,"pollinator","Myopites_nigrescens",0.3
192,9,7,0.00319511,"pollinator","Myopites_nigrescens",0.3
193,2,5,0.000121835,"pollinator","Neodryophilus_cryptophagoides",0.3
193,2,7,0.000129659,"pollinator","Neodryophilus_cryptophagoides",0.3
194,16,1,0.00331514,"pollinator","Nomioides_deceptor",0.3
195,37,4,0.00024198,"pollinator","Nomioides_fortunatus",0.3
196,5,1,0.000681651,"pollinator","Nomioides_sp.",0.3
197,11,2,0.000126563,"pollinator","Nyctia_lugubris",0.3
197,11,6,0.000226066,"pollinator","Nyctia_lugubris",0.3
198,4,1,6.96146e-05,"pollinator","Ormyrus_sp._1",0.3
199,18,3,0.000690569,"pollinator","Oscinella_sp._1",0.3
199,18,4,0.000308885,"pollinator","Oscinella_sp._1",0.3
200,1,4,0.00010819,"pollinator","Oscinella_sp._2",0.3
201,32,2,0.000278329,"pollinator","Oscinimorpha_sp.",0.3
202,36,3,0.00128632,"pollinator","Osmia_canaria",0.3
202,22,7,0.000697335,"pollinator","Osmia_canaria",0.3
203,4,3,0.000283767,"pollinator","Osmia_latreillei",0.3
203,4,6,0.000188565,"pollinator","Osmia_latreillei",0.3
204,8,4,0.00011278,"pollinator","Oxyopes_cf._kraepelinorum",0.3
205,1,6,3.89432e-05,"pollinator","Oxyopes_kraepelinorum",0.3
206,4,1,0.000304408,"pollinator","Paragus_tibialis",0.3
206,4,2,0.000178008,"pollinator","Paragus_tibialis",0.3
207,42,6,0.000300881,"pollinator","Paratrechina_longicornis",0.3
207,42,7,0.000166481,"pollinator","Paratrechina_longicornis",0.3
208,27,7,0.000118256,"pollinator","Perilampus_sp._1",0.3
209,7,7,4.68148e-05,"pollinator","Perilampus_sp._2",0.3
210,21,2,0.000150888,"pollinator","Phalacrus_coruscus",0.3
210,21,7,0.000350074,"pollinator","Phalacrus_coruscus",0.3
211,27,3,0.000331036,"pollinator","Phthiria_simonyi",0.3
211,27,5,0.000641878,"pollinator","Phthiria_simonyi",0.3
211,27,7,0.000351633,"pollinator","Phthiria_simonyi",0.3
212,1,1,0.00012176,"pollinator","Physiphora_alceae",0.3
212,2,4,0.000149543,"pollinator","Physiphora_alceae",0.3
213,7,4,0.000244,"pollinator","Phyto_discrepans",0.3
214,1,2,2.15728e-05,"pollinator","Phyto_nigrobarbata",0.3
215,4,3,0.000476495,"pollinator","Pieris_rapae",0.3
215,4,6,0.000292636,"pollinator","Pieris_rapae",0.3
216,3,1,0.003169,"pollinator","Plagiolepis_schmitzii",0.3
216,3,2,0.00775798,"pollinator","Plagiolepis_schmitzii",0.3
216,3,4,0.0024061,"pollinator","Plagiolepis_schmitzii",0.3
216,3,6,0.00490965,"pollinator","Plagiolepis_schmitzii",0.3
217,29,3,0.000921006,"pollinator","Plagiolepis_sp._2",0.3
217,29,4,0.00211505,"pollinator","Plagiolepis_sp._2",0.3
217,29,5,0.00182157,"pollinator","Plagiolepis_sp._2",0.3
218,3,4,0.00013084,"pollinator","Platypalpus_sp.",0.3
218,3,5,0.000147642,"pollinator","Platypalpus_sp.",0.3
219,46,2,0.000105878,"pollinator","Platypalpus_sp._1",0.3
219,46,6,0.000120611,"pollinator","Platypalpus_sp._1",0.3
220,7,4,8.13333e-05,"pollinator","Platypalpus_sp._2",0.3
221,16,1,0.000124484,"pollinator","Podalonia_sp.",0.3
222,16,1,0.000182775,"pollinator","Proconura_sp._1",0.3
223,4,2,5.76502e-05,"pollinator","Proconura_sp._2",0.3
224,8,5,9.20181e-05,"pollinator","Pteromalus_sp._1",0.3
225,4,1,0.000241933,"pollinator","Pteromalus_sp._2",0.3
225,4,2,0.000569305,"pollinator","Pteromalus_sp._2",0.3
226,9,4,0.000252074,"pollinator","Pteromalus_sp._3",0.3
226,9,7,0.00043679,"pollinator","Pteromalus_sp._3",0.3
227,8,4,0.000328804,"pollinator","Pteromalus_sp._4",0.3
227,8,5,0.000217161,"pollinator","Pteromalus_sp._4",0.3
228,1,7,4.2975e-05,"pollinator","Rondania_insularis",0.3
229,1,2,4.31456e-05,"pollinator","Sapromyza_sp.",0.3
230,16,1,9.27043e-05,"pollinator","Sarcophaga_sp._1",0.3
231,16,1,6.09249e-05,"pollinator","Sarcophagidae_sp.",0.3
232,1,1,0.000190676,"pollinator","Sarcophagidae_sp._2",0.3
233,1,7,4.2975e-05,"pollinator","Sarcophagidae_sp._3",0.3
234,25,2,0.000691503,"pollinator","Sarcophagidae_sp._4",0.3
235,35,2,0.000822518,"pollinator","Sarcophagidae_sp._5",0.3
235,35,3,0.00055699,"pollinator","Sarcophagidae_sp._5",0.3
235,35,4,0.000661064,"pollinator","Sarcophagidae_sp._5",0.3
235,35,6,0.000495003,"pollinator","Sarcophagidae_sp._5",0.3
236,4,2,0.0001153,"pollinator","Sarcophagidae_sp._6",0.3
237,1,1,0.000222456,"pollinator","Sarcophagidae_sp._7",0.3
238,2,4,0.000499985,"pollinator","Sarcophagidae_sp._8",0.3
238,11,6,0.000416865,"pollinator","Sarcophagidae_sp._8",0.3
239,18,3,0.000378182,"pollinator","Scaeva_albomaculata",0.3
239,18,6,0.00053909,"pollinator","Scaeva_albomaculata",0.3
239,18,7,0.000314299,"pollinator","Scaeva_albomaculata",0.3
240,1,2,2.15728e-05,"pollinator","Scaptomyza_sp._2",0.3
241,8,4,0.000177285,"pollinator","Scenopinus_sp.",0.3
241,8,5,0.000141431,"pollinator","Scenopinus_sp.",0.3
242,24,1,0.00330292,"pollinator","Sciaridae_sp.",0.3
242,24,2,0.00183647,"pollinator","Sciaridae_sp.",0.3
242,24,5,0.00123683,"pollinator","Sciaridae_sp.",0.3
242,24,7,0.00108451,"pollinator","Sciaridae_sp.",0.3
243,22,4,0.000539691,"pollinator","Sciaridae_sp._1",0.3
243,22,6,0.000434221,"pollinator","Sciaridae_sp._1",0.3
243,22,7,0.000660883,"pollinator","Sciaridae_sp._1",0.3
244,3,1,0.00140063,"pollinator","Sciaridae_sp._4",0.3
245,2,6,4.32306e-05,"pollinator","Scymnus_canariensis",0.3
246,3,3,4.90632e-05,"pollinator","Sepsis_sp.",0.3
247,1,4,5.4095e-05,"pollinator","Sibinia_sericea",0.3
248,21,7,0.000519659,"pollinator","Spathulina_sicula",0.3
249,13,4,0.000114852,"pollinator","Sphaeniscus_filiolus",0.3
250,4,1,0.000208844,"pollinator","Sphecidae_sp.",0.3
251,1,3,2.16758e-05,"pollinator","Stenoselma_sp.",0.3
252,13,4,0.000114852,"pollinator","Stomorhina_lunata",0.3
253,7,4,0.000276506,"pollinator","Synthesomyia_nudiseta",0.3
254,15,4,0.000510714,"pollinator","Syritta_pipiens",0.3
254,15,5,0.00158715,"pollinator","Syritta_pipiens",0.3
254,15,7,0.000502455,"pollinator","Syritta_pipiens",0.3
255,7,6,0.00135989,"pollinator","Tachina_canariensis",0.3
255,7,7,0.000421025,"pollinator","Tachina_canariensis",0.3
256,1,1,3.17794e-05,"pollinator","Tachinidae_sp._1",0.3
257,1,2,2.15728e-05,"pollinator","Tachyagetes_aemulans",0.3
258,3,1,0.00329669,"pollinator","Tapinoma_nigerrimum",0.3
259,4,1,0.000417687,"pollinator","Tephritidae_sp._1",0.3
260,3,5,3.06653e-05,"pollinator","Tethina_marmorata",0.3
261,30,1,0.000848644,"pollinator","Tethinidae_sp._1",0.3
262,30,1,0.0010793,"pollinator","Tethinidae_sp._2",0.3
263,1,2,2.15728e-05,"pollinator","Tethinidae_sp._3",0.3
264,31,2,0.000213048,"pollinator","Tetramesa_sp.",0.3
265,11,7,0.000262569,"pollinator","Thaumatomyia_notata",0.3
266,23,4,0.00306932,"pollinator","Themnothorax_hesperius",0.3
266,23,5,0.00108405,"pollinator","Themnothorax_hesperius",0.3
267,1,1,0.000127118,"pollinator","Themnothorax_productus",0.3
268,34,3,0.000432766,"pollinator","Themnothorax_risii",0.3
269,8,6,0.000132533,"pollinator","Thomisus_cf._globosum",0.3
270,39,3,0.000386791,"pollinator","Thomisus_cf._onustus",0.3
270,39,5,0.000364089,"pollinator","Thomisus_cf._onustus",0.3
270,39,6,0.000399898,"pollinator","Thomisus_cf._onustus",0.3
270,39,7,0.000379362,"pollinator","Thomisus_cf._onustus",0.3
271,4,1,0.000399281,"pollinator","Thyreus_sp._aff._ramosus",0.3
272,1,6,0.00187245,"pollinator","Thyridanthrax_indigenus",0.3
273,1,1,0.00117584,"pollinator","Thysanoptera_sp.",0.3
274,1,2,0.00556555,"pollinator","Thysanoptera_sp._1",0.3
274,1,3,0.00766459,"pollinator","Thysanoptera_sp._1",0.3
274,1,4,0.00724693,"pollinator","Thysanoptera_sp._1",0.3
274,1,5,0.00593818,"pollinator","Thysanoptera_sp._1",0.3
274,1,6,0.00676119,"pollinator","Thysanoptera_sp._1",0.3
274,1,7,0.00549218,"pollinator","Thysanoptera_sp._1",0.3
275,6,2,0.00511549,"pollinator","Thysanoptera_sp._2",0.3
275,6,3,0.00492448,"pollinator","Thysanoptera_sp._2",0.3
275,6,4,0.007837,"pollinator","Thysanoptera_sp._2",0.3
275,6,5,0.00564622,"pollinator","Thysanoptera_sp._2",0.3
275,6,6,0.00552402,"pollinator","Thysanoptera_sp._2",0.3
275,6,7,0.0053232,"pollinator","Thysanoptera_sp._2",0.3
276,38,3,0.000367764,"pollinator","Thysanoptera_sp._3",0.3
276,38,4,0.000356079,"pollinator","Thysanoptera_sp._3",0.3
276,38,5,0.00039776,"pollinator","Thysanoptera_sp._3",0.3
277,5,2,0.000144708,"pollinator","Thysanoptera_sp._4",0.3
278,8,5,0.00301274,"pollinator","Thysanoptera_sp._7",0.3
279,4,4,0.000271664,"pollinator","Torymoides_lindbergi",0.3
280,8,4,5.63901e-05,"pollinator","Trixoscelis_sp.",0.3
281,6,1,0.000319559,"pollinator","Troglops_sp.",0.3
282,4,3,9.3066e-05,"pollinator","Tropinota_squalida",0.3
283,21,6,6.043e-05,"pollinator","Trupanea_augur",0.3
284,4,1,0.00142761,"pollinator","Urelliosoma_guimari",0.3
284,4,2,0.0012345,"pollinator","Urelliosoma_guimari",0.3
284,4,3,0.00119415,"pollinator","Urelliosoma_guimari",0.3
284,4,4,0.00151828,"pollinator","Urelliosoma_guimari",0.3
284,4,5,0.00163841,"pollinator","Urelliosoma_guimari",0.3
284,4,6,0.00109081,"pollinator","Urelliosoma_guimari",0.3
285,4,1,0.000208844,"pollinator","Urellliosoma_sp.",0.3
286,1,1,3.17794e-05,"pollinator","Vanessa_Cardui",0.3
287,4,1,0.000278458,"pollinator","Vestitohalictus_sp.",0.3
288,20,7,9.29494e-05,"pollinator","Villa_nigriceps",0.3
1,9,4,0.0111425,"plant","Argyranthemum.frutescens",0.4
1,9,5,0.0108649,"plant","Argyranthemum.frutescens",0.4
1,9,6,0.0100508,"plant","Argyranthemum.frutescens",0.4
2,4,1,3.82774e-05,"plant","Argyranthemum.sp.",0.4
3,21,1,0.00448733,"plant","Asparagus.pastorianus",0.4
4,19,5,0.00113429,"plant","Asphaltklee.bituminosa",0.4
4,19,6,0.0018647,"plant","Asphaltklee.bituminosa",0.4
4,19,7,0.00270176,"plant","Asphaltklee.bituminosa",0.4
5,30,5,0.00193566,"plant","Ceballosia.fruticosa",0.4
5,30,7,0.00137707,"plant","Ceballosia.fruticosa",0.4
6,42,5,0.000486128,"plant","Ceropegia.dichotoma",0.4
7,1,4,5.706e-05,"plant","Ceropegia.fusca",0.4
8,4,1,0.0108058,"plant","Euphorbia.balsamifera..f.",0.4
8,4,2,0.00931064,"plant","Euphorbia.balsamifera..f.",0.4
8,4,3,0.0102879,"plant","Euphorbia.balsamifera..f.",0.4
8,4,4,0.00873209,"plant","Euphorbia.balsamifera..f.",0.4
8,4,5,0.0103617,"plant","Euphorbia.balsamifera..f.",0.4
8,4,6,0.01007,"plant","Euphorbia.balsamifera..f.",0.4
8,4,7,0.00851304,"plant","Euphorbia.balsamifera..f.",0.4
9,2,1,0.020972,"plant","Euphorbia.balsamifera..m.",0.4
9,2,2,0.0213737,"plant","Euphorbia.balsamifera..m.",0.4
9,2,3,0.018832,"plant","Euphorbia.balsamifera..m.",0.4
9,2,4,0.0174982,"plant","Euphorbia.balsamifera..m.",0.4
9,2,5,0.0204137,"plant","Euphorbia.balsamifera..m.",0.4
9,2,6,0.0181924,"plant","Euphorbia.balsamifera..m.",0.4
9,2,7,0.0179444,"plant","Euphorbia.balsamifera..m.",0.4
10,6,4,0.0103787,"plant","Euphorbia.lamarckii",0.4
10,6,5,0.00669624,"plant","Euphorbia.lamarckii",0.4
10,6,6,0.00908291,"plant","Euphorbia.lamarckii",0.4
10,6,7,0.0162978,"plant","Euphorbia.lamarckii",0.4
11,24,3,0.0061246,"plant","Euphorbia.regis.jubae",0.4
12,12,1,0.00302173,"plant","Fagonia.albiflora",0.4
12,12,3,0.00404329,"plant","Fagonia.albiflora",0.4
12,12,4,0.00234761,"plant","Fagonia.albiflora",0.4
12,12,5,0.00423138,"plant","Fagonia.albiflora",0.4
12,12,6,0.00363947,"plant","Fagonia.albiflora",0.4
13,25,4,0.00195547,"plant","Frankenia.laevis",0.4
13,25,5,0.00155447,"plant","Frankenia.laevis",0.4
14,7,1,0.000876891,"plant","Helianthemum.canariensis",0.4
14,7,2,0.00225367,"plant","Helianthemum.canariensis",0.4
14,7,4,0.00141599,"plant","Helianthemum.canariensis",0.4
15,38,1,0.00089949,"plant","Kickxia.heterophylla",0.4
15,38,2,0.00131314,"plant","Kickxia.heterophylla",0.4
16,39,3,0.000814211,"plant","Kickxia.scoparia",0.4
16,39,5,0.000519925,"plant","Kickxia.scoparia",0.4
16,39,6,0.000946652,"plant","Kickxia.scoparia",0.4
17,3,1,0.0122313,"plant","Launaea.arborescens",0.4
17,3,2,0.0147498,"plant","Launaea.arborescens",0.4
17,3,3,0.0110598,"plant","Launaea.arborescens",0.4
17,3,4,0.0107782,"plant","Launaea.arborescens",0.4
17,3,5,0.00813604,"plant","Launaea.arborescens",0.4
17,3,6,0.0110449,"plant","Launaea.arborescens",0.4
18,16,5,0.00104347,"plant","Lavendula.buchii",0.4
19,5,3,0.000365302,"plant","Lavendula.minutolii",0.4
20,16,4,0.00233055,"plant","Lavendula.multifida",0.4
20,16,6,0.00070161,"plant","Lavendula.multifida",0.4
21,22,7,0.00388993,"plant","Lotus.glaucus",0.4
22,36,2,0.000550005,"plant","Lotus.lancerottensis",0.4
23,43,4,0.00132755,"plant","Lotus.sessilifolius",0.4
24,34,1,0.00231958,"plant","Lotus.sp.",0.4
25,22,3,0.000912575,"plant","Lotus.spartioides",0.4
26,5,1,0.00738024,"plant","Lycium.intricatum",0.4
26,5,2,0.0102503,"plant","Lycium.intricatum",0.4
26,5,3,0.00739274,"plant","Lycium.intricatum",0.4
26,5,4,0.00516557,"plant","Lycium.intricatum",0.4
26,5,5,0.00594242,"plant","Lycium.intricatum",0.4
26,5,6,0.00567135,"plant","Lycium.intricatum",0.4
27,7,5,0.00118099,"plant","Nauplius.aquaticus",0.4
28,21,1,0.000839234,"plant","Nauplius.sp.",0.4
29,1,5,0.0002072,"plant","Neochamaelea.pulverulenta",0.4
30,20,5,0.00448474,"plant","Parolinia.intermedia",0.4
31,1,4,0.0109711,"plant","Periploca.laevigata",0.4
31,1,5,0.00820646,"plant","Periploca.laevigata",0.4
