"node_id","layer_id","flow","full_name","short","type","module","trial_num"
32,1,0.00300691,"Megabothris_rectangulatus","Crect","paras",1,0.3
32,2,0.00146449,"Megabothris_rectangulatus","Crect","paras",1,0.3
32,3,0.00456747,"Megabothris_rectangulatus","Crect","paras",1,0.3
32,4,0.00668912,"Megabothris_rectangulatus","Crect","paras",1,0.3
32,5,0.00540574,"Megabothris_rectangulatus","Crect","paras",1,0.3
32,6,0.00726766,"Megabothris_rectangulatus","Crect","paras",1,0.3
33,1,0.00536095,"Amalaraeus_penicilliger","Cpen","paras",3,0.3
33,2,0.00319925,"Amalaraeus_penicilliger","Cpen","paras",3,0.3
33,3,0.00953695,"Amalaraeus_penicilliger","Cpen","paras",3,0.3
33,4,0.00571399,"Amalaraeus_penicilliger","Cpen","paras",3,0.3
33,5,0.00505131,"Amalaraeus_penicilliger","Cpen","paras",3,0.3
33,6,0.0102374,"Amalaraeus_penicilliger","Cpen","paras",3,0.3
34,4,0.000276312,"Doratopsylla_birulai","Doratbir","paras",2,0.3
34,5,0.000585117,"Doratopsylla_birulai","Doratbir","paras",2,0.3
34,6,0.00209415,"Doratopsylla_birulai","Doratbir","paras",2,0.3
35,1,1.32012e-05,"Frontopsylla_elata","Frel","paras",1,0.3
35,4,5.71773e-05,"Frontopsylla_elata","Frel","paras",23,0.3
35,5,0.00010039,"Frontopsylla_elata","Frel","paras",23,0.3
36,1,0.0020898,"Histrichopsylla_talpae","Htalp","paras",1,0.3
36,2,0.00191443,"Histrichopsylla_talpae","Htalp","paras",1,0.3
36,3,0.00146153,"Histrichopsylla_talpae","Htalp","paras",1,0.3
36,4,0.00251297,"Histrichopsylla_talpae","Htalp","paras",1,0.3
36,5,0.00258287,"Histrichopsylla_talpae","Htalp","paras",1,0.3
36,6,0.00208908,"Histrichopsylla_talpae","Htalp","paras",1,0.3
37,2,0.000306902,"Leptopsylla_segnis","Leptsegn","paras",8,0.3
37,4,4.79298e-05,"Leptopsylla_segnis","Leptsegn","paras",3,0.3
37,5,0.000137345,"Leptopsylla_segnis","Leptsegn","paras",3,0.3
38,1,0.000500321,"Neopsylla_acanthina","Nac","paras",7,0.3
38,2,0.000748803,"Neopsylla_acanthina","Nac","paras",7,0.3
38,3,0.00231652,"Neopsylla_acanthina","Nac","paras",7,0.3
38,4,0.00155259,"Neopsylla_acanthina","Nac","paras",5,0.3
38,5,0.00210498,"Neopsylla_acanthina","Nac","paras",5,0.3
38,6,0.00146812,"Neopsylla_acanthina","Nac","paras",5,0.3
39,1,0.000206378,"Neopsylla_mana","Nmana","paras",5,0.3
39,2,0.000385487,"Neopsylla_mana","Nmana","paras",5,0.3
39,3,0.000305131,"Neopsylla_mana","Nmana","paras",5,0.3
39,5,1.90363e-05,"Neopsylla_mana","Nmana","paras",5,0.3
40,1,0.00863301,"Palaeopsylla_soricis","Psoric","paras",2,0.3
40,2,0.0110675,"Palaeopsylla_soricis","Psoric","paras",4,0.3
40,3,0.0156789,"Palaeopsylla_soricis","Psoric","paras",2,0.3
40,4,0.0121237,"Palaeopsylla_soricis","Psoric","paras",2,0.3
40,5,0.0198826,"Palaeopsylla_soricis","Psoric","paras",2,0.3
40,6,0.0388893,"Palaeopsylla_soricis","Psoric","paras",2,0.3
41,1,0.0019819,"Androlaelaps_glasgowi","Aglasg","paras",1,0.3
41,2,0.0042202,"Androlaelaps_glasgowi","Aglasg","paras",1,0.3
41,3,0.00312579,"Androlaelaps_glasgowi","Aglasg","paras",6,0.3
41,4,0.00145261,"Androlaelaps_glasgowi","Aglasg","paras",1,0.3
41,5,0.00101573,"Androlaelaps_glasgowi","Aglasg","paras",1,0.3
41,6,0.0014952,"Androlaelaps_glasgowi","Aglasg","paras",1,0.3
42,1,0.000255212,"Euryparasitus_emarginatus","Emarg","paras",2,0.3
42,2,0.0021646,"Euryparasitus_emarginatus","Emarg","paras",4,0.3
42,3,0.00133908,"Euryparasitus_emarginatus","Emarg","paras",2,0.3
42,4,0.000608994,"Euryparasitus_emarginatus","Emarg","paras",2,0.3
42,5,0.000473868,"Euryparasitus_emarginatus","Emarg","paras",2,0.3
42,6,0.000412484,"Euryparasitus_emarginatus","Emarg","paras",2,0.3
43,1,0.000668626,"Eulaelaps_stabularis","Eustab","paras",8,0.3
43,2,0.00139429,"Eulaelaps_stabularis","Eustab","paras",8,0.3
43,3,0.00134116,"Eulaelaps_stabularis","Eustab","paras",8,0.3
43,4,0.00104004,"Eulaelaps_stabularis","Eustab","paras",8,0.3
43,5,0.0010292,"Eulaelaps_stabularis","Eustab","paras",8,0.3
43,6,0.00123736,"Eulaelaps_stabularis","Eustab","paras",8,0.3
44,1,0.000464712,"Haemogamasus_ambulans","Hgamb","paras",1,0.3
44,2,0.000490084,"Haemogamasus_ambulans","Hgamb","paras",1,0.3
44,3,0.00214373,"Haemogamasus_ambulans","Hgamb","paras",1,0.3
44,4,0.000936733,"Haemogamasus_ambulans","Hgamb","paras",1,0.3
44,5,0.00123429,"Haemogamasus_ambulans","Hgamb","paras",1,0.3
44,6,0.00169951,"Haemogamasus_ambulans","Hgamb","paras",1,0.3
45,1,7.01563e-05,"Haemogamasus_mandschuricus","Hgmand","paras",3,0.3
45,2,0.00037056,"Haemogamasus_mandschuricus","Hgmand","paras",3,0.3
45,3,0.00979452,"Haemogamasus_mandschuricus","Hgmand","paras",3,0.3
45,4,0.000281637,"Haemogamasus_mandschuricus","Hgmand","paras",3,0.3
45,5,0.000275638,"Haemogamasus_mandschuricus","Hgmand","paras",3,0.3
45,6,0.0008383,"Haemogamasus_mandschuricus","Hgmand","paras",3,0.3
46,2,2.00164e-05,"Haemogamasus_nidi","Hgnidi","paras",18,0.3
46,3,0.000219478,"Haemogamasus_nidi","Hgnidi","paras",18,0.3
46,4,0.000166284,"Haemogamasus_nidi","Hgnidi","paras",18,0.3
46,5,0.000254082,"Haemogamasus_nidi","Hgnidi","paras",18,0.3
46,6,0.00023396,"Haemogamasus_nidi","Hgnidi","paras",18,0.3
47,1,3.91679e-05,"Haemogamasus_nidiformes","Hgnidif","paras",3,0.3
47,2,0.00143094,"Haemogamasus_nidiformes","Hgnidif","paras",3,0.3
47,3,0.000335993,"Haemogamasus_nidiformes","Hgnidif","paras",3,0.3
47,6,0.00028655,"Haemogamasus_nidiformes","Hgnidif","paras",3,0.3
48,5,0.000378388,"Hirstionyssus_apodemi","Hiapodemi","paras",5,0.3
49,4,0.0365677,"Hirstionyssus_criceti","Hicric","paras",22,0.3
50,1,0.000975377,"Hirstionyssus_isabellinus","Hiisab","paras",1,0.3
50,2,0.0017267,"Hirstionyssus_isabellinus","Hiisab","paras",1,0.3
50,3,0.00756753,"Hirstionyssus_isabellinus","Hiisab","paras",1,0.3
50,4,0.00311122,"Hirstionyssus_isabellinus","Hiisab","paras",1,0.3
50,5,0.0013096,"Hirstionyssus_isabellinus","Hiisab","paras",1,0.3
50,6,0.020499,"Hirstionyssus_isabellinus","Hiisab","paras",25,0.3
51,1,0.000632314,"Hirstionyssus_soricis","Hisoric","paras",2,0.3
51,2,0.0011667,"Hirstionyssus_soricis","Hisoric","paras",2,0.3
51,3,0.00290087,"Hirstionyssus_soricis","Hisoric","paras",2,0.3
51,4,0.00483098,"Hirstionyssus_soricis","Hisoric","paras",2,0.3
51,5,0.00453678,"Hirstionyssus_soricis","Hisoric","paras",2,0.3
51,6,0.00432612,"Hirstionyssus_soricis","Hisoric","paras",2,0.3
52,1,4.8346e-06,"Holoparasitus_gontscharovae","Holopargontch","paras",2,0.3
52,3,8.55023e-06,"Holoparasitus_gontscharovae","Holopargontch","paras",1,0.3
52,6,3.11135e-06,"Holoparasitus_gontscharovae","Holopargontch","paras",2,0.3
53,2,7.54969e-05,"Hypoaspis_forcipata","Hsforcipat","paras",2,0.3
54,4,1.18407e-06,"Hyperlaelaps_amphibius","Hyamph","paras",2,0.3
55,5,0.000116267,"Hyperlaelaps_arvalis","Hyarval","paras",1,0.3
55,6,0.00018111,"Hyperlaelaps_arvalis","Hyarval","paras",1,0.3
56,1,1.32012e-05,"Hypoaspis_austricaus","Hyaustr","paras",1,0.3
56,3,8.35402e-05,"Hypoaspis_austricaus","Hyaustr","paras",2,0.3
57,1,0.000119472,"Iphidosoma_fimetarium","Iphidfim","paras",7,0.3
57,3,2.10815e-05,"Iphidosoma_fimetarium","Iphidfim","paras",9,0.3
57,4,7.71193e-05,"Iphidosoma_fimetarium","Iphidfim","paras",9,0.3
57,5,0.000362449,"Iphidosoma_fimetarium","Iphidfim","paras",9,0.3
57,6,0.000467422,"Iphidosoma_fimetarium","Iphidfim","paras",25,0.3
58,5,1.12529e-06,"Laelaspis_astronomicus","Laelaspsiastr","paras",2,0.3
59,1,0.000359178,"Laelaps_clethrionomydis","Lclethr","paras",6,0.3
59,2,0.00159809,"Laelaps_clethrionomydis","Lclethr","paras",6,0.3
59,3,0.00773474,"Laelaps_clethrionomydis","Lclethr","paras",6,0.3
59,4,0.00077634,"Laelaps_clethrionomydis","Lclethr","paras",6,0.3
59,5,0.000387205,"Laelaps_clethrionomydis","Lclethr","paras",6,0.3
59,6,0.000739672,"Laelaps_clethrionomydis","Lclethr","paras",6,0.3
60,1,5.19333e-05,"Laelaps_hilaris","Lhilar","paras",1,0.3
60,2,0.000244706,"Laelaps_hilaris","Lhilar","paras",1,0.3
60,3,0.00126291,"Laelaps_hilaris","Lhilar","paras",1,0.3
60,5,0.000369959,"Laelaps_hilaris","Lhilar","paras",1,0.3
60,6,0.00295218,"Laelaps_hilaris","Lhilar","paras",1,0.3
61,5,0.000591815,"Laelaps_micromydis","Lmicrom","paras",9,0.3
62,1,0.000680623,"Laelaps_muris","Lmuris","paras",3,0.3
62,3,0.000462382,"Laelaps_muris","Lmuris","paras",3,0.3
62,4,0.00231966,"Laelaps_muris","Lmuris","paras",3,0.3
62,5,0.00209966,"Laelaps_muris","Lmuris","paras",3,0.3
62,6,0.0051878,"Laelaps_muris","Lmuris","paras",3,0.3
63,1,9.1048e-05,"Laelaps_pavlovskyi","Lpavl","paras",5,0.3
63,2,0.00171535,"Laelaps_pavlovskyi","Lpavl","paras",5,0.3
63,3,0.00190057,"Laelaps_pavlovskyi","Lpavl","paras",5,0.3
63,4,0.00213051,"Laelaps_pavlovskyi","Lpavl","paras",5,0.3
63,5,0.00116926,"Laelaps_pavlovskyi","Lpavl","paras",5,0.3
63,6,0.00446096,"Laelaps_pavlovskyi","Lpavl","paras",5,0.3
64,1,0.000179262,"Macrocheles_glaber","Mglab","paras",7,0.3
64,2,0.00021834,"Macrocheles_glaber","Mglab","paras",7,0.3
64,3,0.00154341,"Macrocheles_glaber","Mglab","paras",7,0.3
64,4,0.000271683,"Macrocheles_glaber","Mglab","paras",7,0.3
65,1,1.78179e-05,"Macrocheles_nataliae","Mnataliae","paras",1,0.3
65,3,9.11297e-05,"Macrocheles_nataliae","Mnataliae","paras",1,0.3
66,1,8.17113e-05,"Macrocheles_rotundiscutus","Mrotund","paras",5,0.3
66,3,6.25751e-05,"Macrocheles_rotundiscutus","Mrotund","paras",6,0.3
67,1,4.8346e-06,"Ololaelaps_sellnicki","Olsell","paras",2,0.3
68,5,4.48051e-05,"Parasitus_berlesei","Pberelesei","paras",2,0.3
69,1,1.55823e-05,"Parasitus_coleoptratorum","Pcoleop","paras",13,0.3
69,2,5.8931e-05,"Parasitus_coleoptratorum","Pcoleop","paras",13,0.3
69,3,0.000198656,"Parasitus_coleoptratorum","Pcoleop","paras",13,0.3
69,4,0.000818944,"Parasitus_coleoptratorum","Pcoleop","paras",13,0.3
69,5,0.000333882,"Parasitus_coleoptratorum","Pcoleop","paras",13,0.3
70,1,2.05679e-05,"Parasitus_consanguineus","Pcons","paras",11,0.3
70,2,0.000334086,"Parasitus_consanguineus","Pcons","paras",11,0.3
70,3,0.000542645,"Parasitus_consanguineus","Pcons","paras",11,0.3
70,4,0.00101218,"Parasitus_consanguineus","Pcons","paras",11,0.3
70,5,0.000528956,"Parasitus_consanguineus","Pcons","paras",11,0.3
70,6,0.000324204,"Parasitus_consanguineus","Pcons","paras",11,0.3
71,3,9.80049e-05,"Parasitus_convexus","Pconvexus","paras",1,0.3
72,2,2.02001e-05,"Parasitus_copridis","Pcopridis","paras",6,0.3
73,1,3.16525e-05,"Pergamasus_crassipes","Pergcrass","paras",15,0.3
73,2,8.93279e-05,"Pergamasus_crassipes","Pergcrass","paras",15,0.3
73,3,0.000140538,"Pergamasus_crassipes","Pergcrass","paras",15,0.3
73,4,0.000159974,"Pergamasus_crassipes","Pergcrass","paras",15,0.3
73,5,0.000187202,"Pergamasus_crassipes","Pergcrass","paras",15,0.3
74,2,5.80191e-06,"Pergamasus_lapponicus","Perlappon","paras",20,0.3
74,3,5.43678e-05,"Pergamasus_lapponicus","Perlappon","paras",20,0.3
75,1,1.59192e-05,"Pergamasus_misellus","Pergmis","paras",1,0.3
76,1,3.895e-05,"Pergamasus_quisquilarum","Perquis","paras",1,0.3
77,2,7.07339e-05,"Pergamasus_septentrionalis","Persept","paras",19,0.3
77,3,0.00038414,"Pergamasus_septentrionalis","Persept","paras",19,0.3
77,4,0.000193723,"Pergamasus_septentrionalis","Persept","paras",19,0.3
78,1,2.28704e-05,"Parasitus_fimetorum","Pfimet","paras",14,0.3
78,2,0.00019929,"Parasitus_fimetorum","Pfimet","paras",14,0.3
78,3,0.000472681,"Parasitus_fimetorum","Pfimet","paras",14,0.3
78,4,0.000223558,"Parasitus_fimetorum","Pfimet","paras",14,0.3
79,4,1.18407e-06,"Parasitus_lunaris","Plunaris","paras",24,0.3
79,5,4.31336e-05,"Parasitus_lunaris","Plunaris","paras",24,0.3
79,6,9.45348e-05,"Parasitus_lunaris","Plunaris","paras",24,0.3
80,2,0.0209216,"Parasitus_magnus","Pmagnus","paras",4,0.3
80,3,0.00100029,"Parasitus_magnus","Pmagnus","paras",1,0.3
81,1,0.00182981,"Poecilochirus_necrophori","Pnecr","paras",1,0.3
81,2,0.00377779,"Poecilochirus_necrophori","Pnecr","paras",1,0.3
81,3,0.00633889,"Poecilochirus_necrophori","Pnecr","paras",1,0.3
81,4,0.00890585,"Poecilochirus_necrophori","Pnecr","paras",1,0.3
81,5,0.00314734,"Poecilochirus_necrophori","Pnecr","paras",1,0.3
81,6,0.00450534,"Poecilochirus_necrophori","Pnecr","paras",1,0.3
82,1,0.000198931,"Parasitus_oudemansi","Poudem","paras",7,0.3
82,2,0.00205235,"Parasitus_oudemansi","Poudem","paras",4,0.3
82,3,0.00201677,"Parasitus_oudemansi","Poudem","paras",1,0.3
82,4,0.00093717,"Parasitus_oudemansi","Poudem","paras",1,0.3
82,5,0.00136158,"Parasitus_oudemansi","Poudem","paras",1,0.3
82,6,0.00058182,"Parasitus_oudemansi","Poudem","paras",1,0.3
83,1,1.55823e-05,"Parasitus_remberti","Premb","paras",4,0.3
83,2,0.00400443,"Parasitus_remberti","Premb","paras",4,0.3
83,3,0.000686297,"Parasitus_remberti","Premb","paras",21,0.3
83,4,0.000288527,"Parasitus_remberti","Premb","paras",21,0.3
83,5,0.000630119,"Parasitus_remberti","Premb","paras",21,0.3
83,6,0.000492806,"Parasitus_remberti","Premb","paras",21,0.3
84,1,0.000209843,"Poecilochirus_subterraneus","Psubterr","paras",10,0.3
84,2,0.000614534,"Poecilochirus_subterraneus","Psubterr","paras",10,0.3
84,3,0.000466373,"Poecilochirus_subterraneus","Psubterr","paras",10,0.3
84,4,0.000997479,"Poecilochirus_subterraneus","Psubterr","paras",10,0.3
84,5,0.000757195,"Poecilochirus_subterraneus","Psubterr","paras",10,0.3
84,6,0.00194966,"Poecilochirus_subterraneus","Psubterr","paras",10,0.3
85,2,9.67419e-05,"Proctolaelaps_pygmaeus","Proctpyg","paras",17,0.3
85,3,0.00171085,"Proctolaelaps_pygmaeus","Proctpyg","paras",17,0.3
85,4,0.000291999,"Proctolaelaps_pygmaeus","Proctpyg","paras",17,0.3
85,5,0.000322054,"Proctolaelaps_pygmaeus","Proctpyg","paras",17,0.3
85,6,0.000262898,"Proctolaelaps_pygmaeus","Proctpyg","paras",17,0.3
1,1,0.00108963,"Apodemus_agrarius","APAGR","host",6,0.4
1,2,0.0020651,"Apodemus_agrarius","APAGR","host",6,0.4
1,3,0.00385122,"Apodemus_agrarius","APAGR","host",6,0.4
1,4,0.0037235,"Apodemus_agrarius","APAGR","host",6,0.4
1,5,0.00357683,"Apodemus_agrarius","APAGR","host",6,0.4
1,6,0.00289027,"Apodemus_agrarius","APAGR","host",6,0.4
2,1,0.00105799,"Apodemus_peninsulae","APPEN","host",6,0.4
2,2,0.00126483,"Apodemus_peninsulae","APPEN","host",6,0.4
2,3,0.00186516,"Apodemus_peninsulae","APPEN","host",6,0.4
2,4,0.00293231,"Apodemus_peninsulae","APPEN","host",6,0.4
2,5,0.00163008,"Apodemus_peninsulae","APPEN","host",6,0.4
2,6,0.00387021,"Apodemus_peninsulae","APPEN","host",6,0.4
3,2,0.0384733,"Asioscalops_altaica","ASALT","host",4,0.4
3,3,0.00815162,"Asioscalops_altaica","ASALT","host",1,0.4
3,4,0.00290652,"Asioscalops_altaica","ASALT","host",1,0.4
3,5,0.00482745,"Asioscalops_altaica","ASALT","host",1,0.4
3,6,0.00741782,"Asioscalops_altaica","ASALT","host",1,0.4
4,1,0.00429188,"Arvicola_terrestris","ATERR","host",3,0.4
4,2,0.0042594,"Arvicola_terrestris","ATERR","host",3,0.4
4,3,0.0197216,"Arvicola_terrestris","ATERR","host",3,0.4
4,4,0.00983644,"Arvicola_terrestris","ATERR","host",3,0.4
4,5,0.00651958,"Arvicola_terrestris","ATERR","host",3,0.4
4,6,0.0249735,"Arvicola_terrestris","ATERR","host",3,0.4
5,1,0.0014502,"Clethrionomys_glareolus","CLGLA","host",2,0.4
5,2,0.00092999,"Clethrionomys_glareolus","CLGLA","host",2,0.4
5,3,0.00114055,"Clethrionomys_glareolus","CLGLA","host",2,0.4
5,4,0.000656489,"Clethrionomys_glareolus","CLGLA","host",2,0.4
5,5,0.00168418,"Clethrionomys_glareolus","CLGLA","host",2,0.4
5,6,0.011327,"Clethrionomys_glareolus","CLGLA","host",2,0.4
6,1,0.00256139,"Clethrionomys_rufocanus","CLRUF","host",1,0.4
6,2,0.000834552,"Clethrionomys_rufocanus","CLRUF","host",1,0.4
6,3,0.00241434,"Clethrionomys_rufocanus","CLRUF","host",1,0.4
6,4,0.0026708,"Clethrionomys_rufocanus","CLRUF","host",1,0.4
6,5,0.00263984,"Clethrionomys_rufocanus","CLRUF","host",1,0.4
6,6,0.00175806,"Clethrionomys_rufocanus","CLRUF","host",1,0.4
7,1,0.00122548,"Clethrionomys_turilus","CLRUT","host",1,0.4
7,2,0.00186576,"Clethrionomys_turilus","CLRUT","host",1,0.4
7,3,0.00399421,"Clethrionomys_turilus","CLRUT","host",1,0.4
7,4,0.00372943,"Clethrionomys_turilus","CLRUT","host",1,0.4
7,5,0.00304361,"Clethrionomys_turilus","CLRUT","host",1,0.4
7,6,0.00335284,"Clethrionomys_turilus","CLRUT","host",1,0.4
8,1,0.000624096,"Cricetus_cricetus","CRICE","host",3,0.4
8,4,0.0376212,"Cricetus_cricetus","CRICE","host",24,0.4
8,5,0.00243985,"Cricetus_cricetus","CRICE","host",1,0.4
8,6,0.0017407,"Cricetus_cricetus","CRICE","host",1,0.4
9,1,0.00162143,"Crocidura_sibirica","CRSIB","host",2,0.4
9,2,0.000601423,"Crocidura_sibirica","CRSIB","host",1,0.4
10,1,0.000352698,"Eutamias_sibiricus","EUSIB","host",7,0.4
10,2,0.00238562,"Eutamias_sibiricus","EUSIB","host",7,0.4
10,3,0.00302922,"Eutamias_sibiricus","EUSIB","host",7,0.4
10,4,0.00406717,"Eutamias_sibiricus","EUSIB","host",7,0.4
10,6,0.0201796,"Eutamias_sibiricus","EUSIB","host",22,0.4
11,1,0.000971522,"Microtus_agrestis","MAGRE","host",1,0.4
11,2,0.00369561,"Microtus_agrestis","MAGRE","host",1,0.4
11,3,0.00477695,"Microtus_agrestis","MAGRE","host",1,0.4
11,4,0.00239476,"Microtus_agrestis","MAGRE","host",1,0.4
11,5,0.00293707,"Microtus_agrestis","MAGRE","host",1,0.4
11,6,0.00232945,"Microtus_agrestis","MAGRE","host",1,0.4
12,1,0.000698878,"Microtus_arvalis","MARVA","host",1,0.4
12,2,0.00211056,"Microtus_arvalis","MARVA","host",1,0.4
12,3,0.00581256,"Microtus_arvalis","MARVA","host",1,0.4
12,4,0.00284421,"Microtus_arvalis","MARVA","host",1,0.4
12,5,0.00450744,"Microtus_arvalis","MARVA","host",1,0.4
12,6,0.00375547,"Microtus_arvalis","MARVA","host",1,0.4
13,1,0.00261779,"Microtus_gregalis","MGREG","host",5,0.4
13,2,0.00338657,"Microtus_gregalis","MGREG","host",5,0.4
13,3,0.0111286,"Microtus_gregalis","MGREG","host",5,0.4
13,4,0.00296365,"Microtus_gregalis","MGREG","host",5,0.4
13,5,0.00319419,"Microtus_gregalis","MGREG","host",5,0.4
13,6,0.00119867,"Microtus_gregalis","MGREG","host",5,0.4
14,1,0.000375783,"Microtus_minutus","MIMIN","host",10,0.4
14,2,0.000607401,"Microtus_minutus","MIMIN","host",10,0.4
14,3,0.000855239,"Microtus_minutus","MIMIN","host",10,0.4
14,4,0.00227123,"Microtus_minutus","MIMIN","host",10,0.4
14,5,0.0022673,"Microtus_minutus","MIMIN","host",10,0.4
14,6,0.000893676,"Microtus_minutus","MIMIN","host",10,0.4
15,1,0.0017806,"Microtus_oeconomus","MOECO","host",1,0.4
15,2,0.00147635,"Microtus_oeconomus","MOECO","host",1,0.4
15,3,0.0024846,"Microtus_oeconomus","MOECO","host",1,0.4
15,4,0.00356025,"Microtus_oeconomus","MOECO","host",1,0.4
15,5,0.00291974,"Microtus_oeconomus","MOECO","host",1,0.4
15,6,0.00955225,"Microtus_oeconomus","MOECO","host",1,0.4
16,2,0.00112068,"Mus_musculus","MUSMU","host",8,0.4
16,3,0.00064278,"Mus_musculus","MUSMU","host",8,0.4
16,4,0.000764453,"Mus_musculus","MUSMU","host",8,0.4
17,2,0.00150354,"Neomys_fodiens","NEOFO","host",4,0.4
17,3,0.0114981,"Neomys_fodiens","NEOFO","host",2,0.4
17,4,0.0067333,"Neomys_fodiens","NEOFO","host",2,0.4
17,5,0.00887762,"Neomys_fodiens","NEOFO","host",2,0.4
17,6,0.0203884,"Neomys_fodiens","NEOFO","host",2,0.4
18,2,0.000771666,"Rattus_norvegicus","RNORV","host",1,0.4
18,5,0.000898022,"Rattus_norvegicus","RNORV","host",1,0.4
19,1,0.00222736,"Sorex_araneus","SARAN","host",2,0.4
19,2,0.0015279,"Sorex_araneus","SARAN","host",2,0.4
19,3,0.00359647,"Sorex_araneus","SARAN","host",2,0.4
19,4,0.00257381,"Sorex_araneus","SARAN","host",2,0.4
19,5,0.00279601,"Sorex_araneus","SARAN","host",2,0.4
19,6,0.00625331,"Sorex_araneus","SARAN","host",2,0.4
20,1,0.00117549,"Sorex_caecutiens","SCAEC","host",2,0.4
20,2,0.000523364,"Sorex_caecutiens","SCAEC","host",2,0.4
20,4,0.00240901,"Sorex_caecutiens","SCAEC","host",2,0.4
20,5,0.00333417,"Sorex_caecutiens","SCAEC","host",2,0.4
21,1,0.000192281,"Sicista_betulina","SBETU","host",8,0.4
21,2,0.000991941,"Sicista_betulina","SBETU","host",8,0.4
21,3,0.00101484,"Sicista_betulina","SBETU","host",8,0.4
21,4,0.00129638,"Sicista_betulina","SBETU","host",8,0.4
21,5,0.00162516,"Sicista_betulina","SBETU","host",8,0.4
21,6,0.00226373,"Sicista_betulina","SBETU","host",8,0.4
22,1,0.00336731,"Sorex_isodon","SISOD","host",2,0.4
22,3,0.00128023,"Sorex_isodon","SISOD","host",2,0.4
22,4,0.00210618,"Sorex_isodon","SISOD","host",2,0.4
22,5,0.00313666,"Sorex_isodon","SISOD","host",2,0.4
22,6,0.00670749,"Sorex_isodon","SISOD","host",2,0.4
23,1,0.00063151,"Sorex_minutus","SMINU","host",2,0.4
23,2,0.000433025,"Sorex_minutus","SMINU","host",2,0.4
23,3,0.000732338,"Sorex_minutus","SMINU","host",2,0.4
23,4,0.000868114,"Sorex_minutus","SMINU","host",2,0.4
23,5,0.00134376,"Sorex_minutus","SMINU","host",2,0.4
23,6,0.00344314,"Sorex_minutus","SMINU","host",2,0.4
24,3,0.00042045,"Sorex_vir","SOVIR","host",2,0.4
25,1,0.000210943,"Sorex_tundrensis","STUND","host",2,0.4
25,2,0.000592318,"Sorex_tundrensis","STUND","host",2,0.4
25,3,0.00242469,"Sorex_tundrensis","STUND","host",2,0.4
25,4,0.00124466,"Sorex_tundrensis","STUND","host",2,0.4
25,5,0.00196427,"Sorex_tundrensis","STUND","host",2,0.4
25,6,0.00358661,"Sorex_tundrensis","STUND","host",9,0.4
26,1,7.83254e-05,"Amphipsylla_sibirica","Amphsib","paras",12,0.4
26,2,0.00024582,"Amphipsylla_sibirica","Amphsib","paras",12,0.4
26,3,0.000400549,"Amphipsylla_sibirica","Amphsib","paras",12,0.4
26,4,0.000322575,"Amphipsylla_sibirica","Amphsib","paras",12,0.4
26,5,0.000332687,"Amphipsylla_sibirica","Amphsib","paras",12,0.4
26,6,0.000347924,"Amphipsylla_sibirica","Amphsib","paras",12,0.4
27,1,4.37451e-05,"Megabothrys_calcarifer","Cercal","paras",2,0.4
28,1,0.000113296,"Ceratophyllus_indages","Cerind","paras",7,0.4
28,2,0.0014483,"Ceratophyllus_indages","Cerind","paras",7,0.4
28,3,0.0010488,"Ceratophyllus_indages","Cerind","paras",7,0.4
28,4,0.000760131,"Ceratophyllus_indages","Cerind","paras",7,0.4
28,6,0.000356745,"Ceratophyllus_indages","Cerind","paras",1,0.4
29,5,5.37854e-05,"Ceratophyllus_garei","Cgarei","paras",1,0.4
30,1,0.00220608,"Ctenophtalmus_assimilis","Ctass","paras",1,0.4
30,2,0.00600666,"Ctenophtalmus_assimilis","Ctass","paras",4,0.4
30,3,0.00407218,"Ctenophtalmus_assimilis","Ctass","paras",1,0.4
30,4,0.00499944,"Ctenophtalmus_assimilis","Ctass","paras",1,0.4
30,5,0.00837843,"Ctenophtalmus_assimilis","Ctass","paras",1,0.4
30,6,0.0141879,"Ctenophtalmus_assimilis","Ctass","paras",1,0.4
31,1,1.61778e-05,"Megabothris_turbidus","Cturb","paras",17,0.4
31,2,0.000244911,"Megabothris_turbidus","Cturb","paras",17,0.4
31,3,0.000284739,"Megabothris_turbidus","Cturb","paras",17,0.4
31,5,0.000154554,"Megabothris_turbidus","Cturb","paras",10,0.4
32,1,0.00270093,"Megabothris_rectangulatus","Crect","paras",1,0.4
32,2,0.00141167,"Megabothris_rectangulatus","Crect","paras",1,0.4
32,3,0.00444194,"Megabothris_rectangulatus","Crect","paras",1,0.4
32,4,0.00655369,"Megabothris_rectangulatus","Crect","paras",1,0.4
32,5,0.00536486,"Megabothris_rectangulatus","Crect","paras",1,0.4
32,6,0.00789388,"Megabothris_rectangulatus","Crect","paras",1,0.4
33,1,0.00491136,"Amalaraeus_penicilliger","Cpen","paras",3,0.4
33,2,0.00304389,"Amalaraeus_penicilliger","Cpen","paras",3,0.4
33,3,0.00922333,"Amalaraeus_penicilliger","Cpen","paras",3,0.4
33,4,0.00561251,"Amalaraeus_penicilliger","Cpen","paras",3,0.4
33,5,0.00501661,"Amalaraeus_penicilliger","Cpen","paras",3,0.4
33,6,0.0109941,"Amalaraeus_penicilliger","Cpen","paras",3,0.4
34,4,0.000266759,"Doratopsylla_birulai","Doratbir","paras",2,0.4
34,5,0.00059914,"Doratopsylla_birulai","Doratbir","paras",2,0.4
34,6,0.00226799,"Doratopsylla_birulai","Doratbir","paras",2,0.4
