"node_id","layer_id","flow","full_name","short","type","module","relax_rate"
60,6,0.00495351,"Laelaps_hilaris","Lhilar","paras",1,0.5
61,5,0.00120293,"Laelaps_micromydis","Lmicrom","paras",9,0.5
62,1,0.000362402,"Laelaps_muris","Lmuris","paras",3,0.5
62,3,0.000330643,"Laelaps_muris","Lmuris","paras",3,0.5
62,4,0.00202792,"Laelaps_muris","Lmuris","paras",3,0.5
62,5,0.00173834,"Laelaps_muris","Lmuris","paras",3,0.5
62,6,0.00756358,"Laelaps_muris","Lmuris","paras",3,0.5
63,1,0.000103445,"Laelaps_pavlovskyi","Lpavl","paras",4,0.5
63,2,0.00175117,"Laelaps_pavlovskyi","Lpavl","paras",4,0.5
63,3,0.00168116,"Laelaps_pavlovskyi","Lpavl","paras",4,0.5
63,4,0.00215677,"Laelaps_pavlovskyi","Lpavl","paras",4,0.5
63,5,0.00135168,"Laelaps_pavlovskyi","Lpavl","paras",4,0.5
63,6,0.00788326,"Laelaps_pavlovskyi","Lpavl","paras",4,0.5
64,1,0.000156775,"Macrocheles_glaber","Mglab","paras",1,0.5
64,2,0.000122483,"Macrocheles_glaber","Mglab","paras",1,0.5
64,3,0.00145502,"Macrocheles_glaber","Mglab","paras",7,0.5
64,4,2.45608e-05,"Macrocheles_glaber","Mglab","paras",2,0.5
65,1,2.06082e-05,"Macrocheles_nataliae","Mnataliae","paras",1,0.5
65,3,8.95287e-05,"Macrocheles_nataliae","Mnataliae","paras",1,0.5
66,1,9.40846e-05,"Macrocheles_rotundiscutus","Mrotund","paras",4,0.5
66,3,6.63513e-05,"Macrocheles_rotundiscutus","Mrotund","paras",5,0.5
67,1,5.35816e-06,"Ololaelaps_sellnicki","Olsell","paras",2,0.5
68,5,5.36765e-05,"Parasitus_berlesei","Pberelesei","paras",2,0.5
69,1,2.49276e-05,"Parasitus_coleoptratorum","Pcoleop","paras",2,0.5
69,2,8.00966e-06,"Parasitus_coleoptratorum","Pcoleop","paras",2,0.5
69,3,0.000144106,"Parasitus_coleoptratorum","Pcoleop","paras",1,0.5
69,4,0.000542706,"Parasitus_coleoptratorum","Pcoleop","paras",1,0.5
69,5,0.000113033,"Parasitus_coleoptratorum","Pcoleop","paras",1,0.5
70,1,3.46509e-05,"Parasitus_consanguineus","Pcons","paras",4,0.5
70,2,0.000395732,"Parasitus_consanguineus","Pcons","paras",4,0.5
70,3,0.000375626,"Parasitus_consanguineus","Pcons","paras",1,0.5
70,4,0.000848939,"Parasitus_consanguineus","Pcons","paras",3,0.5
70,5,0.000337365,"Parasitus_consanguineus","Pcons","paras",2,0.5
70,6,9.24792e-05,"Parasitus_consanguineus","Pcons","paras",2,0.5
71,3,8.94175e-05,"Parasitus_convexus","Pconvexus","paras",1,0.5
72,2,1.6465e-05,"Parasitus_copridis","Pcopridis","paras",5,0.5
73,1,4.78768e-05,"Pergamasus_crassipes","Pergcrass","paras",1,0.5
73,2,3.42322e-05,"Pergamasus_crassipes","Pergcrass","paras",1,0.5
73,3,3.31757e-05,"Pergamasus_crassipes","Pergcrass","paras",5,0.5
73,4,2.08918e-05,"Pergamasus_crassipes","Pergcrass","paras",1,0.5
73,5,2.25373e-05,"Pergamasus_crassipes","Pergcrass","paras",1,0.5
74,2,8.00966e-06,"Pergamasus_lapponicus","Perlappon","paras",2,0.5
74,3,9.71674e-06,"Pergamasus_lapponicus","Perlappon","paras",1,0.5
75,1,1.8584e-05,"Pergamasus_misellus","Pergmis","paras",1,0.5
76,1,4.57501e-05,"Pergamasus_quisquilarum","Perquis","paras",1,0.5
77,2,7.84732e-05,"Pergamasus_septentrionalis","Persept","paras",1,0.5
77,3,0.000339556,"Pergamasus_septentrionalis","Persept","paras",4,0.5
77,4,1.70672e-06,"Pergamasus_septentrionalis","Persept","paras",2,0.5
78,1,2.13248e-05,"Parasitus_fimetorum","Pfimet","paras",5,0.5
78,2,0.000139859,"Parasitus_fimetorum","Pfimet","paras",1,0.5
78,3,0.000324841,"Parasitus_fimetorum","Pfimet","paras",1,0.5
78,4,3.41343e-06,"Parasitus_fimetorum","Pfimet","paras",2,0.5
79,4,1.70672e-06,"Parasitus_lunaris","Plunaris","paras",2,0.5
79,5,1.53554e-06,"Parasitus_lunaris","Plunaris","paras",2,0.5
79,6,2.86513e-05,"Parasitus_lunaris","Plunaris","paras",2,0.5
80,2,0.00699683,"Parasitus_magnus","Pmagnus","paras",6,0.5
80,3,0.000709117,"Parasitus_magnus","Pmagnus","paras",1,0.5
81,1,0.00184144,"Poecilochirus_necrophori","Pnecr","paras",1,0.5
81,2,0.00525758,"Poecilochirus_necrophori","Pnecr","paras",1,0.5
81,3,0.00645462,"Poecilochirus_necrophori","Pnecr","paras",1,0.5
81,4,0.0110418,"Poecilochirus_necrophori","Pnecr","paras",1,0.5
81,5,0.00344881,"Poecilochirus_necrophori","Pnecr","paras",1,0.5
81,6,0.00756249,"Poecilochirus_necrophori","Pnecr","paras",1,0.5
82,1,0.000424628,"Parasitus_oudemansi","Poudem","paras",7,0.5
82,2,0.000780574,"Parasitus_oudemansi","Poudem","paras",6,0.5
82,3,0.00144813,"Parasitus_oudemansi","Poudem","paras",1,0.5
82,4,0.000821035,"Parasitus_oudemansi","Poudem","paras",1,0.5
82,5,0.00137842,"Parasitus_oudemansi","Poudem","paras",1,0.5
82,6,0.000491084,"Parasitus_oudemansi","Poudem","paras",3,0.5
83,1,2.49276e-05,"Parasitus_remberti","Premb","paras",6,0.5
83,2,0.00160809,"Parasitus_remberti","Premb","paras",6,0.5
83,3,0.00045253,"Parasitus_remberti","Premb","paras",1,0.5
83,4,4.41925e-05,"Parasitus_remberti","Premb","paras",1,0.5
83,5,0.00044148,"Parasitus_remberti","Premb","paras",2,0.5
83,6,0.000391586,"Parasitus_remberti","Premb","paras",2,0.5
84,1,0.00024516,"Poecilochirus_subterraneus","Psubterr","paras",1,0.5
84,2,0.000634045,"Poecilochirus_subterraneus","Psubterr","paras",1,0.5
84,3,0.000271327,"Poecilochirus_subterraneus","Psubterr","paras",1,0.5
84,4,0.000863212,"Poecilochirus_subterraneus","Psubterr","paras",1,0.5
84,5,0.000532707,"Poecilochirus_subterraneus","Psubterr","paras",1,0.5
84,6,0.00300254,"Poecilochirus_subterraneus","Psubterr","paras",1,0.5
85,2,0.0001579,"Proctolaelaps_pygmaeus","Proctpyg","paras",8,0.5
85,3,0.00138411,"Proctolaelaps_pygmaeus","Proctpyg","paras",3,0.5
85,4,5.86199e-05,"Proctolaelaps_pygmaeus","Proctpyg","paras",4,0.5
85,5,9.54821e-05,"Proctolaelaps_pygmaeus","Proctpyg","paras",1,0.5
85,6,5.6561e-06,"Proctolaelaps_pygmaeus","Proctpyg","paras",2,0.5
1,1,0.00145157,"Apodemus_agrarius","APAGR","host",5,0.6
1,2,0.00191178,"Apodemus_agrarius","APAGR","host",5,0.6
1,3,0.00386357,"Apodemus_agrarius","APAGR","host",5,0.6
1,4,0.00442256,"Apodemus_agrarius","APAGR","host",5,0.6
1,5,0.00498656,"Apodemus_agrarius","APAGR","host",5,0.6
1,6,0.00456079,"Apodemus_agrarius","APAGR","host",5,0.6
2,1,0.00131614,"Apodemus_peninsulae","APPEN","host",5,0.6
2,2,0.00152459,"Apodemus_peninsulae","APPEN","host",5,0.6
2,3,0.0019804,"Apodemus_peninsulae","APPEN","host",5,0.6
2,4,0.00297476,"Apodemus_peninsulae","APPEN","host",5,0.6
2,5,0.00164118,"Apodemus_peninsulae","APPEN","host",5,0.6
2,6,0.00644604,"Apodemus_peninsulae","APPEN","host",5,0.6
3,2,0.015447,"Asioscalops_altaica","ASALT","host",4,0.6
3,3,0.00731093,"Asioscalops_altaica","ASALT","host",4,0.6
3,4,0.00260003,"Asioscalops_altaica","ASALT","host",4,0.6
3,5,0.00493945,"Asioscalops_altaica","ASALT","host",4,0.6
3,6,0.0128923,"Asioscalops_altaica","ASALT","host",4,0.6
4,1,0.00287802,"Arvicola_terrestris","ATERR","host",3,0.6
4,2,0.00382134,"Arvicola_terrestris","ATERR","host",3,0.6
4,3,0.0150704,"Arvicola_terrestris","ATERR","host",3,0.6
4,4,0.00948099,"Arvicola_terrestris","ATERR","host",3,0.6
4,5,0.00695958,"Arvicola_terrestris","ATERR","host",3,0.6
4,6,0.0408197,"Arvicola_terrestris","ATERR","host",3,0.6
5,1,0.00164124,"Clethrionomys_glareolus","CLGLA","host",1,0.6
5,2,0.000715901,"Clethrionomys_glareolus","CLGLA","host",1,0.6
5,3,0.00102708,"Clethrionomys_glareolus","CLGLA","host",1,0.6
5,4,0.000354825,"Clethrionomys_glareolus","CLGLA","host",1,0.6
5,5,0.00184833,"Clethrionomys_glareolus","CLGLA","host",1,0.6
5,6,0.0192082,"Clethrionomys_glareolus","CLGLA","host",1,0.6
6,1,0.00179279,"Clethrionomys_rufocanus","CLRUF","host",2,0.6
6,2,0.000702687,"Clethrionomys_rufocanus","CLRUF","host",2,0.6
6,3,0.00235217,"Clethrionomys_rufocanus","CLRUF","host",2,0.6
6,4,0.00243808,"Clethrionomys_rufocanus","CLRUF","host",2,0.6
6,5,0.0026459,"Clethrionomys_rufocanus","CLRUF","host",2,0.6
6,6,0.00241964,"Clethrionomys_rufocanus","CLRUF","host",2,0.6
7,1,0.00175537,"Clethrionomys_turilus","CLRUT","host",2,0.6
7,2,0.00237903,"Clethrionomys_turilus","CLRUT","host",2,0.6
7,3,0.00467564,"Clethrionomys_turilus","CLRUT","host",2,0.6
7,4,0.00413642,"Clethrionomys_turilus","CLRUT","host",2,0.6
7,5,0.00366357,"Clethrionomys_turilus","CLRUT","host",2,0.6
7,6,0.00532291,"Clethrionomys_turilus","CLRUT","host",2,0.6
8,1,0.000313484,"Cricetus_cricetus","CRICE","host",3,0.6
8,4,0.00835248,"Cricetus_cricetus","CRICE","host",10,0.6
8,5,0.00208602,"Cricetus_cricetus","CRICE","host",4,0.6
8,6,0.00241907,"Cricetus_cricetus","CRICE","host",4,0.6
9,1,0.0011408,"Crocidura_sibirica","CRSIB","host",6,0.6
9,2,0.0003927,"Crocidura_sibirica","CRSIB","host",2,0.6
10,1,0.00105478,"Eutamias_sibiricus","EUSIB","host",7,0.6
10,2,0.00299967,"Eutamias_sibiricus","EUSIB","host",7,0.6
10,3,0.00376621,"Eutamias_sibiricus","EUSIB","host",7,0.6
10,4,0.00535181,"Eutamias_sibiricus","EUSIB","host",2,0.6
10,6,0.014238,"Eutamias_sibiricus","EUSIB","host",11,0.6
11,1,0.000727486,"Microtus_agrestis","MAGRE","host",2,0.6
11,2,0.00464811,"Microtus_agrestis","MAGRE","host",2,0.6
11,3,0.00462498,"Microtus_agrestis","MAGRE","host",2,0.6
11,4,0.00244837,"Microtus_agrestis","MAGRE","host",2,0.6
11,5,0.00289782,"Microtus_agrestis","MAGRE","host",2,0.6
11,6,0.00352494,"Microtus_agrestis","MAGRE","host",2,0.6
12,1,0.00064638,"Microtus_arvalis","MARVA","host",2,0.6
12,2,0.00173243,"Microtus_arvalis","MARVA","host",2,0.6
12,3,0.00586712,"Microtus_arvalis","MARVA","host",2,0.6
12,4,0.00275022,"Microtus_arvalis","MARVA","host",2,0.6
12,5,0.00592175,"Microtus_arvalis","MARVA","host",2,0.6
12,6,0.00649166,"Microtus_arvalis","MARVA","host",2,0.6
13,1,0.00278353,"Microtus_gregalis","MGREG","host",6,0.6
13,2,0.00301808,"Microtus_gregalis","MGREG","host",6,0.6
13,3,0.013268,"Microtus_gregalis","MGREG","host",6,0.6
13,4,0.00340813,"Microtus_gregalis","MGREG","host",6,0.6
13,5,0.00381262,"Microtus_gregalis","MGREG","host",6,0.6
13,6,0.00149456,"Microtus_gregalis","MGREG","host",4,0.6
14,1,0.000293591,"Microtus_minutus","MIMIN","host",8,0.6
14,2,0.000470911,"Microtus_minutus","MIMIN","host",8,0.6
14,3,0.000496669,"Microtus_minutus","MIMIN","host",9,0.6
14,4,0.002056,"Microtus_minutus","MIMIN","host",9,0.6
14,5,0.00392237,"Microtus_minutus","MIMIN","host",9,0.6
14,6,0.000954714,"Microtus_minutus","MIMIN","host",1,0.6
15,1,0.00249835,"Microtus_oeconomus","MOECO","host",2,0.6
15,2,0.00125158,"Microtus_oeconomus","MOECO","host",2,0.6
15,3,0.00245917,"Microtus_oeconomus","MOECO","host",2,0.6
15,4,0.00441346,"Microtus_oeconomus","MOECO","host",2,0.6
15,5,0.00324168,"Microtus_oeconomus","MOECO","host",2,0.6
15,6,0.0161786,"Microtus_oeconomus","MOECO","host",2,0.6
16,2,0.00184547,"Mus_musculus","MUSMU","host",8,0.6
16,3,0.000428923,"Mus_musculus","MUSMU","host",8,0.6
16,4,0.000562708,"Mus_musculus","MUSMU","host",2,0.6
17,2,0.000961754,"Neomys_fodiens","NEOFO","host",1,0.6
17,3,0.00773686,"Neomys_fodiens","NEOFO","host",1,0.6
17,4,0.0058636,"Neomys_fodiens","NEOFO","host",1,0.6
17,5,0.00827011,"Neomys_fodiens","NEOFO","host",1,0.6
17,6,0.0351767,"Neomys_fodiens","NEOFO","host",1,0.6
18,2,0.000785399,"Rattus_norvegicus","RNORV","host",2,0.6
18,5,0.000787891,"Rattus_norvegicus","RNORV","host",4,0.6
19,1,0.00294534,"Sorex_araneus","SARAN","host",1,0.6
19,2,0.00185438,"Sorex_araneus","SARAN","host",1,0.6
19,3,0.0026538,"Sorex_araneus","SARAN","host",1,0.6
19,4,0.00358751,"Sorex_araneus","SARAN","host",1,0.6
19,5,0.00331835,"Sorex_araneus","SARAN","host",1,0.6
19,6,0.010764,"Sorex_araneus","SARAN","host",1,0.6
20,1,0.000674548,"Sorex_caecutiens","SCAEC","host",1,0.6
20,2,0.000286037,"Sorex_caecutiens","SCAEC","host",2,0.6
20,4,0.00220122,"Sorex_caecutiens","SCAEC","host",1,0.6
20,5,0.00274194,"Sorex_caecutiens","SCAEC","host",1,0.6
21,1,0.000378202,"Sicista_betulina","SBETU","host",2,0.6
21,2,0.00105328,"Sicista_betulina","SBETU","host",2,0.6
21,3,0.000812432,"Sicista_betulina","SBETU","host",2,0.6
21,4,0.00169744,"Sicista_betulina","SBETU","host",2,0.6
21,5,0.00179934,"Sicista_betulina","SBETU","host",2,0.6
21,6,0.00339387,"Sicista_betulina","SBETU","host",2,0.6
22,1,0.00222242,"Sorex_isodon","SISOD","host",1,0.6
22,3,0.00148242,"Sorex_isodon","SISOD","host",1,0.6
22,4,0.00183689,"Sorex_isodon","SISOD","host",1,0.6
22,5,0.00341637,"Sorex_isodon","SISOD","host",1,0.6
22,6,0.0110658,"Sorex_isodon","SISOD","host",1,0.6
23,1,0.000878583,"Sorex_minutus","SMINU","host",1,0.6
23,2,0.000248021,"Sorex_minutus","SMINU","host",2,0.6
23,3,0.000442716,"Sorex_minutus","SMINU","host",1,0.6
23,4,0.000611908,"Sorex_minutus","SMINU","host",1,0.6
23,5,0.00163845,"Sorex_minutus","SMINU","host",1,0.6
23,6,0.00531998,"Sorex_minutus","SMINU","host",1,0.6
24,3,0.000251153,"Sorex_vir","SOVIR","host",1,0.6
25,1,0.000184602,"Sorex_tundrensis","STUND","host",1,0.6
25,2,0.000993188,"Sorex_tundrensis","STUND","host",1,0.6
25,3,0.0017203,"Sorex_tundrensis","STUND","host",1,0.6
25,4,0.000762752,"Sorex_tundrensis","STUND","host",1,0.6
25,5,0.00161591,"Sorex_tundrensis","STUND","host",1,0.6
25,6,0.00577303,"Sorex_tundrensis","STUND","host",4,0.6
26,1,3.75527e-05,"Amphipsylla_sibirica","Amphsib","paras",3,0.6
26,2,0.000137902,"Amphipsylla_sibirica","Amphsib","paras",2,0.6
26,3,0.000223964,"Amphipsylla_sibirica","Amphsib","paras",6,0.6
26,4,5.8054e-05,"Amphipsylla_sibirica","Amphsib","paras",1,0.6
26,5,4.45601e-05,"Amphipsylla_sibirica","Amphsib","paras",1,0.6
26,6,7.70076e-05,"Amphipsylla_sibirica","Amphsib","paras",2,0.6
27,1,4.62357e-05,"Megabothrys_calcarifer","Cercal","paras",1,0.6
28,1,0.000186813,"Ceratophyllus_indages","Cerind","paras",7,0.6
28,2,0.00156416,"Ceratophyllus_indages","Cerind","paras",7,0.6
28,3,0.000966427,"Ceratophyllus_indages","Cerind","paras",7,0.6
28,4,0.000690312,"Ceratophyllus_indages","Cerind","paras",2,0.6
28,6,0.000653754,"Ceratophyllus_indages","Cerind","paras",4,0.6
29,5,7.21455e-05,"Ceratophyllus_garei","Cgarei","paras",2,0.6
30,1,0.00182355,"Ctenophtalmus_assimilis","Ctass","paras",4,0.6
30,2,0.00289071,"Ctenophtalmus_assimilis","Ctass","paras",4,0.6
30,3,0.00338362,"Ctenophtalmus_assimilis","Ctass","paras",4,0.6
30,4,0.0045203,"Ctenophtalmus_assimilis","Ctass","paras",4,0.6
30,5,0.00974306,"Ctenophtalmus_assimilis","Ctass","paras",4,0.6
30,6,0.0240496,"Ctenophtalmus_assimilis","Ctass","paras",4,0.6
31,1,1.65839e-05,"Megabothris_turbidus","Cturb","paras",5,0.6
31,2,0.000119453,"Megabothris_turbidus","Cturb","paras",3,0.6
31,3,9.84988e-05,"Megabothris_turbidus","Cturb","paras",2,0.6
31,5,0.000267158,"Megabothris_turbidus","Cturb","paras",9,0.6
32,1,0.00227594,"Megabothris_rectangulatus","Crect","paras",2,0.6
32,2,0.00121248,"Megabothris_rectangulatus","Crect","paras",2,0.6
32,3,0.00396021,"Megabothris_rectangulatus","Crect","paras",2,0.6
32,4,0.00700863,"Megabothris_rectangulatus","Crect","paras",2,0.6
32,5,0.00631433,"Megabothris_rectangulatus","Crect","paras",2,0.6
32,6,0.0129037,"Megabothris_rectangulatus","Crect","paras",2,0.6
33,1,0.00321278,"Amalaraeus_penicilliger","Cpen","paras",3,0.6
33,2,0.00238259,"Amalaraeus_penicilliger","Cpen","paras",3,0.6
33,3,0.00741345,"Amalaraeus_penicilliger","Cpen","paras",3,0.6
33,4,0.00553714,"Amalaraeus_penicilliger","Cpen","paras",3,0.6
33,5,0.00513243,"Amalaraeus_penicilliger","Cpen","paras",3,0.6
33,6,0.0175723,"Amalaraeus_penicilliger","Cpen","paras",3,0.6
34,4,0.000249583,"Doratopsylla_birulai","Doratbir","paras",1,0.6
34,5,0.000327576,"Doratopsylla_birulai","Doratbir","paras",1,0.6
34,6,0.00340121,"Doratopsylla_birulai","Doratbir","paras",1,0.6
35,1,8.80399e-06,"Frontopsylla_elata","Frel","paras",6,0.6
35,4,7.62678e-05,"Frontopsylla_elata","Frel","paras",6,0.6
35,5,2.91387e-05,"Frontopsylla_elata","Frel","paras",5,0.6
36,1,0.00184265,"Histrichopsylla_talpae","Htalp","paras",2,0.6
36,2,0.00134865,"Histrichopsylla_talpae","Htalp","paras",2,0.6
36,3,0.00116676,"Histrichopsylla_talpae","Htalp","paras",2,0.6
36,4,0.00242401,"Histrichopsylla_talpae","Htalp","paras",2,0.6
36,5,0.00288435,"Histrichopsylla_talpae","Htalp","paras",2,0.6
36,6,0.00362251,"Histrichopsylla_talpae","Htalp","paras",2,0.6
37,2,0.000474306,"Leptopsylla_segnis","Leptsegn","paras",8,0.6
37,4,5.56133e-05,"Leptopsylla_segnis","Leptsegn","paras",5,0.6
37,5,5.43145e-05,"Leptopsylla_segnis","Leptsegn","paras",3,0.6
38,1,0.000503508,"Neopsylla_acanthina","Nac","paras",7,0.6
38,2,0.000698887,"Neopsylla_acanthina","Nac","paras",7,0.6
38,3,0.00239824,"Neopsylla_acanthina","Nac","paras",7,0.6
38,4,0.00095795,"Neopsylla_acanthina","Nac","paras",5,0.6
38,5,0.00229381,"Neopsylla_acanthina","Nac","paras",5,0.6
38,6,0.00238236,"Neopsylla_acanthina","Nac","paras",5,0.6
39,1,0.000204991,"Neopsylla_mana","Nmana","paras",5,0.6
39,2,0.000312479,"Neopsylla_mana","Nmana","paras",5,0.6
39,3,8.82969e-05,"Neopsylla_mana","Nmana","paras",3,0.6
39,5,2.91387e-05,"Neopsylla_mana","Nmana","paras",5,0.6
40,1,0.00687815,"Palaeopsylla_soricis","Psoric","paras",1,0.6
40,2,0.00473667,"Palaeopsylla_soricis","Psoric","paras",1,0.6
40,3,0.0111539,"Palaeopsylla_soricis","Psoric","paras",1,0.6
40,4,0.0111016,"Palaeopsylla_soricis","Psoric","paras",1,0.6
40,5,0.0206193,"Palaeopsylla_soricis","Psoric","paras",1,0.6
40,6,0.0724977,"Palaeopsylla_soricis","Psoric","paras",1,0.6
41,1,0.00143278,"Androlaelaps_glasgowi","Aglasg","paras",6,0.6
41,2,0.00370454,"Androlaelaps_glasgowi","Aglasg","paras",2,0.6
41,3,0.00280006,"Androlaelaps_glasgowi","Aglasg","paras",6,0.6
41,4,0.00148623,"Androlaelaps_glasgowi","Aglasg","paras",6,0.6
41,5,0.00106861,"Androlaelaps_glasgowi","Aglasg","paras",6,0.6
41,6,0.00236362,"Androlaelaps_glasgowi","Aglasg","paras",2,0.6
42,1,0.000204337,"Euryparasitus_emarginatus","Emarg","paras",4,0.6
42,2,0.000912344,"Euryparasitus_emarginatus","Emarg","paras",4,0.6
42,3,0.000805987,"Euryparasitus_emarginatus","Emarg","paras",1,0.6
42,4,0.000444838,"Euryparasitus_emarginatus","Emarg","paras",2,0.6
42,5,0.000298874,"Euryparasitus_emarginatus","Emarg","paras",9,0.6
42,6,0.000272501,"Euryparasitus_emarginatus","Emarg","paras",2,0.6
43,1,0.000657949,"Eulaelaps_stabularis","Eustab","paras",8,0.6
43,2,0.00154448,"Eulaelaps_stabularis","Eustab","paras",8,0.6
43,3,0.00127882,"Eulaelaps_stabularis","Eustab","paras",8,0.6
43,4,0.000862217,"Eulaelaps_stabularis","Eustab","paras",8,0.6
43,5,0.000943926,"Eulaelaps_stabularis","Eustab","paras",8,0.6
43,6,0.00181427,"Eulaelaps_stabularis","Eustab","paras",8,0.6
44,1,0.00040109,"Haemogamasus_ambulans","Hgamb","paras",2,0.6
44,2,0.000360108,"Haemogamasus_ambulans","Hgamb","paras",2,0.6
44,3,0.00153665,"Haemogamasus_ambulans","Hgamb","paras",2,0.6
44,4,0.000790218,"Haemogamasus_ambulans","Hgamb","paras",2,0.6
44,5,0.00105995,"Haemogamasus_ambulans","Hgamb","paras",2,0.6
44,6,0.00244826,"Haemogamasus_ambulans","Hgamb","paras",2,0.6
45,1,6.6673e-05,"Haemogamasus_mandschuricus","Hgmand","paras",5,0.6
45,2,0.000288062,"Haemogamasus_mandschuricus","Hgmand","paras",3,0.6
45,3,0.00625668,"Haemogamasus_mandschuricus","Hgmand","paras",3,0.6
45,4,2.00894e-05,"Haemogamasus_mandschuricus","Hgmand","paras",2,0.6
45,5,9.06824e-06,"Haemogamasus_mandschuricus","Hgmand","paras",3,0.6
45,6,0.00101357,"Haemogamasus_mandschuricus","Hgmand","paras",3,0.6
46,2,2.29663e-05,"Haemogamasus_nidi","Hgnidi","paras",6,0.6
46,3,0.000166875,"Haemogamasus_nidi","Hgnidi","paras",6,0.6
46,4,1.24243e-05,"Haemogamasus_nidi","Hgnidi","paras",2,0.6
46,5,0.00010098,"Haemogamasus_nidi","Hgnidi","paras",2,0.6
46,6,4.9648e-05,"Haemogamasus_nidi","Hgnidi","paras",2,0.6
47,1,3.50477e-05,"Haemogamasus_nidiformes","Hgnidif","paras",3,0.6
47,2,0.000860611,"Haemogamasus_nidiformes","Hgnidif","paras",3,0.6
47,3,9.16072e-05,"Haemogamasus_nidiformes","Hgnidif","paras",3,0.6
47,6,0.000487655,"Haemogamasus_nidiformes","Hgnidif","paras",3,0.6
48,5,0.000553961,"Hirstionyssus_apodemi","Hiapodemi","paras",5,0.6
49,4,0.00689783,"Hirstionyssus_criceti","Hicric","paras",10,0.6
50,1,0.000743434,"Hirstionyssus_isabellinus","Hiisab","paras",2,0.6
50,2,0.00164559,"Hirstionyssus_isabellinus","Hiisab","paras",2,0.6
50,3,0.00679574,"Hirstionyssus_isabellinus","Hiisab","paras",2,0.6
50,4,0.0036351,"Hirstionyssus_isabellinus","Hiisab","paras",2,0.6
50,5,0.00113194,"Hirstionyssus_isabellinus","Hiisab","paras",11,0.6
50,6,0.0144111,"Hirstionyssus_isabellinus","Hiisab","paras",11,0.6
51,1,0.000672981,"Hirstionyssus_soricis","Hisoric","paras",1,0.6
51,2,0.00107887,"Hirstionyssus_soricis","Hisoric","paras",1,0.6
51,3,0.00184372,"Hirstionyssus_soricis","Hisoric","paras",1,0.6
51,4,0.0043961,"Hirstionyssus_soricis","Hisoric","paras",1,0.6
51,5,0.00447224,"Hirstionyssus_soricis","Hisoric","paras",1,0.6
51,6,0.00766279,"Hirstionyssus_soricis","Hisoric","paras",1,0.6
52,1,4.63621e-06,"Holoparasitus_gontscharovae","Holopargontch","paras",1,0.6
52,3,9.1537e-06,"Holoparasitus_gontscharovae","Holopargontch","paras",2,0.6
52,6,6.20185e-06,"Holoparasitus_gontscharovae","Holopargontch","paras",1,0.6
53,2,0.000146143,"Hypoaspis_forcipata","Hsforcipat","paras",1,0.6
54,4,1.5864e-06,"Hyperlaelaps_amphibius","Hyamph","paras",1,0.6
55,5,0.00014964,"Hyperlaelaps_arvalis","Hyarval","paras",2,0.6
55,6,0.000156777,"Hyperlaelaps_arvalis","Hyarval","paras",2,0.6
56,1,8.80399e-06,"Hypoaspis_austricaus","Hyaustr","paras",6,0.6
56,3,8.16196e-05,"Hypoaspis_austricaus","Hyaustr","paras",1,0.6
57,1,0.000174401,"Iphidosoma_fimetarium","Iphidfim","paras",7,0.6
57,3,2.05394e-05,"Iphidosoma_fimetarium","Iphidfim","paras",5,0.6
57,4,2.83832e-05,"Iphidosoma_fimetarium","Iphidfim","paras",9,0.6
57,5,0.000493471,"Iphidosoma_fimetarium","Iphidfim","paras",9,0.6
57,6,0.000190171,"Iphidosoma_fimetarium","Iphidfim","paras",11,0.6
58,5,1.48758e-06,"Laelaspis_astronomicus","Laelaspsiastr","paras",1,0.6
59,1,0.000262456,"Laelaps_clethrionomydis","Lclethr","paras",6,0.6
59,2,0.00114191,"Laelaps_clethrionomydis","Lclethr","paras",6,0.6
59,3,0.00781491,"Laelaps_clethrionomydis","Lclethr","paras",6,0.6
59,4,0.000606466,"Laelaps_clethrionomydis","Lclethr","paras",2,0.6
59,5,0.000161967,"Laelaps_clethrionomydis","Lclethr","paras",6,0.6
59,6,0.00101741,"Laelaps_clethrionomydis","Lclethr","paras",2,0.6
60,1,5.24873e-05,"Laelaps_hilaris","Lhilar","paras",2,0.6
60,2,0.000161343,"Laelaps_hilaris","Lhilar","paras",2,0.6
60,3,0.00104922,"Laelaps_hilaris","Lhilar","paras",2,0.6
60,5,0.000483346,"Laelaps_hilaris","Lhilar","paras",2,0.6
60,6,0.00544438,"Laelaps_hilaris","Lhilar","paras",2,0.6
61,5,0.00120536,"Laelaps_micromydis","Lmicrom","paras",9,0.6
62,1,0.000300422,"Laelaps_muris","Lmuris","paras",3,0.6
62,3,0.00031044,"Laelaps_muris","Lmuris","paras",3,0.6
62,4,0.00196954,"Laelaps_muris","Lmuris","paras",3,0.6
62,5,0.00164654,"Laelaps_muris","Lmuris","paras",3,0.6
62,6,0.00836688,"Laelaps_muris","Lmuris","paras",3,0.6
63,1,8.29196e-05,"Laelaps_pavlovskyi","Lpavl","paras",5,0.6
63,2,0.00157015,"Laelaps_pavlovskyi","Lpavl","paras",5,0.6
63,3,0.0015665,"Laelaps_pavlovskyi","Lpavl","paras",5,0.6
63,4,0.00208768,"Laelaps_pavlovskyi","Lpavl","paras",5,0.6
63,5,0.00132437,"Laelaps_pavlovskyi","Lpavl","paras",5,0.6
63,6,0.00867113,"Laelaps_pavlovskyi","Lpavl","paras",5,0.6
64,1,0.000132202,"Macrocheles_glaber","Mglab","paras",2,0.6
