"node_id","module","layer_id","flow","type","species","trial_num"
125,3,2,0.000255621,"pollinator","Dasytes_lanzarotensis",0.6
126,36,5,0.00200893,"pollinator","Dasytes_subaenescens",0.6
126,36,6,0.00103653,"pollinator","Dasytes_subaenescens",0.6
126,36,7,0.00109956,"pollinator","Dasytes_subaenescens",0.6
127,9,7,3.49832e-05,"pollinator","Delia_flavibasis",0.6
128,3,2,0.000127811,"pollinator","Diglyphus_chabrias",0.6
129,7,7,9.49702e-05,"pollinator","Dilophus_hiemalis",0.6
130,47,3,0.000334239,"pollinator","Dinarmoides_spilopterus",0.6
130,47,4,0.000334466,"pollinator","Dinarmoides_spilopterus",0.6
131,5,2,0.000388594,"pollinator","Dischistus_atlanticus",0.6
132,10,5,3.38178e-05,"pollinator","Elasmus_platyedrae",0.6
133,1,6,8.58514e-05,"pollinator","Empididae_sp._1",0.6
133,4,7,3.54555e-05,"pollinator","Empididae_sp._1",0.6
134,7,7,2.97573e-05,"pollinator","Empis_sp._1",0.6
135,10,4,0.00022486,"pollinator","Eristalinus_aeneus",0.6
135,10,5,0.000219503,"pollinator","Eristalinus_aeneus",0.6
136,23,3,4.77835e-05,"pollinator","Eristalinus_taeniops",0.6
136,7,4,0.000459009,"pollinator","Eristalinus_taeniops",0.6
136,7,7,0.000290077,"pollinator","Eristalinus_taeniops",0.6
137,7,4,5.94676e-05,"pollinator","Eristalis_tenax",0.6
137,10,5,3.38178e-05,"pollinator","Eristalis_tenax",0.6
138,37,5,0.00145923,"pollinator","Estheria_simonyi",0.6
138,37,6,0.00106824,"pollinator","Estheria_simonyi",0.6
138,37,7,0.00143001,"pollinator","Estheria_simonyi",0.6
139,23,3,0.000206929,"pollinator","Eucera_gracilipes",0.6
139,18,5,0.0013516,"pollinator","Eucera_gracilipes",0.6
139,18,7,0.000887395,"pollinator","Eucera_gracilipes",0.6
140,11,4,0.000661313,"pollinator","Euderus_sp.",0.6
140,11,5,0.000646505,"pollinator","Euderus_sp.",0.6
140,11,7,0.00076824,"pollinator","Euderus_sp.",0.6
141,30,5,0.00143609,"pollinator","Eumerus_latitarsis",0.6
141,30,6,0.00203682,"pollinator","Eumerus_latitarsis",0.6
141,30,7,0.00125817,"pollinator","Eumerus_latitarsis",0.6
142,1,5,0.000287522,"pollinator","Eumerus_nivariae",0.6
143,3,4,7.41338e-05,"pollinator","Eupelmus_sp.",0.6
143,15,6,6.36489e-05,"pollinator","Eupelmus_sp.",0.6
144,4,6,3.01772e-05,"pollinator","Eupelmus_testaceiventris",0.6
145,6,2,0.000105669,"pollinator","Eurytoma_sp._1",0.6
145,3,4,0.000148268,"pollinator","Eurytoma_sp._1",0.6
146,3,2,4.26035e-05,"pollinator","Eurytoma_sp._2",0.6
146,19,6,4.82682e-05,"pollinator","Eurytoma_sp._2",0.6
147,1,1,4.81272e-05,"pollinator","Eurytoma_sp._3",0.6
148,7,6,4.75088e-05,"pollinator","Exetastes_segmentarius",0.6
149,23,3,4.77835e-05,"pollinator","Exhyalanthrax_canarionae",0.6
150,9,4,6.59079e-05,"pollinator","Fannia_sp.",0.6
151,23,3,4.77835e-05,"pollinator","Gasteruption_sp.",0.6
152,9,5,2.63452e-05,"pollinator","Geometridae_sp.",0.6
153,3,2,4.26035e-05,"pollinator","Geometridae_sp._2",0.6
154,39,4,9.23166e-05,"pollinator","Gnaphosidae_sp._1",0.6
155,45,2,0.000282903,"pollinator","Goniozus_sp.",0.6
156,3,6,5.92843e-05,"pollinator","Halictus_fulvipes",0.6
157,10,4,4.08828e-05,"pollinator","Holepyris_sp.",0.6
158,21,5,0.000177471,"pollinator","Hylaeus_ater",0.6
159,23,3,0.000382268,"pollinator","Hylaeus_hohmanni",0.6
160,3,1,0.000320839,"pollinator","Hylaeus_sp.",0.6
161,40,1,0.000175061,"pollinator","Hym._Waiting<85>.",0.6
162,29,7,0.00031229,"pollinator","Lasioglossum_arctifrons",0.6
163,22,2,0.000613305,"pollinator","Lasioglossum_loetum",0.6
163,22,3,0.00202164,"pollinator","Lasioglossum_loetum",0.6
163,10,4,4.08828e-05,"pollinator","Lasioglossum_loetum",0.6
163,22,5,0.000579911,"pollinator","Lasioglossum_loetum",0.6
163,22,6,0.00250732,"pollinator","Lasioglossum_loetum",0.6
163,22,7,0.00170339,"pollinator","Lasioglossum_loetum",0.6
164,3,1,0.000549633,"pollinator","Lasioglossum_phoenicurum",0.6
165,12,3,0.0045724,"pollinator","Lasioglossum_viride",0.6
165,12,4,0.0040954,"pollinator","Lasioglossum_viride",0.6
165,12,5,0.00520055,"pollinator","Lasioglossum_viride",0.6
165,12,6,0.0063778,"pollinator","Lasioglossum_viride",0.6
165,12,7,0.00429415,"pollinator","Lasioglossum_viride",0.6
166,24,5,0.000586457,"pollinator","Leptochilus_cruentatus",0.6
167,1,4,3.97831e-05,"pollinator","Leptochilus_eatoni",0.6
167,11,5,8.70876e-05,"pollinator","Leptochilus_eatoni",0.6
168,5,2,0.000487116,"pollinator","Leptochilus_fortunatus",0.6
169,7,7,2.97573e-05,"pollinator","Linnaemyia_soror",0.6
170,27,1,0.0023752,"pollinator","Lucilia_sericata",0.6
170,27,2,0.00115459,"pollinator","Lucilia_sericata",0.6
170,27,3,0.000899533,"pollinator","Lucilia_sericata",0.6
170,27,4,0.000780658,"pollinator","Lucilia_sericata",0.6
170,10,6,0.000291006,"pollinator","Lucilia_sericata",0.6
170,27,7,0.000546615,"pollinator","Lucilia_sericata",0.6
171,1,1,0.000360954,"pollinator","Lucilia_sp._1",0.6
172,17,1,7.93146e-05,"pollinator","Macrocoma_cf._henoni",0.6
173,7,4,5.94676e-05,"pollinator","Macrocoma_splendens",0.6
174,15,3,2.36982e-05,"pollinator","Macroglossum_stellatarum",0.6
175,15,5,8.4221e-05,"pollinator","Malthinus_mutabilis",0.6
176,7,4,5.94676e-05,"pollinator","Megachile_canariensis",0.6
176,29,7,0.00031229,"pollinator","Megachile_canariensis",0.6
177,9,6,6.55796e-05,"pollinator","Megaselia_sp._1",0.6
178,3,5,0.000790125,"pollinator","Megaselia_sp._2",0.6
179,23,3,4.77835e-05,"pollinator","Melecta_curvispina",0.6
180,40,1,0.000175061,"pollinator","Melecta_sp.",0.6
181,28,5,0.000913535,"pollinator","Meligethes_canariensis",0.6
182,44,4,0.000224715,"pollinator","Meligethes_cf._canariensis",0.6
183,1,2,1.52183e-05,"pollinator","Milichiidae_sp.",0.6
184,1,5,1.81099e-05,"pollinator","Minotetrastichus_sp.",0.6
185,21,4,6.03311e-05,"pollinator","Monomorium_subopacum",0.6
186,7,4,5.94676e-05,"pollinator","Mordellistena_cf._canariensis",0.6
187,39,1,0.000431407,"pollinator","Musca_domestica",0.6
187,39,3,0.000693779,"pollinator","Musca_domestica",0.6
187,39,4,0.000758293,"pollinator","Musca_domestica",0.6
187,39,5,0.000526904,"pollinator","Musca_domestica",0.6
187,39,6,0.000384814,"pollinator","Musca_domestica",0.6
188,1,1,4.81272e-05,"pollinator","Musca_osiris",0.6
188,4,2,1.80655e-05,"pollinator","Musca_osiris",0.6
189,1,1,0.000218667,"pollinator","Musca_sorbens",0.6
190,10,5,3.38178e-05,"pollinator","Myathropa_florea",0.6
190,7,7,0.00033542,"pollinator","Myathropa_florea",0.6
191,7,7,5.95147e-05,"pollinator","Mycetophilidae_sp._1",0.6
192,11,4,0.00256194,"pollinator","Myopites_nigrescens",0.6
192,11,6,0.00183862,"pollinator","Myopites_nigrescens",0.6
192,11,7,0.00334348,"pollinator","Myopites_nigrescens",0.6
193,9,5,0.000209092,"pollinator","Neodryophilus_cryptophagoides",0.6
193,9,7,0.000215642,"pollinator","Neodryophilus_cryptophagoides",0.6
194,17,1,0.00314698,"pollinator","Nomioides_deceptor",0.6
195,44,4,0.000224715,"pollinator","Nomioides_fortunatus",0.6
196,20,1,0.000829336,"pollinator","Nomioides_sp.",0.6
197,1,2,1.52183e-05,"pollinator","Nyctia_lugubris",0.6
197,15,6,0.000111158,"pollinator","Nyctia_lugubris",0.6
198,3,1,5.45424e-05,"pollinator","Ormyrus_sp._1",0.6
199,23,3,0.000434247,"pollinator","Oscinella_sp._1",0.6
199,10,4,8.17655e-05,"pollinator","Oscinella_sp._1",0.6
200,1,4,7.95662e-05,"pollinator","Oscinella_sp._2",0.6
201,45,2,0.000282903,"pollinator","Oscinimorpha_sp.",0.6
202,41,3,0.00126678,"pollinator","Osmia_canaria",0.6
202,29,7,0.00031229,"pollinator","Osmia_canaria",0.6
203,3,3,0.000359,"pollinator","Osmia_latreillei",0.6
203,3,6,0.000287726,"pollinator","Osmia_latreillei",0.6
204,10,4,8.17655e-05,"pollinator","Oxyopes_cf._kraepelinorum",0.6
205,1,6,2.86171e-05,"pollinator","Oxyopes_kraepelinorum",0.6
206,3,1,0.000364603,"pollinator","Paragus_tibialis",0.6
206,3,2,0.000272831,"pollinator","Paragus_tibialis",0.6
207,9,6,0.000155604,"pollinator","Paratrechina_longicornis",0.6
207,7,7,2.97573e-05,"pollinator","Paratrechina_longicornis",0.6
208,28,7,9.99615e-05,"pollinator","Perilampus_sp._1",0.6
209,7,7,2.97573e-05,"pollinator","Perilampus_sp._2",0.6
210,1,2,1.52183e-05,"pollinator","Phalacrus_coruscus",0.6
210,19,7,0.000227527,"pollinator","Phalacrus_coruscus",0.6
211,26,3,3.69787e-05,"pollinator","Phthiria_simonyi",0.6
211,28,5,0.000564557,"pollinator","Phthiria_simonyi",0.6
211,28,7,0.000362399,"pollinator","Phthiria_simonyi",0.6
212,1,1,2.40636e-05,"pollinator","Physiphora_alceae",0.6
212,9,4,4.39386e-05,"pollinator","Physiphora_alceae",0.6
213,7,4,0.000178403,"pollinator","Phyto_discrepans",0.6
214,1,2,1.52183e-05,"pollinator","Phyto_nigrobarbata",0.6
215,3,3,0.000532299,"pollinator","Pieris_rapae",0.6
215,3,6,0.000391513,"pollinator","Pieris_rapae",0.6
216,13,1,0.00380637,"pollinator","Plagiolepis_schmitzii",0.6
216,13,2,0.00688577,"pollinator","Plagiolepis_schmitzii",0.6
216,11,4,6.23888e-05,"pollinator","Plagiolepis_schmitzii",0.6
216,13,6,0.0049819,"pollinator","Plagiolepis_schmitzii",0.6
217,32,3,0.00076414,"pollinator","Plagiolepis_sp._2",0.6
217,32,4,0.00219962,"pollinator","Plagiolepis_sp._2",0.6
217,32,5,0.00156257,"pollinator","Plagiolepis_sp._2",0.6
218,4,4,0.000219835,"pollinator","Platypalpus_sp.",0.6
218,4,5,0.000231531,"pollinator","Platypalpus_sp.",0.6
219,1,2,1.52183e-05,"pollinator","Platypalpus_sp._1",0.6
219,4,6,3.01772e-05,"pollinator","Platypalpus_sp._1",0.6
220,7,4,5.94676e-05,"pollinator","Platypalpus_sp._2",0.6
221,17,1,0.000104917,"pollinator","Podalonia_sp.",0.6
222,17,1,0.000170368,"pollinator","Proconura_sp._1",0.6
223,3,2,4.26035e-05,"pollinator","Proconura_sp._2",0.6
224,10,5,6.76357e-05,"pollinator","Pteromalus_sp._1",0.6
225,3,1,0.000348991,"pollinator","Pteromalus_sp._2",0.6
225,3,2,0.00056608,"pollinator","Pteromalus_sp._2",0.6
226,11,4,0.000344266,"pollinator","Pteromalus_sp._3",0.6
226,11,7,0.000496244,"pollinator","Pteromalus_sp._3",0.6
227,10,4,0.000373377,"pollinator","Pteromalus_sp._4",0.6
227,10,5,0.00030066,"pollinator","Pteromalus_sp._4",0.6
228,1,7,3.15261e-05,"pollinator","Rondania_insularis",0.6
229,1,2,3.04366e-05,"pollinator","Sapromyza_sp.",0.6
230,17,1,8.08529e-05,"pollinator","Sarcophaga_sp._1",0.6
231,17,1,5.67893e-05,"pollinator","Sarcophagidae_sp.",0.6
232,1,1,0.000144382,"pollinator","Sarcophagidae_sp._2",0.6
233,1,7,3.15261e-05,"pollinator","Sarcophagidae_sp._3",0.6
234,33,2,0.000612695,"pollinator","Sarcophagidae_sp._4",0.6
235,43,2,0.000804634,"pollinator","Sarcophagidae_sp._5",0.6
235,43,3,0.000635674,"pollinator","Sarcophagidae_sp._5",0.6
235,9,4,0.000153785,"pollinator","Sarcophagidae_sp._5",0.6
235,43,6,0.000592088,"pollinator","Sarcophagidae_sp._5",0.6
236,3,2,8.52071e-05,"pollinator","Sarcophagidae_sp._6",0.6
237,1,1,0.000168445,"pollinator","Sarcophagidae_sp._7",0.6
238,9,4,0.000241662,"pollinator","Sarcophagidae_sp._8",0.6
238,15,6,0.000204984,"pollinator","Sarcophagidae_sp._8",0.6
239,23,3,9.55669e-05,"pollinator","Scaeva_albomaculata",0.6
239,6,6,0.000282806,"pollinator","Scaeva_albomaculata",0.6
239,7,7,2.97573e-05,"pollinator","Scaeva_albomaculata",0.6
240,1,2,1.52183e-05,"pollinator","Scaptomyza_sp._2",0.6
241,10,4,0.000249314,"pollinator","Scenopinus_sp.",0.6
241,10,5,0.000227297,"pollinator","Scenopinus_sp.",0.6
242,25,1,0.00307911,"pollinator","Sciaridae_sp.",0.6
242,25,2,0.00198331,"pollinator","Sciaridae_sp.",0.6
242,25,5,0.00157826,"pollinator","Sciaridae_sp.",0.6
242,7,7,2.97573e-05,"pollinator","Sciaridae_sp.",0.6
243,9,4,0.000390034,"pollinator","Sciaridae_sp._1",0.6
243,9,6,0.000334773,"pollinator","Sciaridae_sp._1",0.6
243,29,7,0.00031229,"pollinator","Sciaridae_sp._1",0.6
244,4,1,0.00121697,"pollinator","Sciaridae_sp._4",0.6
245,9,6,3.27898e-05,"pollinator","Scymnus_canariensis",0.6
246,4,3,3.60832e-05,"pollinator","Sepsis_sp.",0.6
247,1,4,3.97831e-05,"pollinator","Sibinia_sericea",0.6
248,19,7,0.000455054,"pollinator","Spathulina_sicula",0.6
249,34,4,9.08189e-05,"pollinator","Sphaeniscus_filiolus",0.6
250,3,1,0.000163627,"pollinator","Sphecidae_sp.",0.6
251,1,3,1.56215e-05,"pollinator","Stenoselma_sp.",0.6
252,34,4,9.08189e-05,"pollinator","Stomorhina_lunata",0.6
253,7,4,0.000200372,"pollinator","Synthesomyia_nudiseta",0.6
254,24,4,0.000619579,"pollinator","Syritta_pipiens",0.6
254,24,5,0.00145784,"pollinator","Syritta_pipiens",0.6
254,7,7,2.97573e-05,"pollinator","Syritta_pipiens",0.6
255,7,6,0.00124222,"pollinator","Tachina_canariensis",0.6
255,7,7,0.000569483,"pollinator","Tachina_canariensis",0.6
256,1,1,2.40636e-05,"pollinator","Tachinidae_sp._1",0.6
257,1,2,1.52183e-05,"pollinator","Tachyagetes_aemulans",0.6
258,4,1,0.00255899,"pollinator","Tapinoma_nigerrimum",0.6
259,3,1,0.000327254,"pollinator","Tephritidae_sp._1",0.6
260,4,5,2.37242e-05,"pollinator","Tethina_marmorata",0.6
261,35,1,0.000764307,"pollinator","Tethinidae_sp._1",0.6
262,35,1,0.000973958,"pollinator","Tethinidae_sp._2",0.6
263,1,2,1.52183e-05,"pollinator","Tethinidae_sp._3",0.6
264,33,2,0.000182722,"pollinator","Tetramesa_sp.",0.6
265,15,7,0.000215918,"pollinator","Thaumatomyia_notata",0.6
266,21,4,0.00279759,"pollinator","Themnothorax_hesperius",0.6
266,21,5,0.00133464,"pollinator","Themnothorax_hesperius",0.6
267,1,1,9.62544e-05,"pollinator","Themnothorax_productus",0.6
268,42,3,0.000398449,"pollinator","Themnothorax_risii",0.6
269,10,6,9.70952e-05,"pollinator","Thomisus_cf._globosum",0.6
270,26,3,3.69787e-05,"pollinator","Thomisus_cf._onustus",0.6
270,51,5,0.000198698,"pollinator","Thomisus_cf._onustus",0.6
270,10,6,4.85476e-05,"pollinator","Thomisus_cf._onustus",0.6
270,51,7,0.000208872,"pollinator","Thomisus_cf._onustus",0.6
271,40,1,0.000338688,"pollinator","Thyreus_sp._aff._ramosus",0.6
272,1,6,0.00136378,"pollinator","Thyridanthrax_indigenus",0.6
273,1,1,0.000890353,"pollinator","Thysanoptera_sp.",0.6
274,8,2,0.00669107,"pollinator","Thysanoptera_sp._1",0.6
274,8,3,0.00821119,"pollinator","Thysanoptera_sp._1",0.6
274,8,4,0.00802601,"pollinator","Thysanoptera_sp._1",0.6
274,8,5,0.00694728,"pollinator","Thysanoptera_sp._1",0.6
274,8,6,0.00757822,"pollinator","Thysanoptera_sp._1",0.6
274,8,7,0.0066695,"pollinator","Thysanoptera_sp._1",0.6
275,6,2,0.0050647,"pollinator","Thysanoptera_sp._2",0.6
275,6,3,0.00589673,"pollinator","Thysanoptera_sp._2",0.6
275,6,4,0.00798935,"pollinator","Thysanoptera_sp._2",0.6
275,6,5,0.00525963,"pollinator","Thysanoptera_sp._2",0.6
275,6,6,0.00726741,"pollinator","Thysanoptera_sp._2",0.6
275,6,7,0.00274482,"pollinator","Thysanoptera_sp._2",0.6
276,11,3,9.49871e-05,"pollinator","Thysanoptera_sp._3",0.6
276,10,4,8.17655e-05,"pollinator","Thysanoptera_sp._3",0.6
276,48,5,0.000127571,"pollinator","Thysanoptera_sp._3",0.6
277,5,2,0.000111128,"pollinator","Thysanoptera_sp._4",0.6
278,10,5,0.00222566,"pollinator","Thysanoptera_sp._7",0.6
279,3,4,0.000222401,"pollinator","Torymoides_lindbergi",0.6
280,10,4,4.08828e-05,"pollinator","Trixoscelis_sp.",0.6
281,20,1,0.000213459,"pollinator","Troglops_sp.",0.6
282,3,3,7.66383e-05,"pollinator","Tropinota_squalida",0.6
283,19,6,4.82682e-05,"pollinator","Trupanea_augur",0.6
284,14,1,0.00244139,"pollinator","Urelliosoma_guimari",0.6
284,14,2,0.00228663,"pollinator","Urelliosoma_guimari",0.6
284,14,3,0.00227143,"pollinator","Urelliosoma_guimari",0.6
284,14,4,0.00252999,"pollinator","Urelliosoma_guimari",0.6
284,14,5,0.0026959,"pollinator","Urelliosoma_guimari",0.6
284,14,6,0.00218807,"pollinator","Urelliosoma_guimari",0.6
285,3,1,0.000163627,"pollinator","Urellliosoma_sp.",0.6
286,1,1,2.40636e-05,"pollinator","Vanessa_Cardui",0.6
287,3,1,0.000218169,"pollinator","Vestitohalictus_sp.",0.6
288,18,7,7.45104e-05,"pollinator","Villa_nigriceps",0.6
1,10,4,0.0112612,"plant","Argyranthemum.frutescens",0.7
1,10,5,0.0110653,"plant","Argyranthemum.frutescens",0.7
1,10,6,0.0101575,"plant","Argyranthemum.frutescens",0.7
2,4,1,3.1576e-05,"plant","Argyranthemum.sp.",0.7
3,17,1,0.00439894,"plant","Asparagus.pastorianus",0.7
4,18,5,0.000998291,"plant","Asphaltklee.bituminosa",0.7
4,18,6,0.0018771,"plant","Asphaltklee.bituminosa",0.7
4,18,7,0.00302252,"plant","Asphaltklee.bituminosa",0.7
5,28,5,0.00200092,"plant","Ceballosia.fruticosa",0.7
5,28,7,0.00157766,"plant","Ceballosia.fruticosa",0.7
6,51,5,0.000351149,"plant","Ceropegia.dichotoma",0.7
7,2,4,4.16265e-05,"plant","Ceropegia.fusca",0.7
8,4,1,0.00899133,"plant","Euphorbia.balsamifera..f.",0.7
8,4,2,0.00893703,"plant","Euphorbia.balsamifera..f.",0.7
8,4,3,0.0124966,"plant","Euphorbia.balsamifera..f.",0.7
8,4,4,0.00950496,"plant","Euphorbia.balsamifera..f.",0.7
8,4,5,0.00956614,"plant","Euphorbia.balsamifera..f.",0.7
8,4,6,0.0126405,"plant","Euphorbia.balsamifera..f.",0.7
8,4,7,0.00784298,"plant","Euphorbia.balsamifera..f.",0.7
9,1,1,0.0190691,"plant","Euphorbia.balsamifera..m.",0.7
9,1,2,0.0248716,"plant","Euphorbia.balsamifera..m.",0.7
9,1,3,0.0222226,"plant","Euphorbia.balsamifera..m.",0.7
9,1,4,0.0180555,"plant","Euphorbia.balsamifera..m.",0.7
9,1,5,0.0236761,"plant","Euphorbia.balsamifera..m.",0.7
9,1,6,0.0217645,"plant","Euphorbia.balsamifera..m.",0.7
9,1,7,0.0185222,"plant","Euphorbia.balsamifera..m.",0.7
10,7,4,0.0109963,"plant","Euphorbia.lamarckii",0.7
10,7,5,0.00811541,"plant","Euphorbia.lamarckii",0.7
10,7,6,0.00998059,"plant","Euphorbia.lamarckii",0.7
10,7,7,0.0154373,"plant","Euphorbia.lamarckii",0.7
11,24,3,0.00496372,"plant","Euphorbia.regis.jubae",0.7
12,20,1,0.000733522,"plant","Fagonia.albiflora",0.7
12,6,3,0.00346465,"plant","Fagonia.albiflora",0.7
12,6,4,0.00203984,"plant","Fagonia.albiflora",0.7
12,6,5,0.00440082,"plant","Fagonia.albiflora",0.7
12,6,6,0.00227909,"plant","Fagonia.albiflora",0.7
13,21,4,0.00188171,"plant","Frankenia.laevis",0.7
13,21,5,0.00147351,"plant","Frankenia.laevis",0.7
14,4,1,3.1576e-05,"plant","Helianthemum.canariensis",0.7
14,6,2,0.00215839,"plant","Helianthemum.canariensis",0.7
14,6,4,0.00144828,"plant","Helianthemum.canariensis",0.7
15,20,1,0.000489374,"plant","Kickxia.heterophylla",0.7
15,46,2,0.00103511,"plant","Kickxia.heterophylla",0.7
16,43,3,0.000812695,"plant","Kickxia.scoparia",0.7
16,12,5,3.43056e-05,"plant","Kickxia.scoparia",0.7
16,43,6,0.000904088,"plant","Kickxia.scoparia",0.7
17,3,1,0.0152649,"plant","Launaea.arborescens",0.7
17,3,2,0.0174729,"plant","Launaea.arborescens",0.7
17,3,3,0.0142797,"plant","Launaea.arborescens",0.7
17,3,4,0.0138008,"plant","Launaea.arborescens",0.7
17,3,5,0.0115535,"plant","Launaea.arborescens",0.7
17,3,6,0.0142562,"plant","Launaea.arborescens",0.7
18,5,5,0.000908583,"plant","Lavendula.buchii",0.7
19,5,3,0.000347176,"plant","Lavendula.minutolii",0.7
20,34,4,0.00228695,"plant","Lavendula.multifida",0.7
20,34,6,0.000976028,"plant","Lavendula.multifida",0.7
21,31,7,0.00323055,"plant","Lotus.glaucus",0.7
22,35,2,0.000521201,"plant","Lotus.lancerottensis",0.7
23,45,4,0.00128293,"plant","Lotus.sessilifolius",0.7
24,37,1,0.00215496,"plant","Lotus.sp.",0.7
25,41,3,0.00119218,"plant","Lotus.spartioides",0.7
26,20,1,0.00334225,"plant","Lycium.intricatum",0.7
26,5,2,0.00875062,"plant","Lycium.intricatum",0.7
26,5,3,0.0078467,"plant","Lycium.intricatum",0.7
26,5,4,0.00493026,"plant","Lycium.intricatum",0.7
26,5,5,0.00663741,"plant","Lycium.intricatum",0.7
26,5,6,0.00360999,"plant","Lycium.intricatum",0.7
27,6,5,0.000965906,"plant","Nauplius.aquaticus",0.7
28,17,1,0.000833987,"plant","Nauplius.sp.",0.7
29,2,5,0.000149791,"plant","Neochamaelea.pulverulenta",0.7
30,23,5,0.0040569,"plant","Parolinia.intermedia",0.7
31,9,4,0.0110876,"plant","Periploca.laevigata",0.7
31,9,5,0.00889628,"plant","Periploca.laevigata",0.7
31,9,6,0.00882112,"plant","Periploca.laevigata",0.7
31,9,7,0.008257,"plant","Periploca.laevigata",0.7
32,35,2,0.000894241,"plant","Phagnalon.purpurascens",0.7
33,19,6,0.00441674,"plant","Phagnalon.saxatile",0.7
33,19,7,0.00347058,"plant","Phagnalon.saxatile",0.7
34,26,3,0.00293631,"plant","Plocama.pendula",0.7
34,26,4,0.00157101,"plant","Plocama.pendula",0.7
34,26,6,0.00159489,"plant","Plocama.pendula",0.7
35,15,3,0.00393809,"plant","Rubia.fruticosa",0.7
35,15,5,0.00312853,"plant","Rubia.fruticosa",0.7
35,15,6,0.00384938,"plant","Rubia.fruticosa",0.7
35,15,7,0.00272829,"plant","Rubia.fruticosa",0.7
36,35,2,0.000437668,"plant","Salvia.aegyptiaca",0.7
36,1,6,7.2281e-05,"plant","Salvia.aegyptiaca",0.7
37,39,4,0.000601401,"plant","Satureja.kuegleri",0.7
37,2,7,1.92266e-05,"plant","Satureja.kuegleri",0.7
38,11,3,0.00176263,"plant","Schizogyne.sericea",0.7
38,11,4,0.00529749,"plant","Schizogyne.sericea",0.7
38,11,5,0.0034298,"plant","Schizogyne.sericea",0.7
38,11,7,0.00384746,"plant","Schizogyne.sericea",0.7
39,40,1,0.0013334,"plant","Zilla.spinosa",0.7
40,24,3,4.44241e-05,"pollinator","Agromyzidae_sp._1",0.7
40,4,4,0.000158173,"pollinator","Agromyzidae_sp._1",0.7
41,9,5,2.38012e-05,"pollinator","Agromyzidae?_sp._2",0.7
42,3,3,7.01489e-05,"pollinator","Alliophleps_elliptica",0.7
43,5,5,7.92148e-05,"pollinator","Amegilla_canifrons",0.7
44,5,3,0.00108778,"pollinator","Amegilla_quadrifasciata",0.7
44,34,4,0.00066115,"pollinator","Amegilla_quadrifasciata",0.7
44,5,5,0.00107229,"pollinator","Amegilla_quadrifasciata",0.7
44,5,6,0.00135998,"pollinator","Amegilla_quadrifasciata",0.7
45,20,1,0.00129629,"pollinator","Amegilla_sp.",0.7
46,21,4,3.49901e-05,"pollinator","Ammophila_terminata",0.7
47,1,6,0.000228764,"pollinator","Anaspis_cf._canariensis",0.7
48,3,2,7.64675e-05,"pollinator","Anaspis_cf._eversi",0.7
49,1,1,4.23265e-05,"pollinator","Anaspis_cf._saharensis",0.7
50,16,2,0.00266449,"pollinator","Anaspis_proteus",0.7
50,16,3,0.00361067,"pollinator","Anaspis_proteus",0.7
50,16,4,0.00327938,"pollinator","Anaspis_proteus",0.7
50,16,5,0.00449765,"pollinator","Anaspis_proteus",0.7
51,20,1,0.000183449,"pollinator","Andrena_vachali",0.7
52,24,3,0.000348966,"pollinator","Andrena_vulcana",0.7
53,1,3,1.38595e-05,"pollinator","Andrena_wollastoni",0.7
54,3,1,0.000493904,"pollinator","Anthaxia_sp._1",0.7
55,5,2,0.00436534,"pollinator","Anthophora_alluaudi",0.7
55,5,3,0.00356838,"pollinator","Anthophora_alluaudi",0.7
55,5,4,0.00288582,"pollinator","Anthophora_alluaudi",0.7
55,5,5,0.00431218,"pollinator","Anthophora_alluaudi",0.7
55,5,6,0.00316489,"pollinator","Anthophora_alluaudi",0.7
55,5,7,0.0011325,"pollinator","Anthophora_alluaudi",0.7
56,5,3,0.000345161,"pollinator","Anthophora_orotavae",0.7
56,34,4,0.000165287,"pollinator","Anthophora_orotavae",0.7
56,5,5,0.000461075,"pollinator","Anthophora_orotavae",0.7
56,6,6,0.000131837,"pollinator","Anthophora_orotavae",0.7
57,20,1,8.62782e-05,"pollinator","Anthophora_sp._1",0.7
58,20,1,8.62782e-05,"pollinator","Anthophora_sp._aff._orotavae",0.7
59,1,2,0.000201768,"pollinator","Aphthona_wachnitzae",0.7
60,30,3,0.00136616,"pollinator","Apis_mellifera",0.7
60,30,4,0.00161476,"pollinator","Apis_mellifera",0.7
60,10,5,5.46115e-05,"pollinator","Apis_mellifera",0.7
60,30,6,0.00177109,"pollinator","Apis_mellifera",0.7
61,17,1,5.29449e-05,"pollinator","Aplocnemus_sp._2",0.7
62,9,4,0.000469764,"pollinator","Aprostocetus_occidentalis",0.7
62,9,6,0.000873049,"pollinator","Aprostocetus_occidentalis",0.7
63,3,1,9.87808e-05,"pollinator","Aprostocetus_sp._1",0.7
64,7,4,5.41345e-05,"pollinator","Aprostocetus_sp._2",0.7
65,1,1,2.11633e-05,"pollinator","Arachnospila_sp.",0.7
66,4,2,1.6253e-05,"pollinator","Araneae_sp._1",0.7
67,4,6,2.70489e-05,"pollinator","Araneidae_sp._1",0.7
68,15,6,5.87763e-05,"pollinator","Araneidae_sp._2",0.7
69,1,2,4.01675e-05,"pollinator","Asteia_caesia",0.7
70,4,3,1.83598e-05,"pollinator","Atherigona_varia",0.7
71,3,2,3.82337e-05,"pollinator","Attagenus_abbreviatus",0.7
72,17,1,0.000254413,"pollinator","Attagenus_sp._1",0.7
73,47,3,0.000516398,"pollinator","Attagenus_wollastoni",0.7
