"","module_sub_module","layer_from","layer_to","sub_module_sharing","distance"
"1109","1 . 4",5,6,0.454545454545455,95.95512
"1110","1 . 4",5,7,0.444444444444444,116498.0882
"1111","1 . 4",5,11,0.571428571428571,200279.0495
"1112","1 . 4",6,7,0.461538461538462,116448.0545
"1113","1 . 4",6,8,0.416666666666667,116423.1775
"1114","1 . 4",6,10,0.333333333333333,173890.0276
"1115","1 . 4",6,11,0.416666666666667,200252.1231
"1116","1 . 4",6,12,0.545454545454545,200269.4864
"1117","1 . 4",7,8,0.555555555555556,95.901643
"1118","1 . 4",7,10,0.444444444444444,57507.0912
"1119","1 . 4",7,11,0.4,92943.79946
"1120","1 . 4",7,12,0.4,92982.62174
"1121","1 . 4",8,10,0.571428571428571,57537.41864
"1122","1 . 4",8,12,0.5,93055.34728
"1123","1 . 4",10,12,0.571428571428571,52699.21787
"1124","1 . 4",11,12,0.5,70.701802
"1125","1 . 4",3,4,0.3125,67.363151
"1126","1 . 4",5,6,0.454545454545455,95.95512
"1127","1 . 4",5,7,0.444444444444444,116498.0882
"1128","1 . 4",5,11,0.571428571428571,200279.0495
"1129","1 . 4",6,7,0.461538461538462,116448.0545
"1130","1 . 4",6,8,0.416666666666667,116423.1775
"1131","1 . 4",6,10,0.333333333333333,173890.0276
"1132","1 . 4",6,11,0.416666666666667,200252.1231
"1133","1 . 4",6,12,0.545454545454545,200269.4864
"1134","1 . 4",7,8,0.555555555555556,95.901643
"1135","1 . 4",7,10,0.444444444444444,57507.0912
"1136","1 . 4",7,11,0.4,92943.79946
"1137","1 . 4",7,12,0.4,92982.62174
"1138","1 . 4",8,10,0.571428571428571,57537.41864
"1139","1 . 4",8,12,0.5,93055.34728
"1140","1 . 4",10,12,0.571428571428571,52699.21787
"1141","1 . 4",11,12,0.5,70.701802
"1142","1 . 4",3,4,0.3125,67.363151
"1143","1 . 4",5,6,0.454545454545455,95.95512
"1144","1 . 4",5,7,0.444444444444444,116498.0882
"1145","1 . 4",5,11,0.571428571428571,200279.0495
"1146","1 . 4",6,7,0.461538461538462,116448.0545
"1147","1 . 4",6,8,0.416666666666667,116423.1775
"1148","1 . 4",6,10,0.333333333333333,173890.0276
"1149","1 . 4",6,11,0.416666666666667,200252.1231
"1150","1 . 4",6,12,0.545454545454545,200269.4864
"1151","1 . 4",7,8,0.555555555555556,95.901643
"1152","1 . 4",7,10,0.444444444444444,57507.0912
"1153","1 . 4",7,11,0.4,92943.79946
"1154","1 . 4",7,12,0.4,92982.62174
"1155","1 . 4",8,10,0.571428571428571,57537.41864
"1156","1 . 4",8,12,0.5,93055.34728
"1157","1 . 4",10,12,0.571428571428571,52699.21787
"1158","1 . 4",11,12,0.5,70.701802
"1159","1 . 4",3,4,0.3125,67.363151
"1160","1 . 4",5,6,0.454545454545455,95.95512
"1161","1 . 4",5,7,0.444444444444444,116498.0882
"1162","1 . 4",5,11,0.571428571428571,200279.0495
"1163","1 . 4",6,7,0.461538461538462,116448.0545
"1164","1 . 4",6,8,0.416666666666667,116423.1775
"1165","1 . 4",6,10,0.333333333333333,173890.0276
"1166","1 . 4",6,11,0.416666666666667,200252.1231
"1167","1 . 4",6,12,0.545454545454545,200269.4864
"1168","1 . 4",7,8,0.555555555555556,95.901643
"1169","1 . 4",7,10,0.444444444444444,57507.0912
"1170","1 . 4",7,11,0.4,92943.79946
"1171","1 . 4",7,12,0.4,92982.62174
"1172","1 . 4",8,10,0.571428571428571,57537.41864
"1173","1 . 4",8,12,0.5,93055.34728
"1174","1 . 4",10,12,0.571428571428571,52699.21787
"1175","1 . 4",11,12,0.5,70.701802
"1176","1 . 4",3,4,0.3125,67.363151
"1177","1 . 4",5,6,0.454545454545455,95.95512
"1178","1 . 4",5,7,0.444444444444444,116498.0882
"1179","1 . 4",5,11,0.571428571428571,200279.0495
"1180","1 . 4",6,7,0.461538461538462,116448.0545
"1181","1 . 4",6,8,0.416666666666667,116423.1775
"1182","1 . 4",6,10,0.333333333333333,173890.0276
"1183","1 . 4",6,11,0.416666666666667,200252.1231
"1184","1 . 4",6,12,0.545454545454545,200269.4864
"1185","1 . 4",7,8,0.555555555555556,95.901643
"1186","1 . 4",7,10,0.444444444444444,57507.0912
"1187","1 . 4",7,11,0.4,92943.79946
"1188","1 . 4",7,12,0.4,92982.62174
"1189","1 . 4",8,10,0.571428571428571,57537.41864
"1190","1 . 4",8,12,0.5,93055.34728
"1191","1 . 4",10,12,0.571428571428571,52699.21787
"1192","1 . 4",11,12,0.5,70.701802
"1193","1 . 4",3,4,0.3125,67.363151
"1194","1 . 4",5,6,0.454545454545455,95.95512
"1195","1 . 4",5,7,0.444444444444444,116498.0882
"1196","1 . 4",5,11,0.571428571428571,200279.0495
"1197","1 . 4",6,7,0.461538461538462,116448.0545
"1198","1 . 4",6,8,0.416666666666667,116423.1775
"1199","1 . 4",6,10,0.333333333333333,173890.0276
"1200","1 . 4",6,11,0.416666666666667,200252.1231
"1201","1 . 4",6,12,0.545454545454545,200269.4864
"1202","1 . 4",7,8,0.555555555555556,95.901643
"1203","1 . 4",7,10,0.444444444444444,57507.0912
"1204","1 . 4",7,11,0.4,92943.79946
"1205","1 . 4",7,12,0.4,92982.62174
"1206","1 . 4",8,10,0.571428571428571,57537.41864
"1207","1 . 4",8,12,0.5,93055.34728
"1208","1 . 4",10,12,0.571428571428571,52699.21787
"1209","1 . 4",11,12,0.5,70.701802
"1210","1 . 4",3,4,0.3125,67.363151
"1211","1 . 4",5,6,0.454545454545455,95.95512
"1212","1 . 4",5,7,0.444444444444444,116498.0882
"1213","1 . 4",5,11,0.571428571428571,200279.0495
"1214","1 . 4",6,7,0.461538461538462,116448.0545
"1215","1 . 4",6,8,0.416666666666667,116423.1775
"1216","1 . 4",6,10,0.333333333333333,173890.0276
"1217","1 . 4",6,11,0.416666666666667,200252.1231
"1218","1 . 4",6,12,0.545454545454545,200269.4864
"1219","1 . 4",7,8,0.555555555555556,95.901643
"1220","1 . 4",7,10,0.444444444444444,57507.0912
"1221","1 . 4",7,11,0.4,92943.79946
"1222","1 . 4",7,12,0.4,92982.62174
"1223","1 . 4",8,10,0.571428571428571,57537.41864
"1224","1 . 4",8,12,0.5,93055.34728
"1225","1 . 4",10,12,0.571428571428571,52699.21787
"1226","1 . 4",11,12,0.5,70.701802
"1227","1 . 4",3,4,0.3125,67.363151
"1228","1 . 4",5,6,0.454545454545455,95.95512
"1229","1 . 4",5,7,0.444444444444444,116498.0882
"1230","1 . 4",5,11,0.571428571428571,200279.0495
"1231","1 . 4",6,7,0.461538461538462,116448.0545
"1232","1 . 4",6,8,0.416666666666667,116423.1775
"1233","1 . 4",6,10,0.333333333333333,173890.0276
"1234","1 . 4",6,11,0.416666666666667,200252.1231
"1235","1 . 4",6,12,0.545454545454545,200269.4864
"1236","1 . 4",7,8,0.555555555555556,95.901643
"1237","1 . 4",7,10,0.444444444444444,57507.0912
"1238","1 . 4",7,11,0.4,92943.79946
"1239","1 . 4",7,12,0.4,92982.62174
"1240","1 . 4",8,10,0.571428571428571,57537.41864
"1241","1 . 4",8,12,0.5,93055.34728
"1242","1 . 4",10,12,0.571428571428571,52699.21787
"1243","1 . 4",11,12,0.5,70.701802
"1244","1 . 4",3,4,0.3125,67.363151
"1245","1 . 4",5,6,0.454545454545455,95.95512
"1246","1 . 4",5,7,0.444444444444444,116498.0882
"1247","1 . 4",5,11,0.571428571428571,200279.0495
"1248","1 . 4",6,7,0.461538461538462,116448.0545
"1249","1 . 4",6,8,0.416666666666667,116423.1775
"1250","1 . 4",6,10,0.333333333333333,173890.0276
"1251","1 . 4",6,11,0.416666666666667,200252.1231
"1252","1 . 4",6,12,0.545454545454545,200269.4864
"1253","1 . 4",7,8,0.555555555555556,95.901643
"1254","1 . 4",7,10,0.444444444444444,57507.0912
"1255","1 . 4",7,11,0.4,92943.79946
"1256","1 . 4",7,12,0.4,92982.62174
"1257","1 . 4",8,10,0.571428571428571,57537.41864
"1258","1 . 4",8,12,0.5,93055.34728
"1259","1 . 4",10,12,0.571428571428571,52699.21787
"1260","1 . 4",11,12,0.5,70.701802
"1261","1 . 4",3,4,0.3125,67.363151
"1262","1 . 4",5,6,0.454545454545455,95.95512
"1263","1 . 4",5,7,0.444444444444444,116498.0882
"1264","1 . 4",5,11,0.571428571428571,200279.0495
"1265","1 . 4",6,7,0.461538461538462,116448.0545
"1266","1 . 4",6,8,0.416666666666667,116423.1775
"1267","1 . 4",6,10,0.333333333333333,173890.0276
"1268","1 . 4",6,11,0.416666666666667,200252.1231
"1269","1 . 4",6,12,0.545454545454545,200269.4864
"1270","1 . 4",7,8,0.555555555555556,95.901643
"1271","1 . 4",7,10,0.444444444444444,57507.0912
"1272","1 . 4",7,11,0.4,92943.79946
"1273","1 . 4",7,12,0.4,92982.62174
"1274","1 . 4",8,10,0.571428571428571,57537.41864
"1275","1 . 4",8,12,0.5,93055.34728
"1276","1 . 4",10,12,0.571428571428571,52699.21787
"1277","1 . 4",11,12,0.5,70.701802
"1278","1 . 4",3,4,0.3125,67.363151
"1279","1 . 4",5,6,0.454545454545455,95.95512
"1280","1 . 4",5,7,0.444444444444444,116498.0882
"1281","1 . 4",5,11,0.571428571428571,200279.0495
"1282","1 . 4",6,7,0.461538461538462,116448.0545
"1283","1 . 4",6,8,0.416666666666667,116423.1775
"1284","1 . 4",6,10,0.333333333333333,173890.0276
"1285","1 . 4",6,11,0.416666666666667,200252.1231
"1286","1 . 4",6,12,0.545454545454545,200269.4864
"1287","1 . 4",7,8,0.555555555555556,95.901643
"1288","1 . 4",7,10,0.444444444444444,57507.0912
"1289","1 . 4",7,11,0.4,92943.79946
"1290","1 . 4",7,12,0.4,92982.62174
"1291","1 . 4",8,10,0.571428571428571,57537.41864
"1292","1 . 4",8,12,0.5,93055.34728
"1293","1 . 4",10,12,0.571428571428571,52699.21787
"1294","1 . 4",11,12,0.5,70.701802
"1295","1 . 4",3,4,0.3125,67.363151
"1296","1 . 4",5,6,0.454545454545455,95.95512
"1297","1 . 4",5,7,0.444444444444444,116498.0882
"1298","1 . 4",5,11,0.571428571428571,200279.0495
"1299","1 . 4",6,7,0.461538461538462,116448.0545
"1300","1 . 4",6,8,0.416666666666667,116423.1775
"1301","1 . 4",6,10,0.333333333333333,173890.0276
"1302","1 . 4",6,11,0.416666666666667,200252.1231
"1303","1 . 4",6,12,0.545454545454545,200269.4864
"1304","1 . 4",7,8,0.555555555555556,95.901643
"1305","1 . 4",7,10,0.444444444444444,57507.0912
"1306","1 . 4",7,11,0.4,92943.79946
"1307","1 . 4",7,12,0.4,92982.62174
"1308","1 . 4",8,10,0.571428571428571,57537.41864
"1309","1 . 4",8,12,0.5,93055.34728
"1310","1 . 4",10,12,0.571428571428571,52699.21787
"1311","1 . 4",11,12,0.5,70.701802
"1312","1 . 4",3,4,0.3125,67.363151
"1313","1 . 4",5,6,0.454545454545455,95.95512
"1314","1 . 4",5,7,0.444444444444444,116498.0882
"1315","1 . 4",5,11,0.571428571428571,200279.0495
"1316","1 . 4",6,7,0.461538461538462,116448.0545
"1317","1 . 4",6,8,0.416666666666667,116423.1775
"1318","1 . 4",6,10,0.333333333333333,173890.0276
"1319","1 . 4",6,11,0.416666666666667,200252.1231
"1320","1 . 4",6,12,0.545454545454545,200269.4864
"1321","1 . 4",7,8,0.555555555555556,95.901643
"1322","1 . 4",7,10,0.444444444444444,57507.0912
"1323","1 . 4",7,11,0.4,92943.79946
"1324","1 . 4",7,12,0.4,92982.62174
"1325","1 . 4",8,10,0.571428571428571,57537.41864
"1326","1 . 4",8,12,0.5,93055.34728
"1327","1 . 4",10,12,0.571428571428571,52699.21787
"1328","1 . 4",11,12,0.5,70.701802
"1329","1 . 4",3,4,0.3125,67.363151
"1330","1 . 4",5,6,0.454545454545455,95.95512
"1331","1 . 4",5,7,0.444444444444444,116498.0882
"1332","1 . 4",5,11,0.571428571428571,200279.0495
"1333","1 . 4",6,7,0.461538461538462,116448.0545
"1334","1 . 4",6,8,0.416666666666667,116423.1775
"1335","1 . 4",6,10,0.333333333333333,173890.0276
"1336","1 . 4",6,11,0.416666666666667,200252.1231
"1337","1 . 4",6,12,0.545454545454545,200269.4864
"1338","1 . 4",7,8,0.555555555555556,95.901643
"1339","1 . 4",7,10,0.444444444444444,57507.0912
"1340","1 . 4",7,11,0.4,92943.79946
"1341","1 . 4",7,12,0.4,92982.62174
"1342","1 . 4",8,10,0.571428571428571,57537.41864
"1343","1 . 4",8,12,0.5,93055.34728
"1344","1 . 4",10,12,0.571428571428571,52699.21787
"1345","1 . 4",11,12,0.5,70.701802
"1346","1 . 4",3,4,0.3125,67.363151
"1347","1 . 4",5,6,0.454545454545455,95.95512
"1348","1 . 4",5,7,0.444444444444444,116498.0882
"1349","1 . 4",5,11,0.571428571428571,200279.0495
"1350","1 . 4",6,7,0.461538461538462,116448.0545
"1351","1 . 4",6,8,0.416666666666667,116423.1775
"1352","1 . 4",6,10,0.333333333333333,173890.0276
"1353","1 . 4",6,11,0.416666666666667,200252.1231
"1354","1 . 4",6,12,0.545454545454545,200269.4864
"1355","1 . 4",7,8,0.555555555555556,95.901643
"1356","1 . 4",7,10,0.444444444444444,57507.0912
"1357","1 . 4",7,11,0.4,92943.79946
"1358","1 . 4",7,12,0.4,92982.62174
"1359","1 . 4",8,10,0.571428571428571,57537.41864
"1360","1 . 4",8,12,0.5,93055.34728
"1361","1 . 4",10,12,0.571428571428571,52699.21787
"1362","1 . 4",11,12,0.5,70.701802
"1363","1 . 4",3,4,0.3125,67.363151
"1364","1 . 4",5,6,0.454545454545455,95.95512
"1365","1 . 4",5,7,0.444444444444444,116498.0882
"1366","1 . 4",5,11,0.571428571428571,200279.0495
"1367","1 . 4",6,7,0.461538461538462,116448.0545
"1368","1 . 4",6,8,0.416666666666667,116423.1775
"1369","1 . 4",6,10,0.333333333333333,173890.0276
"1370","1 . 4",6,11,0.416666666666667,200252.1231
"1371","1 . 4",6,12,0.545454545454545,200269.4864
"1372","1 . 4",7,8,0.555555555555556,95.901643
"1373","1 . 4",7,10,0.444444444444444,57507.0912
"1374","1 . 4",7,11,0.4,92943.79946
"1375","1 . 4",7,12,0.4,92982.62174
"1376","1 . 4",8,10,0.571428571428571,57537.41864
"1377","1 . 4",8,12,0.5,93055.34728
"1378","1 . 4",10,12,0.571428571428571,52699.21787
"1379","1 . 4",11,12,0.5,70.701802
"1380","1 . 4",3,4,0.3125,67.363151
"1381","1 . 4",5,6,0.454545454545455,95.95512
"1382","1 . 4",5,7,0.444444444444444,116498.0882
"1383","1 . 4",5,11,0.571428571428571,200279.0495
"1384","1 . 4",6,7,0.461538461538462,116448.0545
"1385","1 . 4",6,8,0.416666666666667,116423.1775
"1386","1 . 4",6,10,0.333333333333333,173890.0276
"1387","1 . 4",6,11,0.416666666666667,200252.1231
"1388","1 . 4",6,12,0.545454545454545,200269.4864
"1389","1 . 4",7,8,0.555555555555556,95.901643
"1390","1 . 4",7,10,0.444444444444444,57507.0912
"1391","1 . 4",7,11,0.4,92943.79946
"1392","1 . 4",7,12,0.4,92982.62174
"1393","1 . 4",8,10,0.571428571428571,57537.41864
"1394","1 . 4",8,12,0.5,93055.34728
"1395","1 . 4",10,12,0.571428571428571,52699.21787
"1396","1 . 4",11,12,0.5,70.701802
"1397","1 . 4",3,4,0.3125,67.363151
"1398","1 . 4",5,6,0.454545454545455,95.95512
"1399","1 . 4",5,7,0.444444444444444,116498.0882
"1400","1 . 4",5,11,0.571428571428571,200279.0495
"1401","1 . 4",6,7,0.461538461538462,116448.0545
"1402","1 . 4",6,8,0.416666666666667,116423.1775
"1403","1 . 4",6,10,0.333333333333333,173890.0276
"1404","1 . 4",6,11,0.416666666666667,200252.1231
"1405","1 . 4",6,12,0.545454545454545,200269.4864
"1406","1 . 4",7,8,0.555555555555556,95.901643
"1407","1 . 4",7,10,0.444444444444444,57507.0912
"1408","1 . 4",7,11,0.4,92943.79946
"1409","1 . 4",7,12,0.4,92982.62174
"1410","1 . 4",8,10,0.571428571428571,57537.41864
"1411","1 . 4",8,12,0.5,93055.34728
"1412","1 . 4",10,12,0.571428571428571,52699.21787
"1413","1 . 4",11,12,0.5,70.701802
"1414","1 . 4",3,4,0.3125,67.363151
"1415","1 . 4",5,6,0.454545454545455,95.95512
"1416","1 . 4",5,7,0.444444444444444,116498.0882
"1417","1 . 4",5,11,0.571428571428571,200279.0495
"1418","1 . 4",6,7,0.461538461538462,116448.0545
"1419","1 . 4",6,8,0.416666666666667,116423.1775
"1420","1 . 4",6,10,0.333333333333333,173890.0276
"1421","1 . 4",6,11,0.416666666666667,200252.1231
"1422","1 . 4",6,12,0.545454545454545,200269.4864
"1423","1 . 4",7,8,0.555555555555556,95.901643
"1424","1 . 4",7,10,0.444444444444444,57507.0912
"1425","1 . 4",7,11,0.4,92943.79946
"1426","1 . 4",7,12,0.4,92982.62174
"1427","1 . 4",8,10,0.571428571428571,57537.41864
"1428","1 . 4",8,12,0.5,93055.34728
"1429","1 . 4",10,12,0.571428571428571,52699.21787
"1430","1 . 4",11,12,0.5,70.701802
"1431","1 . 4",3,4,0.3125,67.363151
"1432","1 . 4",5,6,0.454545454545455,95.95512
"1433","1 . 4",5,7,0.444444444444444,116498.0882
"1434","1 . 4",5,11,0.571428571428571,200279.0495
"1435","1 . 4",6,7,0.461538461538462,116448.0545
"1436","1 . 4",6,8,0.416666666666667,116423.1775
"1437","1 . 4",6,10,0.333333333333333,173890.0276
"1438","1 . 4",6,11,0.416666666666667,200252.1231
"1439","1 . 4",6,12,0.545454545454545,200269.4864
"1440","1 . 4",7,8,0.555555555555556,95.901643
"1441","1 . 4",7,10,0.444444444444444,57507.0912
"1442","1 . 4",7,11,0.4,92943.79946
"1443","1 . 4",7,12,0.4,92982.62174
"1444","1 . 4",8,10,0.571428571428571,57537.41864
"1445","1 . 4",8,12,0.5,93055.34728
"1446","1 . 4",10,12,0.571428571428571,52699.21787
"1447","1 . 4",11,12,0.5,70.701802
"1448","1 . 4",3,4,0.3125,67.363151
"1449","1 . 4",5,6,0.454545454545455,95.95512
"1450","1 . 4",5,7,0.444444444444444,116498.0882
"1451","1 . 4",5,11,0.571428571428571,200279.0495
"1452","1 . 4",6,7,0.461538461538462,116448.0545
"1453","1 . 4",6,8,0.416666666666667,116423.1775
"1454","1 . 4",6,10,0.333333333333333,173890.0276
"1455","1 . 4",6,11,0.416666666666667,200252.1231
"1456","1 . 4",6,12,0.545454545454545,200269.4864
"1457","1 . 4",7,8,0.555555555555556,95.901643
"1458","1 . 4",7,10,0.444444444444444,57507.0912
"1459","1 . 4",7,11,0.4,92943.79946
"1460","1 . 4",7,12,0.4,92982.62174
"1461","1 . 4",8,10,0.571428571428571,57537.41864
"1462","1 . 4",8,12,0.5,93055.34728
"1463","1 . 4",10,12,0.571428571428571,52699.21787
"1464","1 . 4",11,12,0.5,70.701802
"1465","1 . 4",3,4,0.3125,67.363151
"1466","1 . 4",5,6,0.454545454545455,95.95512
"1467","1 . 4",5,7,0.444444444444444,116498.0882
"1468","1 . 4",5,11,0.571428571428571,200279.0495
"1469","1 . 4",6,7,0.461538461538462,116448.0545
"1470","1 . 4",6,8,0.416666666666667,116423.1775
"1471","1 . 4",6,10,0.333333333333333,173890.0276
"1472","1 . 4",6,11,0.416666666666667,200252.1231
"1473","1 . 4",6,12,0.545454545454545,200269.4864
"1474","1 . 4",7,8,0.555555555555556,95.901643
"1475","1 . 4",7,10,0.444444444444444,57507.0912
"1476","1 . 4",7,11,0.4,92943.79946
"1477","1 . 4",7,12,0.4,92982.62174
"1478","1 . 4",8,10,0.571428571428571,57537.41864
"1479","1 . 4",8,12,0.5,93055.34728
"1480","1 . 4",10,12,0.571428571428571,52699.21787
"1481","1 . 4",11,12,0.5,70.701802
"1482","1 . 4",3,4,0.3125,67.363151
"1483","1 . 4",5,6,0.454545454545455,95.95512
"1484","1 . 4",5,7,0.444444444444444,116498.0882
"1485","1 . 4",5,11,0.571428571428571,200279.0495
"1486","1 . 4",6,7,0.461538461538462,116448.0545
"1487","1 . 4",6,8,0.416666666666667,116423.1775
"1488","1 . 4",6,10,0.333333333333333,173890.0276
"1489","1 . 4",6,11,0.416666666666667,200252.1231
"1490","1 . 4",6,12,0.545454545454545,200269.4864
"1491","1 . 4",7,8,0.555555555555556,95.901643
"1492","1 . 4",7,10,0.444444444444444,57507.0912
"1493","1 . 4",7,11,0.4,92943.79946
"1494","1 . 4",7,12,0.4,92982.62174
"1495","1 . 4",8,10,0.571428571428571,57537.41864
"1496","1 . 4",8,12,0.5,93055.34728
"1497","1 . 4",10,12,0.571428571428571,52699.21787
"1498","1 . 4",11,12,0.5,70.701802
"1499","1 . 4",3,4,0.3125,67.363151
"1500","1 . 4",5,6,0.454545454545455,95.95512
"1501","1 . 4",5,7,0.444444444444444,116498.0882
"1502","1 . 4",5,11,0.571428571428571,200279.0495
"1503","1 . 4",6,7,0.461538461538462,116448.0545
"1504","1 . 4",6,8,0.416666666666667,116423.1775
"1505","1 . 4",6,10,0.333333333333333,173890.0276
"1506","1 . 4",6,11,0.416666666666667,200252.1231
"1507","1 . 4",6,12,0.545454545454545,200269.4864
"1508","1 . 4",7,8,0.555555555555556,95.901643
"1509","1 . 4",7,10,0.444444444444444,57507.0912
"1510","1 . 4",7,11,0.4,92943.79946
"1511","1 . 4",7,12,0.4,92982.62174
"1512","1 . 4",8,10,0.571428571428571,57537.41864
"1513","1 . 4",8,12,0.5,93055.34728
"1514","1 . 4",10,12,0.571428571428571,52699.21787
"1515","1 . 4",11,12,0.5,70.701802
"1516","1 . 4",3,4,0.3125,67.363151
"1517","1 . 4",5,6,0.454545454545455,95.95512
"1518","1 . 4",5,7,0.444444444444444,116498.0882
"1519","1 . 4",5,11,0.571428571428571,200279.0495
"1520","1 . 4",6,7,0.461538461538462,116448.0545
"1521","1 . 4",6,8,0.416666666666667,116423.1775
"1522","1 . 4",6,10,0.333333333333333,173890.0276
"1523","1 . 4",6,11,0.416666666666667,200252.1231
"1524","1 . 4",6,12,0.545454545454545,200269.4864
"1525","1 . 4",7,8,0.555555555555556,95.901643
"1526","1 . 4",7,10,0.444444444444444,57507.0912
"1527","1 . 4",7,11,0.4,92943.79946
"1528","1 . 4",7,12,0.4,92982.62174
"1529","1 . 4",8,10,0.571428571428571,57537.41864
"1530","1 . 4",8,12,0.5,93055.34728
"1531","1 . 4",10,12,0.571428571428571,52699.21787
"1532","1 . 4",11,12,0.5,70.701802
"1533","1 . 4",3,4,0.3125,67.363151
"1534","1 . 4",5,6,0.454545454545455,95.95512
"1535","1 . 4",5,7,0.444444444444444,116498.0882
"1536","1 . 4",5,11,0.571428571428571,200279.0495
"1537","1 . 4",6,7,0.461538461538462,116448.0545
"1538","1 . 4",6,8,0.416666666666667,116423.1775
"1539","1 . 4",6,10,0.333333333333333,173890.0276
"1540","1 . 4",6,11,0.416666666666667,200252.1231
"1541","1 . 4",6,12,0.545454545454545,200269.4864
"1542","1 . 4",7,8,0.555555555555556,95.901643
"1543","1 . 4",7,10,0.444444444444444,57507.0912
"1544","1 . 4",7,11,0.4,92943.79946
"1545","1 . 4",7,12,0.4,92982.62174
"1546","1 . 4",8,10,0.571428571428571,57537.41864
"1547","1 . 4",8,12,0.5,93055.34728
"1548","1 . 4",10,12,0.571428571428571,52699.21787
"1549","1 . 4",11,12,0.5,70.701802
"1550","1 . 4",3,4,0.3125,67.363151
"1551","1 . 4",5,6,0.454545454545455,95.95512
"1552","1 . 4",5,7,0.444444444444444,116498.0882
"1553","1 . 4",5,11,0.571428571428571,200279.0495
"1554","1 . 4",6,7,0.461538461538462,116448.0545
"1555","1 . 4",6,8,0.416666666666667,116423.1775
"1556","1 . 4",6,10,0.333333333333333,173890.0276
"1557","1 . 4",6,11,0.416666666666667,200252.1231
"1558","1 . 4",6,12,0.545454545454545,200269.4864
"1559","1 . 4",7,8,0.555555555555556,95.901643
"1560","1 . 4",7,10,0.444444444444444,57507.0912
"1561","1 . 4",7,11,0.4,92943.79946
"1562","1 . 4",7,12,0.4,92982.62174
"1563","1 . 4",8,10,0.571428571428571,57537.41864
"1564","1 . 4",8,12,0.5,93055.34728
"1565","1 . 4",10,12,0.571428571428571,52699.21787
"1566","1 . 4",11,12,0.5,70.701802
"1567","1 . 4",3,4,0.3125,67.363151
"1568","1 . 4",5,6,0.454545454545455,95.95512
"1569","1 . 4",5,7,0.444444444444444,116498.0882
"1570","1 . 4",5,11,0.571428571428571,200279.0495
"1571","1 . 4",6,7,0.461538461538462,116448.0545
"1572","1 . 4",6,8,0.416666666666667,116423.1775
"1573","1 . 4",6,10,0.333333333333333,173890.0276
"1574","1 . 4",6,11,0.416666666666667,200252.1231
"1575","1 . 4",6,12,0.545454545454545,200269.4864
"1576","1 . 4",7,8,0.555555555555556,95.901643
"1577","1 . 4",7,10,0.444444444444444,57507.0912
"1578","1 . 4",7,11,0.4,92943.79946
"1579","1 . 4",7,12,0.4,92982.62174
"1580","1 . 4",8,10,0.571428571428571,57537.41864
"1581","1 . 4",8,12,0.5,93055.34728
"1582","1 . 4",10,12,0.571428571428571,52699.21787
"1583","1 . 4",11,12,0.5,70.701802
"1584","1 . 4",3,4,0.3125,67.363151
"1585","1 . 4",5,6,0.454545454545455,95.95512
"1586","1 . 4",5,7,0.444444444444444,116498.0882
"1587","1 . 4",5,11,0.571428571428571,200279.0495
"1588","1 . 4",6,7,0.461538461538462,116448.0545
"1589","1 . 4",6,8,0.416666666666667,116423.1775
"1590","1 . 4",6,10,0.333333333333333,173890.0276
"1591","1 . 4",6,11,0.416666666666667,200252.1231
"1592","1 . 4",6,12,0.545454545454545,200269.4864
"1593","1 . 4",7,8,0.555555555555556,95.901643
"1594","1 . 4",7,10,0.444444444444444,57507.0912
"1595","1 . 4",7,11,0.4,92943.79946
"1596","1 . 4",7,12,0.4,92982.62174
"1597","1 . 4",8,10,0.571428571428571,57537.41864
"1598","1 . 4",8,12,0.5,93055.34728
"1599","1 . 4",10,12,0.571428571428571,52699.21787
"1600","1 . 4",11,12,0.5,70.701802
"1601","1 . 4",3,4,0.3125,67.363151
"1602","1 . 4",5,6,0.454545454545455,95.95512
"1603","1 . 4",5,7,0.444444444444444,116498.0882
"1604","1 . 4",5,11,0.571428571428571,200279.0495
"1605","1 . 4",6,7,0.461538461538462,116448.0545
"1606","1 . 4",6,8,0.416666666666667,116423.1775
"1607","1 . 4",6,10,0.333333333333333,173890.0276
"1608","1 . 4",6,11,0.416666666666667,200252.1231
"1609","1 . 4",6,12,0.545454545454545,200269.4864
"1610","1 . 4",7,8,0.555555555555556,95.901643
"1611","1 . 4",7,10,0.444444444444444,57507.0912
"1612","1 . 4",7,11,0.4,92943.79946
"1613","1 . 4",7,12,0.4,92982.62174
"1614","1 . 4",8,10,0.571428571428571,57537.41864
"1615","1 . 4",8,12,0.5,93055.34728
"1616","1 . 4",10,12,0.571428571428571,52699.21787
"1617","1 . 4",11,12,0.5,70.701802
"1618","1 . 4",3,4,0.3125,67.363151
"1619","1 . 4",5,6,0.454545454545455,95.95512
"1620","1 . 4",5,7,0.444444444444444,116498.0882
"1621","1 . 4",5,11,0.571428571428571,200279.0495
"1622","1 . 4",6,7,0.461538461538462,116448.0545
"1623","1 . 4",6,8,0.416666666666667,116423.1775
"1624","1 . 4",6,10,0.333333333333333,173890.0276
"1625","1 . 4",6,11,0.416666666666667,200252.1231
"1626","1 . 4",6,12,0.545454545454545,200269.4864
"1627","1 . 4",7,8,0.555555555555556,95.901643
"1628","1 . 4",7,10,0.444444444444444,57507.0912
"1629","1 . 4",7,11,0.4,92943.79946
"1630","1 . 4",7,12,0.4,92982.62174
"1631","1 . 4",8,10,0.571428571428571,57537.41864
"1632","1 . 4",8,12,0.5,93055.34728
