"","node_id","module","sub_module","sub_sub_module","layer_id","flow","type","species"
"372",158,1,15,NA,10,0.00025071,"pollinator","Hylaeus_ater"
"373",159,1,17,NA,5,7.58934e-05,"pollinator","Hylaeus_hohmanni"
"374",159,1,17,NA,6,0.000398579,"pollinator","Hylaeus_hohmanni"
"375",160,1,2,NA,1,1.26e-06,"pollinator","Hylaeus_sp."
"376",160,1,2,NA,2,0.000183053,"pollinator","Hylaeus_sp."
"377",161,1,23,NA,1,9.20235e-05,"pollinator","Hym._Waiting<85>."
"378",162,1,12,NA,13,0.000589552,"pollinator","Lasioglossum_arctifrons"
"379",163,1,13,NA,3,1.13395e-05,"pollinator","Lasioglossum_loetum"
"380",163,1,13,NA,5,0.000202263,"pollinator","Lasioglossum_loetum"
"381",163,1,13,NA,6,0.000385126,"pollinator","Lasioglossum_loetum"
"382",163,1,13,NA,8,0.000223703,"pollinator","Lasioglossum_loetum"
"383",163,1,13,NA,9,0.000306057,"pollinator","Lasioglossum_loetum"
"384",163,1,13,NA,10,0.000852367,"pollinator","Lasioglossum_loetum"
"385",163,1,13,NA,11,0.000967757,"pollinator","Lasioglossum_loetum"
"386",163,1,13,NA,12,0.00336322,"pollinator","Lasioglossum_loetum"
"387",163,1,13,NA,13,0.00205722,"pollinator","Lasioglossum_loetum"
"388",163,1,1,NA,14,0.00885362,"pollinator","Lasioglossum_loetum"
"389",164,1,2,NA,2,0.000237427,"pollinator","Lasioglossum_phoenicurum"
"390",165,1,2,NA,5,0.000132849,"pollinator","Lasioglossum_viride"
"391",165,1,2,NA,6,0.000650834,"pollinator","Lasioglossum_viride"
"392",165,1,2,NA,7,0.000344871,"pollinator","Lasioglossum_viride"
"393",165,1,2,NA,8,0.000562152,"pollinator","Lasioglossum_viride"
"394",165,1,2,NA,9,0.000837856,"pollinator","Lasioglossum_viride"
"395",165,1,2,NA,10,0.0020589,"pollinator","Lasioglossum_viride"
"396",165,1,2,NA,11,0.00224904,"pollinator","Lasioglossum_viride"
"397",165,1,2,NA,12,0.0122304,"pollinator","Lasioglossum_viride"
"398",165,1,2,NA,13,0.0041562,"pollinator","Lasioglossum_viride"
"399",165,1,1,NA,14,0.0145219,"pollinator","Lasioglossum_viride"
"400",166,1,9,NA,9,5.84163e-05,"pollinator","Leptochilus_cruentatus"
"401",166,1,9,NA,10,0.000870726,"pollinator","Leptochilus_cruentatus"
"402",167,1,6,NA,8,3.0975e-06,"pollinator","Leptochilus_eatoni"
"403",167,1,6,NA,9,0.000101375,"pollinator","Leptochilus_eatoni"
"404",168,1,7,NA,4,0.000184088,"pollinator","Leptochilus_fortunatus"
"405",169,1,1,NA,13,7.28492e-05,"pollinator","Linnaemyia_soror"
"406",170,1,14,NA,1,0.000359651,"pollinator","Lucilia_sericata"
"407",170,1,14,NA,2,0.000277938,"pollinator","Lucilia_sericata"
"408",170,1,14,NA,3,0.000222262,"pollinator","Lucilia_sericata"
"409",170,1,14,NA,4,0.000463049,"pollinator","Lucilia_sericata"
"410",170,1,14,NA,5,0.000379735,"pollinator","Lucilia_sericata"
"411",170,1,14,NA,6,0.000578577,"pollinator","Lucilia_sericata"
"412",170,1,14,NA,7,0.00053703,"pollinator","Lucilia_sericata"
"413",170,1,14,NA,8,0.00106884,"pollinator","Lucilia_sericata"
"414",170,1,14,NA,12,0.0020588,"pollinator","Lucilia_sericata"
"415",170,1,14,NA,13,0.0013889,"pollinator","Lucilia_sericata"
"416",170,1,1,NA,14,0.00579379,"pollinator","Lucilia_sericata"
"417",171,1,47,2,1,1.89e-05,NA,NA
"418",172,1,20,1,2,0.00107473,"pollinator","Macrocoma_cf._henoni"
"419",173,1,1,NA,7,1.17939e-05,"pollinator","Macrocoma_splendens"
"420",174,1,8,NA,5,1.20581e-05,"pollinator","Macroglossum_stellatarum"
"421",175,1,49,NA,9,2.94824e-05,"pollinator","Malthinus_mutabilis"
"422",175,1,49,NA,10,0.000134219,"pollinator","Malthinus_mutabilis"
"423",176,1,12,NA,7,1.17939e-05,"pollinator","Megachile_canariensis"
"424",176,1,12,NA,13,0.000644052,"pollinator","Megachile_canariensis"
"425",177,1,1,NA,11,7.61066e-05,"pollinator","Megaselia_sp._1"
"426",178,1,2,NA,10,0.00122694,"pollinator","Megaselia_sp._2"
"427",179,1,17,NA,5,1.89734e-05,"pollinator","Melecta_curvispina"
"428",180,1,23,NA,1,9.20235e-05,"pollinator","Melecta_sp."
"429",181,1,9,NA,9,0.000165776,"pollinator","Meligethes_canariensis"
"430",181,1,9,NA,10,0.00110452,"pollinator","Meligethes_canariensis"
"431",182,1,30,NA,8,0.000378753,"pollinator","Meligethes_cf._canariensis"
"432",183,1,8,NA,3,1.10955e-06,NA,NA
"433",184,1,63,NA,10,1.0046e-06,NA,NA
"434",185,1,15,NA,8,9.00595e-05,"pollinator","Monomorium_subopacum"
"435",186,1,1,NA,8,3.47724e-05,"pollinator","Mordellistena_cf._canariensis"
"436",187,1,19,NA,1,2.52e-06,"pollinator","Musca_domestica"
"437",187,1,19,NA,2,0.000104209,"pollinator","Musca_domestica"
"438",187,1,19,NA,5,0.000206791,"pollinator","Musca_domestica"
"439",187,1,19,NA,6,0.000335636,"pollinator","Musca_domestica"
"440",187,1,19,NA,7,0.000280112,"pollinator","Musca_domestica"
"441",187,1,19,NA,8,0.000718924,"pollinator","Musca_domestica"
"442",187,1,19,NA,9,0.000513241,"pollinator","Musca_domestica"
"443",187,1,19,NA,10,0.000957959,"pollinator","Musca_domestica"
"444",187,1,19,NA,11,0.000875464,"pollinator","Musca_domestica"
"445",187,1,19,NA,12,0.00147527,"pollinator","Musca_domestica"
"446",188,1,57,NA,2,3.23218e-06,"pollinator","Musca_osiris"
"447",188,1,57,NA,3,5.51692e-05,"pollinator","Musca_osiris"
"448",189,1,50,NA,1,4.84313e-06,"pollinator","Musca_sorbens"
"449",189,1,50,NA,2,0.000114354,"pollinator","Musca_sorbens"
"450",190,1,4,NA,10,4.44747e-05,"pollinator","Myathropa_florea"
"451",190,1,1,NA,13,0.00033161,"pollinator","Myathropa_florea"
"452",190,1,1,NA,14,0.00515697,"pollinator","Myathropa_florea"
"453",191,1,1,NA,13,0.000145698,"pollinator","Mycetophilidae_sp._1"
"454",192,1,6,NA,7,0.000162477,"pollinator","Myopites_nigrescens"
"455",192,1,6,NA,8,0.000727611,"pollinator","Myopites_nigrescens"
"456",192,1,6,NA,11,0.000337637,"pollinator","Myopites_nigrescens"
"457",192,1,6,NA,12,0.000872049,"pollinator","Myopites_nigrescens"
"458",192,1,6,NA,14,0.0169624,"pollinator","Myopites_nigrescens"
"459",193,1,1,NA,10,2.47916e-05,"pollinator","Neodryophilus_cryptophagoides"
"460",193,1,1,NA,14,0.000955595,"pollinator","Neodryophilus_cryptophagoides"
"461",194,1,11,NA,1,0.00020093,"pollinator","Nomioides_deceptor"
"462",194,1,11,NA,2,0.00462363,"pollinator","Nomioides_deceptor"
"463",195,1,30,NA,8,0.000378753,"pollinator","Nomioides_fortunatus"
"464",196,1,7,NA,2,0.000199306,"pollinator","Nomioides_sp."
"465",197,1,8,NA,3,1.10955e-06,"pollinator","Nyctia_lugubris"
"466",197,1,8,NA,11,7.67671e-05,"pollinator","Nyctia_lugubris"
"467",197,1,8,NA,12,0.000388069,"pollinator","Nyctia_lugubris"
"468",198,1,2,NA,1,1.55004e-05,"pollinator","Ormyrus_sp._1"
"469",199,1,36,NA,5,0.000128143,"pollinator","Oscinella_sp._1"
"470",199,1,36,NA,6,0.000186567,"pollinator","Oscinella_sp._1"
"471",199,1,36,NA,7,0.000224258,"pollinator","Oscinella_sp._1"
"472",199,1,36,NA,8,0.000446316,"pollinator","Oscinella_sp._1"
"473",200,1,60,NA,8,6.19501e-06,NA,NA
"474",201,1,27,NA,4,0.000290724,"pollinator","Oscinimorpha_sp."
"475",202,1,35,NA,6,0.000598872,"pollinator","Osmia_canaria"
"476",202,1,12,NA,13,0.000767624,"pollinator","Osmia_canaria"
"477",203,1,2,NA,6,7.0752e-05,"pollinator","Osmia_latreillei"
"478",203,1,2,NA,12,0.000432495,"pollinator","Osmia_latreillei"
"479",204,1,4,NA,8,2.96587e-05,"pollinator","Oxyopes_cf._kraepelinorum"
"480",205,1,32,NA,11,2.478e-06,NA,NA
"481",206,1,2,NA,2,4.78949e-05,"pollinator","Paragus_tibialis"
"482",206,1,2,NA,3,7.10802e-05,"pollinator","Paragus_tibialis"
"483",207,1,1,NA,11,0.000119116,"pollinator","Paratrechina_longicornis"
"484",207,1,1,NA,14,0.00105763,"pollinator","Paratrechina_longicornis"
"485",208,1,1,NA,14,0.000960819,"pollinator","Perilampus_sp._1"
"486",209,1,1,NA,13,7.28492e-05,"pollinator","Perilampus_sp._2"
"487",210,1,3,NA,4,8.1246e-07,"pollinator","Phalacrus_coruscus"
"488",210,1,3,NA,14,0.00178894,"pollinator","Phalacrus_coruscus"
"489",211,1,16,NA,6,2.90779e-05,"pollinator","Phthiria_simonyi"
"490",211,1,9,NA,9,0.000143756,"pollinator","Phthiria_simonyi"
"491",211,1,9,NA,10,0.000466786,"pollinator","Phthiria_simonyi"
"492",211,1,1,NA,14,0.0012432,"pollinator","Phthiria_simonyi"
"493",212,1,55,NA,2,1.61609e-06,"pollinator","Physiphora_alceae"
"494",212,1,55,NA,7,6.38179e-05,"pollinator","Physiphora_alceae"
"495",213,1,1,NA,7,1.17939e-05,"pollinator","Phyto_discrepans"
"496",213,1,1,NA,8,0.000211527,"pollinator","Phyto_discrepans"
"497",214,1,8,NA,3,1.10955e-06,NA,NA
"498",215,1,2,NA,6,0.000146781,"pollinator","Pieris_rapae"
"499",215,1,2,NA,11,0.000149376,"pollinator","Pieris_rapae"
"500",215,1,2,NA,12,0.000652651,"pollinator","Pieris_rapae"
"501",216,1,8,NA,1,0.000294336,"pollinator","Plagiolepis_schmitzii"
"502",216,1,8,NA,2,0.000196278,"pollinator","Plagiolepis_schmitzii"
"503",216,1,8,NA,3,0.000488099,"pollinator","Plagiolepis_schmitzii"
"504",216,1,8,NA,4,0.000696322,"pollinator","Plagiolepis_schmitzii"
"505",216,1,8,NA,8,0.00057578,"pollinator","Plagiolepis_schmitzii"
"506",216,1,8,NA,11,0.000885872,"pollinator","Plagiolepis_schmitzii"
"507",216,1,8,NA,12,0.00477916,"pollinator","Plagiolepis_schmitzii"
"508",217,1,24,NA,5,3.95778e-05,"pollinator","Plagiolepis_sp._2"
"509",217,1,24,NA,6,0.000187093,"pollinator","Plagiolepis_sp._2"
"510",217,1,24,NA,7,0.000187413,"pollinator","Plagiolepis_sp._2"
"511",217,1,24,NA,8,0.00120343,"pollinator","Plagiolepis_sp._2"
"512",217,1,24,NA,9,0.000525791,"pollinator","Plagiolepis_sp._2"
"513",217,1,24,NA,10,0.00105346,"pollinator","Plagiolepis_sp._2"
"514",218,1,54,NA,7,3.23218e-06,"pollinator","Platypalpus_sp."
"515",218,1,54,NA,10,6.38805e-05,"pollinator","Platypalpus_sp."
"516",219,1,59,NA,4,8.1246e-07,"pollinator","Platypalpus_sp._1"
"517",219,1,59,NA,11,5.27468e-05,"pollinator","Platypalpus_sp._1"
"518",220,1,1,NA,8,3.47724e-05,"pollinator","Platypalpus_sp._2"
"519",221,1,11,NA,2,0.000112527,"pollinator","Podalonia_sp."
"520",222,1,11,NA,2,0.000327884,"pollinator","Proconura_sp._1"
"521",223,1,2,NA,3,1.13395e-05,"pollinator","Proconura_sp._2"
"522",224,1,4,NA,9,3.35927e-05,"pollinator","Pteromalus_sp._1"
"523",225,1,2,NA,1,1.55004e-05,"pollinator","Pteromalus_sp._2"
"524",225,1,2,NA,3,0.000131581,"pollinator","Pteromalus_sp._2"
"525",225,1,2,NA,4,0.000294859,"pollinator","Pteromalus_sp._2"
"526",226,1,6,NA,7,3.61899e-05,"pollinator","Pteromalus_sp._3"
"527",226,1,6,NA,14,0.00194931,"pollinator","Pteromalus_sp._3"
"528",227,1,4,NA,8,5.93174e-05,"pollinator","Pteromalus_sp._4"
"529",227,1,4,NA,9,0.00010471,"pollinator","Pteromalus_sp._4"
"530",228,1,61,NA,14,2.70328e-06,NA,NA
"531",229,1,8,NA,4,1.62492e-06,NA,NA
"532",230,1,11,NA,1,1.26e-06,"pollinator","Sarcophaga_sp._1"
"533",230,1,11,NA,2,0.000210907,"pollinator","Sarcophaga_sp._1"
"534",231,1,11,NA,2,0.000109295,"pollinator","Sarcophagidae_sp."
"535",232,1,51,NA,1,5.04001e-06,"pollinator","Sarcophagidae_sp._2"
"536",232,1,51,NA,2,0.000108057,"pollinator","Sarcophagidae_sp._2"
"537",233,1,61,NA,14,2.70328e-06,NA,NA
"538",234,2,4,NA,3,0.000242748,"pollinator","Sarcophagidae_sp._4"
"539",234,2,4,NA,4,0.000294152,"pollinator","Sarcophagidae_sp._4"
"540",235,1,31,NA,3,1.9972e-05,"pollinator","Sarcophagidae_sp._5"
"541",235,1,31,NA,4,0.000156802,"pollinator","Sarcophagidae_sp._5"
"542",235,1,31,NA,5,0.000136191,"pollinator","Sarcophagidae_sp._5"
"543",235,1,31,NA,6,0.000380914,"pollinator","Sarcophagidae_sp._5"
"544",235,1,31,NA,7,0.000333033,"pollinator","Sarcophagidae_sp._5"
"545",235,1,31,NA,8,0.00062261,"pollinator","Sarcophagidae_sp._5"
"546",235,1,31,NA,12,0.000603248,"pollinator","Sarcophagidae_sp._5"
"547",236,1,2,NA,3,1.13395e-05,"pollinator","Sarcophagidae_sp._6"
"548",236,1,2,NA,4,0.000191553,"pollinator","Sarcophagidae_sp._6"
"549",237,1,22,NA,2,1.13126e-05,NA,NA
"550",238,1,34,NA,7,5.98124e-05,"pollinator","Sarcophagidae_sp._8"
"551",238,1,34,NA,8,0.000183974,"pollinator","Sarcophagidae_sp._8"
"552",238,1,34,NA,11,0.000321665,"pollinator","Sarcophagidae_sp._8"
"553",238,1,34,NA,12,0.000570364,"pollinator","Sarcophagidae_sp._8"
"554",239,1,17,NA,5,1.89734e-05,"pollinator","Scaeva_albomaculata"
"555",239,1,17,NA,6,0.000200486,"pollinator","Scaeva_albomaculata"
"556",239,1,10,NA,12,0.00103193,"pollinator","Scaeva_albomaculata"
"557",239,1,10,NA,13,0.000502668,"pollinator","Scaeva_albomaculata"
"558",240,1,8,NA,3,1.10955e-06,NA,NA
"559",241,1,43,NA,7,2.14193e-05,"pollinator","Scenopinus_sp."
"560",241,1,43,NA,8,0.000159033,"pollinator","Scenopinus_sp."
"561",241,1,43,NA,10,0.000199248,"pollinator","Scenopinus_sp."
"562",242,1,22,NA,1,0.000193241,"pollinator","Sciaridae_sp."
"563",242,1,22,NA,2,0.000217628,"pollinator","Sciaridae_sp."
"564",242,1,22,NA,3,0.000198638,"pollinator","Sciaridae_sp."
"565",242,1,22,NA,4,0.000584336,"pollinator","Sciaridae_sp."
"566",242,1,22,NA,9,0.000444677,"pollinator","Sciaridae_sp."
"567",242,1,22,NA,10,0.000734652,"pollinator","Sciaridae_sp."
"568",242,1,22,NA,14,0.00186151,"pollinator","Sciaridae_sp."
"569",243,1,12,NA,8,0.000107673,"pollinator","Sciaridae_sp._1"
"570",243,1,12,NA,11,0.000155238,"pollinator","Sciaridae_sp._1"
"571",243,1,12,NA,12,0.000336397,"pollinator","Sciaridae_sp._1"
"572",243,1,12,NA,13,0.000866154,"pollinator","Sciaridae_sp._1"
"573",244,1,46,NA,1,6.96939e-05,"pollinator","Sciaridae_sp._4"
"574",244,1,46,NA,2,0.000220583,"pollinator","Sciaridae_sp._4"
"575",245,1,1,NA,11,3.80533e-05,"pollinator","Scymnus_canariensis"
"576",246,1,62,NA,5,3.73578e-06,NA,NA
"577",247,1,60,NA,8,3.0975e-06,NA,NA
"578",248,1,3,NA,14,0.00348042,"pollinator","Spathulina_sicula"
"579",249,1,29,NA,7,5.52348e-05,"pollinator","Sphaeniscus_filiolus"
"580",250,1,2,NA,2,4.78949e-05,"pollinator","Sphecidae_sp."
"581",251,1,4,NA,6,1.13496e-06,NA,NA
"582",252,1,29,NA,7,5.52348e-05,"pollinator","Stomorhina_lunata"
"583",253,1,1,NA,7,1.84397e-05,"pollinator","Synthesomyia_nudiseta"
"584",253,1,1,NA,8,0.000214238,"pollinator","Synthesomyia_nudiseta"
"585",254,1,9,NA,8,1.48293e-05,"pollinator","Syritta_pipiens"
"586",254,1,9,NA,9,7.6206e-05,"pollinator","Syritta_pipiens"
"587",254,1,9,NA,10,0.00178666,"pollinator","Syritta_pipiens"
"588",254,1,1,NA,14,0.0015345,"pollinator","Syritta_pipiens"
"589",255,1,4,NA,11,0.000548097,"pollinator","Tachina_canariensis"
"590",255,1,4,NA,12,0.00170053,"pollinator","Tachina_canariensis"
"591",255,1,4,NA,13,0.000768006,"pollinator","Tachina_canariensis"
"592",256,1,22,NA,2,1.61609e-06,NA,NA
"593",257,1,8,NA,3,1.10955e-06,NA,NA
"594",258,1,23,NA,1,0.000227206,"pollinator","Tapinoma_nigerrimum"
"595",258,1,23,NA,2,0.00159622,"pollinator","Tapinoma_nigerrimum"
"596",259,1,2,NA,2,9.57897e-05,"pollinator","Tephritidae_sp._1"
"597",260,1,1,NA,9,4.24801e-06,NA,NA
"598",261,1,28,NA,1,0.000456926,"pollinator","Tethinidae_sp._1"
"599",262,1,28,NA,1,0.000548311,"pollinator","Tethinidae_sp._2"
"600",262,1,11,NA,2,0.000397856,"pollinator","Tethinidae_sp._2"
"601",263,1,8,NA,4,8.1246e-07,NA,NA
"602",264,2,5,NA,3,0.000258574,"pollinator","Tetramesa_sp."
"603",264,2,5,NA,4,0.000259387,"pollinator","Tetramesa_sp."
"604",265,1,8,NA,13,8.1982e-05,"pollinator","Thaumatomyia_notata"
"605",265,1,8,NA,14,0.00368395,"pollinator","Thaumatomyia_notata"
"606",266,1,15,NA,7,0.000735627,"pollinator","Themnothorax_hesperius"
"607",266,1,15,NA,8,0.00125154,"pollinator","Themnothorax_hesperius"
"608",266,1,15,NA,9,0.000451526,"pollinator","Themnothorax_hesperius"
"609",266,1,15,NA,10,0.00152006,"pollinator","Themnothorax_hesperius"
"610",267,1,22,NA,2,6.46436e-06,NA,NA
"611",268,1,7,NA,5,0.000167443,"pollinator","Themnothorax_risii"
"612",269,1,4,NA,11,0.000145268,"pollinator","Thomisus_cf._globosum"
"613",270,1,41,NA,6,2.90779e-05,"pollinator","Thomisus_cf._onustus"
"614",270,1,41,NA,9,5.75442e-05,"pollinator","Thomisus_cf._onustus"
"615",270,1,41,NA,11,0.000211098,"pollinator","Thomisus_cf._onustus"
"616",270,1,41,NA,13,0.000236874,"pollinator","Thomisus_cf._onustus"
"617",271,1,23,NA,1,0.000138525,"pollinator","Thyreus_sp._aff._ramosus"
"618",272,1,26,NA,11,0.000312237,"pollinator","Thyridanthrax_indigenus"
"619",272,1,26,NA,12,0.00183401,"pollinator","Thyridanthrax_indigenus"
"620",273,1,47,1,1,3.15e-05,"pollinator","Thysanoptera_sp."
"621",273,1,47,1,2,0.000146709,"pollinator","Thysanoptera_sp."
"622",274,1,4,NA,3,5.49551e-05,"pollinator","Thysanoptera_sp._1"
"623",274,1,4,NA,4,0.000238933,"pollinator","Thysanoptera_sp._1"
"624",274,1,4,NA,5,0.000395489,"pollinator","Thysanoptera_sp._1"
"625",274,1,4,NA,6,0.000425795,"pollinator","Thysanoptera_sp._1"
"626",274,1,4,NA,7,0.000765976,"pollinator","Thysanoptera_sp._1"
"627",274,1,4,NA,8,0.0014262,"pollinator","Thysanoptera_sp._1"
"628",274,1,4,NA,9,0.000826362,"pollinator","Thysanoptera_sp._1"
"629",274,1,4,NA,10,0.00115809,"pollinator","Thysanoptera_sp._1"
"630",274,1,4,NA,11,0.00134239,"pollinator","Thysanoptera_sp._1"
"631",274,1,4,NA,12,0.00913389,"pollinator","Thysanoptera_sp._1"
"632",274,1,4,NA,13,0.00321742,"pollinator","Thysanoptera_sp._1"
"633",274,1,4,NA,14,0.00611975,"pollinator","Thysanoptera_sp._1"
"634",275,1,3,NA,3,0.000234945,"pollinator","Thysanoptera_sp._2"
"635",275,1,3,NA,4,0.00117906,"pollinator","Thysanoptera_sp._2"
"636",275,1,3,NA,5,0.000521534,"pollinator","Thysanoptera_sp._2"
"637",275,1,3,NA,6,0.000788411,"pollinator","Thysanoptera_sp._2"
"638",275,1,3,NA,7,0.00068469,"pollinator","Thysanoptera_sp._2"
"639",275,1,3,NA,8,0.00250848,"pollinator","Thysanoptera_sp._2"
"640",275,1,3,NA,9,0.00161545,"pollinator","Thysanoptera_sp._2"
"641",275,1,3,NA,10,0.00260528,"pollinator","Thysanoptera_sp._2"
"642",275,1,3,NA,11,0.00279262,"pollinator","Thysanoptera_sp._2"
"643",275,1,3,NA,12,0.00613942,"pollinator","Thysanoptera_sp._2"
"644",275,1,3,NA,13,0.00524036,"pollinator","Thysanoptera_sp._2"
"645",275,1,3,NA,14,0.00864441,"pollinator","Thysanoptera_sp._2"
"646",276,1,33,NA,5,2.03909e-05,"pollinator","Thysanoptera_sp._3"
"647",276,1,33,NA,6,0.000144364,"pollinator","Thysanoptera_sp._3"
"648",276,1,33,NA,8,0.000201748,"pollinator","Thysanoptera_sp._3"
"649",276,1,33,NA,10,0.000446796,"pollinator","Thysanoptera_sp._3"
"650",277,1,7,NA,3,3.16544e-05,"pollinator","Thysanoptera_sp._4"
"651",278,1,4,NA,9,0.000208832,"pollinator","Thysanoptera_sp._7"
"652",278,1,4,NA,10,0.00230081,"pollinator","Thysanoptera_sp._7"
"653",279,1,2,NA,8,0.000187131,"pollinator","Torymoides_lindbergi"
"654",280,1,4,NA,8,1.48293e-05,"pollinator","Trixoscelis_sp."
"655",281,1,10,NA,2,7.13282e-05,"pollinator","Troglops_sp."
"656",282,1,2,NA,6,3.5376e-05,"pollinator","Tropinota_squalida"
"657",283,1,3,NA,12,0.000123144,"pollinator","Trupanea_augur"
"658",284,1,2,NA,1,6.20018e-05,"pollinator","Urelliosoma_guimari"
"659",284,1,2,NA,2,0.000130269,"pollinator","Urelliosoma_guimari"
"660",284,1,2,NA,3,0.00014056,"pollinator","Urelliosoma_guimari"
"661",284,1,2,NA,4,0.000375175,"pollinator","Urelliosoma_guimari"
"662",284,1,2,NA,6,0.00034626,"pollinator","Urelliosoma_guimari"
"663",284,1,2,NA,7,0.000540565,"pollinator","Urelliosoma_guimari"
"664",284,1,2,NA,8,0.000847882,"pollinator","Urelliosoma_guimari"
"665",284,1,2,NA,10,0.00153209,"pollinator","Urelliosoma_guimari"
"666",284,1,2,NA,12,0.00146708,"pollinator","Urelliosoma_guimari"
"667",285,1,2,NA,2,4.78949e-05,"pollinator","Urellliosoma_sp."
"668",286,1,47,5,1,1.26e-06,NA,NA
"669",287,1,2,NA,1,6.20018e-05,"pollinator","Vestitohalictus_sp."
"670",288,1,5,NA,14,0.00152504,"pollinator","Villa_nigriceps"
