"layer_from","layer_to","ave_distance","number_of_modules","trial"
"1","4west",389096.378506452,13,461
"1","5",390008.020781818,13,461
"1","6",437377.159439286,9,461
"2","2",67.363151,17,461
"2","3",190479.453405263,12,461
"2","4east",284230.113595238,13,461
"2","4west",337076.749078049,15,461
"2","5",376900.489264444,16,461
"2","6",455681.899587179,13,461
"3","3",95.95512,18,461
"3","4east",116461.049841935,19,461
"3","4west",173868.697881132,18,461
"3","5",200276.445621154,17,461
"3","6",274345.2734475,11,461
"4east","4east",95.901643,16,461
"4east","4west",57473.4715932,18,461
"4east","5",93000.8520905882,18,461
"4east","6",172763.878205714,10,461
"4west","4west",176.725963,11,461
"4west","5",52732.2947573469,20,461
"4west","6",129399.624121951,15,461
"5","5",70.701802,16,461
"5","6",80110.6396981818,13,461
"6","6",93.399466,12,461
"1","1",505.679714,11,462
"1","2",305269.501886364,13,462
"1","3",244290.247209375,12,462
"1","4east",339386.112771795,12,462
"1","4west",389100.306276923,15,462
"1","5",390006.447802632,15,462
"1","6",437365.8497,11,462
"2","2",67.363151,20,462
"2","3",190475.93553913,13,462
"2","4east",284225.357714286,14,462
"2","4west",337069.338308,15,462
"2","5",376900.112478,17,462
"2","6",455680.782916667,12,462
"3","3",95.95512,17,462
"3","4east",116460.007616949,19,462
"3","4west",173866.219361667,19,462
"3","5",200276.239329091,19,462
"3","6",274348.767353659,13,462
"4east","4east",95.901643,16,462
"4east","4west",57471.5639469811,18,462
"4east","5",92997.9529086667,22,462
"4east","6",172766.19994359,14,462
"4west","4west",176.725963,15,462
"4west","5",52737.2790124561,21,462
"4west","6",129399.425642857,17,462
"5","5",70.701802,18,462
"5","6",80112.4898171739,16,462
"6","6",93.399466,13,462
"1","1",505.679714,12,463
"1","2",305261.335485294,11,463
"1","3",244294.139940625,12,463
"1","4east",339387.947594118,12,463
"1","4west",389101.581691176,13,463
"1","5",390007.582407895,14,463
"1","6",437377.8587,11,463
"2","2",67.363151,16,463
"2","3",190475.542295,12,463
"2","4east",284225.358868293,14,463
"2","4west",337067.828060526,13,463
"2","5",376898.787,16,463
"2","6",455682.100575758,12,463
"3","3",95.95512,16,463
"3","4east",116462.361974138,19,463
"3","4west",173864.979495918,15,463
"3","5",200275.561941176,16,463
"3","6",274350.021095238,13,463
"4east","4east",95.901643,12,463
"4east","4west",57469.6236697778,15,463
"4east","5",92999.3197004082,18,463
"4east","6",172764.287551351,14,463
"4west","4west",176.725963,12,463
"4west","5",52735.2354855556,15,463
"4west","6",129404.645425641,14,463
"5","5",70.701802,16,463
"5","6",80112.6705637778,15,463
"6","6",93.399466,9,463
"1","1",505.679714,10,464
"1","2",305236.497942105,13,464
"1","3",244275.166841176,13,464
"1","4east",339380.542833333,13,464
"1","4west",389096.841633333,14,464
"1","5",390006.210148649,15,464
"1","6",437374.307933333,11,464
"2","2",67.363151,17,464
"2","3",190473.899625532,16,464
"2","4east",284225.334811765,18,464
"2","4west",337071.018130435,16,464
"2","5",376895.109769388,19,464
"2","6",455682.02364,13,464
"3","3",95.95512,16,464
"3","4east",116464.279922581,22,464
"3","4west",173870.985133333,19,464
"3","5",200276.761848333,22,464
"3","6",274351.813066667,15,464
"4east","4east",95.901643,15,464
"4east","4west",57474.5503155357,20,464
"4east","5",93000.8967122581,25,464
"4east","6",172767.090181579,13,464
"4west","4west",176.725963,14,464
"4west","5",52730.7280041071,22,464
"4west","6",129402.576388372,16,464
"5","5",70.701802,19,464
"5","6",80111.4001262222,16,464
"6","6",93.399466,11,464
"1","1",505.679714,13,465
"1","2",305260.579885,13,465
"1","3",244279.624712903,10,465
"1","4east",339378.277946667,9,465
"1","4west",389093.772196774,11,465
"1","5",390006.08233125,12,465
"1","6",437380.776403846,10,465
"2","2",67.363151,16,465
"2","3",190478.092442857,12,465
"2","4east",284227.253777143,11,465
"2","4west",337074.389489744,13,465
"2","5",376898.09722766,17,465
"2","6",455681.788708571,12,465
"3","3",95.95512,17,465
"3","4east",116460.649125,15,465
"3","4west",173867.599365957,14,465
"3","5",200276.127655102,15,465
"3","6",274350.191483333,11,465
"4east","4east",95.901643,14,465
"4east","4west",57467.7533041509,17,465
"4east","5",93001.8793637209,15,465
"4east","6",172763.918770588,13,465
"4west","4west",176.725963,13,465
"4west","5",52740.5503830233,16,465
"4west","6",129396.501163415,16,465
"5","5",70.701802,16,465
"5","6",80111.2282563158,14,465
"6","6",93.399466,11,465
"1","1",505.679714,12,466
"1","2",305260.642363889,13,466
"1","3",244270.555586486,14,466
"1","4east",339375.604805882,13,466
"1","4west",389093.568937838,14,466
"1","5",390008.258809756,14,466
"1","6",437379.758263333,11,466
"2","2",67.363151,16,466
"2","3",190473.740981818,15,466
"2","4east",284223.790246512,17,466
"2","4west",337073.749854545,16,466
"2","5",376896.369804348,17,466
"2","6",455677.859547059,11,466
"3","3",95.95512,19,466
"3","4east",116461.063741667,21,466
"3","4west",173868.890896825,21,466
"3","5",200275.659070968,20,466
"3","6",274347.138018605,13,466
"4east","4east",95.901643,13,466
"4east","4west",57473.0159619643,20,466
"4east","5",93005.1330707407,20,466
"4east","6",172767.6848,11,466
"4west","4west",176.725963,15,466
"4west","5",52739.5332713559,20,466
"4west","6",129402.369919048,14,466
"5","5",70.701802,19,466
"5","6",80110.0835877551,16,466
"6","6",93.399466,11,466
"1","1",505.679714,12,467
"1","2",305253.958072093,13,467
"1","3",244273.232902381,15,467
"1","4east",339378.56896,13,467
"1","4west",389101.362514634,17,467
"1","5",390007.291,18,467
"1","6",437378.630988571,12,467
"2","2",67.363151,16,467
"2","3",190474.59875,13,467
"2","4east",284225.344756098,13,467
"2","4west",337078.94082,14,467
"2","5",376899.13182619,16,467
"2","6",455682.967358333,11,467
"3","3",95.95512,16,467
"3","4east",116461.305950877,18,467
"3","4west",173869.220511538,17,467
"3","5",200275.659690566,19,467
"3","6",274348.89668,13,467
"4east","4east",95.901643,15,467
"4east","4west",57471.4639505769,17,467
"4east","5",92999.3089059574,17,467
"4east","6",172766.514451429,12,467
"4west","4west",176.725963,13,467
"4west","5",52727.717843,19,467
"4west","6",129394.533985714,15,467
"5","5",70.701802,17,467
"5","6",80112.6162372917,17,467
"6","6",93.399466,14,467
"1","1",505.679714,12,468
"1","2",305235.48265,10,468
"1","3",244272.616982857,13,468
"1","4east",339379.742411628,16,468
"1","4west",389090.545244444,12,468
"1","5",390007.887881579,14,468
"1","6",437382.250332258,12,468
"2","2",67.363151,20,468
"2","3",190476.238034615,16,468
"2","4east",284228.972309091,18,468
"2","4west",337071.317395833,16,468
"2","5",376895.896592308,19,468
"2","6",455678.039388372,14,468
"3","3",95.95512,17,468
"3","4east",116461.857887097,23,468
"3","4west",173865.222794231,19,468
"3","5",200275.808682143,21,468
"3","6",274347.166617073,14,468
"4east","4east",95.901643,18,468
"4east","4west",57468.7081367241,20,468
"4east","5",92998.1287125424,22,468
"4east","6",172759.63488,16,468
"4west","4west",176.725963,14,468
"4west","5",52742.1248911321,19,468
"4west","6",129404.528212195,13,468
"5","5",70.701802,19,468
"5","6",80110.7956430612,17,468
"6","6",93.399466,13,468
"1","1",505.679714,14,469
"1","2",305255.126237143,10,469
"1","3",244279.894311628,12,469
"1","4east",339382.2029,13,469
"1","4west",389099.21508125,16,469
"1","5",390008.239216327,15,469
"1","6",437376.657053125,9,469
"2","2",67.363151,16,469
"2","3",190476.966605556,10,469
"2","4east",284222.3391,15,469
"2","4west",337071.826109756,14,469
"2","5",376894.605188372,15,469
"2","6",455681.218657895,11,469
"3","3",95.95512,17,469
"3","4east",116462.874117857,18,469
"3","4west",173869.220303448,19,469
"3","5",200275.979451786,17,469
"3","6",274345.892966667,12,469
"4east","4east",95.901643,14,469
"4east","4west",57471.0496198246,19,469
"4east","5",92997.6600635714,20,469
"4east","6",172766.972458974,12,469
"4west","4west",176.725963,16,469
"4west","5",52734.4424945763,21,469
"4west","6",129396.768204651,15,469
"5","5",70.701802,17,469
"5","6",80112.73198,13,469
"6","6",93.399466,13,469
"1","1",505.679714,10,470
"1","2",305236.889460526,13,470
"1","3",244274.568236111,14,470
"1","4east",339384.043022222,15,470
"1","4west",389096.143722222,16,470
"1","5",390007.121358696,19,470
"1","6",437379.475066667,13,470
"2","2",67.363151,16,470
"2","3",190474.138565854,13,470
"2","4east",284225.351826316,14,470
"2","4west",337067.828060526,13,470
"2","5",376896.725964286,15,470
"2","6",455678.137866667,12,470
"3","3",95.95512,17,470
"3","4east",116463.045271154,18,470
"3","4west",173867.7839,19,470
"3","5",200276.732466667,21,470
"3","6",274347.166617073,14,470
"4east","4east",95.901643,12,470
"4east","4west",57468.574858913,17,470
"4east","5",92998.000887451,21,470
"4east","6",172758.962379412,13,470
"4west","4west",176.725963,13,470
"4west","5",52729.7983884906,21,470
"4west","6",129396.501163415,16,470
"5","5",70.701802,21,470
"5","6",80110.6983122917,17,470
"6","6",93.399466,10,470
"1","1",505.679714,12,471
"1","2",305273.678513889,12,471
"1","3",244288.332271429,10,471
"1","4east",339386.978045946,13,471
"1","4west",389099.858628571,13,471
"1","5",390009.031997436,13,471
"1","6",437376.615057576,12,471
"2","2",67.363151,15,471
"2","3",190474.114794872,13,471
"2","4east",284222.470108696,16,471
"2","4west",337075.030785,15,471
"2","5",376896.840383333,17,471
"2","6",455679.001034884,14,471
"3","3",95.95512,17,471
"3","4east",116461.330427273,17,471
"3","4west",173870.7885,18,471
"3","5",200275.419591837,16,471
"3","6",274349.826935,13,471
"4east","4east",95.901643,16,471
"4east","4west",57476.6198941818,19,471
"4east","5",93000.9098414815,18,471
"4east","6",172765.943948837,14,471
"4west","4west",176.725963,13,471
"4west","5",52733.2024974545,21,471
"4west","6",129392.830025,19,471
"5","5",70.701802,18,471
"5","6",80114.5341622917,17,471
"6","6",93.399466,13,471
"1","1",505.679714,13,472
"1","2",305271.56734,11,472
"1","3",244286.0098225,13,472
"1","4east",339382.942962857,11,472
"1","4west",389102.647824242,13,472
"1","5",390008.516581395,14,472
"1","6",437374.831248148,9,472
"2","2",67.363151,17,472
"2","3",190475.828596,15,472
"2","4east",284226.886465116,14,472
"2","4west",337075.411583784,13,472
"2","5",376896.715352,17,472
"2","6",455678.107509756,12,472
"3","3",95.95512,19,472
"3","4east",116460.642618966,17,472
"3","4west",173873.431978431,18,472
"3","5",200275.256852632,18,472
"3","6",274345.954248837,14,472
"4east","4east",95.901643,14,472
"4east","4west",57477.0054962,17,472
"4east","5",93000.6674894545,19,472
"4east","6",172763.448,13,472
"4west","4west",176.725963,12,472
"4west","5",52730.0893131915,17,472
"4west","6",129395.810902632,15,472
"5","5",70.701802,19,472
"5","6",80109.7300104348,15,472
"6","6",93.399466,13,472
"1","1",505.679714,14,473
"1","2",305264.178960465,13,473
"1","3",244278.395078571,15,473
"1","4east",339381.220438095,15,473
"1","4west",389096.5753925,15,473
"1","5",390007.466370455,15,473
"1","6",437379.613519355,10,473
"2","2",67.363151,18,473
"2","3",190475.505659574,16,473
"2","4east",284226.929880952,15,473
"2","4west",337075.108095122,14,473
"2","5",376897.07058913,16,473
"2","6",455682.044265854,14,473
"3","3",95.95512,19,473
"3","4east",116461.607833846,21,473
"3","4west",173869.092875926,18,473
"3","5",200275.920434483,20,473
"3","6",274347.913295833,15,473
"4east","4east",95.901643,16,473
"4east","4west",57470.6345844444,17,473
"4east","5",92999.0472828571,20,473
"4east","6",172762.611108333,12,473
"4west","4west",176.725963,14,473
"4west","5",52738.9289042308,18,473
"4west","6",129401.210766667,15,473
"5","5",70.701802,17,473
"5","6",80109.7191813636,15,473
"6","6",93.399466,12,473
"1","1",505.679714,14,474
"1","2",305249.239497368,11,474
"1","3",244281.55603871,10,474
"1","4east",339381.7762,13,474
"1","4west",389095.5654475,14,474
"1","5",390008.946692105,12,474
"1","6",437378.479926471,11,474
"2","2",67.363151,17,474
"2","3",190475.328946667,15,474
"2","4east",284231.39035,16,474
"2","4west",337072.104333333,13,474
"2","5",376897.272891489,16,474
"2","6",455679.978322222,11,474
"3","3",95.95512,15,474
"3","4east",116460.642494231,18,474
"3","4west",173866.568706383,16,474
"3","5",200275.065881633,18,474
"3","6",274346.836275676,11,474
"4east","4east",95.901643,14,474
"4east","4west",57468.6491869231,20,474
"4east","5",92998.6041011321,20,474
"4east","6",172769.567835,14,474
"4west","4west",176.725963,13,474
"4west","5",52735.1636340385,19,474
"4west","6",129408.040304545,16,474
"5","5",70.701802,18,474
"5","6",80115.8964441463,13,474
"6","6",93.399466,11,474
"1","1",505.679714,12,475
"1","2",305248.84735,12,475
"1","3",244284.253794118,13,475
"1","4east",339384.862894118,14,475
"1","4west",389104.589016216,16,475
"1","5",390006.395119512,17,475
"1","6",437374.102640625,13,475
"2","2",67.363151,18,475
"2","3",190475.737496296,15,475
"2","4east",284228.303991111,14,475
"2","4west",337074.782588636,14,475
"2","5",376898.283968518,18,475
"2","6",455679.6448275,12,475
"3","3",95.95512,20,475
"3","4east",116462.485272131,19,475
"3","4west",173874.151140678,21,475
"3","5",200275.943055932,20,475
"3","6",274347.479997674,15,475
"4east","4east",95.901643,15,475
"4east","4west",57475.520914,19,475
"4east","5",93001.7206011111,20,475
"4east","6",172763.869215789,14,475
"4west","4west",176.725963,14,475
"4west","5",52735.5213288889,21,475
"4west","6",129394.533985714,16,475
"5","5",70.701802,19,475
"5","6",80109.6012573333,17,475
"6","6",93.399466,12,475
"1","1",505.679714,11,476
"1","2",305255.126237143,11,476
"1","3",244270.934340625,12,476
"1","4east",339377.360548485,12,476
"1","4west",389094.597311111,14,476
"1","5",390007.903465714,14,476
"1","6",437388.045542308,11,476
"2","2",67.363151,16,476
"2","3",190475.164238095,13,476
"2","4east",284225.338047619,15,476
"2","4west",337063.30064,12,476
"2","5",376899.13182619,15,476
"2","6",455681.432914286,12,476
"3","3",95.95512,17,476
"3","4east",116462.732616667,19,476
"3","4west",173864.767358929,18,476
"3","5",200276.821766038,18,476
"3","6",274348.10835,14,476
"4east","4east",95.901643,14,476
"4east","4west",57468.6491869231,16,476
"4east","5",93002.180072549,18,476
"4east","6",172764.287551351,14,476
"4west","4west",176.725963,15,476
"4west","5",52734.4075973077,20,476
"4west","6",129398.634313333,18,476
"5","5",70.701802,17,476
"5","6",80110.814055,19,476
"6","6",93.399466,11,476
"1","1",505.679714,14,477
"1","2",305270.130635714,12,477
"1","3",244292.634477778,12,477
"1","4east",339385.939528571,13,477
"1","4west",389101.012851429,12,477
"1","5",390006.589317143,13,477
"1","6",437368.574406667,10,477
"2","2",67.363151,18,477
"2","3",190475.402864151,17,477
"2","4east",284229.857722727,17,477
"2","4west",337073.174085417,16,477
"2","5",376898.31913125,17,477
"2","6",455676.516295918,15,477
"3","3",95.95512,18,477
"3","4east",116462.479619672,23,477
"3","4west",173866.872811864,20,477
"3","5",200275.811383051,22,477
"3","6",274345.283880769,16,477
"4east","4east",95.901643,11,477
"4east","4west",57471.969785625,19,477
"4east","5",92998.9604291667,21,477
"4east","6",172758.000685714,15,477
"4west","4west",176.725963,14,477
"4west","5",52729.7182545098,20,477
"4west","6",129400.762394,16,477
"5","5",70.701802,16,477
"5","6",80108.491827451,17,477
"6","6",93.399466,15,477
"1","1",505.679714,13,478
"1","2",305273.925944444,14,478
"1","3",244291.257315625,10,478
"1","4east",339388.460929268,15,478
"1","4west",389099.46415,14,478
"1","5",390008.73685,14,478
"1","6",437374.846960714,11,478
"2","2",67.363151,16,478
"2","3",190475.164238095,12,478
"2","4east",284222.525234043,17,478
"2","4west",337063.084038298,16,478
"2","5",376895.33915,17,478
"2","6",455681.173994595,13,478
"3","3",95.95512,17,478
"3","4east",116461.8249,17,478
"3","4west",173869.075808333,15,478
"3","5",200275.924205455,17,478
"3","6",274346.896395238,14,478
"4east","4east",95.901643,14,478
"4east","4west",57469.4094607143,18,478
"4east","5",92999.3532126316,21,478
"4east","6",172763.892236111,14,478
"4west","4west",176.725963,14,478
"4west","5",52738.427687451,17,478
"4west","6",129398.566695,16,478
"5","5",70.701802,18,478
"5","6",80111.647044,16,478
"6","6",93.399466,10,478
"1","1",505.679714,13,479
"1","2",305242.448879487,12,479
"1","3",244269.446319444,12,479
"1","4east",339375.604805882,11,479
"1","4west",389095.921682051,13,479
"1","5",390007.86606,13,479
"1","6",437379.758263333,11,479
"2","2",67.363151,15,479
"2","3",190475.19268,13,479
"2","4east",284222.181885714,14,479
"2","4west",337063.084038298,15,479
"2","5",376896.633182979,16,479
"2","6",455679.383332432,13,479
"3","3",95.95512,15,479
"3","4east",116464.328298039,16,479
"3","4west",173867.946608163,18,479
"3","5",200276.9571,18,479
"3","6",274350.013315385,13,479
"4east","4east",95.901643,14,479
"4east","4west",57469.2324069231,16,479
"4east","5",93002.670414,17,479
"4east","6",172763.448402941,11,479
"4west","4west",176.725963,14,479
"4west","5",52740.6022812963,19,479
"4west","6",129400.8781,17,479
"5","5",70.701802,17,479
"5","6",80112.5471048889,16,479
"6","6",93.399466,10,479
"1","1",505.679714,13,480
"1","2",305249.171297826,14,480
"1","3",244275.907742424,12,480
"1","4east",339381.7762,14,480
"1","4west",389097.104702703,12,480
"1","5",390006.967617647,12,480
"1","6",437370.690138462,10,480
"2","2",67.363151,16,480
"2","3",190475.505659574,14,480
"2","4east",284225.345906122,16,480
"2","4west",337071.977880952,14,480
"2","5",376898.783102128,17,480
"2","6",455679.802773684,13,480
"3","3",95.95512,17,480
"3","4east",116461.857887097,21,480
"3","4west",173870.452113333,15,480
"3","5",200276.127655102,18,480
"3","6",274349.999918421,12,480
"4east","4east",95.901643,16,480
"4east","4west",57474.078142,17,480
"4east","5",93001.5953759184,20,480
"4east","6",172762.655515789,14,480
"4west","4west",176.725963,13,480
"4west","5",52725.3642344444,18,480
"4west","6",129389.802838462,15,480
"5","5",70.701802,18,480
"5","6",80110.1747466667,13,480
"6","6",93.399466,13,480
"1","1",505.679714,12,481
"1","2",305262.58166875,9,481
"1","3",244270.721392,8,481
"1","4east",339380.998133333,10,481
"1","4west",389096.697153125,11,481
"1","5",390007.177696774,11,481
"1","6",437374.796052,9,481
"2","2",67.363151,16,481
"2","3",190477.615654545,13,481
"2","4east",284225.351823809,14,481
"2","4west",337071.977880952,13,481
"2","5",376898.054361364,15,481
"2","6",455681.793083721,14,481
"3","3",95.95512,18,481
"3","4east",116461.536426786,17,481
"3","4west",173872.5506,18,481
"3","5",200276.111711538,19,481
"3","6",274348.371802273,14,481
"4east","4east",95.901643,14,481
"4east","4west",57472.3964121818,17,481
"4east","5",93001.00167,20,481
"4east","6",172764.601015,14,481
"4west","4west",176.725963,14,481
"4west","5",52737.4767290909,20,481
"4west","6",129395.248017778,18,481
"5","5",70.701802,15,481
"5","6",80111.3714680952,16,481
"6","6",93.399466,12,481
"1","1",505.679714,13,482
"1","2",305272.31242,12,482
"1","3",244286.252554545,10,482
"1","4east",339384.043022222,11,482
"1","4west",389098.020944737,11,482
"1","5",390009.243795238,12,482
"1","6",437376.92255,11,482
"2","2",67.363151,15,482
"2","3",190479.804435,12,482
"2","4east",284230.487317949,13,482
"2","4west",337070.731629545,14,482
"2","5",376897.677071739,15,482
"2","6",455683.31328,15,482
"3","3",95.95512,16,482
"3","4east",116461.109207407,16,482
"3","4west",173866.911598039,16,482
"3","5",200274.997711667,18,482
"3","6",274348.404683673,15,482
"4east","4east",95.901643,12,482
"4east","4west",57468.3896272917,16,482
"4east","5",92996.3621025,19,482
"4east","6",172763.468784444,16,482
"4west","4west",176.725963,13,482
"4west","5",52731.5541877193,19,482
"4west","6",129400.10451087,16,482
"5","5",70.701802,21,482
"5","6",80113.3786262963,18,482
"6","6",93.399466,13,482
"1","1",505.679714,13,483
"1","2",305255.189583784,11,483
"1","3",244279.73512,11,483
"1","4east",339381.161936842,14,483
"1","4west",389095.434721875,12,483
"1","5",390008.570665854,15,483
"1","6",437374.487561538,11,483
"2","2",67.363151,17,483
"2","3",190477.533452,14,483
"2","4east",284229.267615686,17,483
"2","4west",337069.85595,13,483
"2","5",376897.606672222,18,483
"2","6",455680.831437209,14,483
"3","3",95.95512,17,483
"3","4east",116462.369041379,18,483
"3","4west",173864.233222,15,483
"3","5",200275.782383636,18,483
"3","6",274346.546,12,483
"4east","4east",95.901643,13,483
"4east","4west",57465.6159858824,17,483
"4east","5",92997.1392553333,24,483
"4east","6",172760.914892857,16,483
"4west","4west",176.725963,12,483
"4west","5",52740.1215557407,19,483
"4west","6",129400.217834146,16,483
"5","5",70.701802,20,483
"5","6",80111.811376,19,483
"6","6",93.399466,14,483
"1","1",505.679714,14,484
"1","2",305248.523402174,12,484
"1","3",244280.590775,14,484
"1","4east",339382.24902973,13,484
"1","4west",389100.640467568,12,484
"1","5",390006.747040476,15,484
"1","6",437371.3198,9,484
"2","2",67.363151,16,484
"2","3",190474.59875,14,484
"2","4east",284228.840215789,13,484
"2","4west",337073.002905405,12,484
"2","5",376896.04654,16,484
"2","6",455678.462451515,10,484
"3","3",95.95512,18,484
"3","4east",116460.837060317,21,484
"3","4west",173861.509571698,17,484
"3","5",200275.189126786,20,484
"3","6",274346.335407843,17,484
"4east","4east",95.901643,13,484
"4east","4west",57468.0448357143,16,484
"4east","5",92996.1150819231,21,484
"4east","6",172761.714452273,16,484
"4west","4west",176.725963,14,484
"4west","5",52737.6736525,18,484
"4west","6",129409.097895349,14,484
"5","5",70.701802,18,484
"5","6",80112.6725774468,17,484
"6","6",93.399466,13,484
"1","1",505.679714,13,485
"1","2",305260.805239474,11,485
"1","3",244272.616982857,13,485
"1","4east",339378.502914634,16,485
"1","4west",389097.733947059,12,485
"1","5",390008.058641304,18,485
"1","6",437368.008013333,11,485
"2","2",67.363151,19,485
"2","3",190474.12374,16,485
"2","4east",284229.256270588,17,485
"2","4west",337075.343893333,15,485
"2","5",376895.596077586,19,485
"2","6",455681.817543182,14,485
"3","3",95.95512,17,485
"3","4east",116461.27839322,21,485
"3","4west",173873.795571698,20,485
"3","5",200274.230168333,23,485
"3","6",274346.545477273,16,485
"4east","4east",95.901643,14,485
"4east","4west",57472.1361628302,18,485
"4east","5",92999.4453952542,24,485
"4east","6",172759.723955556,17,485
"4west","4west",176.725963,13,485
"4west","5",52729.9591838889,22,485
"4west","6",129401.512142553,17,485
"5","5",70.701802,19,485
"5","6",80111.7059843396,20,485
"6","6",93.399466,12,485
"1","1",505.679714,15,486
"1","2",305259.513290909,14,486
"1","3",244282.188110256,14,486
"1","4east",339384.915746154,14,486
"1","4west",389099.491802222,15,486
"1","5",390007.513906977,14,486
"1","6",437365.64119375,12,486
"2","2",67.363151,16,486
"2","3",190476.912462222,15,486
"2","4east",284223.81715814,14,486
"2","4west",337071.903597959,16,486
"2","5",376899.968030435,15,486
"2","6",455678.501871795,13,486
"3","3",95.95512,16,486
"3","4east",116460.887373585,17,486
"3","4west",173868.005421053,19,486
"3","5",200274.927288462,17,486
"3","6",274339.98413,13,486
"4east","4east",95.901643,13,486
"4east","4west",57470.6345844444,18,486
"4east","5",93000.8030844898,17,486
"4east","6",172758.0813675,14,486
"4west","4west",176.725963,15,486
"4west","5",52737.3006118965,20,486
"4west","6",129404.155042857,17,486
"5","5",70.701802,19,486
"5","6",80108.4315653061,17,486
"6","6",93.399466,11,486
"1","1",505.679714,11,487
"1","2",305267.873405405,12,487
"1","3",244280.590123684,13,487
"1","4east",339383.341534146,13,487
"1","4west",389096.417383333,12,487
"1","5",390008.941755,14,487
"1","6",437371.145309091,10,487
"2","2",67.363151,13,487
"2","3",190478.914488235,11,487
"2","4east",284227.03774,13,487
"2","4west",337068.775840541,12,487
"2","5",376894.605188372,14,487
"2","6",455681.546363158,11,487
"3","3",95.95512,15,487
"3","4east",116461.947194828,18,487
"3","4west",173867.861421569,17,487
"3","5",200274.581325926,16,487
"3","6",274343.6326925,13,487
"4east","4east",95.901643,16,487
"4east","4west",57470.7653770588,15,487
"4east","5",93000.2834744444,18,487
"4east","6",172766.24775,12,487
"4west","4west",176.725963,14,487
"4west","5",52738.7004560417,16,487
"4west","6",129396.132485,13,487
"5","5",70.701802,19,487
"5","6",80111.7313234783,15,487
"6","6",93.399466,13,487
"1","1",505.679714,14,488
"1","2",305254.863728205,11,488
"1","3",244284.359441463,14,488
"1","4east",339381.7762,14,488
"1","4west",389097.5364625,16,488
"1","5",390009.077275556,16,488
"1","6",437373.420932353,13,488
"2","2",67.363151,15,488
"2","3",190476.961466667,13,488
"2","4east",284232.171928205,13,488
"2","4west",337069.53556,12,488
"2","5",376897.223134091,14,488
"2","6",455681.756926471,11,488
"3","3",95.95512,16,488
"3","4east",116461.89189,20,488
"3","4west",173871.14477963,20,488
"3","5",200274.398801786,18,488
"3","6",274349.404935135,12,488
"4east","4east",95.901643,14,488
"4east","4west",57471.6641466667,19,488
"4east","5",92997.3177869091,18,488
"4east","6",172763.8484975,13,488
"4west","4west",176.725963,13,488
"4west","5",52738.9132618518,19,488
"4west","6",129398.741735714,16,488
"5","5",70.701802,18,488
"5","6",80114.4454675,14,488
"6","6",93.399466,10,488
"1","1",505.679714,11,489
"1","2",305298.175609756,14,489
"1","3",244290.072144444,13,489
"1","4east",339383.39275,13,489
"1","4west",389101.255728125,13,489
"1","5",390006.711405405,15,489
"1","6",437380.6866,12,489
"2","2",67.363151,17,489
"2","3",190476.912462222,14,489
"2","4east",284232.883572727,17,489
"2","4west",337076.674646154,16,489
"2","5",376895.109769388,17,489
"2","6",455682.621447222,14,489
"3","3",95.95512,19,489
"3","4east",116461.470441667,20,489
"3","4west",173875.2498,20,489
"3","5",200276.485806557,21,489
"3","6",274349.718913043,15,489
"4east","4east",95.901643,13,489
"4east","4west",57475.1900692,20,489
"4east","5",92994.0505541379,22,489
"4east","6",172758.374308333,15,489
"4west","4west",176.725963,12,489
"4west","5",52733.1042740741,21,489
"4west","6",129386.692982927,17,489
"5","5",70.701802,16,489
"5","6",80113.4161325532,17,489
"6","6",93.399466,12,489
"1","1",505.679714,11,490
"1","2",305220.4473625,10,490
"1","3",244279.624712903,12,490
"1","4east",339380.542833333,12,490
"1","4west",389098.213939394,13,490
"1","5",390006.949648649,13,490
"1","6",437383.025562069,12,490
"2","2",67.363151,18,490
"2","3",190475.828596,14,490
"2","4east",284229.588565957,15,490
"2","4west",337061.693952778,12,490
"2","5",376898.736276,17,490
"2","6",455679.172957778,16,490
"3","3",95.95512,18,490
"3","4east",116461.284237288,20,490
"3","4west",173869.066295556,16,490
"3","5",200275.478660377,19,490
"3","6",274346.546,15,490
"4east","4east",95.901643,13,490
"4east","4west",57470.839915,17,490
"4east","5",93000.5015069231,21,490
"4east","6",172761.86195,15,490
"4west","4west",176.725963,11,490
"4west","5",52741.9094991111,17,490
"4west","6",129408.893783784,15,490
"5","5",70.701802,17,490
"5","6",80108.0523229167,19,490
"6","6",93.399466,11,490
"1","1",505.679714,13,491
"1","2",305215.139905,13,491
"1","3",244260.229174286,14,491
"1","4east",339374.619140909,16,491
"1","4west",389093.651513953,16,491
"1","5",390007.734080488,16,491
"1","6",437380.884079412,13,491
"2","2",67.363151,18,491
"2","3",190477.393854545,14,491
"2","4east",284228.521761905,14,491
"2","4west",337063.137476316,12,491
"2","5",376899.4026875,14,491
"2","6",455679.978322222,11,491
"3","3",95.95512,17,491
"3","4east",116459.304114286,18,491
"3","4west",173867.356136538,18,491
"3","5",200275.261198077,18,491
"3","6",274347.885226316,12,491
"4east","4east",95.901643,14,491
"4east","4west",57473.4072550909,19,491
"4east","5",92998.9122180769,20,491
"4east","6",172764.661339474,14,491
"4west","4west",176.725963,13,491
"4west","5",52733.1528305769,19,491
"4west","6",129403.397112821,13,491
"5","5",70.701802,17,491
"5","6",80111.6233061539,14,491
"6","6",93.399466,11,491
"1","1",505.679714,12,492
"1","2",305265.290297561,13,492
"1","3",244286.0098225,13,492
"1","4east",339383.234485,15,492
