"layer_from","layer_to","ave_distance","number_of_modules","trial"
"4east","4east",95.901643,14,535
"4east","4west",57426.0809895238,10,535
"4east","5",92999.56344,2,535
"4east","6",172763.448,2,535
"4west","4west",176.725963,2,535
"4west","5",52700.4825433333,11,535
"4west","6",129379.491669231,5,535
"5","5",70.701802,7,535
"5","6",80106.5523980952,7,535
"6","6",93.399466,5,535
"1","1",505.679714,9,536
"1","2",305243.712062162,15,536
"1","3",244275.429188095,16,536
"1","4east",339381.124535556,18,536
"1","4west",389086.614565217,14,536
"1","5",390009.207373684,7,536
"1","6",437362.403722222,4,536
"2","2",67.363151,10,536
"2","3",190476.6285,17,536
"2","4east",284232.896722727,17,536
"2","4west",337025.7002375,14,536
"2","5",376888.927838889,6,536
"2","6",455675.753957143,3,536
"3","3",95.95512,11,536
"3","4east",116464.046320455,18,536
"3","4west",173844.977245833,13,536
"3","5",200273.205933333,7,536
"3","6",274350.787841667,4,536
"4east","4east",95.901643,13,536
"4east","4west",57439.5215546154,15,536
"4east","5",92992.8018789474,7,536
"4east","6",172760.937325,4,536
"4west","4west",176.725963,1,536
"4west","5",52705.4616757143,11,536
"4west","6",129372.260708333,6,536
"5","5",70.701802,10,536
"5","6",80115.2754082353,6,536
"6","6",93.399466,4,536
"1","1",505.679714,9,537
"1","2",305275.645729268,15,537
"1","3",244293.833531429,14,537
"1","4east",339389.06372,14,537
"1","4west",389086.210491667,6,537
"1","5",390008.38245,2,537
"1","6",437325.89095,1,537
"2","2",67.363151,12,537
"2","3",190472.162918919,13,537
"2","4east",284223.759942857,14,537
"2","4west",336980.337881818,7,537
"3","3",95.95512,10,537
"3","4east",116461.8913475,14,537
"3","4west",173816.57374,8,537
"3","5",200278.745183333,2,537
"3","6",274313.73665,1,537
"4east","4east",95.901643,11,537
"4east","4west",57418.8875929412,9,537
"4east","5",92999.56344,2,537
"4east","6",172740.38085,1,537
"4west","4west",176.725963,1,537
"4west","5",52687.8091075,7,537
"4west","6",129342.603685714,5,537
"5","5",70.701802,11,537
"5","6",80104.0588621429,6,537
"6","6",93.399466,2,537
"1","1",505.679714,12,538
"1","2",305265.751433333,17,538
"1","3",244291.369762791,15,538
"1","4east",339389.54925,18,538
"1","4west",389090.764053571,11,538
"1","5",390010.067388889,5,538
"1","6",437361.99129,3,538
"2","2",67.363151,8,538
"2","3",190465.289483871,13,538
"2","4east",284218.487138462,17,538
"2","4west",337040.5536875,11,538
"2","5",376888.927838889,6,538
"2","6",455672.800328571,4,538
"3","3",95.95512,12,538
"3","4east",116461.611311538,18,538
"3","4west",173842.43646,11,538
"3","5",200272.047165,6,538
"3","6",274331.9506,4,538
"4east","4east",95.901643,15,538
"4east","4west",57447.8113270968,12,538
"4east","5",93001.256617,6,538
"4east","6",172761.84738,4,538
"4west","4west",176.725963,5,538
"4west","5",52715.3526536667,13,538
"4west","6",129369.354621053,10,538
"5","5",70.701802,10,538
"5","6",80102.6853128,11,538
"6","6",93.399466,5,538
"1","1",505.679714,12,539
"1","2",305258.6244625,17,539
"1","3",244278.395078571,16,539
"1","4east",339381.774726087,18,539
"1","4west",389090.127417391,9,539
"1","5",390008.86975,5,539
"1","6",437371.489133333,3,539
"2","2",67.363151,13,539
"2","3",190476.778616,16,539
"2","4east",284229.506295833,18,539
"2","4west",337040.861923077,8,539
"2","5",376889.600981818,6,539
"2","6",455675.9515,3,539
"3","3",95.95512,14,539
"3","4east",116462.240130909,21,539
"3","4west",173848.7169,10,539
"3","5",200276.472985,6,539
"3","6",274345.07434,3,539
"4east","4east",95.901643,15,539
"4east","4west",57451.7258372414,11,539
"4east","5",93005.140831,6,539
"4east","6",172770.247055556,3,539
"4west","4west",176.725963,6,539
"4west","5",52730.5902768571,13,539
"4west","6",129390.905807143,5,539
"5","5",70.701802,10,539
"5","6",80112.384751875,5,539
"6","6",93.399466,5,539
"1","1",505.679714,11,540
"1","2",305249.557519048,19,540
"1","3",244288.721857895,17,540
"1","4east",339383.309452632,14,540
"1","4west",389083.121008696,11,540
"1","5",390009.588107692,4,540
"2","2",67.363151,13,540
"2","3",190474.366228571,18,540
"2","4east",284225.36495,16,540
"2","4west",337016.161704,13,540
"2","5",376893.870007692,4,540
"3","3",95.95512,11,540
"3","4east",116461.481104444,17,540
"3","4west",173824.194254545,13,540
"3","5",200272.249054545,4,540
"4east","4east",95.901643,16,540
"4east","4west",57424.0901564,13,540
"4east","5",92995.679226,3,540
"4west","4west",176.725963,2,540
"4west","5",52697.4580995455,10,540
"4west","6",129321.993766667,5,540
"5","5",70.701802,8,540
"5","6",80102.6109933333,6,540
"6","6",93.399466,1,540
"1","1",505.679714,14,541
"1","2",305258.0035625,17,541
"1","3",244293.42630566,18,541
"1","4east",339386.505711321,18,541
"1","4west",389089.473021739,10,541
"1","5",390007.889863636,6,541
"1","6",437343.94112,5,541
"2","2",67.363151,12,541
"2","3",190472.557239216,18,541
"2","4east",284222.457530435,18,541
"2","4west",337028.656245,10,541
"2","5",376887.761911765,6,541
"2","6",455656.4672625,5,541
"3","3",95.95512,14,541
"3","4east",116460.189042593,19,541
"3","4west",173833.477684,11,541
"3","5",200273.78192,6,541
"3","6",274320.209388889,5,541
"4east","4east",95.901643,15,541
"4east","4west",57439.980615,11,541
"4east","5",92997.870263,6,541
"4east","6",172741.270844444,5,541
"4west","4west",176.725963,2,541
"4west","5",52729.28214,9,541
"4west","6",129368.7164,7,541
"5","5",70.701802,11,541
"5","6",80106.9601936364,10,541
"6","6",93.399466,2,541
"1","1",505.679714,11,542
"1","2",305272.31242,16,542
"1","3",244300.222482927,17,542
"1","4east",339389.31267561,17,542
"1","4west",389081.59651875,9,542
"1","5",390009.6007,3,542
"1","6",437368.8924,3,542
"2","2",67.363151,11,542
"2","3",190475.647133333,13,542
"2","4east",284228.758148718,14,542
"2","4west",337019.744135,8,542
"2","5",376897.390207143,4,542
"2","6",455671.357177778,4,542
"3","3",95.95512,12,542
"3","4east",116460.947107317,17,542
"3","4west",173830.737477778,9,542
"3","5",200276.95114,3,542
"3","6",274341.45464,3,542
"4east","4east",95.901643,13,542
"4east","4west",57438.576607619,10,542
"4east","5",92994.3701771429,4,542
"4east","6",172748.113785714,3,542
"4west","4west",176.725963,3,542
"4west","5",52734.510229,7,542
"4west","6",129405.274163636,5,542
"5","5",70.701802,10,542
"5","6",80107.67266125,6,542
"6","6",93.399466,2,542
"1","1",505.679714,10,543
"1","2",305282.9267375,16,543
"1","3",244299.96334,14,543
"1","4east",339389.272457143,14,543
"1","4west",389090.226514286,10,543
"1","5",390008.38245,2,543
"1","6",437312.262833333,2,543
"2","2",67.363151,11,543
"2","3",190473.605721053,14,543
"2","4east",284223.494605556,13,543
"2","4west",337016.120123809,11,543
"2","5",376881.523266667,2,543
"2","6",455638.699633333,2,543
"3","3",95.95512,12,543
"3","4east",116463.996119512,15,543
"3","4west",173838.198173913,11,543
"3","5",200276.95114,3,543
"3","6",274315.20716,3,543
"4east","4east",95.901643,10,543
"4east","4west",57436.4163495455,12,543
"4east","5",92999.56344,3,543
"4east","6",172740.38085,3,543
"4west","4west",176.725963,2,543
"4west","5",52691.4000626667,7,543
"4west","6",129347.391016667,4,543
"5","5",70.701802,11,543
"5","6",80101.4890494444,7,543
"6","6",93.399466,2,543
"1","1",505.679714,14,544
"1","2",305270.484866667,15,544
"1","3",244286.007286957,17,544
"1","4east",339387.369544898,18,544
"1","4west",389092.139652381,9,544
"1","5",390008.28582381,6,544
"1","6",437362.416085,6,544
"2","2",67.363151,10,544
"2","3",190478.054448649,15,544
"2","4east",284229.033988889,14,544
"2","4west",337046.791561111,7,544
"2","5",376894.193990909,6,544
"2","6",455674.1978,6,544
"3","3",95.95512,11,544
"3","4east",116461.247319048,19,544
"3","4west",173839.66672,8,544
"3","5",200275.735873333,6,544
"3","6",274339.541076923,6,544
"4east","4east",95.901643,10,544
"4east","4west",57450.92307125,12,544
"4east","5",93001.3289918182,7,544
"4east","6",172758.337247619,7,544
"4west","4west",176.725963,3,544
"4west","5",52701.7494703846,12,544
"4west","6",129384.959333333,8,544
"5","5",70.701802,12,544
"5","6",80112.73198,12,544
"6","6",93.399466,6,544
"1","1",505.679714,10,545
"1","2",305235.320871053,15,545
"1","3",244297.181839024,17,545
"1","4east",339383.163428571,17,545
"1","4west",389082.753876923,8,545
"1","5",390008.38245,2,545
"2","2",67.363151,10,545
"2","3",190468.20554,17,545
"2","4east",284223.66591,14,545
"2","4west",337002.658109091,6,545
"2","5",376892.630125,2,545
"3","3",95.95512,11,545
"3","4east",116458.929456818,17,545
"3","4west",173814.2353375,10,545
"3","5",200274.260075,2,545
"4east","4east",95.901643,11,545
"4east","4west",57420.5027653846,8,545
"4east","5",92999.56344,2,545
"4west","5",52671.2436885714,9,545
"4west","6",129326.0508,3,545
"5","5",70.701802,7,545
"5","6",80109.8409407143,6,545
"6","6",93.399466,3,545
"1","1",505.679714,12,546
"1","2",305254.304065116,13,546
"1","3",244271.534629268,14,546
"1","4east",339377.300193023,15,546
"1","4west",389076.848294118,9,546
"1","5",390008.86975,1,546
"1","6",437325.89095,1,546
"2","2",67.363151,15,546
"2","3",190476.128913514,13,546
"2","4east",284232.540610811,13,546
"2","4west",337003.9292,6,546
"2","5",376895.85382,2,546
"2","6",455660.784466667,2,546
"3","3",95.95512,12,546
"3","4east",116464.097448936,20,546
"3","4west",173815.123233333,11,546
"3","5",200269.83268,2,546
"3","6",274311.2858,2,546
"4east","4east",95.901643,12,546
"4east","4west",57417.5424952632,11,546
"4east","5",92993.08975,2,546
"4east","6",172740.38085,2,546
"4west","4west",176.725963,1,546
"4west","5",52680.2998965,10,546
"4west","6",129338.925266667,7,546
"5","5",70.701802,8,546
"5","6",80103.3727870588,8,546
"6","6",93.399466,3,546
"1","1",505.679714,9,547
"1","2",305262.873125532,19,547
"1","3",244290.452402128,20,547
"1","4east",339383.369240909,20,547
"1","4west",389081.587923529,9,547
"1","5",390008.86975,2,547
"1","6",437355.974566667,2,547
"2","2",67.363151,13,547
"2","3",190471.842058182,18,547
"2","4east",284216.69406087,18,547
"2","4west",337016.986777778,8,547
"2","5",376885.96601,3,547
"2","6",455660.381771429,3,547
"3","3",95.95512,14,547
"3","4east",116457.958403922,19,547
"3","4west",173831.435586364,10,547
"3","5",200274.260075,3,547
"3","6",274330.141325,3,547
"4east","4east",95.901643,14,547
"4east","4west",57437.3532333333,11,547
"4east","5",93006.834008,3,547
"4east","6",172759.010371429,3,547
"4west","4west",176.725963,2,547
"4west","5",52704.319605,8,547
"4west","6",129362.152446154,8,547
"5","5",70.701802,8,547
"5","6",80106.3677288,10,547
"6","6",93.399466,4,547
"1","1",505.679714,12,548
"1","2",305249.863911364,17,548
"1","3",244287.177864286,16,548
"1","4east",339383.880389362,17,548
"1","4west",389077.509,12,548
"1","5",390018.2084,1,548
"1","6",437330.1389,1,548
"2","2",67.363151,11,548
"2","3",190473.932855814,16,548
"2","4east",284230.733610811,15,548
"2","4west",336994.657627778,11,548
"2","5",376875.4276,1,548
"2","6",455676.643375,1,548
"3","3",95.95512,10,548
"3","4east",116457.063204762,17,548
"3","4west",173807.22013,13,548
"3","5",200265.5863,1,548
"3","6",274346.546,1,548
"4east","4east",95.901643,12,548
"4east","4west",57409.6893233333,14,548
"4east","5",92943.79946,1,548
"4east","6",172725.3168,1,548
"4west","5",52660.054016,6,548
"4west","6",129324.944336364,7,548
"5","5",70.701802,4,548
"5","6",80122.6538322222,4,548
"6","6",93.399466,4,548
"1","1",505.679714,13,549
"1","2",305249.2192925,15,549
"1","3",244271.79132449,18,549
"1","4east",339381.7762,20,549
"1","4west",389079.773288,13,549
"1","5",390008.86975,3,549
"1","6",437348.4536625,3,549
"2","2",67.363151,10,549
"2","3",190478.049545455,13,549
"2","4east",284233.166364706,15,549
"2","4west",337028.440247368,10,549
"2","5",376892.630125,3,549
"2","6",455663.1927125,3,549
"3","3",95.95512,14,549
"3","4east",116465.931437778,17,549
"3","4west",173827.957895652,12,549
"3","5",200280.9877375,3,549
"3","6",274333.535214286,3,549
"4east","4east",95.901643,12,549
"4east","4west",57436.4004566667,11,549
"4east","5",92999.56344,3,549
"4east","6",172751.914425,3,549
"4west","4west",176.725963,2,549
"4west","5",52697.5346113043,10,549
"4west","6",129380.902316667,6,549
"5","5",70.701802,11,549
"5","6",80105.9862216667,4,549
"6","6",93.399466,4,549
"1","1",505.679714,11,550
"1","2",305270.130635714,16,550
"1","3",244294.427421053,15,550
"1","4east",339387.075504545,17,550
"1","4west",389086.389671429,13,550
"1","5",390008.86975,2,550
"1","6",437371.016375,2,550
"2","2",67.363151,12,550
"2","3",190473.201045455,14,550
"2","4east",284226.615296154,18,550
"2","4west",337007.059995833,13,550
"2","5",376885.96601,3,550
"2","6",455670.01783,3,550
"3","3",95.95512,11,550
"3","4east",116460.373125532,16,550
"3","4west",173818.092842857,11,550
"3","5",200269.774966667,2,550
"3","6",274344.093233333,2,550
"4east","4east",95.901643,14,550
"4east","4west",57425.7701228571,15,550
"4east","5",92992.292872,4,550
"4east","6",172755.82176,4,550
"4west","4west",176.725963,2,550
"4west","5",52697.4580995455,10,550
"4west","6",129372.36622,6,550
"5","5",70.701802,8,550
"5","6",80109.1276154167,7,550
"6","6",93.399466,7,550
"1","1",505.679714,12,551
"1","2",305267.780675,16,551
"1","3",244304.419516667,19,551
"1","4east",339391.175369388,18,551
"1","4west",389076.848294118,9,551
"1","5",390004.211325,2,551
"1","6",437368.8924,2,551
"2","2",67.363151,14,551
"2","3",190473.453412,19,551
"2","4east",284228.062955102,18,551
"2","4west",337000.204136842,9,551
"2","5",376888.6006125,3,551
"2","6",455660.381771429,3,551
"3","3",95.95512,11,551
"3","4east",116459.200651923,22,551
"3","4west",173806.876806667,10,551
"3","5",200269.733742857,3,551
"3","6",274331.434485714,3,551
"4east","4east",95.901643,12,551
"4east","4west",57429.77536625,10,551
"4east","5",93030.2723566667,3,551
"4east","6",172772.4878,3,551
"4west","4west",176.725963,1,551
"4west","5",52702.3086076471,9,551
"4west","6",129368.716381818,8,551
"5","5",70.701802,8,551
"5","6",80105.9862216667,6,551
"6","6",93.399466,3,551
"1","1",505.679714,12,552
"1","2",305278.1786875,12,552
"1","3",244295.616369697,15,552
"1","4east",339392.605385714,14,552
"1","4west",389084.956233333,6,552
"2","2",67.363151,10,552
"2","3",190474.712306977,18,552
"2","4east",284223.803702326,17,552
"2","4west",336979.867384615,8,552
"3","3",95.95512,11,552
"3","4east",116461.132907692,21,552
"3","4west",173805.278184615,9,552
"4east","4east",95.901643,14,552
"4east","4west",57407.1130473333,8,552
"4west","5",52660.054016,6,552
"4west","6",129324.312071429,5,552
"5","5",70.701802,7,552
"5","6",80107.1492453333,6,552
"6","6",93.399466,3,552
"1","1",505.679714,10,553
"1","2",305248.846780952,15,553
"1","3",244284.18357907,17,553
"1","4east",339374.916282353,14,553
"1","4west",389087.46475,11,553
"1","5",390007.329928571,4,553
"1","6",437325.89095,2,553
"2","2",67.363151,14,553
"2","3",190474.12374,19,553
"2","4east",284228.44127907,16,553
"2","4west",337010.784638462,14,553
"2","5",376893.849286667,5,553
"2","6",455649.74205,2,553
"3","3",95.95512,12,553
"3","4east",116458.144077778,18,553
"3","4west",173829.042952,15,553
"3","5",200273.578121429,5,553
"3","6",274313.73665,2,553
"4east","4east",95.901643,11,553
"4east","4west",57435.14560375,13,553
"4east","5",93004.4187075,5,553
"4east","6",172740.38085,2,553
"4west","4west",176.725963,1,553
"4west","5",52703.3908704545,12,553
"4west","6",129345.0987375,5,553
"5","5",70.701802,8,553
"5","6",80105.5232508333,5,553
"6","6",93.399466,3,553
"1","1",505.679714,9,554
"1","2",305249.239497368,15,554
"1","3",244275.430366667,16,554
"1","4east",339384.876551064,18,554
"1","4west",389086.628577778,9,554
"1","5",390009.687246667,6,554
"1","6",437348.4536625,3,554
"2","2",67.363151,10,554
"2","3",190478.432772973,14,554
"2","4east",284230.023051163,16,554
"2","4west",337019.511283333,10,554
"2","5",376893.870007692,5,554
"2","6",455663.1927125,3,554
"3","3",95.95512,11,554
"3","4east",116460.144038,17,554
"3","4west",173823.154335,9,554
"3","5",200272.9579,6,554
"3","6",274330.141325,3,554
"4east","4east",95.901643,16,554
"4east","4west",57423.9777426923,12,554
"4east","5",92998.1020866667,5,554
"4east","6",172755.75895,2,554
"4west","4west",176.725963,2,554
"4west","5",52714.2656095,10,554
"4west","6",129368.716381818,6,554
"5","5",70.701802,8,554
"5","6",80102.9622338095,9,554
"6","6",93.399466,4,554
"1","1",505.679714,12,555
"1","2",305273.811970213,19,555
"1","3",244284.742746667,16,555
"1","4east",339386.891793878,19,555
"1","4west",389085.974741935,14,555
"1","5",390008.73685,8,555
"1","6",437343.34311875,8,555
"2","2",67.363151,11,555
"2","3",190477.897637209,18,555
"2","4east",284225.363352,20,555
"2","4west",337028.394160606,16,555
"2","5",376898.183554167,9,555
"2","6",455671.962978947,9,555
"3","3",95.95512,11,555
"3","4east",116461.222347727,17,555
"3","4west",173843.4621,14,555
"3","5",200272.017520833,8,555
"3","6",274327.877482353,8,555
"4east","4east",95.901643,17,555
"4east","4west",57443.2742130556,16,555
"4east","5",93002.5920158333,9,555
"4east","6",172758.906958824,8,555
"4west","4west",176.725963,5,555
"4west","5",52727.8940351613,13,555
"4west","6",129391.87261,11,555
"5","5",70.701802,11,555
"5","6",80102.6143492857,13,555
"6","6",93.399466,4,555
"1","1",505.679714,11,556
"1","2",305228.982177083,19,556
"1","3",244287.080495349,15,556
"1","4east",339382.946575556,16,556
"1","4west",389086.121855,9,556
"1","5",390007.329928571,4,556
"1","6",437325.89095,3,556
"2","2",67.363151,12,556
"2","3",190471.97412,17,556
"2","4east",284214.014791489,17,556
"2","4west",337013.016065,10,556
"2","5",376889.943783333,4,556
"2","6",455643.1166,3,556
"3","3",95.95512,11,556
"3","4east",116459.140012195,16,556
"3","4west",173834.586505882,9,556
"3","5",200273.46315,4,556
"3","6",274312.26614,3,556
"4east","4east",95.901643,12,556
"4east","4west",57441.4448428571,10,556
"4east","5",93003.8545046154,4,556
"4east","6",172740.38085,3,556
"4west","4west",176.725963,2,556
"4west","5",52708.1436786364,11,556
"4west","6",129348.558176923,9,556
"5","5",70.701802,8,556
"5","6",80104.0670463158,10,556
"6","6",93.399466,3,556
"1","1",505.679714,13,557
"1","2",305272.858261702,18,557
"1","3",244285.572976,18,557
"1","4east",339387.866731111,17,557
"1","4west",389089.918192308,14,557
"1","5",390008.547305556,8,557
"1","6",437350.515492308,6,557
"2","2",67.363151,11,557
"2","3",190474.376595122,15,557
"2","4east",284220.337425,14,557
"2","4west",337010.779216,13,557
"2","5",376884.29998125,7,557
"2","6",455660.50258,5,557
"3","3",95.95512,12,557
"3","4east",116460.130854167,19,557
"3","4west",173836.812225,15,557
"3","5",200274.488142857,8,557
"3","6",274335.118613333,6,557
"4east","4east",95.901643,14,557
"4east","4west",57434.6599593103,16,557
"4east","5",93002.2198133333,8,557
"4east","6",172751.642323077,6,557
"4west","4west",176.725963,2,557
"4west","5",52726.0184855,10,557
"4west","6",129380.902306667,9,557
"5","5",70.701802,10,557
"5","6",80107.2127231818,9,557
"6","6",93.399466,5,557
"1","1",505.679714,9,558
"1","2",305263.088614706,12,558
"1","3",244276.650696774,13,558
"1","4east",339383.0234,10,558
"1","4west",389089.746814286,9,558
"1","5",390010.909858333,4,558
"1","6",437362.4262,4,558
"2","2",67.363151,11,558
"2","3",190476.841805263,15,558
"2","4east",284230.457646154,13,558
"2","4west",337046.743065217,9,558
"2","5",376890.172621429,4,558
"2","6",455667.676266667,4,558
"3","3",95.95512,10,558
"3","4east",116465.786355882,14,558
"3","4west",173852.656408696,10,558
"3","5",200273.020964286,4,558
"3","6",274335.60955,4,558
"4east","4east",95.901643,9,558
"4east","4west",57439.7899357143,11,558
"4east","5",92977.2106244444,4,558
"4east","6",172738.6139,4,558
"4west","4west",176.725963,3,558
"4west","5",52706.3171779167,11,558
"4west","6",129375.881082353,7,558
"5","5",70.701802,9,558
"5","6",80109.3591008333,8,558
"6","6",93.399466,5,558
"1","1",505.679714,7,559
"1","2",305248.10227,18,559
"1","3",244270.342816667,17,559
"1","4east",339381.626269231,18,559
"1","4west",389083.065852941,10,559
"1","5",390008.57737,3,559
"1","6",437359.944928571,3,559
"2","2",67.363151,15,559
"2","3",190474.145815686,20,559
"2","4east",284223.885786957,18,559
"2","4west",337005.195955,10,559
"2","5",376892.630125,3,559
"2","6",455682.02364,3,559
"3","3",95.95512,13,559
"3","4east",116463.706271111,18,559
"3","4west",173822.709390476,11,559
"3","5",200276.95114,3,559
"3","6",274354.387428571,3,559
"4east","4east",95.901643,13,559
"4east","4west",57423.423497619,11,559
"4east","5",93006.834008,3,559
"4east","6",172778.7475875,3,559
"4west","4west",176.725963,2,559
"4west","5",52730.2646725,7,559
"4west","6",129372.36622,6,559
"5","5",70.701802,8,559
"5","6",80110.4318795,7,559
"6","6",93.399466,5,559
"1","1",505.679714,10,560
"1","2",305284.289596774,14,560
"1","3",244297.02101875,14,560
"1","4east",339390.658071429,17,560
"1","4west",389086.859386364,12,560
"1","5",390009.87926,5,560
"1","6",437370.545144444,4,560
"2","2",67.363151,11,560
"2","3",190474.322739394,12,560
"2","4east",284222.432373913,15,560
"2","4west",337022.815546154,12,560
"2","5",376889.658152941,5,560
"2","6",455671.26311,4,560
"3","3",95.95512,8,560
"3","4east",116462.041588889,18,560
"3","4west",173833.142541667,12,560
"3","5",200273.020964286,4,560
"3","6",274346.546,3,560
"4east","4east",95.901643,14,560
"4east","4west",57437.6301237931,13,560
"4east","5",92997.4055433333,5,560
"4east","6",172758.83457,4,560
"4west","4west",176.725963,3,560
"4west","5",52713.3936308333,10,560
"4west","6",129384.959333333,6,560
"5","5",70.701802,10,560
"5","6",80106.2878433333,9,560
"6","6",93.399466,4,560
"1","1",505.679714,9,561
"1","2",305274.25656,17,561
"1","3",244271.503094118,15,561
"1","4east",339384.020320513,16,561
"1","4west",389078.382381818,7,561
"1","6",437371.016375,1,561
"2","2",67.363151,14,561
"2","3",190474.59875,13,561
"2","4east",284226.817813043,14,561
"2","4west",337003.9292,8,561
"2","6",455676.643375,1,561
"3","3",95.95512,9,561
"3","4east",116460.649125,15,561
"3","4west",173811.286645455,7,561
"3","6",274339.1877,1,561
"4east","4east",95.901643,12,561
"4east","4west",57425.1360684615,7,561
"4east","6",172763.448,1,561
"4west","5",52671.7344636842,11,561
"4west","6",129324.022283333,7,561
"5","5",70.701802,8,561
"5","6",80103.4792736842,7,561
"6","6",93.399466,6,561
"1","1",505.679714,14,562
"1","2",305243.736072093,15,562
"1","3",244271.43052973,13,562
"1","4east",339376.780309524,13,562
"1","4west",389084.1075125,7,562
"1","5",390007.329928571,4,562
"1","6",437340.932758333,5,562
"2","2",67.363151,11,562
"2","3",190476.08315625,13,562
"2","4east",284232.374231579,13,562
"2","4west",337035.384315,10,562
"2","5",376898.796642105,7,562
"2","6",455660.567630769,7,562
"3","3",95.95512,9,562
"3","4east",116465.087967742,12,562
"3","4west",173838.743033333,7,562
"3","5",200273.46315,4,562
"3","6",274327.501633333,4,562
"4east","4east",95.901643,11,562
"4east","4west",57443.5793105263,9,562
"4east","5",92998.5668694118,5,562
"4east","6",172752.236,5,562
"4west","4west",176.725963,2,562
"4west","5",52721.3438615385,13,562
"4west","6",129375.19203125,11,562
"5","5",70.701802,11,562
"5","6",80103.6342311111,12,562
"6","6",93.399466,3,562
"1","1",505.679714,13,563
"1","2",305233.534851111,16,563
"1","3",244272.832165909,15,563
"1","4east",339376.4308,17,563
"1","4west",389083.121008696,11,563
"1","5",390008.86975,3,563
"1","6",437325.89095,1,563
"2","2",67.363151,12,563
"2","3",190477.268246154,15,563
"2","4east",284232.56866087,18,563
"2","4west",337020.208594737,11,563
"2","5",376885.96601,3,563
"2","6",455616.6148,1,563
"3","3",95.95512,10,563
"3","4east",116459.884397959,20,563
"3","4west",173825.57966,11,563
"3","5",200274.260075,2,563
"4east","4east",95.901643,13,563
"4east","4west",57431.1322022727,13,563
"4east","5",92992.292872,3,563
"4east","6",172702.2428,1,563
"4west","4west",176.725963,1,563
"4west","5",52686.1750652632,9,563
"4west","6",129319.96525,6,563
"5","5",70.701802,9,563
"5","6",80099.4265913333,7,563
"6","6",93.399466,3,563
"1","1",505.679714,10,564
"1","2",305238.737907143,16,564
"1","3",244279.206417778,17,564
"1","4east",339378.860527273,17,564
"1","4west",389085.442194118,10,564
"1","5",390008.86975,2,564
"1","6",437325.89095,2,564
"2","2",67.363151,12,564
"2","3",190478.609117391,16,564
"2","4east",284225.339745833,18,564
"2","4west",337005.468538095,10,564
"2","5",376892.630125,2,564
"2","6",455649.74205,2,564
"3","3",95.95512,12,564
"3","4east",116460.947107317,16,564
"3","4west",173828.08978125,9,564
"3","5",200274.260075,2,564
"3","6",274313.73665,2,564
"4east","4east",95.901643,13,564
"4east","4west",57427.226575,12,564
"4east","5",93003.447654,3,564
"4east","6",172740.38085,2,564
"4west","4west",176.725963,1,564
"4west","5",52689.6104910526,10,564
"4west","6",129336.42071,7,564
"5","5",70.701802,9,564
"5","6",80100.3118325,8,564
"6","6",93.399466,3,564
"1","1",505.679714,9,565
"1","2",305236.889460526,17,565
"1","3",244282.273783784,16,565
"1","4east",339380.727366667,16,565
"1","4west",389083.911653846,5,565
"1","5",390008.86975,1,565
"1","6",437325.89095,2,565
"2","2",67.363151,9,565
"2","3",190474.033261905,17,565
"2","4east",284223.935455319,18,565
"2","4west",337008.297766667,8,565
"2","5",376892.630125,1,565
"2","6",455649.74205,2,565
"3","3",95.95512,11,565
"3","4east",116459.646498,20,565
"3","4west",173820.731193333,7,565
"3","5",200274.260075,1,565
"3","6",274311.2858,2,565
"4east","4east",95.901643,13,565
"4east","4west",57427.1457883333,8,565
"4east","5",92999.56344,1,565
"4east","6",172753.093533333,2,565
"4west","4west",176.725963,2,565
"4west","5",52682.696984,8,565
"4west","6",129361.1039,5,565
"5","5",70.701802,5,565
"5","6",80096.5227246154,6,565
"6","6",93.399466,4,565
"1","1",505.679714,11,566
"1","2",305249.239497368,13,566
"1","3",244268.937448649,14,566
"1","4east",339376.545941026,17,566
"1","4west",389077.733652941,8,566
"1","5",390010.669841667,5,566
"1","6",437348.4536625,3,566
"2","2",67.363151,11,566
"2","3",190478.000508696,17,566
"2","4east",284222.052295,16,566
"2","4west",337015.517968421,10,566
"2","5",376899.394529412,7,566
"2","6",455673.75367,5,566
"3","3",95.95512,10,566
"3","4east",116464.071309091,19,566
"3","4west",173833.265157143,12,566
"3","5",200275.014642105,7,566
"3","6",274333.638945455,5,566
"4east","4east",95.901643,11,566
"4east","4west",57432.5011327273,12,566
"4east","5",92996.627448421,7,566
"4east","6",172749.497081818,5,566
"4west","4west",176.725963,2,566
"4west","5",52718.1077925926,13,566
"4west","6",129387.468538462,8,566
"5","5",70.701802,10,566
"5","6",80100.66347,7,566
"6","6",93.399466,4,566
"1","1",505.679714,13,567
"1","2",305249.862825,16,567
"1","3",244263.19965625,17,567
"1","4east",339379.1035,16,567
"1","4west",389080.83693,9,567
"1","5",390008.247173333,5,567
"1","6",437327.306933333,3,567
"2","2",67.363151,12,567
"2","3",190477.96804,17,567
"2","4east",284229.044703704,18,567
"2","4west",337019.744135,10,567
"2","5",376898.9455125,5,567
"2","6",455663.1927125,3,567
"3","3",95.95512,14,567
"3","4east",116462.14799,17,567
"3","4west",173830.983212,12,567
"3","5",200274.260075,4,567
"3","6",274313.73665,2,567
"4east","4east",95.901643,16,567
"4east","4west",57434.5864756,12,567
"4east","5",93001.7213366667,5,567
"4east","6",172751.914425,3,567
"4west","4west",176.725963,2,567
"4west","5",52706.0332056,11,567
"4west","6",129361.1039,6,567
"5","5",70.701802,11,567
