"layer_from","layer_to","ave_distance","turnover","trial_num"
"1","4west",389094.179225,0.384615384615385,634
"1","5",390007.535657143,0.4,634
"1","6",437388.21558,0.363636363636364,634
"2","2",67.363151,1,634
"2","3",190474.59875,0.5,634
"2","4east",284236.398366667,0.583333333333333,634
"2","4west",337055.48055,0.416666666666667,634
"2","5",376892.630125,0.444444444444444,634
"2","6",455675.086775,0.4,634
"3","3",95.95512,1,634
"3","4east",116460.649125,0.461538461538462,634
"3","4west",173858.830325,0.416666666666667,634
"3","5",200274.792233333,0.444444444444444,634
"3","6",274346.546,0.272727272727273,634
"4east","4east",95.901643,1,634
"4east","4west",57461.321432,0.636363636363636,634
"4east","5",93001.2496169231,0.4,634
"4east","6",172771.13705,0.153846153846154,634
"4west","4west",176.725963,1,634
"4west","5",52766.0839858824,0.5,634
"4west","6",129399.17526,0.181818181818182,634
"5","5",70.701802,1,634
"5","6",80112.73198,0.285714285714286,634
"6","6",93.399466,1,634
"1","1",505.679714,1,635
"1","2",305203.40737,0.727272727272727,635
"1","3",244316.721883333,0.416666666666667,635
"1","4east",339357.624985714,0.666666666666667,635
"1","4west",389094.179225,0.545454545454545,635
"1","5",390007.535657143,0.363636363636364,635
"1","6",437388.21558,0.25,635
"2","2",67.363151,1,635
"2","3",190474.59875,0.454545454545455,635
"2","4east",284236.398366667,0.583333333333333,635
"2","4west",337055.48055,0.454545454545455,635
"2","5",376892.630125,0.272727272727273,635
"2","6",455685.610483333,0.4,635
"3","3",95.95512,1,635
"3","4east",116463.17456,0.545454545454545,635
"3","4west",173855.3676,0.4,635
"3","5",200274.260075,0.5,635
"3","6",274346.546,0.333333333333333,635
"4east","4east",95.901643,1,635
"4east","4west",57463.3291966667,0.545454545454545,635
"4east","5",92998.0250909091,0.363636363636364,635
"4east","6",172771.13705,0.153846153846154,635
"4west","4west",176.725963,1,635
"4west","5",52756.1539178571,0.5,635
"4west","6",129414.4136,0.2,635
"5","5",70.701802,1,635
"5","6",80120.40368,0.428571428571429,635
"6","6",93.399466,1,635
"1","1",505.679714,1,636
"1","2",305203.40737,0.727272727272727,636
"1","3",244316.721883333,0.333333333333333,636
"1","4east",339357.624985714,0.666666666666667,636
"1","4west",389094.179225,0.5,636
"1","5",390007.535657143,0.454545454545455,636
"1","6",437388.21558,0.25,636
"2","2",67.363151,1,636
"2","3",190474.59875,0.357142857142857,636
"2","4east",284236.398366667,0.583333333333333,636
"2","4west",337055.48055,0.416666666666667,636
"2","5",376892.630125,0.363636363636364,636
"2","6",455685.610483333,0.4,636
"3","3",95.95512,1,636
"3","4east",116473.128816667,0.428571428571429,636
"3","4west",173858.8336,0.5,636
"3","5",200276.272527273,0.333333333333333,636
"3","6",274346.546,0.25,636
"4east","4east",95.901643,1,636
"4east","4west",57455.8859171429,0.5,636
"4east","5",92995.02057625,0.454545454545455,636
"4east","6",172774.981575,0.153846153846154,636
"4west","4west",176.725963,1,636
"4west","5",52768.1781894444,0.555555555555556,636
"4west","6",129414.4136,0.181818181818182,636
"5","5",70.701802,1,636
"5","6",80120.40368,0.375,636
"6","6",93.399466,1,636
"1","1",505.679714,1,637
"1","2",305203.40737,0.666666666666667,637
"1","3",244316.721883333,0.538461538461538,637
"1","4east",339357.624985714,0.75,637
"1","4west",389094.179225,0.636363636363636,637
"1","5",390007.535657143,0.454545454545455,637
"1","6",437388.21558,0.307692307692308,637
"2","2",67.363151,1,637
"2","3",190474.59875,0.5,637
"2","4east",284236.398366667,0.583333333333333,637
"2","4west",337055.48055,0.454545454545455,637
"2","5",376892.630125,0.4,637
"2","6",455685.610483333,0.363636363636364,637
"3","3",95.95512,1,637
"3","4east",116460.649125,0.583333333333333,637
"3","4west",173858.830325,0.6,637
"3","5",200274.260075,0.4,637
"3","6",274346.546,0.25,637
"4east","4east",95.901643,1,637
"4east","4west",57475.225489375,0.7,637
"4east","5",93007.53256,0.5,637
"4east","6",172783.31391,0.230769230769231,637
"4west","4west",176.725963,1,637
"4west","5",52749.3090494444,0.714285714285714,637
"4west","6",129396.74104,0.3,637
"5","5",70.701802,1,637
"5","6",80108.12896,0.375,637
"6","6",93.399466,1,637
"1","1",505.679714,1,638
"1","2",305203.40737,0.8,638
"1","3",244316.721883333,0.5,638
"1","4east",339357.624985714,0.583333333333333,638
"1","4west",389094.179225,0.5,638
"1","5",390007.535657143,0.363636363636364,638
"1","6",437388.21558,0.153846153846154,638
"2","2",67.363151,1,638
"2","3",190474.59875,0.5,638
"2","4east",284236.398366667,0.583333333333333,638
"2","4west",337055.48055,0.5,638
"2","5",376892.630125,0.363636363636364,638
"2","6",455685.610483333,0.25,638
"3","3",95.95512,1,638
"3","4east",116468.9935,0.461538461538462,638
"3","4west",173858.830325,0.363636363636364,638
"3","5",200274.260075,0.25,638
"3","6",274346.546,0.25,638
"4east","4east",95.901643,1,638
"4east","4west",57464.1820425,0.6,638
"4east","5",92998.0250909091,0.454545454545455,638
"4east","6",172774.981575,0.142857142857143,638
"4west","4west",176.725963,1,638
"4west","5",52756.1539178571,0.714285714285714,638
"4west","6",129414.4136,0.2,638
"5","5",70.701802,1,638
"5","6",80120.40368,0.333333333333333,638
"6","6",93.399466,1,638
"1","1",505.679714,1,639
"1","2",305200.42705,0.666666666666667,639
"1","3",244316.721883333,0.461538461538462,639
"1","4east",339357.624985714,0.615384615384615,639
"1","4west",389094.179225,0.461538461538462,639
"1","5",390006.1696125,0.416666666666667,639
"1","6",437388.21558,0.153846153846154,639
"2","2",67.363151,1,639
"2","3",190474.59875,0.545454545454545,639
"2","4east",284236.398366667,0.583333333333333,639
"2","4west",337055.48055,0.416666666666667,639
"2","5",376892.630125,0.363636363636364,639
"2","6",455663.525333333,0.3,639
"3","3",95.95512,1,639
"3","4east",116458.1302,0.636363636363636,639
"3","4west",173858.830325,0.454545454545455,639
"3","5",200272.52532,0.4,639
"3","6",274346.546,0.0909090909090909,639
"4east","4east",95.901643,1,639
"4east","4west",57455.8859171429,0.636363636363636,639
"4east","5",92997.1460342857,0.6,639
"4east","6",172763.448,0.166666666666667,639
"4west","4west",176.725963,1,639
"4west","5",52770.263118125,0.75,639
"4west","6",129429.65196,0.2,639
"5","5",70.701802,1,639
"5","6",80113.1267985714,0.25,639
"6","6",93.399466,1,639
"1","1",505.679714,1,640
"1","2",305212.2225,0.666666666666667,640
"1","3",244316.721883333,0.5,640
"1","4east",339357.624985714,0.636363636363636,640
"1","4west",389094.179225,0.384615384615385,640
"1","5",390007.535657143,0.333333333333333,640
"1","6",437388.21558,0.153846153846154,640
"2","2",67.363151,1,640
"2","3",190474.59875,0.5,640
"2","4east",284236.398366667,0.636363636363636,640
"2","4west",337046.56848,0.384615384615385,640
"2","5",376892.630125,0.333333333333333,640
"2","6",455685.610483333,0.25,640
"3","3",95.95512,1,640
"3","4east",116460.649125,0.454545454545455,640
"3","4west",173858.830325,0.333333333333333,640
"3","5",200274.260075,0.272727272727273,640
"3","6",274346.546,0.3,640
"4east","4east",95.901643,1,640
"4east","4west",57464.1820425,0.6,640
"4east","5",92998.0250909091,0.555555555555556,640
"4east","6",172771.13705,0.181818181818182,640
"4west","4west",176.725963,1,640
"4west","5",52766.0839858824,0.555555555555556,640
"4west","6",129414.4136,0.181818181818182,640
"5","5",70.701802,1,640
"5","6",80112.179234,0.222222222222222,640
"6","6",93.399466,1,640
"1","1",505.679714,1,641
"1","2",305224.429455556,0.615384615384615,641
"1","3",244316.721883333,0.461538461538462,641
"1","4east",339357.624985714,0.538461538461538,641
"1","4west",389094.179225,0.416666666666667,641
"1","5",390007.535657143,0.4,641
"1","6",437388.21558,0.363636363636364,641
"2","2",67.363151,1,641
"2","3",190478.3736,0.538461538461538,641
"2","4east",284234.861685714,0.5,641
"2","4west",337066.694,0.384615384615385,641
"2","5",376889.4066,0.25,641
"2","6",455685.610483333,0.454545454545455,641
"3","3",95.95512,1,641
"3","4east",116458.845242857,0.461538461538462,641
"3","4west",173853.98295,0.454545454545455,641
"3","5",200274.260075,0.3,641
"3","6",274346.546,0.272727272727273,641
"4east","4east",95.901643,1,641
"4east","4west",57464.1820425,0.7,641
"4east","5",92996.7414783333,0.4,641
"4east","6",172774.981575,0.153846153846154,641
"4west","4west",176.725963,1,641
"4west","5",52759.650015,0.571428571428571,641
"4west","6",129414.4136,0.2,641
"5","5",70.701802,1,641
"5","6",80112.73198,0.285714285714286,641
"6","6",93.399466,1,641
"1","1",505.679714,1,642
"1","2",305203.40737,0.727272727272727,642
"1","3",244316.721883333,0.538461538461538,642
"1","4east",339357.624985714,0.533333333333333,642
"1","4west",389094.179225,0.5,642
"1","5",390007.535657143,0.416666666666667,642
"1","6",437388.21558,0.333333333333333,642
"2","2",67.363151,1,642
"2","3",190474.59875,0.461538461538462,642
"2","4east",284236.398366667,0.466666666666667,642
"2","4west",337055.48055,0.416666666666667,642
"2","5",376892.630125,0.333333333333333,642
"2","6",455685.610483333,0.363636363636364,642
"3","3",95.95512,1,642
"3","4east",116459.680307692,0.533333333333333,642
"3","4west",173840.357733333,0.5,642
"3","5",200273.17486875,0.416666666666667,642
"3","6",274346.546,0.230769230769231,642
"4east","4east",95.901643,1,642
"4east","4west",57449.5979611111,0.615384615384615,642
"4east","5",92992.8018789474,0.428571428571429,642
"4east","6",172766.743307143,0.266666666666667,642
"4west","4west",176.725963,1,642
"4west","5",52770.0519505263,0.666666666666667,642
"4west","6",129458.595,0.4,642
"5","5",70.701802,1,642
"5","6",80116.6652954545,0.444444444444444,642
"6","6",93.399466,1,642
"1","1",505.679714,1,643
"1","2",305200.42705,0.727272727272727,643
"1","3",244316.721883333,0.6,643
"1","4east",339357.624985714,0.636363636363636,643
"1","4west",389094.179225,0.5,643
"1","5",390007.535657143,0.454545454545455,643
"1","6",437388.21558,0.272727272727273,643
"2","2",67.363151,1,643
"2","3",190474.59875,0.666666666666667,643
"2","4east",284236.398366667,0.7,643
"2","4west",337055.48055,0.416666666666667,643
"2","5",376892.630125,0.363636363636364,643
"2","6",455672.90744,0.181818181818182,643
"3","3",95.95512,1,643
"3","4east",116460.649125,0.75,643
"3","4west",173858.830325,0.555555555555556,643
"3","5",200274.260075,0.5,643
"3","6",274346.546,0.111111111111111,643
"4east","4east",95.901643,1,643
"4east","4west",57464.1820425,0.6,643
"4east","5",92998.0250909091,0.555555555555556,643
"4east","6",172771.13705,0.2,643
"4west","4west",176.725963,1,643
"4west","5",52759.650015,0.75,643
"4west","6",129416.84781,0.333333333333333,643
"5","5",70.701802,1,643
"5","6",80112.73198,0.428571428571429,643
"6","6",93.399466,1,643
"1","1",505.679714,1,644
"1","2",305209.7389,0.666666666666667,644
"1","3",244316.721883333,0.357142857142857,644
"1","4east",339357.624985714,0.727272727272727,644
"1","4west",389094.179225,0.545454545454545,644
"1","5",390007.535657143,0.5,644
"1","6",437388.21558,0.333333333333333,644
"2","2",67.363151,1,644
"2","3",190474.59875,0.357142857142857,644
"2","4east",284234.861685714,0.583333333333333,644
"2","4west",337055.48055,0.416666666666667,644
"2","5",376892.630125,0.363636363636364,644
"2","6",455675.086775,0.333333333333333,644
"3","3",95.95512,1,644
"3","4east",116468.9935,0.5,644
"3","4west",173858.830325,0.333333333333333,644
"3","5",200274.260075,0.272727272727273,644
"3","6",274346.546,0.25,644
"4east","4east",95.901643,1,644
"4east","4west",57464.1820425,0.6,644
"4east","5",92998.4353173333,0.555555555555556,644
"4east","6",172768.06143,0.25,644
"4west","4west",176.725963,1,644
"4west","5",52755.1180372222,0.714285714285714,644
"4west","6",129414.4136,0.3,644
"5","5",70.701802,1,644
"5","6",80112.73198,0.375,644
"6","6",93.399466,1,644
"1","1",505.679714,1,645
"1","2",305224.429455556,0.8,645
"1","3",244316.721883333,0.545454545454545,645
"1","4east",339357.624985714,0.636363636363636,645
"1","4west",389094.179225,0.5,645
"1","5",390007.535657143,0.4,645
"1","6",437388.21558,0.166666666666667,645
"2","2",67.363151,1,645
"2","3",190474.59875,0.545454545454545,645
"2","4east",284236.398366667,0.636363636363636,645
"2","4west",337055.48055,0.5,645
"2","5",376892.630125,0.4,645
"2","6",455685.610483333,0.272727272727273,645
"3","3",95.95512,1,645
"3","4east",116460.649125,0.545454545454545,645
"3","4west",173858.830325,0.555555555555556,645
"3","5",200274.260075,0.444444444444444,645
"3","6",274346.546,0.181818181818182,645
"4east","4east",95.901643,1,645
"4east","4west",57464.1820425,0.666666666666667,645
"4east","5",92998.0250909091,0.555555555555556,645
"4east","6",172771.13705,0.166666666666667,645
"4west","4west",176.725963,1,645
"4west","5",52756.1539178571,0.833333333333333,645
"4west","6",129414.4136,0.222222222222222,645
"5","5",70.701802,1,645
"5","6",80112.73198,0.25,645
"6","6",93.399466,1,645
"1","1",505.679714,1,646
"1","2",305209.7389,0.636363636363636,646
"1","3",244316.721883333,0.5,646
"1","4east",339357.624985714,0.5,646
"1","4west",389094.179225,0.545454545454545,646
"1","5",390005.436844444,0.454545454545455,646
"1","6",437388.21558,0.25,646
"2","2",67.363151,1,646
"2","3",190470.82524,0.636363636363636,646
"2","4east",284234.779028571,0.615384615384615,646
"2","4west",337033.11226,0.416666666666667,646
"2","5",376898.3643,0.333333333333333,646
"2","6",455675.086775,0.25,646
"3","3",95.95512,1,646
"3","4east",116468.13694,0.5,646
"3","4west",173855.3676,0.416666666666667,646
"3","5",200274.260075,0.333333333333333,646
"3","6",274346.546,0.25,646
"4east","4east",95.901643,1,646
"4east","4west",57458.5565723077,0.428571428571429,646
"4east","5",92996.7890014286,0.461538461538462,646
"4east","6",172761.295014286,0.2,646
"4west","4west",176.725963,1,646
"4west","5",52759.650015,0.666666666666667,646
"4west","6",129425.584022222,0.4,646
"5","5",70.701802,1,646
"5","6",80102.81326,0.444444444444444,646
"6","6",93.399466,1,646
"1","1",505.679714,1,647
"1","2",305203.40737,0.666666666666667,647
"1","3",244316.721883333,0.416666666666667,647
"1","4east",339357.624985714,0.533333333333333,647
"1","4west",389094.179225,0.5,647
"1","5",390007.535657143,0.454545454545455,647
"1","6",437388.21558,0.230769230769231,647
"2","2",67.363151,1,647
"2","3",190483.12236,0.545454545454545,647
"2","4east",284241.993975,0.533333333333333,647
"2","4west",337046.56848,0.384615384615385,647
"2","5",376892.630125,0.333333333333333,647
"2","6",455685.610483333,0.230769230769231,647
"3","3",95.95512,1,647
"3","4east",116468.9935,0.428571428571429,647
"3","4west",173855.3676,0.363636363636364,647
"3","5",200274.260075,0.3,647
"3","6",274346.546,0.181818181818182,647
"4east","4east",95.901643,1,647
"4east","4west",57464.1820425,0.5,647
"4east","5",92997.1460342857,0.461538461538462,647
"4east","6",172768.06143,0.1875,647
"4west","4west",176.725963,1,647
"4west","5",52759.650015,0.75,647
"4west","6",129425.584022222,0.272727272727273,647
"5","5",70.701802,1,647
"5","6",80105.06028,0.333333333333333,647
"6","6",93.399466,1,647
"1","1",505.679714,1,648
"1","2",305203.40737,0.666666666666667,648
"1","3",244316.721883333,0.461538461538462,648
"1","4east",339357.624985714,0.615384615384615,648
"1","4west",389094.179225,0.5,648
"1","5",390007.535657143,0.454545454545455,648
"1","6",437388.21558,0.153846153846154,648
"2","2",67.363151,1,648
"2","3",190466.0738,0.461538461538462,648
"2","4east",284234.779028571,0.5,648
"2","4west",337055.48055,0.384615384615385,648
"2","5",376882.52542,0.333333333333333,648
"2","6",455675.753957143,0.25,648
"3","3",95.95512,1,648
"3","4east",116464.789866667,0.538461538461538,648
"3","4west",173858.830325,0.416666666666667,648
"3","5",200274.260075,0.363636363636364,648
"3","6",274335.60955,0.166666666666667,648
"4east","4east",95.901643,1,648
"4east","4west",57462.0233314286,0.583333333333333,648
"4east","5",92996.7414783333,0.545454545454545,648
"4east","6",172748.19415,0.142857142857143,648
"4west","4west",176.725963,1,648
"4west","5",52759.650015,0.75,648
"4west","6",129410.356583333,0.181818181818182,648
"5","5",70.701802,1,648
"5","6",80104.078686,0.222222222222222,648
"6","6",93.399466,1,648
"1","1",505.679714,1,649
"1","2",305209.7389,0.727272727272727,649
"1","3",244316.721883333,0.384615384615385,649
"1","4east",339357.624985714,0.571428571428571,649
"1","4west",389094.179225,0.5,649
"1","5",390007.535657143,0.416666666666667,649
"1","6",437388.21558,0.307692307692308,649
"2","2",67.363151,1,649
"2","3",190474.59875,0.416666666666667,649
"2","4east",284236.398366667,0.5,649
"2","4west",337055.48055,0.416666666666667,649
"2","5",376892.630125,0.333333333333333,649
"2","6",455675.086775,0.333333333333333,649
"3","3",95.95512,1,649
"3","4east",116452.30475,0.428571428571429,649
"3","4west",173853.98295,0.454545454545455,649
"3","5",200273.729666667,0.363636363636364,649
"3","6",274344.093233333,0.363636363636364,649
"4east","4east",95.901643,1,649
"4east","4west",57467.7622008333,0.666666666666667,649
"4east","5",92999.8400288889,0.461538461538462,649
"4east","6",172769.2147875,0.266666666666667,649
"4west","4west",176.725963,1,649
"4west","5",52760.3916113636,0.666666666666667,649
"4west","6",129414.4136,0.363636363636364,649
"5","5",70.701802,1,649
"5","6",80108.2961681818,0.4,649
"6","6",93.399466,1,649
"1","1",505.679714,1,650
"1","2",305209.7389,0.666666666666667,650
"1","3",244316.721883333,0.375,650
"1","4east",339357.624985714,0.666666666666667,650
"1","4west",389094.179225,0.545454545454545,650
"1","5",390007.535657143,0.4,650
"1","6",437388.21558,0.166666666666667,650
"2","2",67.363151,1,650
"2","3",190483.12236,0.466666666666667,650
"2","4east",284236.398366667,0.538461538461538,650
"2","4west",337046.56848,0.416666666666667,650
"2","5",376892.630125,0.272727272727273,650
"2","6",455675.086775,0.272727272727273,650
"3","3",95.95512,1,650
"3","4east",116458.547308333,0.571428571428571,650
"3","4west",173874.666314286,0.461538461538462,650
"3","5",200277.151333333,0.230769230769231,650
"3","6",274346.546,0.142857142857143,650
"4east","4east",95.901643,1,650
"4east","4west",57476.804796875,0.7,650
"4east","5",92999.9190542857,0.4,650
"4east","6",172771.13705,0.0769230769230769,650
"4west","4west",176.725963,1,650
"4west","5",52749.036911875,0.571428571428571,650
"4west","6",129414.4136,0.1,650
"5","5",70.701802,1,650
"5","6",80112.73198,0.142857142857143,650
"6","6",93.399466,1,650
"1","1",505.679714,1,651
"1","2",305203.40737,0.727272727272727,651
"1","3",244316.721883333,0.461538461538462,651
"1","4east",339357.624985714,0.8,651
"1","4west",389094.179225,0.5,651
"1","5",390007.535657143,0.5,651
"1","6",437388.21558,0.25,651
"2","2",67.363151,1,651
"2","3",190474.59875,0.5,651
"2","4east",284236.398366667,0.7,651
"2","4west",337055.48055,0.416666666666667,651
"2","5",376892.630125,0.4,651
"2","6",455685.610483333,0.4,651
"3","3",95.95512,1,651
"3","4east",116456.508383333,0.545454545454545,651
"3","4west",173858.830325,0.416666666666667,651
"3","5",200274.260075,0.4,651
"3","6",274346.546,0.272727272727273,651
"4east","4east",95.901643,1,651
"4east","4west",57464.1820425,0.6,651
"4east","5",93001.2496169231,0.625,651
"4east","6",172774.981575,0.181818181818182,651
"4west","4west",176.725963,1,651
"4west","5",52759.650015,0.625,651
"4west","6",129414.4136,0.181818181818182,651
"5","5",70.701802,1,651
"5","6",80112.179234,0.25,651
"6","6",93.399466,1,651
"1","1",505.679714,1,652
"1","2",305209.7389,0.692307692307692,652
"1","3",244316.721883333,0.466666666666667,652
"1","4east",339368.666225,0.533333333333333,652
"1","4west",389094.179225,0.583333333333333,652
"1","5",390007.535657143,0.333333333333333,652
"1","6",437388.21558,0.214285714285714,652
"2","2",67.363151,1,652
"2","3",190474.59875,0.428571428571429,652
"2","4east",284236.398366667,0.5,652
"2","4west",337055.48055,0.545454545454545,652
"2","5",376892.630125,0.4,652
"2","6",455675.086775,0.363636363636364,652
"3","3",95.95512,1,652
"3","4east",116460.649125,0.4,652
"3","4west",173858.830325,0.545454545454545,652
"3","5",200274.260075,0.272727272727273,652
"3","6",274354.58068,0.25,652
"4east","4east",95.901643,1,652
"4east","4west",57460.8732238462,0.5,652
"4east","5",92998.0250909091,0.363636363636364,652
"4east","6",172780.499122222,0.142857142857143,652
"4west","4west",176.725963,1,652
"4west","5",52756.1539178571,0.571428571428571,652
"4west","6",129410.356583333,0.2,652
"5","5",70.701802,1,652
"5","6",80112.73198,0.285714285714286,652
"6","6",93.399466,1,652
"1","1",505.679714,1,653
"1","2",305224.429455556,0.818181818181818,653
"1","3",244316.721883333,0.545454545454545,653
"1","4east",339357.624985714,0.583333333333333,653
"1","4west",389094.179225,0.5,653
"1","5",390007.535657143,0.416666666666667,653
"1","6",437388.21558,0.333333333333333,653
"2","2",67.363151,1,653
"2","3",190474.59875,0.545454545454545,653
"2","4east",284236.398366667,0.583333333333333,653
"2","4west",337055.48055,0.5,653
"2","5",376892.630125,0.416666666666667,653
"2","6",455685.610483333,0.454545454545455,653
"3","3",95.95512,1,653
"3","4east",116460.649125,0.454545454545455,653
"3","4west",173858.830325,0.5,653
"3","5",200274.260075,0.555555555555556,653
"3","6",274346.546,0.444444444444444,653
"4east","4east",95.901643,1,653
"4east","4west",57464.1745078571,0.545454545454545,653
"4east","5",92996.7414783333,0.333333333333333,653
"4east","6",172771.13705,0.153846153846154,653
"4west","4west",176.725963,1,653
"4west","5",52745.3063989474,0.666666666666667,653
"4west","6",129411.97939,0.272727272727273,653
"5","5",70.701802,1,653
"5","6",80123.2711266667,0.444444444444444,653
"6","6",93.399466,1,653
"1","1",505.679714,1,654
"1","2",305190.184675,0.5,654
"1","3",244316.721883333,0.461538461538462,654
"1","4east",339357.624985714,0.5,654
"1","4west",389094.179225,0.428571428571429,654
"1","5",390007.535657143,0.5,654
"1","6",437388.21558,0.230769230769231,654
"2","2",67.363151,1,654
"2","3",190474.59875,0.6,654
"2","4east",284225.3104,0.4,654
"2","4west",337055.48055,0.307692307692308,654
"2","5",376892.630125,0.363636363636364,654
"2","6",455673.530175,0.3,654
"3","3",95.95512,1,654
"3","4east",116458.1302,0.461538461538462,654
"3","4west",173862.296688889,0.363636363636364,654
"3","5",200274.260075,0.444444444444444,654
"3","6",274346.546,0.222222222222222,654
"4east","4east",95.901643,1,654
"4east","4west",57462.8083172727,0.538461538461538,654
"4east","5",93001.2496169231,0.384615384615385,654
"4east","6",172758.83457,0.0666666666666667,654
"4west","4west",176.725963,1,654
"4west","5",52756.0951829412,0.555555555555556,654
"4west","6",129408.328075,0.0909090909090909,654
"5","5",70.701802,1,654
"5","6",80113.1267985714,0.25,654
"6","6",93.399466,1,654
"1","1",505.679714,1,655
"1","2",305209.7389,0.666666666666667,655
"1","3",244316.721883333,0.545454545454545,655
"1","4east",339357.624985714,0.615384615384615,655
"1","4west",389094.179225,0.5,655
"1","5",390007.535657143,0.454545454545455,655
"1","6",437388.21558,0.153846153846154,655
"2","2",67.363151,1,655
"2","3",190483.12236,0.545454545454545,655
"2","4east",284236.398366667,0.5,655
"2","4west",337055.48055,0.384615384615385,655
"2","5",376892.630125,0.333333333333333,655
"2","6",455675.086775,0.25,655
"3","3",95.95512,1,655
"3","4east",116460.649125,0.5,655
"3","4west",173858.830325,0.5,655
"3","5",200274.260075,0.444444444444444,655
"3","6",274346.546,0.2,655
"4east","4east",95.901643,1,655
"4east","4west",57467.4827469231,0.583333333333333,655
"4east","5",92992.6690153846,0.545454545454545,655
"4east","6",172761.295014286,0.142857142857143,655
"4west","4west",176.725963,1,655
"4west","5",52744.95734375,0.75,655
"4west","6",129380.9023,0.181818181818182,655
"5","5",70.701802,1,655
"5","6",80105.9862216667,0.222222222222222,655
"6","6",93.399466,1,655
"1","1",505.679714,1,656
"1","2",305209.7389,0.666666666666667,656
"1","3",244316.721883333,0.636363636363636,656
"1","4east",339365.585477778,0.666666666666667,656
"1","4west",389094.179225,0.6,656
"1","5",390010.2274,0.5,656
"1","6",437388.21558,0.25,656
"2","2",67.363151,1,656
"2","3",190474.59875,0.5,656
"2","4east",284225.3518,0.538461538461538,656
"2","4west",337055.48055,0.454545454545455,656
"2","5",376894.932642857,0.5,656
"2","6",455675.086775,0.363636363636364,656
"3","3",95.95512,1,656
"3","4east",116456.508383333,0.5,656
"3","4west",173858.830325,0.555555555555556,656
"3","5",200274.260075,0.444444444444444,656
"3","6",274346.546,0.444444444444444,656
"4east","4east",95.901643,1,656
"4east","4west",57471.0792793333,0.6,656
"4east","5",93003.8545046154,0.363636363636364,656
"4east","6",172778.780257143,0.153846153846154,656
"4west","4west",176.725963,1,656
"4west","5",52756.1539178571,0.571428571428571,656
"4west","6",129414.4136,0.222222222222222,656
"5","5",70.701802,1,656
"5","6",80120.40368,0.428571428571429,656
"6","6",93.399466,1,656
"1","1",505.679714,1,657
"1","2",305203.40737,0.8,657
"1","3",244316.721883333,0.5,657
"1","4east",339357.624985714,0.583333333333333,657
"1","4west",389094.179225,0.454545454545455,657
"1","5",390007.535657143,0.4,657
"1","6",437388.21558,0.166666666666667,657
"2","2",67.363151,1,657
"2","3",190474.59875,0.5,657
"2","4east",284236.398366667,0.583333333333333,657
"2","4west",337055.48055,0.454545454545455,657
"2","5",376892.630125,0.4,657
"2","6",455685.610483333,0.272727272727273,657
"3","3",95.95512,1,657
"3","4east",116460.649125,0.461538461538462,657
"3","4west",173849.977988889,0.6,657
"3","5",200273.729666667,0.4,657
"3","6",274346.546,0.166666666666667,657
"4east","4east",95.901643,1,657
"4east","4west",57455.8859171429,0.545454545454545,657
"4east","5",92998.0250909091,0.5,657
"4east","6",172771.13705,0.153846153846154,657
"4west","4west",176.725963,1,657
"4west","5",52763.6788246667,0.714285714285714,657
"4west","6",129414.4136,0.2,657
"5","5",70.701802,1,657
"5","6",80112.73198,0.25,657
"6","6",93.399466,1,657
"1","1",505.679714,1,658
"1","2",305203.40737,0.727272727272727,658
"1","3",244316.721883333,0.545454545454545,658
"1","4east",339357.624985714,0.727272727272727,658
"1","4west",389094.179225,0.6,658
"1","5",390007.535657143,0.363636363636364,658
"1","6",437388.21558,0.25,658
"2","2",67.363151,1,658
"2","3",190474.59875,0.454545454545455,658
"2","4east",284236.398366667,0.636363636363636,658
"2","4west",337055.48055,0.5,658
"2","5",376892.630125,0.4,658
"2","6",455685.610483333,0.4,658
"3","3",95.95512,1,658
"3","4east",116460.649125,0.6,658
"3","4west",173858.830325,0.625,658
"3","5",200274.260075,0.333333333333333,658
"3","6",274346.546,0.333333333333333,658
"4east","4east",95.901643,1,658
"4east","4west",57460.8732238462,0.666666666666667,658
"4east","5",92998.0250909091,0.4,658
"4east","6",172771.13705,0.166666666666667,658
"4west","4west",176.725963,1,658
"4west","5",52756.1539178571,0.571428571428571,658
"4west","6",129414.4136,0.222222222222222,658
"5","5",70.701802,1,658
"5","6",80112.73198,0.25,658
"6","6",93.399466,1,658
"1","1",505.679714,1,659
"1","2",305203.40737,0.727272727272727,659
"1","3",244316.721883333,0.7,659
"1","4east",339365.585477778,0.727272727272727,659
"1","4west",389094.179225,0.545454545454545,659
"1","5",390007.535657143,0.363636363636364,659
"1","6",437388.21558,0.25,659
"2","2",67.363151,1,659
"2","3",190474.59875,0.6,659
"2","4east",284225.3518,0.636363636363636,659
"2","4west",337055.48055,0.454545454545455,659
"2","5",376892.630125,0.4,659
"2","6",455685.610483333,0.4,659
"3","3",95.95512,1,659
"3","4east",116456.508383333,0.6,659
"3","4west",173858.830325,0.555555555555556,659
"3","5",200274.260075,0.333333333333333,659
"3","6",274346.546,0.333333333333333,659
"4east","4east",95.901643,1,659
"4east","4west",57466.3407535714,0.777777777777778,659
"4east","5",93003.8545046154,0.555555555555556,659
"4east","6",172771.13705,0.272727272727273,659
"4west","4west",176.725963,1,659
"4west","5",52756.1539178571,0.714285714285714,659
"4west","6",129414.4136,0.333333333333333,659
"5","5",70.701802,1,659
"5","6",80120.40368,0.428571428571429,659
"6","6",93.399466,1,659
"1","1",505.679714,1,660
"1","2",305203.40737,0.692307692307692,660
