"trial_number","layer_from","layer_to","turnover"
6,11,14,0.148148148148148
6,12,13,0.144578313253012
6,12,14,0.188235294117647
6,13,14,0.184210526315789
7,1,2,0.170454545454545
7,1,3,0.172839506172839
7,1,4,0.20253164556962
7,1,5,0.175
7,1,6,0.146341463414634
7,1,7,0.228915662650602
7,1,8,0.161616161616162
7,1,9,0.156626506024096
7,1,10,0.193548387096774
7,1,11,0.1625
7,1,12,0.174418604651163
7,1,13,0.184210526315789
7,1,14,0.230769230769231
7,2,3,0.146067415730337
7,2,4,0.172413793103448
7,2,5,0.231707317073171
7,2,6,0.188235294117647
7,2,7,0.172043010752688
7,2,8,0.207920792079208
7,2,9,0.211764705882353
7,2,10,0.191919191919192
7,2,11,0.265822784810127
7,2,12,0.173913043478261
7,2,13,0.227848101265823
7,2,14,0.25609756097561
7,3,4,0.146341463414634
7,3,5,0.134146341463415
7,3,6,0.177215189873418
7,3,7,0.216867469879518
7,3,8,0.163265306122449
7,3,9,0.130952380952381
7,3,10,0.157894736842105
7,3,11,0.210526315789474
7,3,12,0.176470588235294
7,3,13,0.141025641025641
7,3,14,0.144578313253012
7,4,5,0.148148148148148
7,4,6,0.1625
7,4,7,0.160919540229885
7,4,8,0.1875
7,4,9,0.144578313253012
7,4,10,0.208791208791209
7,4,11,0.135802469135802
7,4,12,0.162790697674419
7,4,13,0.1125
7,4,14,0.233766233766234
7,5,6,0.15
7,5,7,0.204819277108434
7,5,8,0.141414141414141
7,5,9,0.205128205128205
7,5,10,0.197802197802198
7,5,11,0.213333333333333
7,5,12,0.137931034482759
7,5,13,0.142857142857143
7,5,14,0.253333333333333
7,6,7,0.19047619047619
7,6,8,0.177083333333333
7,6,9,0.189873417721519
7,6,10,0.172043010752688
7,6,11,0.181818181818182
7,6,12,0.207317073170732
7,6,13,0.142857142857143
7,6,14,0.236842105263158
7,7,8,0.174757281553398
7,7,9,0.159090909090909
7,7,10,0.181818181818182
7,7,11,0.178571428571429
7,7,12,0.16304347826087
7,7,13,0.170731707317073
7,7,14,0.24390243902439
7,8,9,0.185567010309278
7,8,10,0.192660550458716
7,8,11,0.154639175257732
7,8,12,0.2
7,8,13,0.147368421052632
7,8,14,0.236559139784946
7,9,10,0.15625
7,9,11,0.177215189873418
7,9,12,0.134831460674157
7,9,13,0.125
7,9,14,0.215189873417722
7,10,11,0.227272727272727
7,10,12,0.195876288659794
7,10,13,0.153846153846154
7,10,14,0.247191011235955
7,11,12,0.225
7,11,13,0.175675675675676
7,11,14,0.24
7,12,13,0.1875
7,12,14,0.216867469879518
7,13,14,0.184210526315789
8,1,2,0.144444444444444
8,1,3,0.172839506172839
8,1,4,0.130952380952381
8,1,5,0.189873417721519
8,1,6,0.148148148148148
8,1,7,0.228915662650602
8,1,8,0.15
8,1,9,0.230769230769231
8,1,10,0.15625
8,1,11,0.273972602739726
8,1,12,0.202380952380952
8,1,13,0.125
8,1,14,0.185185185185185
8,2,3,0.172413793103448
8,2,4,0.159090909090909
8,2,5,0.174418604651163
8,2,6,0.123595505617978
8,2,7,0.267441860465116
8,2,8,0.184466019417476
8,2,9,0.157303370786517
8,2,10,0.168316831683168
8,2,11,0.19047619047619
8,2,12,0.136842105263158
8,2,13,0.168674698795181
8,2,14,0.157303370786517
8,3,4,0.132530120481928
8,3,5,0.134146341463415
8,3,6,0.121951219512195
8,3,7,0.174418604651163
8,3,8,0.212765957446809
8,3,9,0.217948717948718
8,3,10,0.208791208791209
8,3,11,0.194805194805195
8,3,12,0.204819277108434
8,3,13,0.141025641025641
8,3,14,0.20253164556962
8,4,5,0.1625
8,4,6,0.15
8,4,7,0.188235294117647
8,4,8,0.175257731958763
8,4,9,0.1875
8,4,10,0.195652173913043
8,4,11,0.164556962025316
8,4,12,0.176470588235294
8,4,13,0.0987654320987654
8,4,14,0.144578313253012
8,5,6,0.166666666666667
8,5,7,0.234567901234568
8,5,8,0.153061224489796
8,5,9,0.205128205128205
8,5,10,0.252873563218391
8,5,11,0.166666666666667
8,5,12,0.222222222222222
8,5,13,0.23943661971831
8,5,14,0.253333333333333
8,6,7,0.178571428571429
8,6,8,0.166666666666667
8,6,9,0.192307692307692
8,6,10,0.148936170212766
8,6,11,0.125
8,6,12,0.126436781609195
8,6,13,0.208333333333333
8,6,14,0.192307692307692
8,7,8,0.21
8,7,9,0.214285714285714
8,7,10,0.206185567010309
8,7,11,0.151162790697674
8,7,12,0.202247191011236
8,7,13,0.185185185185185
8,7,14,0.214285714285714
8,8,9,0.185567010309278
8,8,10,0.181818181818182
8,8,11,0.191489361702128
8,8,12,0.153846153846154
8,8,13,0.135416666666667
8,8,14,0.197916666666667
8,9,10,0.247191011235955
8,9,11,0.177215189873418
8,9,12,0.188235294117647
8,9,13,0.168831168831169
8,9,14,0.246753246753247
8,10,11,0.161290322580645
8,10,12,0.260869565217391
8,10,13,0.235294117647059
8,10,14,0.247191011235955
8,11,12,0.180722891566265
8,11,13,0.12987012987013
8,11,14,0.223684210526316
8,12,13,0.158536585365854
8,12,14,0.202380952380952
8,13,14,0.2
9,1,2,0.10752688172043
9,1,3,0.1875
9,1,4,0.104651162790698
9,1,5,0.160493827160494
9,1,6,0.146341463414634
9,1,7,0.133333333333333
9,1,8,0.138613861386139
9,1,9,0.2
9,1,10,0.166666666666667
9,1,11,0.192307692307692
9,1,12,0.136363636363636
9,1,13,0.153846153846154
9,1,14,0.116279069767442
9,2,3,0.2
9,2,4,0.0967741935483871
9,2,5,0.160919540229885
9,2,6,0.174418604651163
9,2,7,0.184782608695652
9,2,8,0.196078431372549
9,2,9,0.144444444444444
9,2,10,0.214285714285714
9,2,11,0.204819277108434
9,2,12,0.202247191011236
9,2,13,0.168674698795181
9,2,14,0.197674418604651
9,3,4,0.119047619047619
9,3,5,0.148148148148148
9,3,6,0.177215189873418
9,3,7,0.202380952380952
9,3,8,0.225806451612903
9,3,9,0.20253164556962
9,3,10,0.206521739130435
9,3,11,0.226666666666667
9,3,12,0.207317073170732
9,3,13,0.219178082191781
9,3,14,0.1875
9,4,5,0.148148148148148
9,4,6,0.177215189873418
9,4,7,0.134831460674157
9,4,8,0.163265306122449
9,4,9,0.0919540229885057
9,4,10,0.121212121212121
9,4,11,0.164556962025316
9,4,12,0.164705882352941
9,4,13,0.186666666666667
9,4,14,0.158536585365854
9,5,6,0.164556962025316
9,5,7,0.19047619047619
9,5,8,0.164948453608247
9,5,9,0.175
9,5,10,0.182795698924731
9,5,11,0.181818181818182
9,5,12,0.180722891566265
9,5,13,0.173333333333333
9,5,14,0.236842105263158
9,6,7,0.219512195121951
9,6,8,0.228260869565217
9,6,9,0.175
9,6,10,0.182795698924731
9,6,11,0.166666666666667
9,6,12,0.180722891566265
9,6,13,0.205479452054795
9,6,14,0.132530120481928
9,7,8,0.222222222222222
9,7,9,0.172413793103448
9,7,10,0.204081632653061
9,7,11,0.222222222222222
9,7,12,0.218390804597701
9,7,13,0.230769230769231
9,7,14,0.172413793103448
9,8,9,0.197916666666667
9,8,10,0.235849056603774
9,8,11,0.217391304347826
9,8,12,0.239583333333333
9,8,13,0.184782608695652
9,8,14,0.197916666666667
9,9,10,0.217391304347826
9,9,11,0.24
9,9,12,0.19047619047619
9,9,13,0.168831168831169
9,9,14,0.2
9,10,11,0.252873563218391
9,10,12,0.208333333333333
9,10,13,0.191011235955056
9,10,14,0.191489361702128
9,11,12,0.2125
9,11,13,0.225352112676056
9,11,14,0.192307692307692
9,12,13,0.175
9,12,14,0.234567901234568
9,13,14,0.168831168831169
10,1,2,0.172413793103448
10,1,3,0.175
10,1,4,0.175
10,1,5,0.192307692307692
10,1,6,0.1625
10,1,7,0.174418604651163
10,1,8,0.175257731958763
10,1,9,0.130952380952381
10,1,10,0.157894736842105
10,1,11,0.135802469135802
10,1,12,0.162790697674419
10,1,13,0.155844155844156
10,1,14,0.189873417721519
10,2,3,0.2
10,2,4,0.120879120879121
10,2,5,0.294871794871795
10,2,6,0.202380952380952
10,2,7,0.211111111111111
10,2,8,0.173076923076923
10,2,9,0.157303370786517
10,2,10,0.204081632653061
10,2,11,0.19047619047619
10,2,12,0.161290322580645
10,2,13,0.127906976744186
10,2,14,0.228915662650602
10,3,4,0.253333333333333
10,3,5,0.24
10,3,6,0.134146341463415
10,3,7,0.216867469879518
10,3,8,0.212765957446809
10,3,9,0.172839506172839
10,3,10,0.157894736842105
10,3,11,0.135802469135802
10,3,12,0.162790697674419
10,3,13,0.155844155844156
10,3,14,0.220779220779221
10,4,5,0.207792207792208
10,4,6,0.177215189873418
10,4,7,0.160919540229885
10,4,8,0.2
10,4,9,0.172839506172839
10,4,10,0.145833333333333
10,4,11,0.108433734939759
10,4,12,0.219512195121951
10,4,13,0.202702702702703
10,4,14,0.189873417721519
10,5,6,0.226666666666667
10,5,7,0.204819277108434
10,5,8,0.241758241758242
10,5,9,0.236842105263158
10,5,10,0.211111111111111
10,5,11,0.22972972972973
10,5,12,0.207317073170732
10,5,13,0.205479452054795
10,5,14,0.309859154929577
10,6,7,0.111111111111111
10,6,8,0.164948453608247
10,6,9,0.205128205128205
10,6,10,0.184782608695652
10,6,11,0.109756097560976
10,6,12,0.178571428571429
10,6,13,0.128205128205128
10,6,14,0.177215189873418
10,7,8,0.186274509803922
10,7,9,0.172413793103448
10,7,10,0.193877551020408
10,7,11,0.178571428571429
10,7,12,0.202247191011236
10,7,13,0.230769230769231
10,7,14,0.231707317073171
10,8,9,0.161616161616162
10,8,10,0.160714285714286
10,8,11,0.154639175257732
10,8,12,0.153846153846154
10,8,13,0.147368421052632
10,8,14,0.252747252747253
10,9,10,0.193548387096774
10,9,11,0.1625
10,9,12,0.160919540229885
10,9,13,0.168831168831169
10,9,14,0.20253164556962
10,10,11,0.161290322580645
10,10,12,0.137254901960784
10,10,13,0.153846153846154
10,10,14,0.208791208791209
10,11,12,0.180722891566265
10,11,13,0.16
10,11,14,0.194805194805195
10,12,13,0.130952380952381
10,12,14,0.176470588235294
10,13,14,0.186666666666667
11,1,2,0.197674418604651
11,1,3,0.172839506172839
11,1,4,0.20253164556962
11,1,5,0.132530120481928
11,1,6,0.205128205128205
11,1,7,0.120879120879121
11,1,8,0.197916666666667
11,1,9,0.142857142857143
11,1,10,0.166666666666667
11,1,11,0.0941176470588235
11,1,12,0.204819277108434
11,1,13,0.153846153846154
11,1,14,0.2
11,2,3,0.2
11,2,4,0.275
11,2,5,0.216867469879518
11,2,6,0.2625
11,2,7,0.172043010752688
11,2,8,0.232323232323232
11,2,9,0.226190476190476
11,2,10,0.252631578947368
11,2,11,0.176470588235294
11,2,12,0.229885057471264
11,2,13,0.168674698795181
11,2,14,0.240963855421687
11,3,4,0.175
11,3,5,0.120481927710843
11,3,6,0.1625
11,3,7,0.134831460674157
11,3,8,0.2
11,3,9,0.266666666666667
11,3,10,0.193548387096774
11,3,11,0.15
11,3,12,0.137931034482759
11,3,13,0.202702702702703
11,3,14,0.158536585365854
11,4,5,0.223684210526316
11,4,6,0.273972602739726
11,4,7,0.174418604651163
11,4,8,0.252747252747253
11,4,9,0.217948717948718
11,4,10,0.193548387096774
11,4,11,0.121951219512195
11,4,12,0.164705882352941
11,4,13,0.155844155844156
11,4,14,0.172839506172839
11,5,6,0.226666666666667
11,5,7,0.19047619047619
11,5,8,0.177083333333333
11,5,9,0.160493827160494
11,5,10,0.157894736842105
11,5,11,0.166666666666667
11,5,12,0.180722891566265
11,5,13,0.128205128205128
11,5,14,0.132530120481928
11,6,7,0.162790697674419
11,6,8,0.202127659574468
11,6,9,0.205128205128205
11,6,10,0.208791208791209
11,6,11,0.1375
11,6,12,0.152941176470588
11,6,13,0.205479452054795
11,6,14,0.205128205128205
11,7,8,0.152380952380952
11,7,9,0.186046511627907
11,7,10,0.145631067961165
11,7,11,0.192771084337349
11,7,12,0.247058823529412
11,7,13,0.156626506024096
11,7,14,0.172413793103448
11,8,9,0.223404255319149
11,8,10,0.201834862385321
11,8,11,0.166666666666667
11,8,12,0.239583333333333
11,8,13,0.147368421052632
11,8,14,0.210526315789474
11,9,10,0.230769230769231
11,9,11,0.192307692307692
11,9,12,0.19047619047619
11,9,13,0.125
11,9,14,0.170731707317073
11,10,11,0.172043010752688
11,10,12,0.183673469387755
11,10,13,0.139784946236559
11,10,14,0.178947368421053
11,11,12,0.154761904761905
11,11,13,0.0875
11,11,14,0.1625
11,12,13,0.105882352941176
11,12,14,0.234567901234568
11,13,14,0.168831168831169
12,1,2,0.170454545454545
12,1,3,0.144578313253012
12,1,4,0.172839506172839
12,1,5,0.175
12,1,6,0.189873417721519
12,1,7,0.24390243902439
12,1,8,0.185567010309278
12,1,9,0.142857142857143
12,1,10,0.21978021978022
12,1,11,0.179487179487179
12,1,12,0.162790697674419
12,1,13,0.171052631578947
12,1,14,0.156626506024096
12,2,3,0.172413793103448
12,2,4,0.159090909090909
12,2,5,0.216867469879518
12,2,6,0.278481012658228
12,2,7,0.297619047619048
12,2,8,0.184466019417476
12,2,9,0.197674418604651
