"layer_from","layer_to","ave_distance","number_of_modules","trial"
"3","5",200282.93385,1,158
"3","6",274348.998766667,2,158
"4east","4east",95.901643,20,158
"4east","4west",57413.3982755556,20,158
"4east","5",93018.98451,1,158
"4east","6",172750.7376,2,158
"4west","4west",176.725963,1,158
"4west","5",52686.1715533333,7,158
"4west","6",129383.236623077,7,158
"5","5",70.701802,7,158
"5","6",80109.8714757895,7,158
"6","6",93.399466,7,158
"1","1",505.679714,12,159
"1","2",305270.84137381,15,159
"1","3",244287.948647619,17,159
"1","4east",339386.179108163,19,159
"1","4west",389076.05569,12,159
"1","5",389999.5747,1,159
"1","6",437411.89385,1,159
"2","2",67.363151,13,159
"2","3",190476.451708696,16,159
"2","4east",284224.128528302,19,159
"2","4west",336986.329304762,12,159
"2","5",376876.5125,1,159
"2","6",455643.51565,1,159
"3","3",95.95512,16,159
"3","4east",116460.466972308,24,159
"3","4west",173811.345593548,17,159
"3","5",200282.93385,1,159
"3","6",274346.546,1,159
"4east","4east",95.901643,19,159
"4east","4west",57415.85998,16,159
"4east","5",93018.98451,1,159
"4east","6",172763.448,1,159
"4west","4west",176.725963,1,159
"4west","5",52686.1715533333,6,159
"4west","6",129357.076263636,5,159
"5","5",70.701802,6,159
"5","6",80106.4551345455,8,159
"6","6",93.399466,8,159
"1","1",505.679714,11,160
"1","2",305277.783576923,15,160
"1","3",244293.343658824,15,160
"1","4east",339388.401218182,16,160
"1","4west",389079.432704762,11,160
"1","5",390008.86975,2,160
"1","6",437325.89095,1,160
"2","2",67.363151,11,160
"2","3",190471.362136842,17,160
"2","4east",284225.345060465,18,160
"2","4west",336991.497995455,13,160
"2","5",376892.630125,2,160
"2","6",455649.74205,1,160
"3","3",95.95512,9,160
"3","4east",116464.21552619,18,160
"3","4west",173812.648845833,14,160
"3","5",200274.260075,2,160
"3","6",274313.73665,1,160
"4east","4east",95.901643,15,160
"4east","4west",57413.8851280769,15,160
"4east","5",92999.56344,2,160
"4east","6",172740.38085,1,160
"4west","4west",176.725963,1,160
"4west","5",52704.6197070588,9,160
"4west","6",129346.15759,7,160
"5","5",70.701802,7,160
"5","6",80117.0572175,9,160
"6","6",93.399466,6,160
"1","1",505.679714,12,161
"1","2",305249.59243,13,161
"1","3",244279.288691304,17,161
"1","4east",339384.057669565,15,161
"1","4west",389078.715985714,8,161
"1","5",390019.6485,2,161
"1","6",437325.89095,1,161
"2","2",67.363151,13,161
"2","3",190476.374641667,18,161
"2","4east",284228.258691304,17,161
"2","4west",336981.48471875,10,161
"2","5",376908.7486,2,161
"2","6",455682.8693,1,161
"3","3",95.95512,14,161
"3","4east",116464.978778846,19,161
"3","4west",173806.44420625,9,161
"3","5",200265.5863,2,161
"3","6",274313.73665,1,161
"4east","4east",95.901643,18,161
"4east","4west",57407.7823022222,10,161
"4east","5",92980.14237,2,161
"4east","6",172740.38085,1,161
"4west","5",52680.0794193333,9,161
"4west","6",129326.0508,6,161
"5","5",70.701802,9,161
"5","6",80104.8691931818,11,161
"6","6",93.399466,6,161
"1","1",505.679714,11,162
"1","2",305297.413201961,21,162
"1","3",244281.916223404,18,162
"1","4east",339391.824155319,21,162
"1","4west",389078.913073333,10,162
"1","5",390010.33165,1,162
"1","6",437411.89385,1,162
"2","2",67.363151,17,162
"2","3",190474.329557692,20,162
"2","4east",284225.371768966,22,162
"2","4west",336990.313133333,13,162
"2","5",376892.630125,1,162
"2","6",455676.643375,1,162
"3","3",95.95512,13,162
"3","4east",116459.393434694,20,162
"3","4west",173825.350045833,15,162
"3","5",200278.745183333,2,162
"3","6",274348.998766667,2,162
"4east","4east",95.901643,17,162
"4east","4west",57421.8578632,13,162
"4east","5",93011.6810533333,2,162
"4east","6",172776.1584,2,162
"4west","4west",176.725963,2,162
"4west","5",52700.545777,9,162
"4west","6",129372.36622,7,162
"5","5",70.701802,8,162
"5","6",80106.9601936364,8,162
"6","6",93.399466,4,162
"1","1",505.679714,13,163
"1","2",305248.846721053,15,163
"1","3",244291.369762791,15,163
"1","4east",339382.8372,16,163
"1","4west",389075.962935294,11,163
"1","5",389998.091,1,163
"1","6",437371.016375,1,163
"2","2",67.363151,14,163
"2","3",190473.529963265,19,163
"2","4east",284222.525234043,17,163
"2","4west",336977.27965,11,163
"2","5",376943.1528,1,163
"2","6",455709.7711,1,163
"3","3",95.95512,16,163
"3","4east",116459.473964151,18,163
"3","4west",173802.257633333,13,163
"3","5",200282.93385,1,163
"3","6",274346.546,1,163
"4east","4east",95.901643,17,163
"4east","4west",57406.7114944,15,163
"4east","5",93055.34728,1,163
"4east","6",172801.5792,1,163
"4west","5",52670.2076077778,6,163
"4west","6",129324.312071429,4,163
"5","5",70.701802,5,163
"5","6",80105.4251817647,7,163
"6","6",93.399466,5,163
"1","1",505.679714,10,164
"1","2",305279.349635135,15,164
"1","3",244299.562174194,14,164
"1","4east",339383.510759459,13,164
"1","4west",389079.817205882,11,164
"2","2",67.363151,10,164
"2","3",190472.822858333,22,164
"2","4east",284221.505715385,19,164
"2","4west",336972.891752174,16,164
"3","3",95.95512,14,164
"3","4east",116460.655282143,21,164
"3","4west",173807.178421739,15,164
"3","5",200269.4864,1,164
"3","6",274339.1877,1,164
"4east","4east",95.901643,19,164
"4east","4west",57413.1276843478,14,164
"4east","5",93055.34728,1,164
"4east","6",172801.5792,1,164
"4west","5",52666.581325,6,164
"4west","6",129326.0508,5,164
"5","5",70.701802,6,164
"5","6",80108.89613,10,164
"6","6",93.399466,6,164
"1","1",505.679714,13,165
"1","2",305298.56413913,18,165
"1","3",244307.246695349,17,165
"1","4east",339392.07197234,20,165
"1","4west",389082.552828571,12,165
"1","5",390012.462666667,2,165
"1","6",437325.89095,1,165
"2","2",67.363151,11,165
"2","3",190476.295214286,17,165
"2","4east",284225.36495,16,165
"2","4west",336989.417173913,13,165
"2","5",376886.89595,2,165
"2","6",455649.74205,1,165
"3","3",95.95512,16,165
"3","4east",116462.438367857,22,165
"3","4west",173806.576017391,14,165
"3","5",200265.5863,1,165
"4east","4east",95.901643,17,165
"4east","4west",57414.6384665517,17,165
"4east","5",92993.08975,2,165
"4east","6",172740.38085,1,165
"4west","4west",176.725963,1,165
"4west","5",52694.34421875,8,165
"4west","6",129338.85493,7,165
"5","5",70.701802,6,165
"5","6",80104.0640789474,8,165
"6","6",93.399466,4,165
"1","1",505.679714,13,166
"1","2",305249.556380952,15,166
"1","3",244279.73512,14,166
"1","4east",339383.811565116,14,166
"1","4west",389077.8746,10,166
"1","5",390002.749425,2,166
"1","6",437371.86734,2,166
"2","2",67.363151,13,166
"2","3",190477.96804,19,166
"2","4east",284226.593709091,19,166
"2","4west",336984.388840909,13,166
"2","5",376884.5711,2,166
"2","6",455675.398,2,166
"3","3",95.95512,11,166
"3","4east",116463.732408197,24,166
"3","4west",173818.068161538,17,166
"3","5",200269.733742857,3,166
"3","6",274352.576916667,3,166
"4east","4east",95.901643,24,166
"4east","4west",57412.5654353125,18,166
"4east","5",93042.39328,2,166
"4east","6",172809.265966667,2,166
"4west","4west",176.725963,1,166
"4west","5",52698.422210625,8,166
"4west","6",129367.769861538,7,166
"5","5",70.701802,8,166
"5","6",80112.5193853846,9,166
"6","6",93.399466,7,166
"1","1",505.679714,9,167
"1","2",305243.593317949,17,167
"1","3",244268.545697222,15,167
"1","4east",339381.777814286,20,167
"1","4west",389085.944846667,11,167
"1","5",390007.40785,2,167
"1","6",437330.1389,2,167
"2","2",67.363151,15,167
"2","3",190478.171324528,20,167
"2","4east",284227.749917857,20,167
"2","4west",337005.942595652,12,167
"2","5",376898.243755556,3,167
"2","6",455677.335144444,3,167
"3","3",95.95512,13,167
"3","4east",116463.942729825,23,167
"3","4west",173823.906245833,14,167
"3","5",200276.717988889,3,167
"3","6",274343.717466667,3,167
"4east","4east",95.901643,19,167
"4east","4west",57421.6258275,15,167
"4east","5",93003.447654,3,167
"4east","6",172758.83457,3,167
"4west","4west",176.725963,1,167
"4west","5",52688.4802111765,8,167
"4west","6",129351.297314286,7,167
"5","5",70.701802,8,167
"5","6",80109.1276154167,9,167
"6","6",93.399466,6,167
"1","1",505.679714,14,168
"1","2",305234.48122449,15,168
"1","3",244283.153108333,12,168
"1","4east",339379.1035,16,168
"1","4west",389081.792148,13,168
"1","5",390006.714,3,168
"1","6",437355.974566667,3,168
"2","2",67.363151,14,168
"2","3",190474.230557895,13,168
"2","4east",284225.356583607,20,168
"2","4west",337000.958316,12,168
"2","5",376896.07063,3,168
"2","6",455667.676266667,3,168
"3","3",95.95512,10,168
"3","4east",116463.262667442,15,168
"3","4west",173828.042672222,10,168
"3","5",200275.99483,3,168
"3","6",274335.60955,3,168
"4east","4east",95.901643,19,168
"4east","4west",57420.5715206897,15,168
"4east","5",93003.447654,3,168
"4east","6",172755.75895,3,168
"4west","4west",176.725963,1,168
"4west","5",52698.4690141176,8,168
"4west","6",129357.076263636,8,168
"5","5",70.701802,12,168
"5","6",80105.1000370588,14,168
"6","6",93.399466,7,168
"1","1",505.679714,13,169
"1","2",305286.714,19,169
"1","3",244308.264718421,15,169
"1","4east",339386.891793878,19,169
"1","4west",389079.208636842,12,169
"1","5",390019.6485,1,169
"2","2",67.363151,14,169
"2","3",190474.355105,14,169
"2","4east",284224.183954386,21,169
"2","4west",336975.934028,15,169
"2","5",376875.4276,1,169
"3","3",95.95512,13,169
"3","4east",116460.878411321,20,169
"3","4west",173803.41255,14,169
"3","5",200265.5863,1,169
"4east","4east",95.901643,17,169
"4east","4west",57406.6284144828,18,169
"4east","5",92980.14237,1,169
"4west","5",52683.564812,6,169
"4west","6",129326.0508,4,169
"5","5",70.701802,9,169
"5","6",80107.8076958824,6,169
"6","6",93.399466,4,169
"1","1",505.679714,13,170
"1","2",305275.091834884,15,170
"1","3",244295.669335897,16,170
"1","4east",339386.75132439,14,170
"1","4west",389076.219886667,9,170
"1","5",390019.6485,1,170
"1","6",437416.1418,1,170
"2","2",67.363151,15,170
"2","3",190473.049804348,18,170
"2","4east",284228.125495833,15,170
"2","4west",336977.27965,10,170
"2","5",376875.4276,1,170
"2","6",455703.5447,1,170
"3","3",95.95512,10,170
"3","4east",116462.081832692,20,170
"3","4west",173803.41255,12,170
"3","5",200265.5863,1,170
"3","6",274379.35535,1,170
"4east","4east",95.901643,20,170
"4east","4west",57406.109165,14,170
"4east","5",92980.14237,1,170
"4east","6",172786.51515,1,170
"4west","5",52675.2948066667,7,170
"4west","6",129343.72335,7,170
"5","5",70.701802,7,170
"5","6",80110.9362266667,7,170
"6","6",93.399466,7,170
"1","1",505.679714,15,171
"1","2",305253.331781633,15,171
"1","3",244291.896170732,14,171
"1","4east",339383.560953061,15,171
"1","4west",389079.320725,11,171
"1","5",390007.40785,1,171
"1","6",437372.430066667,2,171
"2","2",67.363151,16,171
"2","3",190471.878306383,19,171
"2","4east",284222.330333333,21,171
"2","4west",336978.272377273,12,171
"2","5",376859.30955,1,171
"2","6",455674.568066667,2,171
"3","3",95.95512,13,171
"3","4east",116457.895759322,24,171
"3","4west",173813.249524,15,171
"3","5",200274.260075,1,171
"3","6",274338.064233333,2,171
"4east","4east",95.901643,20,171
"4east","4west",57415.262452963,16,171
"4east","5",92963.2106,2,171
"4east","6",172745.18134,3,171
"4west","4west",176.725963,1,171
"4west","5",52687.8091075,8,171
"4west","6",129358.9617,6,171
"5","5",70.701802,6,171
"5","6",80109.091066087,10,171
"6","6",93.399466,7,171
"1","1",505.679714,12,172
"1","2",305265.750207692,15,172
"1","3",244290.6306,10,172
"1","4east",339389.840487234,15,172
"1","4west",389080.58806,9,172
"2","2",67.363151,10,172
"2","3",190475.297688235,14,172
"2","4east",284222.154285714,16,172
"2","4west",336981.735665,13,172
"2","5",376925.9507,1,172
"2","6",455709.7711,1,172
"3","3",95.95512,13,172
"3","4east",116461.611311538,18,172
"3","4west",173818.908910526,10,172
"3","5",200274.260075,1,172
"3","6",274346.546,1,172
"4east","4east",95.901643,18,172
"4east","4west",57406.109165,11,172
"4west","4west",176.725963,1,172
"4west","5",52687.8091075,8,172
"4west","6",129366.6755,4,172
"5","5",70.701802,7,172
"5","6",80110.1747466667,6,172
"6","6",93.399466,5,172
"1","1",505.679714,9,173
"1","2",305240.156140741,10,173
"1","3",244296.075535714,10,173
"1","4east",339381.7762,12,173
"1","4west",389071.851713333,8,173
"2","2",67.363151,8,173
"2","3",190475.181441667,10,173
"2","4east",284227.237245714,14,173
"2","4west",336982.886408333,8,173
"3","3",95.95512,10,173
"3","4east",116458.1458125,18,173
"3","4west",173803.41255,9,173
"4east","4east",95.901643,14,173
"4east","4west",57406.7638708696,14,173
"4west","5",52677.4601733333,10,173
"4west","6",129326.0508,6,173
"5","5",70.701802,6,173
"5","6",80106.4551345455,7,173
"6","6",93.399466,8,173
"1","1",505.679714,13,174
"1","2",305276.111338,16,174
"1","3",244296.410737209,15,174
"1","4east",339390.123366667,21,174
"1","4west",389085.563878947,11,174
"1","5",390005.8095875,3,174
"1","6",437285.0066,1,174
"2","2",67.363151,15,174
"2","3",190469.640795238,15,174
"2","4east",284221.583750943,19,174
"2","4west",336990.573128571,12,174
"2","5",376898.3643,2,174
"3","3",95.95512,14,174
"3","4east",116461.132907692,19,174
"3","4west",173816.323136364,13,174
"3","5",200273.0646875,3,174
"3","6",274313.73665,1,174
"4east","4east",95.901643,18,174
"4east","4west",57410.9529666667,14,174
"4east","5",93018.1514333333,2,174
"4east","6",172778.5189,1,174
"4west","4west",176.725963,1,174
"4west","5",52702.720706,7,174
"4west","6",129338.925266667,6,174
"5","5",70.701802,7,174
"5","6",80097.8799514286,6,174
"6","6",93.399466,3,174
"1","1",505.679714,14,175
"1","2",305264.56222439,15,175
"1","3",244290.444713636,17,175
"1","4east",339383.348146154,18,175
"1","4west",389084.413052,12,175
"1","5",390012.462666667,2,175
"1","6",437371.016375,2,175
"2","2",67.363151,10,175
"2","3",190472.980531579,17,175
"2","4east",284222.325904545,17,175
"2","4west",336995.513552632,11,175
"2","5",376875.4276,1,175
"2","6",455676.643375,1,175
"3","3",95.95512,12,175
"3","4east",116461.116798148,20,175
"3","4west",173818.751367857,16,175
"3","5",200275.21796,2,175
"3","6",274348.998766667,2,175
"4east","4east",95.901643,20,175
"4east","4west",57416.3984092857,15,175
"4east","5",92988.410644,2,175
"4east","6",172750.7376,2,175
"4west","4west",176.725963,2,175
"4west","5",52691.6783168421,9,175
"4west","6",129365.323155556,8,175
"5","5",70.701802,9,175
"5","6",80112.8282531034,9,175
"6","6",93.399466,7,175
"1","1",505.679714,15,176
"1","2",305287.024947917,16,176
"1","3",244304.836572973,14,176
"1","4east",339390.717611111,17,176
"1","4west",389085.3693,10,176
"1","5",390008.86975,1,176
"1","6",437355.974566667,2,176
"2","2",67.363151,13,176
"2","3",190470.33661,14,176
"2","4east",284225.345382222,16,176
"2","4west",337003.017330435,12,176
"2","5",376892.630125,1,176
"2","6",455667.676266667,2,176
"3","3",95.95512,14,176
"3","4east",116457.875257407,23,176
"3","4west",173814.104913043,12,176
"3","6",274313.73665,1,176
"4east","4east",95.901643,17,176
"4east","4west",57420.6834792593,15,176
"4east","5",92963.2106,1,176
"4east","6",172732.848825,2,176
"4west","4west",176.725963,1,176
"4west","5",52680.077738,8,176
"4west","6",129338.797381818,6,176
"5","5",70.701802,8,176
"5","6",80110.4318795,7,176
"6","6",93.399466,4,176
"1","1",505.679714,11,177
"1","2",305255.627912821,15,177
"1","3",244298.976805405,14,177
"1","4east",339388.460929268,15,177
"1","4west",389083.449357895,12,177
"1","5",390012.462666667,2,177
"1","6",437371.016375,2,177
"2","2",67.363151,14,177
"2","3",190472.383778723,19,177
"2","4east",284224.113651852,19,177
"2","4west",336979.921542857,14,177
"2","5",376900.68915,2,177
"2","6",455696.6529,2,177
"3","3",95.95512,13,177
"3","4east",116460.906822449,19,177
"3","4west",173817.130044,17,177
"3","5",200271.368816667,2,177
"3","6",274344.093233333,3,177
"4east","4east",95.901643,17,177
"4east","4west",57411.8091,13,177
"4east","5",92971.676485,2,177
"4east","6",172758.424366667,2,177
"4west","5",52673.1199827273,7,177
"4west","6",129389.2801125,6,177
"5","5",70.701802,6,177
"5","6",80105.4251817647,7,177
"6","6",93.399466,4,177
"1","1",505.679714,10,178
"1","2",305243.213064103,17,178
"1","3",244281.359305128,17,178
"1","4east",339385.401521622,17,178
"1","4west",389079.907938889,11,178
"1","5",390012.957233333,2,178
"1","6",437342.351033333,2,178
"2","2",67.363151,12,178
"2","3",190474.59875,19,178
"2","4east",284225.3392,20,178
"2","4west",336997.913761538,16,178
"2","5",376879.99935,3,178
"2","6",455660.381771429,3,178
"3","3",95.95512,13,178
"3","4east",116459.255937778,20,178
"3","4west",173814.496105,12,178
"3","5",200274.260075,2,178
"3","6",274313.73665,2,178
"4east","4east",95.901643,15,178
"4east","4west",57415.2702666667,16,178
"4east","5",92971.676485,2,178
"4east","6",172751.20696,2,178
"4west","4west",176.725963,1,178
"4west","5",52694.34421875,9,178
"4west","6",129365.8974,7,178
"5","5",70.701802,8,178
"5","6",80112.8282531034,10,178
"6","6",93.399466,6,178
"1","1",505.679714,12,179
"1","2",305263.8248,16,179
"1","3",244302.117222222,16,179
"1","4east",339385.709369767,16,179
"1","4west",389078.963408696,12,179
"1","5",390008.86975,1,179
"1","6",437371.016375,1,179
"2","2",67.363151,16,179
"2","3",190476.014351351,13,179
"2","4east",284225.357050909,18,179
"2","4west",336991.497995455,11,179
"2","5",376892.630125,1,179
"2","6",455676.643375,1,179
"3","3",95.95512,10,179
"3","4east",116466.337731818,17,179
"3","4west",173813.80334,13,179
"3","5",200287.7154,1,179
"3","6",274353.9043,1,179
"4east","4east",95.901643,16,179
"4east","4west",57410.94417625,13,179
"4east","5",92963.2106,1,179
"4east","6",172725.3168,1,179
"4west","4west",176.725963,1,179
"4west","5",52707.073086,5,179
"4west","6",129374.8051,3,179
"5","5",70.701802,5,179
"5","6",80110.2198046667,6,179
"6","6",93.399466,5,179
"1","1",505.679714,12,180
"1","2",305271.586686842,12,180
"1","3",244301.205415152,12,180
"1","4east",339387.606622222,13,180
"1","4west",389083.548083333,11,180
"1","5",390019.168466667,2,180
"1","6",437372.430066667,2,180
"2","2",67.363151,11,180
"2","3",190474.598573684,13,180
"2","4east",284220.088763158,14,180
"2","4west",336990.919788889,9,180
"2","5",376875.4276,2,180
"2","6",455676.643375,2,180
"3","3",95.95512,13,180
"3","4east",116462.576001923,23,180
"3","4west",173811.995934783,14,180
"3","5",200265.5863,2,180
"3","6",274346.546,2,180
"4east","4east",95.901643,18,180
"4east","4west",57410.1484464,15,180
"4east","5",92968.0280666667,2,180
"4east","6",172758.424366667,2,180
"4west","4west",176.725963,1,180
"4west","5",52694.02099,6,180
"4west","6",129380.9023,4,180
"5","5",70.701802,8,180
"5","6",80102.7191811765,7,180
"6","6",93.399466,5,180
"1","1",505.679714,12,181
"1","2",305253.716838462,15,181
"1","3",244279.164683333,16,181
"1","4east",339381.934235135,15,181
"1","4west",389075.760078947,10,181
"1","5",390008.86975,1,181
"1","6",437371.016375,1,181
"2","2",67.363151,9,181
"2","3",190474.724297436,17,181
"2","4east",284218.147378378,15,181
"2","4west",336977.27965,12,181
"2","5",376875.789233333,2,181
"2","6",455656.633533333,2,181
"3","3",95.95512,14,181
"3","4east",116464.112121277,19,181
"3","4west",173808.2632,14,181
"3","5",200275.8513,2,181
"3","6",274338.064233333,2,181
"4east","4east",95.901643,16,181
"4east","4west",57403.3713040909,15,181
"4east","5",92963.2106,1,181
"4east","6",172725.3168,1,181
"4west","5",52703.2615438462,7,181
"4west","6",129376.63427,6,181
"5","5",70.701802,6,181
"5","6",80109.091066087,9,181
"6","6",93.399466,5,181
"1","1",505.679714,11,182
"1","2",305271.549835714,17,182
"1","3",244298.864641026,16,182
"1","4east",339383.627790909,17,182
"1","4west",389084.26986,8,182
"1","5",390009.577666667,5,182
"1","6",437359.944928571,3,182
"2","2",67.363151,14,182
"2","3",190475.008241379,23,182
"2","4east",284230.483596154,21,182
"2","4west",337003.346638889,9,182
"2","5",376887.870042857,5,182
"2","6",455675.9515,3,182
"3","3",95.95512,15,182
"3","4east",116464.662198214,25,182
"3","4west",173827.960743478,12,182
"3","5",200274.628492308,5,182
"3","6",274352.9087625,3,182
"4east","4east",95.901643,19,182
"4east","4west",57419.36813625,13,182
"4east","5",92987.88438,5,182
"4east","6",172772.1916,3,182
"4west","4west",176.725963,2,182
"4west","5",52710.1285927778,8,182
"4west","6",129377.568072727,5,182
"5","5",70.701802,9,182
"5","6",80114.9805661111,7,182
"6","6",93.399466,4,182
"1","1",505.679714,13,183
"1","2",305282.526851064,17,183
"1","3",244297.705510526,15,183
"1","4east",339392.528055556,17,183
"1","4west",389080.58806,12,183
"1","5",390008.86975,2,183
"1","6",437371.0095,2,183
"2","2",67.363151,14,183
"2","3",190474.598895652,18,183
"2","4east",284225.362533333,22,183
"2","4west",336978.625272,15,183
"2","5",376903.736983333,2,183
"2","6",455678.719,2,183
"3","3",95.95512,11,183
"3","4east",116460.123670833,20,183
"3","4west",173801.391445833,16,183
"3","5",200269.774966667,2,183
"3","6",274333.154866667,2,183
"4east","4east",95.901643,20,183
"4east","4west",57406.6284144828,16,183
"4east","5",93011.6810533333,2,183
"4east","6",172768.467066667,2,183
"4west","5",52688.5572236364,7,183
"4west","6",129351.44805,4,183
"5","5",70.701802,6,183
"5","6",80109.8409407143,6,183
"6","6",93.399466,3,183
"1","1",505.679714,14,184
"1","2",305273.176842553,19,184
"1","3",244288.3762375,18,184
"1","4east",339389.587726415,22,184
"1","4west",389087.348882143,15,184
"1","5",390009.419082353,5,184
"1","6",437345.721,7,184
"2","2",67.363151,13,184
"2","3",190474.160125581,17,184
"2","4east",284225.351781481,22,184
"2","4west",337029.298182759,15,184
"2","5",376897.682435,6,184
"2","6",455667.820489474,7,184
"3","3",95.95512,13,184
"3","4east",116464.505578182,23,184
"3","4west",173829.22123871,18,184
"3","5",200277.0262125,5,184
"3","6",274339.073494737,7,184
"4east","4east",95.901643,18,184
"4east","4west",57437.4663760526,20,184
"4east","5",92996.2586363636,7,184
"4east","6",172758.08573913,9,184
"4west","4west",176.725963,3,184
"4west","5",52716.8050393103,13,184
"4west","6",129380.247375,15,184
"5","5",70.701802,10,184
"5","6",80109.7023319512,15,184
"6","6",93.399466,11,184
"1","1",505.679714,14,185
"1","2",305275.092946512,16,185
"1","3",244285.752361905,14,185
"1","4east",339387.844528571,16,185
"1","4west",389088.0244,11,185
"1","5",390008.38245,3,185
"1","6",437355.974566667,2,185
"2","2",67.363151,13,185
"2","3",190474.228666667,19,185
"2","4east",284223.010989474,19,185
"2","4west",336993.776952381,13,185
"2","5",376909.18188,3,185
"2","6",455679.756575,2,185
"3","3",95.95512,14,185
"3","4east",116461.986816071,18,185
"3","4west",173815.123233333,12,185
"3","5",200274.260075,2,185
"3","6",274335.60955,2,185
"4east","4east",95.901643,20,185
"4east","4west",57411.3365832143,15,185
"4east","5",93008.029325,2,185
"4east","6",172740.38085,1,185
"4west","4west",176.725963,1,185
"4west","5",52708.2825507692,7,185
"4west","6",129353.036057143,5,185
"5","5",70.701802,8,185
"5","6",80106.8494286957,9,185
"6","6",93.399466,6,185
"1","1",505.679714,10,186
"1","2",305314.116407143,15,186
"1","3",244318.732669231,18,186
"1","4east",339401.50176383,18,186
"1","4west",389086.3212875,11,186
"1","5",390018.2084,1,186
"1","6",437285.0066,1,186
"2","2",67.363151,15,186
"2","3",190475.953620408,19,186
"2","4east",284224.124403704,17,186
"2","4west",336978.881580952,11,186
"2","5",376908.7486,1,186
"2","6",455682.8693,1,186
"3","3",95.95512,13,186
"3","4east",116464.500375,20,186
"3","4west",173803.41255,14,186
"3","5",200252.1231,1,186
"3","6",274306.3841,1,186
"4east","4east",95.901643,22,186
"4east","4west",57406.6668774074,16,186
"4east","5",93016.48528,1,186
"4east","6",172778.5189,1,186
"4west","5",52679.0539,6,186
"4west","6",129355.505083333,4,186
"5","5",70.701802,5,186
"5","6",80109.4441085714,6,186
"6","6",93.399466,3,186
"1","1",505.679714,16,187
"1","2",305248.274211538,17,187
"1","3",244290.015743478,16,187
"1","4east",339381.7762,17,187
"1","4west",389084.1075125,12,187
"1","5",390010.409571429,4,187
"1","6",437393.5790875,3,187
"2","2",67.363151,13,187
"2","3",190472.822579167,20,187
"2","4east",284217.363536,18,187
"2","4west",337017.2901,13,187
"2","5",376880.652457143,5,187
"2","6",455696.91906,3,187
"3","3",95.95512,13,187
"3","4east",116461.189221739,19,187
"3","4west",173829.27527,18,187
"3","5",200269.176585714,5,187
"3","6",274371.031614286,4,187
"4east","4east",95.901643,15,187
"4east","4west",57431.3616203704,14,187
"4east","5",92999.56344,3,187
"4east","6",172755.915975,2,187
"4west","4west",176.725963,2,187
"4west","5",52712.8964868182,10,187
"4west","6",129393.634027273,7,187
"5","5",70.701802,8,187
"5","6",80110.4071171429,11,187
"6","6",93.399466,5,187
"1","1",505.679714,14,188
"1","2",305242.830358974,15,188
"1","3",244276.176051429,12,188
"1","4east",339380.212519512,13,188
"1","4west",389071.851713333,9,188
"2","2",67.363151,10,188
"2","3",190476.392675676,14,188
"2","4east",284225.365552381,15,188
"2","4west",336975.509094737,13,188
"3","3",95.95512,14,188
"3","4east",116461.166039583,17,188
"3","4west",173806.8773,12,188
"4east","4east",95.901643,16,188
"4east","4west",57406.109165,13,188
"4west","5",52669.5482836364,6,188
"4west","6",129326.0508,6,188
"5","5",70.701802,8,188
"5","6",80108.7456547619,7,188
"6","6",93.399466,7,188
"1","1",505.679714,15,189
"1","2",305268.604382609,16,189
"1","3",244281.265210417,16,189
"1","4east",339382.226388462,17,189
"1","4west",389078.1309625,9,189
"2","2",67.363151,13,189
"2","3",190470.469629091,19,189
"2","4east",284226.607841509,20,189
"2","4west",336979.050205263,12,189
"3","3",95.95512,18,189
"3","4east",116461.897636667,21,189
"3","4west",173813.488509091,10,189
"3","5",200274.260075,1,189
"3","6",274346.546,1,189
"4east","4east",95.901643,17,189
"4east","4west",57411.8182726087,13,189
"4east","5",93035.91628,1,189
"4east","6",172801.5792,1,189
"4west","4west",176.725963,1,189
"4west","5",52687.8091075,8,189
"4west","6",129363.970811111,5,189
"5","5",70.701802,8,189
"5","6",80114.71676,8,189
"6","6",93.399466,4,189
"1","1",505.679714,10,190
"1","2",305277.2473375,10,190
"1","3",244306.398709524,15,190
"1","4east",339391.906110526,13,190
"1","4west",389081.5961,8,190
"1","5",389998.091,1,190
"1","6",437371.016375,1,190
"2","2",67.363151,9,190
"2","3",190473.605721053,12,190
"2","4east",284219.629394286,11,190
"2","4west",336975.036946667,9,190
"2","5",376909.83265,1,190
"2","6",455676.643375,1,190
"3","3",95.95512,14,190
"3","4east",116462.969898148,22,190
"3","4west",173806.8773,13,190
"3","5",200282.93385,1,190
"3","6",274346.546,1,190
"4east","4east",95.901643,17,190
"4east","4west",57404.1450473913,14,190
"4east","5",93018.98451,1,190
"4east","6",172763.448,1,190
"4west","5",52696.3279122222,6,190
"4west","6",129378.282557143,4,190
"5","5",70.701802,5,190
"5","6",80105.7614185714,6,190
"6","6",93.399466,5,190
"1","1",505.679714,9,191
"1","2",305282.594593939,11,191
"1","3",244304.11432,9,191
"1","4east",339391.685715,13,191
"1","4west",389086.89791579,11,191
"1","5",390008.86975,1,191
"1","6",437371.016375,2,191
"2","2",67.363151,11,191
"2","3",190474.059485714,12,191
"2","4east",284228.1013875,16,191
"2","4west",336991.972442105,10,191
"2","5",376892.630125,1,191
"2","6",455665.6008,2,191
"3","3",95.95512,11,191
"3","4east",116461.831419048,17,191
"3","4west",173811.995934783,13,191
"3","5",200274.260075,1,191
"3","6",274346.546,1,191
"4east","4east",95.901643,17,191
"4east","4west",57414.4052903571,15,191
