"layer_from","layer_to","ave_distance","turnover","trial_num"
"3","3",95.95512,1,198
"3","4east",116466.745372093,0.666666666666667,198
"3","4west",173809.009453846,0.027027027027027,198
"4east","4east",95.901643,1,198
"4east","4west",57402.6341876923,0.0303030303030303,198
"4west","5",52667.8867868,0.736842105263158,198
"4west","6",129324.698455556,0.5625,198
"5","5",70.701802,1,198
"5","6",80112.73198,0.529411764705882,198
"6","6",93.399466,1,198
"1","1",505.679714,1,199
"1","2",305265.654334146,0.620689655172414,199
"1","3",244264.3311575,0.633333333333333,199
"1","4east",339371.393139024,0.607142857142857,199
"1","4west",389072.311521053,0.03125,199
"2","2",67.363151,1,199
"2","3",190469.102772973,0.571428571428571,199
"2","4east",284228.728528205,0.538461538461538,199
"2","4west",336979.258505882,0.037037037037037,199
"3","3",95.95512,1,199
"3","4east",116461.831419048,0.68,199
"3","4west",173806.107355556,0.0344827586206897,199
"4east","4east",95.901643,1,199
"4east","4west",57404.7402345455,0.04,199
"4west","4west",176.725963,1,199
"4west","5",52666.581325,0.3125,199
"4west","6",129326.0508,0.272727272727273,199
"5","5",70.701802,1,199
"5","6",80112.9303960714,0.5,199
"6","6",93.399466,1,199
"1","1",505.679714,1,200
"1","2",305218.204218182,0.72,200
"1","3",244281.315063158,0.615384615384615,200
"1","4east",339372.76359697,0.5,200
"1","4west",389065.845475,0.0303030303030303,200
"2","2",67.363151,1,200
"2","3",190474.845102703,0.653846153846154,200
"2","4east",284228.44127907,0.6,200
"2","4west",336977.27965,0.0294117647058824,200
"3","3",95.95512,1,200
"3","4east",116457.167061111,0.695652173913043,200
"3","4west",173801.795666667,0.0303030303030303,200
"4east","4east",95.901643,1,200
"4east","4west",57408.7665005882,0.0333333333333333,200
"4west","5",52664.6615282353,0.55,200
"4west","6",129326.0508,0.352941176470588,200
"5","5",70.701802,1,200
"5","6",80110.6377175,0.473684210526316,200
"6","6",93.399466,1,200
"1","1",505.679714,1,201
"1","2",305300.822363636,0.785714285714286,201
"1","3",244296.394670732,0.566666666666667,201
"1","4east",339389.462218182,0.535714285714286,201
"1","4west",389080.58806,0.0277777777777778,201
"2","2",67.363151,1,201
"2","3",190475.49752381,0.620689655172414,201
"2","4east",284226.722142857,0.592592592592593,201
"2","4west",336979.050205263,0.0277777777777778,201
"3","3",95.95512,1,201
"3","4east",116461.446393617,0.739130434782609,201
"3","4west",173804.839211765,0.0303030303030303,201
"4east","4east",95.901643,1,201
"4east","4west",57406.109165,0.0344827586206897,201
"4west","5",52664.6615282353,0.785714285714286,201
"4west","6",129324.312071429,0.461538461538462,201
"5","5",70.701802,1,201
"5","6",80111.336327037,0.428571428571429,201
"6","6",93.399466,1,201
"1","1",505.679714,1,202
"1","2",305248.84735,0.833333333333333,202
"1","3",244282.899170732,0.65625,202
"1","4east",339385.230888889,0.59375,202
"1","4west",389086.628577778,0.121951219512195,202
"1","5",390005.276833333,0.102564102564103,202
"1","6",437355.974566667,0.0606060606060606,202
"2","2",67.363151,1,202
"2","3",190474.280918182,0.666666666666667,202
"2","4east",284225.340673077,0.6,202
"2","4west",337006.317333333,0.131578947368421,202
"2","5",376889.4066,0.111111111111111,202
"2","6",455646.62885,0.0666666666666667,202
"3","3",95.95512,1,202
"3","4east",116464.063472727,0.642857142857143,202
"3","4west",173822.706271429,0.138888888888889,202
"3","5",200290.604033333,0.117647058823529,202
"3","6",274342.965933333,0.0714285714285714,202
"4east","4east",95.901643,1,202
"4east","4west",57430.8441395,0.147058823529412,202
"4east","5",93006.03713,0.125,202
"4east","6",172755.75895,0.0769230769230769,202
"4west","4west",176.725963,1,202
"4west","5",52676.3764391667,0.722222222222222,202
"4west","6",129342.982288889,0.277777777777778,202
"5","5",70.701802,1,202
"5","6",80105.615845,0.428571428571429,202
"6","6",93.399466,1,202
"1","1",505.679714,1,203
"1","2",305265.400131481,0.78125,203
"1","3",244289.560777778,0.7,203
"1","4east",339383.235864286,0.612903225806452,203
"1","4west",389079.907938889,0.138888888888889,203
"1","5",390013.528175,0.1,203
"1","6",437357.39055,0.0833333333333333,203
"2","2",67.363151,1,203
"2","3",190474.717682927,0.666666666666667,203
"2","4east",284224.130912727,0.689655172413793,203
"2","4west",336996.829875,0.142857142857143,203
"2","5",376886.89595,0.102564102564103,203
"2","6",455676.643375,0.0857142857142857,203
"3","3",95.95512,1,203
"3","4east",116463.270686047,0.653846153846154,203
"3","4west",173812.263066667,0.172413793103448,203
"3","5",200276.65085,0.121212121212121,203
"3","6",274348.998766667,0.103448275862069,203
"4east","4east",95.901643,1,203
"4east","4west",57417.7237405,0.178571428571429,203
"4east","5",92993.08975,0.125,203
"4east","6",172763.448,0.107142857142857,203
"4west","5",52683.3747507143,0.588235294117647,203
"4west","6",129350.430638462,0.375,203
"5","5",70.701802,1,203
"5","6",80111.2235472,0.388888888888889,203
"6","6",93.399466,1,203
"1","1",505.679714,1,204
"1","2",305271.586686842,0.821428571428571,204
"1","3",244289.573776316,0.633333333333333,204
"1","4east",339387.607174419,0.533333333333333,204
"1","4west",389094.036094118,0.166666666666667,204
"1","5",390006.714,0.128205128205128,204
"1","6",437325.89095,0.0294117647058824,204
"2","2",67.363151,1,204
"2","3",190467.441,0.703703703703704,204
"2","4east",284220.201471795,0.592592592592593,204
"2","4west",337018.200093333,0.181818181818182,204
"2","5",376890.839277778,0.138888888888889,204
"2","6",455643.1166,0.032258064516129,204
"3","3",95.95512,1,204
"3","4east",116462.096065116,0.518518518518518,204
"3","4west",173841.104317647,0.193548387096774,204
"3","5",200275.99483,0.147058823529412,204
"3","6",274313.73665,0.0344827586206897,204
"4east","4east",95.901643,1,204
"4east","4west",57443.5793105263,0.214285714285714,204
"4east","5",93003.447654,0.161290322580645,204
"4east","6",172740.38085,0.0384615384615385,204
"4west","4west",176.725963,1,204
"4west","5",52689.7383327273,0.6,204
"4west","6",129343.57735,0.352941176470588,204
"5","5",70.701802,1,204
"5","6",80107.59861,0.388888888888889,204
"6","6",93.399466,1,204
"1","1",505.679714,1,205
"1","2",305238.383676191,0.88,205
"1","3",244275.108884444,0.769230769230769,205
"1","4east",339381.351153659,0.708333333333333,205
"1","4west",389072.475738095,0.0277777777777778,205
"2","2",67.363151,1,205
"2","3",190472.801680952,0.730769230769231,205
"2","4east",284221.945476923,0.739130434782609,205
"2","4west",336979.050205263,0.0285714285714286,205
"3","3",95.95512,1,205
"3","4east",116460.942023256,0.695652173913043,205
"3","4west",173805.837875,0.0294117647058824,205
"4east","4east",95.901643,1,205
"4east","4west",57406.9017036842,0.0344827586206897,205
"4west","5",52670.2076077778,0.8,205
"4west","6",129322.573342857,0.4,205
"5","5",70.701802,1,205
"5","6",80105.8010333333,0.571428571428571,205
"6","6",93.399466,1,205
"1","1",505.679714,1,206
"1","2",305234.503502128,0.758620689655172,206
"1","3",244267.367612245,0.59375,206
"1","4east",339378.017837778,0.586206896551724,206
"1","4west",389076.219886667,0.025,206
"2","2",67.363151,1,206
"2","3",190474.707111111,0.655172413793103,206
"2","4east",284223.773719048,0.592592592592593,206
"2","4west",336971.672891667,0.027027027027027,206
"3","3",95.95512,1,206
"3","4east",116460.049380952,0.653846153846154,206
"3","4west",173804.689036842,0.027027027027027,206
"4east","4east",95.901643,1,206
"4east","4west",57404.9508392308,0.03125,206
"4west","5",52666.581325,0.75,206
"4west","6",129324.022283333,0.357142857142857,206
"5","5",70.701802,1,206
"5","6",80107.0909786956,0.357142857142857,206
"6","6",93.399466,1,206
"1","1",505.679714,1,207
"1","2",305288.277082759,0.558823529411765,207
"1","3",244286.0098225,0.575757575757576,207
"1","4east",339382.746244444,0.419354838709677,207
"1","4west",389088.638033333,0.131578947368421,207
"1","5",390006.41726,0.108108108108108,207
"1","6",437357.39055,0.1,207
"2","2",67.363151,1,207
"2","3",190477.193509524,0.558823529411765,207
"2","4east",284228.942302703,0.5,207
"2","4west",337015.0151,0.128205128205128,207
"2","5",376917.891675,0.105263157894737,207
"2","6",455687.68595,0.0967741935483871,207
"3","3",95.95512,1,207
"3","4east",116459.877361224,0.62962962962963,207
"3","4west",173818.525,0.131578947368421,207
"3","5",200285.324625,0.108108108108108,207
"3","6",274348.998766667,0.1,207
"4east","4east",95.901643,1,207
"4east","4west",57424.8576152381,0.166666666666667,207
"4east","5",93010.720208,0.137931034482759,207
"4east","6",172776.1584,0.136363636363636,207
"4west","4west",176.725963,1,207
"4west","5",52690.5282941667,0.6,207
"4west","6",129365.323155556,0.333333333333333,207
"5","5",70.701802,1,207
"5","6",80108.1324474074,0.375,207
"6","6",93.399466,1,207
"1","1",505.679714,1,208
"1","2",305270.130635714,0.59375,208
"1","3",244279.894311628,0.689655172413793,208
"1","4east",339380.803616667,0.580645161290323,208
"1","4west",389085.442194118,0.147058823529412,208
"1","5",390008.86975,0.108108108108108,208
"1","6",437325.89095,0.0285714285714286,208
"2","2",67.363151,1,208
"2","3",190469.102772973,0.571428571428571,208
"2","4east",284225.338695455,0.62962962962963,208
"2","4west",337000.375926667,0.0967741935483871,208
"2","5",376892.630125,0.0588235294117647,208
"3","3",95.95512,1,208
"3","4east",116461.778418182,0.68,208
"3","4west",173819.192155556,0.185185185185185,208
"3","5",200269.774966667,0.133333333333333,208
"3","6",274306.3841,0.0357142857142857,208
"4east","4east",95.901643,1,208
"4east","4west",57425.4667908333,0.185185185185185,208
"4east","5",92999.56344,0.133333333333333,208
"4east","6",172740.38085,0.0357142857142857,208
"4west","4west",176.725963,1,208
"4west","5",52700.6156668421,0.6,208
"4west","6",129338.925266667,0.1875,208
"5","5",70.701802,1,208
"5","6",80105.9862216667,0.3125,208
"6","6",93.399466,1,208
"1","1",505.679714,1,209
"1","2",305273.175825532,0.75,209
"1","3",244288.065314,0.75,209
"1","4east",339390.391695652,0.555555555555556,209
"1","4west",389079.817205882,0.0277777777777778,209
"2","2",67.363151,1,209
"2","3",190477.075718182,0.692307692307692,209
"2","4east",284226.89992093,0.608695652173913,209
"2","4west",336979.522353333,0.032258064516129,209
"3","3",95.95512,1,209
"3","4east",116464.106170213,0.608695652173913,209
"3","4west",173804.839211765,0.032258064516129,209
"4east","4east",95.901643,1,209
"4east","4west",57406.109165,0.0416666666666667,209
"4west","5",52666.581325,0.75,209
"4west","6",129324.022283333,0.6,209
"5","5",70.701802,1,209
"5","6",80105.9862216667,0.545454545454545,209
"6","6",93.399466,1,209
"1","1",505.679714,1,210
"1","2",305244.214231707,0.666666666666667,210
"1","3",244267.715529167,0.75,210
"1","4east",339380.908776596,0.548387096774194,210
"1","4west",389072.639977778,0.1,210
"1","5",390010.33165,0.0833333333333333,210
"1","6",437411.89385,0.0645161290322581,210
"2","2",67.363151,1,210
"2","3",190479.1840125,0.678571428571429,210
"2","4east",284230.502205128,0.642857142857143,210
"2","4west",336994.434573333,0.105263157894737,210
"2","5",376859.30955,0.0882352941176471,210
"2","6",455643.51565,0.0689655172413793,210
"3","3",95.95512,1,210
"3","4east",116465.698629787,0.730769230769231,210
"3","4west",173825.769309091,0.138888888888889,210
"3","5",200274.260075,0.125,210
"3","6",274335.60955,0.0714285714285714,210
"4east","4east",95.901643,1,210
"4east","4west",57423.2181426087,0.142857142857143,210
"4east","5",92987.4458266667,0.129032258064516,210
"4east","6",172732.848825,0.0740740740740741,210
"4west","4west",176.725963,1,210
"4west","5",52680.73318,0.631578947368421,210
"4west","6",129333.77548,0.19047619047619,210
"5","5",70.701802,1,210
"5","6",80108.0618396154,0.333333333333333,210
"6","6",93.399466,1,210
"1","1",505.679714,1,211
"1","2",305244.246121569,0.785714285714286,211
"1","3",244265.472822222,0.766666666666667,211
"1","4east",339374.090181818,0.516129032258065,211
"1","4west",389082.09317,0.131578947368421,211
"1","5",390010.621528571,0.0526315789473684,211
"2","2",67.363151,1,211
"2","3",190473.134647619,0.678571428571429,211
"2","4east",284223.680325,0.64,211
"2","4west",337000.73994,0.15625,211
"2","5",376892.629983333,0.0625,211
"3","3",95.95512,1,211
"3","4east",116459.518352273,0.692307692307692,211
"3","4west",173823.564468182,0.142857142857143,211
"3","5",200274.942028571,0.0571428571428571,211
"4east","4east",95.901643,1,211
"4east","4west",57431.3534415789,0.172413793103448,211
"4east","5",92991.59432,0.0689655172413793,211
"4west","5",52672.3889116667,0.588235294117647,211
"4west","6",129321.18236,0.235294117647059,211
"5","5",70.701802,1,211
"5","6",80108.1344988235,0.285714285714286,211
"6","6",93.399466,1,211
"1","1",505.679714,1,212
"1","2",305256.695532143,0.777777777777778,212
"1","3",244283.399694545,0.714285714285714,212
"1","4east",339385.141076923,0.571428571428571,212
"1","4west",389075.760078947,0.027027027027027,212
"2","2",67.363151,1,212
"2","3",190473.26196087,0.76,212
"2","4east",284219.025723809,0.6,212
"2","4west",336971.967984211,0.0303030303030303,212
"3","3",95.95512,1,212
"3","4east",116459.825531111,0.666666666666667,212
"3","4west",173806.107355556,0.0303030303030303,212
"4east","4east",95.901643,1,212
"4east","4west",57409.120812,0.0344827586206897,212
"4west","5",52668.7570946667,0.666666666666667,212
"4west","6",129326.0508,0.583333333333333,212
"5","5",70.701802,1,212
"5","6",80109.3834668,0.428571428571429,212
"6","6",93.399466,1,212
"1","1",505.679714,1,213
"1","2",305266.037236538,0.771428571428571,213
"1","3",244304.11432,0.75,213
"1","4east",339392.567168085,0.588235294117647,213
"1","4west",389083.548083333,0.111111111111111,213
"1","5",390003.807666667,0.0697674418604651,213
"1","6",437330.1389,0.0526315789473684,213
"2","2",67.363151,1,213
"2","3",190472.898264151,0.735294117647059,213
"2","4east",284221.572871698,0.5625,213
"2","4west",336989.417173913,0.121951219512195,213
"2","5",376898.3643,0.0769230769230769,213
"2","6",455676.643375,0.0588235294117647,213
"3","3",95.95512,1,213
"3","4east",116457.64515,0.645161290322581,213
"3","4west",173809.369004,0.119047619047619,213
"3","5",200273.30534,0.075,213
"3","6",274346.546,0.0571428571428571,213
"4east","4east",95.901643,1,213
"4east","4west",57418.0368004545,0.151515151515152,213
"4east","5",93006.03713,0.0967741935483871,213
"4east","6",172763.448,0.0769230769230769,213
"4west","4west",176.725963,1,213
"4west","5",52692.7052913636,0.666666666666667,213
"4west","6",129344.334633333,0.411764705882353,213
"5","5",70.701802,1,213
"5","6",80109.59058625,0.428571428571429,213
"6","6",93.399466,1,213
"1","1",505.679714,1,214
"1","2",305277.784802564,0.666666666666667,214
"1","3",244298.738567391,0.733333333333333,214
"1","4east",339387.872259091,0.6,214
"1","4west",389087.586090476,0.147058823529412,214
"1","5",390008.86975,0.0789473684210526,214
"1","6",437330.1389,0.0645161290322581,214
"2","2",67.363151,1,214
"2","3",190474.213697959,0.777777777777778,214
"2","4east",284227.968,0.76,214
"2","4west",337005.942595652,0.166666666666667,214
"2","5",376892.630125,0.0882352941176471,214
"2","6",455676.643375,0.0740740740740741,214
"3","3",95.95512,1,214
"3","4east",116460.412718868,0.769230769230769,214
"3","4west",173823.742786957,0.15625,214
"3","5",200274.260075,0.0833333333333333,214
"3","6",274346.546,0.0689655172413793,214
"4east","4east",95.901643,1,214
"4east","4west",57421.9424277273,0.178571428571429,214
"4east","5",92963.2106,0.09375,214
"4east","6",172763.448,0.08,214
"4west","4west",176.725963,1,214
"4west","5",52691.888675625,0.529411764705882,214
"4west","6",129358.9617,0.285714285714286,214
"5","5",70.701802,1,214
"5","6",80105.6775744444,0.333333333333333,214
"6","6",93.399466,1,214
"1","1",505.679714,1,215
"1","2",305249.158297917,0.78125,215
"1","3",244281.39886,0.588235294117647,215
"1","4east",339378.130916667,0.575757575757576,215
"1","4west",389074.0358,0.0975609756097561,215
"1","5",390008.86975,0.0731707317073171,215
"1","6",437325.89095,0.0277777777777778,215
"2","2",67.363151,1,215
"2","3",190479.455312195,0.645161290322581,215
"2","4east",284229.119830189,0.633333333333333,215
"2","4west",336979.522353333,0.105263157894737,215
"2","5",376892.630125,0.0789473684210526,215
"2","6",455649.74205,0.0303030303030303,215
"3","3",95.95512,1,215
"3","4east",116467.291089362,0.703703703703704,215
"3","4west",173818.418777778,0.181818181818182,215
"3","5",200280.9877375,0.151515151515152,215
"3","6",274331.27422,0.0689655172413793,215
"4east","4east",95.901643,1,215
"4east","4west",57422.0199305,0.193548387096774,215
"4east","5",92992.292872,0.161290322580645,215
"4east","6",172735.3595,0.0740740740740741,215
"4west","5",52686.8272055,0.705882352941177,215
"4west","6",129338.797381818,0.222222222222222,215
"5","5",70.701802,1,215
"5","6",80108.1324474074,0.4,215
"6","6",93.399466,1,215
"1","1",505.679714,1,216
"1","2",305258.402178261,0.696969696969697,216
"1","3",244289.31306087,0.636363636363636,216
"1","4east",339380.023855,0.516129032258065,216
"1","4west",389074.0358,0.108108108108108,216
"1","5",390008.86975,0.0789473684210526,216
"1","6",437416.1418,0.03125,216
"2","2",67.363151,1,216
"2","3",190474.058813636,0.575757575757576,216
"2","4east",284227.01414359,0.40625,216
"2","4west",336975.036946667,0.114285714285714,216
"2","5",376892.630125,0.0833333333333333,216
"2","6",455703.5447,0.0333333333333333,216
"3","3",95.95512,1,216
"3","4east",116459.544321739,0.592592592592593,216
"3","4west",173802.257633333,0.121212121212121,216
"3","5",200274.260075,0.0882352941176471,216
"3","6",274379.35535,0.0357142857142857,216
"4east","4east",95.901643,1,216
"4east","4west",57406.109165,0.153846153846154,216
"4east","5",92999.56344,0.111111111111111,216
"4east","6",172786.51515,0.0476190476190476,216
"4west","5",52691.4000626667,0.6,216
"4west","6",129346.081114286,0.142857142857143,216
"5","5",70.701802,1,216
"5","6",80106.951915,0.142857142857143,216
"6","6",93.399466,1,216
"1","1",505.679714,1,217
"1","2",305248.84735,0.875,217
"1","3",244280.590775,0.75,217
"1","4east",339381.7762,0.625,217
"1","4west",389094.179225,0.444444444444444,217
"1","5",390008.86975,0.333333333333333,217
"1","6",437325.89095,0.111111111111111,217
"2","2",67.363151,1,217
"2","3",190474.59875,0.857142857142857,217
"2","4east",284225.3518,0.714285714285714,217
"2","4west",337055.48055,0.5,217
"2","5",376892.630125,0.375,217
"2","6",455649.74205,0.125,217
"3","3",95.95512,1,217
"3","4east",116460.649125,0.833333333333333,217
"3","4west",173858.830325,0.571428571428571,217
"3","5",200274.260075,0.428571428571429,217
"3","6",274313.73665,0.142857142857143,217
"4east","4east",95.901643,1,217
"4east","4west",57464.1820425,0.666666666666667,217
"4east","5",92999.56344,0.5,217
"4east","6",172740.38085,0.166666666666667,217
"4west","4west",176.725963,1,217
"4west","5",52723.188745,0.8,217
"4west","6",129364.146675,0.4,217
"5","5",70.701802,1,217
"5","6",80105.9862216667,0.5,217
"6","6",93.399466,1,217
"1","1",505.679714,1,218
"1","2",305218.542347727,0.666666666666667,218
"1","3",244267.3023,0.666666666666667,218
"1","4east",339373.725795238,0.5,218
"1","4west",389085.033684211,0.142857142857143,218
"1","5",390011.121506667,0.0975609756097561,218
"2","2",67.363151,1,218
"2","3",190475.545817778,0.620689655172414,218
"2","4east",284226.843951111,0.5,218
"2","4west",337019.542752174,0.153846153846154,218
"2","5",376893.870007692,0.105263157894737,218
"3","3",95.95512,1,218
"3","4east",116460.963223077,0.541666666666667,218
"3","4west",173836.663215,0.176470588235294,218
"3","5",200273.020964286,0.121212121212121,218
"4east","4east",95.901643,1,218
"4east","4west",57443.5793105263,0.206896551724138,218
"4east","5",92994.7081725,0.142857142857143,218
"4west","4west",176.725963,1,218
"4west","5",52697.4580995455,0.521739130434783,218
"4west","6",129324.312071429,0.19047619047619,218
"5","5",70.701802,1,218
"5","6",80106.4551345455,0.294117647058824,218
"6","6",93.399466,1,218
"1","1",505.679714,1,219
"1","2",305261.19801579,0.741935483870968,219
"1","3",244290.452402128,0.647058823529412,219
"1","4east",339386.47054878,0.6,219
"1","4west",389078.512116667,0.111111111111111,219
"1","5",390012.462666667,0.0952380952380952,219
"1","6",437355.974566667,0.0571428571428571,219
"2","2",67.363151,1,219
"2","3",190475.000187234,0.741935483870968,219
"2","4east",284225.365552381,0.703703703703704,219
"2","4west",336991.25980625,0.116279069767442,219
"2","5",376900.68915,0.1,219
"2","6",455679.756575,0.0606060606060606,219
"3","3",95.95512,1,219
"3","4east",116457.958403922,0.655172413793103,219
"3","4west",173812.8134,0.111111111111111,219
"3","5",200271.368816667,0.0952380952380952,219
"3","6",274335.60955,0.0571428571428571,219
"4east","4east",95.901643,1,219
"4east","4west",57410.9178333333,0.135135135135135,219
"4east","5",92956.74022,0.117647058823529,219
"4east","6",172717.625466667,0.0740740740740741,219
"4west","5",52672.6468560714,0.739130434782609,219
"4west","6",129331.088634783,0.409090909090909,219
"5","5",70.701802,1,219
"5","6",80105.5549837143,0.421052631578947,219
"6","6",93.399466,1,219
"1","1",505.679714,1,220
"1","2",305248.580823214,0.694444444444444,220
"1","3",244276.7493375,0.71875,220
"1","4east",339380.5637875,0.666666666666667,220
"1","4west",389084.1075125,0.236842105263158,220
"1","5",390009.849636364,0.228571428571429,220
"1","6",437361.99129,0.166666666666667,220
"2","2",67.363151,1,220
"2","3",190471.817203922,0.757575757575758,220
"2","4east",284220.420766667,0.606060606060606,220
"2","4west",337016.3801,0.25,220
"2","5",376893.397671429,0.243243243243243,220
"2","6",455674.139336842,0.151515151515152,220
"3","3",95.95512,1,220
"3","4east",116462.44264898,0.807692307692308,220
"3","4west",173833.640427273,0.294117647058824,220
"3","5",200277.344021053,0.290322580645161,220
"3","6",274342.920658824,0.185185185185185,220
"4east","4east",95.901643,1,220
"4east","4west",57431.5654454167,0.344827586206897,220
"4east","5",93006.834008,0.346153846153846,220
"4east","6",172768.255015789,0.227272727272727,220
"4west","4west",176.725963,1,220
"4west","5",52728.6281691667,0.777777777777778,220
"4west","6",129414.413594444,0.333333333333333,220
"5","5",70.701802,1,220
"5","6",80111.1752665385,0.428571428571429,220
"6","6",93.399466,1,220
"1","1",505.679714,1,221
"1","2",305244.083176744,0.6875,221
"1","3",244297.758044444,0.7,221
"1","4east",339380.105685714,0.483870967741935,221
"1","4west",389084.384255556,0.119047619047619,221
"1","5",390008.38245,0.0909090909090909,221
"1","6",437285.0066,0.032258064516129,221
"2","2",67.363151,1,221
"2","3",190471.480356098,0.75,221
"2","4east",284228.855442105,0.517241379310345,221
"2","4west",337007.084477778,0.125,221
"2","5",376881.523266667,0.0952380952380952,221
"2","6",455616.6148,0.0344827586206897,221
"3","3",95.95512,1,221
"3","4east",116459.726773171,0.576923076923077,221
"3","4west",173823.154335,0.135135135135135,221
"3","5",200274.260075,0.102564102564103,221
"3","6",274313.73665,0.0384615384615385,221
"4east","4east",95.901643,1,221
"4east","4west",57425.4609305556,0.15625,221
"4east","5",92987.4458266667,0.117647058823529,221
"4east","6",172702.2428,0.0476190476190476,221
"4west","4west",176.725963,1,221
"4west","5",52678.7114864286,0.772727272727273,221
"4west","6",129324.5294125,0.210526315789474,221
"5","5",70.701802,1,221
"5","6",80107.2455565517,0.2,221
"6","6",93.399466,1,221
"1","1",505.679714,1,222
"1","2",305217.526872727,0.606060606060606,222
"1","3",244269.059504651,0.645161290322581,222
"1","4east",339375.348915385,0.413793103448276,222
"1","4west",389074.788355,0.114285714285714,222
"1","5",390008.86975,0.0789473684210526,222
"1","6",437371.016375,0.0606060606060606,222
"2","2",67.363151,1,222
"2","3",190472.557239216,0.851851851851852,222
"2","4east",284219.139167442,0.481481481481481,222
"2","4west",336980.543164706,0.117647058823529,222
"2","5",376925.9507,0.0810810810810811,222
"2","6",455709.7711,0.0625,222
"3","3",95.95512,1,222
"3","4east",116461.684310417,0.583333333333333,222
"3","4west",173809.568261111,0.125,222
"3","5",200287.7154,0.0857142857142857,222
"3","6",274353.9043,0.0666666666666667,222
"4east","4east",95.901643,1,222
"4east","4west",57406.109165,0.04,222
"4west","5",52668.5011217647,0.625,222
"4west","6",129326.0508,0.538461538461538,222
"5","5",70.701802,1,222
"5","6",80111.4208748485,0.571428571428571,222
"6","6",93.399466,1,222
"1","1",505.679714,1,223
"1","2",305247.916,0.633333333333333,223
"1","3",244258.418425641,0.689655172413793,223
"1","4east",339384.043022222,0.620689655172414,223
"1","4west",389074.606153846,0.142857142857143,223
"1","5",390005.8095875,0.131578947368421,223
"1","6",437373.14035,0.0645161290322581,223
"2","2",67.363151,1,223
"2","3",190474.717682927,0.703703703703704,223
"2","4east",284228.680185,0.62962962962963,223
"2","4west",336972.473857143,0.121212121212121,223
"2","5",376876.5125,0.0810810810810811,223
"2","6",455670.4165,0.0344827586206897,223
"3","3",95.95512,1,223
"3","4east",116465.408354762,0.76,223
"3","4west",173806.44420625,0.121212121212121,223
"3","5",200290.604033333,0.111111111111111,223
"3","6",274386.7194,0.0344827586206897,223
"4east","4east",95.901643,1,223
"4east","4west",57404.9508392308,0.129032258064516,223
"4east","5",92993.9228266667,0.117647058823529,223
"4east","6",172824.6395,0.037037037037037,223
"4west","5",52675.0718075,0.722222222222222,223
"4west","6",129338.67405,0.3125,223
"5","5",70.701802,1,223
"5","6",80112.9055940625,0.411764705882353,223
"6","6",93.399466,1,223
"1","1",505.679714,1,224
"1","2",305266.896484615,0.586206896551724,224
"1","3",244280.591426316,0.516129032258065,224
"1","4east",339378.2126,0.482758620689655,224
"1","4west",389074.0358,0.0789473684210526,224
"1","6",437325.89095,0.0333333333333333,224
"2","2",67.363151,1,224
"2","3",190475.297294118,0.740740740740741,224
"2","4east",284230.472482051,0.791666666666667,224
"2","4west",336982.085442857,0.138888888888889,224
"2","5",376859.30955,0.0833333333333333,224
"2","6",455638.699633333,0.0333333333333333,224
"3","3",95.95512,1,224
"3","4east",116464.259093333,0.692307692307692,224
"3","4west",173805.029433333,0.135135135135135,224
"3","5",200274.260075,0.0810810810810811,224
"3","6",274313.73665,0.032258064516129,224
"4east","4east",95.901643,1,224
"4east","4west",57405.1052826667,0.151515151515152,224
"4east","5",92999.56344,0.0909090909090909,224
"4east","6",172740.38085,0.037037037037037,224
"4west","5",52687.4172371429,0.619047619047619,224
"4west","6",129344.334644444,0.368421052631579,224
"5","5",70.701802,1,224
"5","6",80107.1511246667,0.333333333333333,224
"6","6",93.399466,1,224
"1","1",505.679714,1,225
"1","2",305264.524953488,0.72,225
"1","3",244291.735230556,0.615384615384615,225
"1","4east",339386.217942857,0.6,225
"1","4west",389074.0358,0.0285714285714286,225
"2","2",67.363151,1,225
"2","3",190474.59875,0.535714285714286,225
"2","4east",284225.345382222,0.576923076923077,225
"2","4west",336975.300794118,0.0277777777777778,225
"3","3",95.95512,1,225
"3","4east",116460.376906667,0.666666666666667,225
"3","4west",173805.029433333,0.0285714285714286,225
"4east","4east",95.901643,1,225
"4east","4west",57405.3166263158,0.0303030303030303,225
"4west","5",52666.581325,0.611111111111111,225
"4west","6",129323.61658,0.466666666666667,225
"5","5",70.701802,1,225
"5","6",80106.9499014286,0.4,225
"6","6",93.399466,1,225
"1","1",505.679714,1,226
"1","2",305301.08735641,0.666666666666667,226
"1","3",244301.217975,0.645161290322581,226
"1","4east",339389.680188889,0.571428571428571,226
"1","4west",389087.26198125,0.027027027027027,226
"2","2",67.363151,1,226
"2","3",190475.419078261,0.740740740740741,226
"2","4east",284225.345591489,0.538461538461538,226
"2","4west",336994.657627778,0.0303030303030303,226
"3","3",95.95512,1,226
"3","4east",116458.722248077,0.64,226
"3","4west",173811.249989474,0.0294117647058824,226
"4east","4east",95.901643,1,226
"4east","4west",57418.0368004545,0.037037037037037,226
"4west","5",52668.7570946667,0.6,226
"4west","6",129326.0508,0.333333333333333,226
"5","5",70.701802,1,226
"5","6",80111.19764,0.571428571428571,226
"6","6",93.399466,1,226
"1","1",505.679714,1,227
"1","2",305276.736673171,0.67741935483871,227
"1","3",244287.702833333,0.67741935483871,227
"1","4east",339390.046239535,0.586206896551724,227
"1","4west",389083.34941,0.147058823529412,227
"1","5",390008.38245,0.111111111111111,227
"1","6",437371.016375,0.0625,227
