"trial_number","layer_from","layer_to","turnover","mean_distance"
625,2,6,0.145299145299145,376892.630125
625,2,7,0.0819672131147541,455676.643375
625,3,4,0.184,116460.649125
625,3,5,0.184873949579832,173858.830325
625,3,6,0.224299065420561,200274.260075
625,3,7,0.121739130434783,274346.546
625,4,5,0.225563909774436,57464.1820425
625,4,6,0.233870967741935,92999.56344
625,4,7,0.208,172763.448
625,5,6,0.206611570247934,52751.492455
625,5,7,0.152,129414.4136
625,6,7,0.145299145299145,80112.73198
626,1,2,0.219298245614035,305248.84735
626,1,3,0.182608695652174,244280.590775
626,1,4,0.144927536231884,339381.7762
626,1,5,0.1796875,389094.179225
626,1,6,0.155737704918033,390008.86975
626,1,7,0.120967741935484,437371.016375
626,2,3,0.172727272727273,190474.59875
626,2,4,0.135338345864662,284225.3518
626,2,5,0.142857142857143,337055.48055
626,2,6,0.126050420168067,376892.630125
626,2,7,0.147826086956522,455676.643375
626,3,4,0.147286821705426,116460.649125
626,3,5,0.194915254237288,173858.830325
626,3,6,0.18018018018018,200274.260075
626,3,7,0.172727272727273,274346.546
626,4,5,0.164285714285714,57464.1820425
626,4,6,0.1953125,92999.56344
626,4,7,0.170542635658915,172763.448
626,5,6,0.19672131147541,52751.492455
626,5,7,0.180327868852459,129414.4136
626,6,7,0.155172413793103,80112.73198
627,1,2,0.188034188034188,305248.84735
627,1,3,0.12396694214876,244280.590775
627,1,4,0.153284671532847,339381.7762
627,1,5,0.135338345864662,389094.179225
627,1,6,0.194915254237288,390008.86975
627,1,7,0.120967741935484,437371.016375
627,2,3,0.162162162162162,190474.59875
627,2,4,0.143939393939394,284225.3518
627,2,5,0.161290322580645,337055.48055
627,2,6,0.165217391304348,376892.630125
627,2,7,0.147826086956522,455676.643375
627,3,4,0.193548387096774,116460.649125
627,3,5,0.175,173858.830325
627,3,6,0.18018018018018,200274.260075
627,3,7,0.141592920353982,274346.546
627,4,5,0.181159420289855,57464.1820425
627,4,6,0.176923076923077,92999.56344
627,4,7,0.198412698412698,172763.448
627,5,6,0.206611570247934,52751.492455
627,5,7,0.161290322580645,129414.4136
627,6,7,0.165217391304348,80112.73198
628,1,2,0.177966101694915,305248.84735
628,1,3,0.192982456140351,244280.590775
628,1,4,0.161764705882353,339381.7762
628,1,5,0.118518518518519,389094.179225
628,1,6,0.155737704918033,390008.86975
628,1,7,0.120967741935484,437371.016375
628,2,3,0.18348623853211,190474.59875
628,2,4,0.126865671641791,284225.3518
628,2,5,0.142857142857143,337055.48055
628,2,6,0.145299145299145,376892.630125
628,2,7,0.147826086956522,455676.643375
628,3,4,0.138461538461538,116460.649125
628,3,5,0.175,173858.830325
628,3,6,0.190909090909091,200274.260075
628,3,7,0.162162162162162,274346.546
628,4,5,0.172661870503597,57464.1820425
628,4,6,0.1953125,92999.56344
628,4,7,0.198412698412698,172763.448
628,5,6,0.17741935483871,52751.492455
628,5,7,0.252173913043478,129414.4136
628,6,7,0.155172413793103,80112.73198
629,1,2,0.158333333333333,305248.84735
629,1,3,0.182608695652174,244280.590775
629,1,4,0.153284671532847,339381.7762
629,1,5,0.126865671641791,389094.179225
629,1,6,0.155737704918033,390008.86975
629,1,7,0.120967741935484,437371.016375
629,2,3,0.141592920353982,190474.59875
629,2,4,0.135338345864662,284225.3518
629,2,5,0.170731707317073,337055.48055
629,2,6,0.145299145299145,376892.630125
629,2,7,0.11864406779661,455676.643375
629,3,4,0.213114754098361,116460.649125
629,3,5,0.165289256198347,173858.830325
629,3,6,0.201834862385321,200274.260075
629,3,7,0.162162162162162,274346.546
629,4,5,0.164285714285714,57464.1820425
629,4,6,0.214285714285714,92999.56344
629,4,7,0.161538461538462,172763.448
629,5,6,0.247863247863248,52751.492455
629,5,7,0.180327868852459,129414.4136
629,6,7,0.165217391304348,80112.73198
630,1,2,0.148760330578512,305248.84735
630,1,3,0.152542372881356,244280.590775
630,1,4,0.17910447761194,339381.7762
630,1,5,0.126865671641791,389094.179225
630,1,6,0.146341463414634,390008.86975
630,1,7,0.103174603174603,437371.016375
630,2,3,0.151785714285714,190474.59875
630,2,4,0.152671755725191,284225.3518
630,2,5,0.161290322580645,337055.48055
630,2,6,0.175438596491228,376892.630125
630,2,7,0.137931034482759,455676.643375
630,3,4,0.203252032520325,116460.649125
630,3,5,0.155737704918033,173858.830325
630,3,6,0.15929203539823,200274.260075
630,3,7,0.162162162162162,274346.546
630,4,5,0.198529411764706,57464.1820425
630,4,6,0.204724409448819,92999.56344
630,4,7,0.198412698412698,172763.448
630,5,6,0.17741935483871,52751.492455
630,5,7,0.210084033613445,129414.4136
630,6,7,0.165217391304348,80112.73198
631,1,2,0.168067226890756,305248.84735
631,1,3,0.152542372881356,244280.590775
631,1,4,0.17037037037037,339381.7762
631,1,5,0.143939393939394,389094.179225
631,1,6,0.165289256198347,390008.86975
631,1,7,0.130081300813008,437371.016375
631,2,3,0.151785714285714,190474.59875
631,2,4,0.135338345864662,284225.3518
631,2,5,0.133858267716535,337055.48055
631,2,6,0.155172413793103,376892.630125
631,2,7,0.1,455676.643375
631,3,4,0.203252032520325,116460.649125
631,3,5,0.165289256198347,173858.830325
631,3,6,0.18018018018018,200274.260075
631,3,7,0.131578947368421,274346.546
631,4,5,0.216417910447761,57464.1820425
631,4,6,0.1953125,92999.56344
631,4,7,0.217741935483871,172763.448
631,5,6,0.17741935483871,52751.492455
631,5,7,0.210084033613445,129414.4136
631,6,7,0.165217391304348,80112.73198
632,1,2,0.158333333333333,305248.84735
632,1,3,0.172413793103448,244280.590775
632,1,4,0.153284671532847,339381.7762
632,1,5,0.161538461538462,389094.179225
632,1,6,0.146341463414634,390008.86975
632,1,7,0.148760330578512,437371.016375
632,2,3,0.162162162162162,190474.59875
632,2,4,0.161538461538462,284225.3518
632,2,5,0.133858267716535,337055.48055
632,2,6,0.165217391304348,376892.630125
632,2,7,0.157894736842105,455676.643375
632,3,4,0.15625,116460.649125
632,3,5,0.146341463414634,173858.830325
632,3,6,0.190909090909091,200274.260075
632,3,7,0.151785714285714,274346.546
632,4,5,0.172661870503597,57464.1820425
632,4,6,0.214285714285714,92999.56344
632,4,7,0.1796875,172763.448
632,5,6,0.19672131147541,52751.492455
632,5,7,0.152,129414.4136
632,6,7,0.196428571428571,80112.73198
633,1,2,0.148760330578512,305248.84735
633,1,3,0.172413793103448,244280.590775
633,1,4,0.196969696969697,339381.7762
633,1,5,0.126865671641791,389094.179225
633,1,6,0.184873949579832,390008.86975
633,1,7,0.103174603174603,437371.016375
633,2,3,0.18348623853211,190474.59875
633,2,4,0.135338345864662,284225.3518
633,2,5,0.142857142857143,337055.48055
633,2,6,0.155172413793103,376892.630125
633,2,7,0.1,455676.643375
633,3,4,0.165354330708661,116460.649125
633,3,5,0.205128205128205,173858.830325
633,3,6,0.212962962962963,200274.260075
633,3,7,0.131578947368421,274346.546
633,4,5,0.172661870503597,57464.1820425
633,4,6,0.24390243902439,92999.56344
633,4,7,0.152671755725191,172763.448
633,5,6,0.247863247863248,52751.492455
633,5,7,0.161290322580645,129414.4136
633,6,7,0.145299145299145,80112.73198
634,1,2,0.158333333333333,305248.84735
634,1,3,0.162393162393162,244280.590775
634,1,4,0.18796992481203,339381.7762
634,1,5,0.161538461538462,389094.179225
634,1,6,0.175,390008.86975
634,1,7,0.112,437371.016375
634,2,3,0.194444444444444,190474.59875
634,2,4,0.161538461538462,284225.3518
634,2,5,0.107692307692308,337055.48055
634,2,6,0.155172413793103,376892.630125
634,2,7,0.168141592920354,455676.643375
634,3,4,0.174603174603175,116460.649125
634,3,5,0.175,173858.830325
634,3,6,0.201834862385321,200274.260075
634,3,7,0.151785714285714,274346.546
634,4,5,0.198529411764706,57464.1820425
634,4,6,0.176923076923077,92999.56344
634,4,7,0.170542635658915,172763.448
634,5,6,0.186991869918699,52751.492455
634,5,7,0.125,129414.4136
634,6,7,0.175438596491228,80112.73198
635,1,2,0.139344262295082,305248.84735
635,1,3,0.152542372881356,244280.590775
635,1,4,0.17910447761194,339381.7762
635,1,5,0.110294117647059,389094.179225
635,1,6,0.165289256198347,390008.86975
635,1,7,0.130081300813008,437371.016375
635,2,3,0.131578947368421,190474.59875
635,2,4,0.208,284225.3518
635,2,5,0.133858267716535,337055.48055
635,2,6,0.145299145299145,376892.630125
635,2,7,0.157894736842105,455676.643375
635,3,4,0.203252032520325,116460.649125
635,3,5,0.155737704918033,173858.830325
635,3,6,0.18018018018018,200274.260075
635,3,7,0.162162162162162,274346.546
635,4,5,0.172661870503597,57464.1820425
635,4,6,0.1953125,92999.56344
635,4,7,0.208,172763.448
635,5,6,0.186991869918699,52751.492455
635,5,7,0.170731707317073,129414.4136
635,6,7,0.185840707964602,80112.73198
636,1,2,0.158333333333333,305248.84735
636,1,3,0.142857142857143,244280.590775
636,1,4,0.18796992481203,339381.7762
636,1,5,0.1796875,389094.179225
636,1,6,0.128,390008.86975
636,1,7,0.103174603174603,437371.016375
636,2,3,0.131578947368421,190474.59875
636,2,4,0.1796875,284225.3518
636,2,5,0.099236641221374,337055.48055
636,2,6,0.126050420168067,376892.630125
636,2,7,0.1,455676.643375
636,3,4,0.174603174603175,116460.649125
636,3,5,0.155737704918033,173858.830325
636,3,6,0.190909090909091,200274.260075
636,3,7,0.141592920353982,274346.546
636,4,5,0.225563909774436,57464.1820425
636,4,6,0.224,92999.56344
636,4,7,0.217741935483871,172763.448
636,5,6,0.226890756302521,52751.492455
636,5,7,0.2,129414.4136
636,6,7,0.175438596491228,80112.73198
637,1,2,0.158333333333333,305248.84735
637,1,3,0.182608695652174,244280.590775
637,1,4,0.136690647482014,339381.7762
637,1,5,0.152671755725191,389094.179225
637,1,6,0.226086956521739,390008.86975
637,1,7,0.120967741935484,437371.016375
637,2,3,0.141592920353982,190474.59875
637,2,4,0.118518518518519,284225.3518
637,2,5,0.161290322580645,337055.48055
637,2,6,0.135593220338983,376892.630125
637,2,7,0.137931034482759,455676.643375
637,3,4,0.184,116460.649125
637,3,5,0.184873949579832,173858.830325
637,3,6,0.235849056603774,200274.260075
637,3,7,0.141592920353982,274346.546
637,4,5,0.164285714285714,57464.1820425
637,4,6,0.224,92999.56344
637,4,7,0.135338345864662,172763.448
637,5,6,0.206611570247934,52751.492455
637,5,7,0.170731707317073,129414.4136
637,6,7,0.175438596491228,80112.73198
638,1,2,0.168067226890756,305248.84735
638,1,3,0.162393162393162,244280.590775
638,1,4,0.161764705882353,339381.7762
638,1,5,0.143939393939394,389094.179225
638,1,6,0.175,390008.86975
638,1,7,0.120967741935484,437371.016375
638,2,3,0.0932203389830508,190474.59875
638,2,4,0.143939393939394,284225.3518
638,2,5,0.125,337055.48055
638,2,6,0.175438596491228,376892.630125
638,2,7,0.1,455676.643375
638,3,4,0.165354330708661,116460.649125
638,3,5,0.155737704918033,173858.830325
638,3,6,0.212962962962963,200274.260075
638,3,7,0.121739130434783,274346.546
638,4,5,0.216417910447761,57464.1820425
638,4,6,0.24390243902439,92999.56344
638,4,7,0.170542635658915,172763.448
638,5,6,0.247863247863248,52751.492455
638,5,7,0.190082644628099,129414.4136
638,6,7,0.185840707964602,80112.73198
639,1,2,0.130081300813008,305248.84735
639,1,3,0.182608695652174,244280.590775
639,1,4,0.153284671532847,339381.7762
639,1,5,0.152671755725191,389094.179225
639,1,6,0.184873949579832,390008.86975
639,1,7,0.0775193798449612,437371.016375
639,2,3,0.131578947368421,190474.59875
639,2,4,0.152671755725191,284225.3518
639,2,5,0.180327868852459,337055.48055
639,2,6,0.116666666666667,376892.630125
639,2,7,0.128205128205128,455676.643375
639,3,4,0.223140495867769,116460.649125
639,3,5,0.205128205128205,173858.830325
639,3,6,0.224299065420561,200274.260075
639,3,7,0.131578947368421,274346.546
639,4,5,0.207407407407407,57464.1820425
639,4,6,0.214285714285714,92999.56344
639,4,7,0.188976377952756,172763.448
639,5,6,0.216666666666667,52751.492455
639,5,7,0.142857142857143,129414.4136
639,6,7,0.135593220338983,80112.73198
640,1,2,0.177966101694915,305248.84735
640,1,3,0.182608695652174,244280.590775
640,1,4,0.128571428571429,339381.7762
640,1,5,0.135338345864662,389094.179225
640,1,6,0.184873949579832,390008.86975
640,1,7,0.130081300813008,437371.016375
640,2,3,0.172727272727273,190474.59875
640,2,4,0.152671755725191,284225.3518
640,2,5,0.125,337055.48055
640,2,6,0.196428571428571,376892.630125
640,2,7,0.128205128205128,455676.643375
640,3,4,0.129770992366412,116460.649125
640,3,5,0.155737704918033,173858.830325
640,3,6,0.212962962962963,200274.260075
640,3,7,0.18348623853211,274346.546
640,4,5,0.164285714285714,57464.1820425
640,4,6,0.186046511627907,92999.56344
640,4,7,0.188976377952756,172763.448
640,5,6,0.19672131147541,52751.492455
640,5,7,0.161290322580645,129414.4136
640,6,7,0.207207207207207,80112.73198
641,1,2,0.198275862068966,305248.84735
641,1,3,0.182608695652174,244280.590775
641,1,4,0.144927536231884,339381.7762
641,1,5,0.143939393939394,389094.179225
641,1,6,0.165289256198347,390008.86975
641,1,7,0.168067226890756,437371.016375
641,2,3,0.172727272727273,190474.59875
641,2,4,0.143939393939394,284225.3518
641,2,5,0.125,337055.48055
641,2,6,0.145299145299145,376892.630125
641,2,7,0.157894736842105,455676.643375
641,3,4,0.174603174603175,116460.649125
641,3,5,0.155737704918033,173858.830325
641,3,6,0.190909090909091,200274.260075
641,3,7,0.151785714285714,274346.546
641,4,5,0.164285714285714,57464.1820425
641,4,6,0.16793893129771,92999.56344
641,4,7,0.152671755725191,172763.448
641,5,6,0.216666666666667,52751.492455
641,5,7,0.161290322580645,129414.4136
641,6,7,0.207207207207207,80112.73198
642,1,2,0.177966101694915,305248.84735
642,1,3,0.182608695652174,244280.590775
642,1,4,0.196969696969697,339381.7762
642,1,5,0.188976377952756,389094.179225
642,1,6,0.175,390008.86975
642,1,7,0.103174603174603,437371.016375
642,2,3,0.112068965517241,190474.59875
642,2,4,0.152671755725191,284225.3518
642,2,5,0.116279069767442,337055.48055
642,2,6,0.126050420168067,376892.630125
642,2,7,0.0909090909090909,455676.643375
642,3,4,0.15625,116460.649125
642,3,5,0.194915254237288,173858.830325
642,3,6,0.169642857142857,200274.260075
642,3,7,0.141592920353982,274346.546
642,4,5,0.207407407407407,57464.1820425
642,4,6,0.204724409448819,92999.56344
642,4,7,0.170542635658915,172763.448
642,5,6,0.206611570247934,52751.492455
642,5,7,0.2,129414.4136
642,6,7,0.196428571428571,80112.73198
643,1,2,0.177966101694915,305248.84735
643,1,3,0.133333333333333,244280.590775
643,1,4,0.144927536231884,339381.7762
643,1,5,0.143939393939394,389094.179225
643,1,6,0.119047619047619,390008.86975
643,1,7,0.0859375,437371.016375
643,2,3,0.141592920353982,190474.59875
643,2,4,0.198412698412698,284225.3518
643,2,5,0.170731707317073,337055.48055
643,2,6,0.218181818181818,376892.630125
643,2,7,0.147826086956522,455676.643375
643,3,4,0.15625,116460.649125
643,3,5,0.146341463414634,173858.830325
643,3,6,0.15929203539823,200274.260075
643,3,7,0.131578947368421,274346.546
643,4,5,0.216417910447761,57464.1820425
643,4,6,0.233870967741935,92999.56344
643,4,7,0.188976377952756,172763.448
643,5,6,0.17741935483871,52751.492455
643,5,7,0.2,129414.4136
643,6,7,0.185840707964602,80112.73198
644,1,2,0.168067226890756,305248.84735
644,1,3,0.182608695652174,244280.590775
644,1,4,0.153284671532847,339381.7762
644,1,5,0.1796875,389094.179225
644,1,6,0.128,390008.86975
644,1,7,0.120967741935484,437371.016375
644,2,3,0.172727272727273,190474.59875
644,2,4,0.1796875,284225.3518
644,2,5,0.142857142857143,337055.48055
644,2,6,0.135593220338983,376892.630125
644,2,7,0.109243697478992,455676.643375
644,3,4,0.147286821705426,116460.649125
644,3,5,0.175,173858.830325
644,3,6,0.18018018018018,200274.260075
644,3,7,0.162162162162162,274346.546
644,4,5,0.253846153846154,57464.1820425
644,4,6,0.186046511627907,92999.56344
644,4,7,0.152671755725191,172763.448
644,5,6,0.19672131147541,52751.492455
644,5,7,0.2,129414.4136
644,6,7,0.145299145299145,80112.73198
645,1,2,0.168067226890756,305248.84735
645,1,3,0.152542372881356,244280.590775
645,1,4,0.136690647482014,339381.7762
645,1,5,0.135338345864662,389094.179225
645,1,6,0.128,390008.86975
645,1,7,0.130081300813008,437371.016375
645,2,3,0.121739130434783,190474.59875
645,2,4,0.170542635658915,284225.3518
645,2,5,0.152,337055.48055
645,2,6,0.165217391304348,376892.630125
645,2,7,0.11864406779661,455676.643375
645,3,4,0.184,116460.649125
645,3,5,0.194915254237288,173858.830325
645,3,6,0.169642857142857,200274.260075
645,3,7,0.121739130434783,274346.546
645,4,5,0.253846153846154,57464.1820425
645,4,6,0.214285714285714,92999.56344
645,4,7,0.1796875,172763.448
645,5,6,0.216666666666667,52751.492455
645,5,7,0.2,129414.4136
645,6,7,0.155172413793103,80112.73198
646,1,2,0.177966101694915,305248.84735
646,1,3,0.142857142857143,244280.590775
646,1,4,0.136690647482014,339381.7762
646,1,5,0.161538461538462,389094.179225
646,1,6,0.146341463414634,390008.86975
646,1,7,0.198275862068966,437371.016375
646,2,3,0.131578947368421,190474.59875
646,2,4,0.161538461538462,284225.3518
646,2,5,0.133858267716535,337055.48055
646,2,6,0.145299145299145,376892.630125
646,2,7,0.137931034482759,455676.643375
646,3,4,0.165354330708661,116460.649125
646,3,5,0.175,173858.830325
646,3,6,0.129310344827586,200274.260075
646,3,7,0.141592920353982,274346.546
646,4,5,0.198529411764706,57464.1820425
646,4,6,0.254098360655738,92999.56344
646,4,7,0.188976377952756,172763.448
646,5,6,0.19672131147541,52751.492455
646,5,7,0.190082644628099,129414.4136
646,6,7,0.155172413793103,80112.73198
647,1,2,0.148760330578512,305248.84735
647,1,3,0.192982456140351,244280.590775
647,1,4,0.153284671532847,339381.7762
647,1,5,0.170542635658915,389094.179225
647,1,6,0.119047619047619,390008.86975
647,1,7,0.112,437371.016375
647,2,3,0.131578947368421,190474.59875
647,2,4,0.143939393939394,284225.3518
647,2,5,0.161290322580645,337055.48055
647,2,6,0.155172413793103,376892.630125
647,2,7,0.11864406779661,455676.643375
647,3,4,0.223140495867769,116460.649125
647,3,5,0.205128205128205,173858.830325
647,3,6,0.169642857142857,200274.260075
647,3,7,0.18348623853211,274346.546
647,4,5,0.207407407407407,57464.1820425
647,4,6,0.176923076923077,92999.56344
647,4,7,0.208,172763.448
647,5,6,0.186991869918699,52751.492455
647,5,7,0.170731707317073,129414.4136
647,6,7,0.135593220338983,80112.73198
648,1,2,0.148760330578512,305248.84735
648,1,3,0.142857142857143,244280.590775
648,1,4,0.144927536231884,339381.7762
648,1,5,0.143939393939394,389094.179225
648,1,6,0.175,390008.86975
648,1,7,0.120967741935484,437371.016375
648,2,3,0.162162162162162,190474.59875
648,2,4,0.143939393939394,284225.3518
648,2,5,0.125,337055.48055
648,2,6,0.135593220338983,376892.630125
648,2,7,0.147826086956522,455676.643375
648,3,4,0.174603174603175,116460.649125
648,3,5,0.165289256198347,173858.830325
648,3,6,0.201834862385321,200274.260075
648,3,7,0.121739130434783,274346.546
648,4,5,0.225563909774436,57464.1820425
648,4,6,0.224,92999.56344
648,4,7,0.198412698412698,172763.448
648,5,6,0.206611570247934,52751.492455
648,5,7,0.210084033613445,129414.4136
648,6,7,0.155172413793103,80112.73198
649,1,2,0.139344262295082,305248.84735
649,1,3,0.172413793103448,244280.590775
649,1,4,0.18796992481203,339381.7762
649,1,5,0.135338345864662,389094.179225
649,1,6,0.137096774193548,390008.86975
649,1,7,0.130081300813008,437371.016375
649,2,3,0.151785714285714,190474.59875
649,2,4,0.1796875,284225.3518
649,2,5,0.142857142857143,337055.48055
649,2,6,0.126050420168067,376892.630125
649,2,7,0.137931034482759,455676.643375
649,3,4,0.193548387096774,116460.649125
649,3,5,0.165289256198347,173858.830325
649,3,6,0.169642857142857,200274.260075
649,3,7,0.194444444444444,274346.546
649,4,5,0.207407407407407,57464.1820425
649,4,6,0.204724409448819,92999.56344
649,4,7,0.188976377952756,172763.448
649,5,6,0.186991869918699,52751.492455
649,5,7,0.161290322580645,129414.4136
649,6,7,0.155172413793103,80112.73198
650,1,2,0.208695652173913,305248.84735
650,1,3,0.142857142857143,244280.590775
650,1,4,0.215384615384615,339381.7762
650,1,5,0.152671755725191,389094.179225
650,1,6,0.128,390008.86975
650,1,7,0.158333333333333,437371.016375
650,2,3,0.141592920353982,190474.59875
650,2,4,0.1796875,284225.3518
650,2,5,0.133858267716535,337055.48055
650,2,6,0.155172413793103,376892.630125
650,2,7,0.137931034482759,455676.643375
650,3,4,0.15625,116460.649125
650,3,5,0.137096774193548,173858.830325
650,3,6,0.139130434782609,200274.260075
650,3,7,0.151785714285714,274346.546
650,4,5,0.225563909774436,57464.1820425
650,4,6,0.1953125,92999.56344
650,4,7,0.217741935483871,172763.448
650,5,6,0.17741935483871,52751.492455
650,5,7,0.152,129414.4136
650,6,7,0.155172413793103,80112.73198
651,1,2,0.158333333333333,305248.84735
651,1,3,0.142857142857143,244280.590775
651,1,4,0.153284671532847,339381.7762
651,1,5,0.152671755725191,389094.179225
651,1,6,0.155737704918033,390008.86975
651,1,7,0.130081300813008,437371.016375
651,2,3,0.131578947368421,190474.59875
651,2,4,0.143939393939394,284225.3518
651,2,5,0.125,337055.48055
651,2,6,0.116666666666667,376892.630125
651,2,7,0.137931034482759,455676.643375
651,3,4,0.193548387096774,116460.649125
651,3,5,0.21551724137931,173858.830325
651,3,6,0.139130434782609,200274.260075
651,3,7,0.18348623853211,274346.546
651,4,5,0.225563909774436,57464.1820425
651,4,6,0.1953125,92999.56344
651,4,7,0.188976377952756,172763.448
651,5,6,0.216666666666667,52751.492455
651,5,7,0.190082644628099,129414.4136
651,6,7,0.175438596491228,80112.73198
652,1,2,0.188034188034188,305248.84735
652,1,3,0.172413793103448,244280.590775
652,1,4,0.153284671532847,339381.7762
652,1,5,0.126865671641791,389094.179225
652,1,6,0.175,390008.86975
652,1,7,0.177966101694915,437371.016375
652,2,3,0.162162162162162,190474.59875
652,2,4,0.135338345864662,284225.3518
652,2,5,0.152,337055.48055
652,2,6,0.145299145299145,376892.630125
652,2,7,0.109243697478992,455676.643375
652,3,4,0.165354330708661,116460.649125
652,3,5,0.137096774193548,173858.830325
652,3,6,0.190909090909091,200274.260075
652,3,7,0.151785714285714,274346.546
652,4,5,0.181159420289855,57464.1820425
652,4,6,0.214285714285714,92999.56344
652,4,7,0.198412698412698,172763.448
652,5,6,0.19672131147541,52751.492455
652,5,7,0.180327868852459,129414.4136
652,6,7,0.165217391304348,80112.73198
653,1,2,0.158333333333333,305248.84735
653,1,3,0.152542372881356,244280.590775
653,1,4,0.161764705882353,339381.7762
653,1,5,0.135338345864662,389094.179225
653,1,6,0.175,390008.86975
653,1,7,0.112,437371.016375
653,2,3,0.131578947368421,190474.59875
653,2,4,0.126865671641791,284225.3518
653,2,5,0.099236641221374,337055.48055
653,2,6,0.165217391304348,376892.630125
653,2,7,0.1,455676.643375
653,3,4,0.193548387096774,116460.649125
653,3,5,0.184873949579832,173858.830325
653,3,6,0.212962962962963,200274.260075
653,3,7,0.141592920353982,274346.546
653,4,5,0.198529411764706,57464.1820425
653,4,6,0.264462809917355,92999.56344
653,4,7,0.161538461538462,172763.448
653,5,6,0.226890756302521,52751.492455
653,5,7,0.210084033613445,129414.4136
653,6,7,0.175438596491228,80112.73198
654,1,2,0.158333333333333,305248.84735
654,1,3,0.20353982300885,244280.590775
654,1,4,0.17037037037037,339381.7762
654,1,5,0.152671755725191,389094.179225
654,1,6,0.205128205128205,390008.86975
654,1,7,0.120967741935484,437371.016375
654,2,3,0.0840336134453782,190474.59875
654,2,4,0.135338345864662,284225.3518
654,2,5,0.116279069767442,337055.48055
654,2,6,0.126050420168067,376892.630125
654,2,7,0.109243697478992,455676.643375
654,3,4,0.193548387096774,116460.649125
654,3,5,0.155737704918033,173858.830325
654,3,6,0.190909090909091,200274.260075
654,3,7,0.141592920353982,274346.546
654,4,5,0.18978102189781,57464.1820425
654,4,6,0.214285714285714,92999.56344
654,4,7,0.198412698412698,172763.448
654,5,6,0.247863247863248,52751.492455
654,5,7,0.190082644628099,129414.4136
654,6,7,0.175438596491228,80112.73198
655,1,2,0.188034188034188,305248.84735
655,1,3,0.172413793103448,244280.590775
655,1,4,0.17910447761194,339381.7762
655,1,5,0.152671755725191,389094.179225
655,1,6,0.175,390008.86975
655,1,7,0.103174603174603,437371.016375
655,2,3,0.131578947368421,190474.59875
655,2,4,0.143939393939394,284225.3518
655,2,5,0.125,337055.48055
655,2,6,0.185840707964602,376892.630125
655,2,7,0.147826086956522,455676.643375
655,3,4,0.129770992366412,116460.649125
655,3,5,0.205128205128205,173858.830325
655,3,6,0.212962962962963,200274.260075
655,3,7,0.131578947368421,274346.546
655,4,5,0.181159420289855,57464.1820425
655,4,6,0.214285714285714,92999.56344
655,4,7,0.143939393939394,172763.448
655,5,6,0.226890756302521,52751.492455
655,5,7,0.180327868852459,129414.4136
655,6,7,0.155172413793103,80112.73198
656,1,2,0.139344262295082,305248.84735
656,1,3,0.133333333333333,244280.590775
656,1,4,0.215384615384615,339381.7762
656,1,5,0.143939393939394,389094.179225
656,1,6,0.165289256198347,390008.86975
656,1,7,0.120967741935484,437371.016375
656,2,3,0.131578947368421,190474.59875
656,2,4,0.135338345864662,284225.3518
656,2,5,0.190082644628099,337055.48055
656,2,6,0.155172413793103,376892.630125
656,2,7,0.128205128205128,455676.643375
656,3,4,0.15625,116460.649125
656,3,5,0.165289256198347,173858.830325
656,3,6,0.212962962962963,200274.260075
656,3,7,0.102564102564103,274346.546
656,4,5,0.207407407407407,57464.1820425
656,4,6,0.233870967741935,92999.56344
656,4,7,0.143939393939394,172763.448
656,5,6,0.216666666666667,52751.492455
656,5,7,0.180327868852459,129414.4136
656,6,7,0.196428571428571,80112.73198
657,1,2,0.208695652173913,305248.84735
657,1,3,0.172413793103448,244280.590775
657,1,4,0.17037037037037,339381.7762
657,1,5,0.198412698412698,389094.179225
657,1,6,0.194915254237288,390008.86975
657,1,7,0.130081300813008,437371.016375
657,2,3,0.162162162162162,190474.59875
657,2,4,0.152671755725191,284225.3518
657,2,5,0.170731707317073,337055.48055
657,2,6,0.135593220338983,376892.630125
657,2,7,0.128205128205128,455676.643375
657,3,4,0.165354330708661,116460.649125
657,3,5,0.128,173858.830325
657,3,6,0.139130434782609,200274.260075
657,3,7,0.121739130434783,274346.546
657,4,5,0.234848484848485,57464.1820425
657,4,6,0.176923076923077,92999.56344
657,4,7,0.208,172763.448
657,5,6,0.19672131147541,52751.492455
657,5,7,0.152,129414.4136
657,6,7,0.116666666666667,80112.73198
658,1,2,0.208695652173913,305248.84735
658,1,3,0.172413793103448,244280.590775
658,1,4,0.161764705882353,339381.7762
658,1,5,0.152671755725191,389094.179225
658,1,6,0.128,390008.86975
658,1,7,0.158333333333333,437371.016375
658,2,3,0.151785714285714,190474.59875
658,2,4,0.152671755725191,284225.3518
658,2,5,0.142857142857143,337055.48055
658,2,6,0.185840707964602,376892.630125
658,2,7,0.128205128205128,455676.643375
658,3,4,0.138461538461538,116460.649125
658,3,5,0.155737704918033,173858.830325
658,3,6,0.18018018018018,200274.260075
658,3,7,0.141592920353982,274346.546
658,4,5,0.198529411764706,57464.1820425
658,4,6,0.176923076923077,92999.56344
658,4,7,0.188976377952756,172763.448
658,5,6,0.19672131147541,52751.492455
658,5,7,0.180327868852459,129414.4136
658,6,7,0.175438596491228,80112.73198
659,1,2,0.168067226890756,305248.84735
659,1,3,0.172413793103448,244280.590775
659,1,4,0.17037037037037,339381.7762
659,1,5,0.188976377952756,389094.179225
659,1,6,0.184873949579832,390008.86975
659,1,7,0.094488188976378,437371.016375
659,2,3,0.121739130434783,190474.59875
659,2,4,0.1796875,284225.3518
